ID_REF	VALUE	ABS_CALL	Detection p-value
261279_at	8918	P	0.000244
261280_at	138.2	A	0.080566
261249_at	61.4	A	0.080566
261250_at	241.9	P	0.001221
261255_at	122.2	P	0.010742
261257_at	340.4	A	0.129639
261251_at	7.5	A	0.828613
260927_at	1746.3	P	0.000732
260945_at	20.9	A	0.665527
260961_at	439.7	P	0.000244
260960_at	1.8	A	0.601074
260955_at	672.4	P	0.000244
260946_at	339.4	P	0.000244
260947_at	5.6	A	0.828613
260956_at	5263.8	P	0.000244
260959_at	308.5	P	0.000732
260958_at	426.6	P	0.000732
260953_at	481.7	P	0.001221
260957_at	260.7	P	0.000244
260948_at	196.8	P	0.001221
260949_at	881.3	P	0.000244
260950_s_at	39	A	0.171387
260954_at	269.5	P	0.000244
260952_at	64.6	A	0.303711
260951_at	95	M	0.056152
260783_at	99.4	A	0.067627
257491_at	2.3	A	0.753906
260784_at	69.8	P	0.030273
260793_at	1603.1	P	0.000244
260785_at	1751	P	0.000732
260794_at	356.7	P	0.000732
260786_s_at	899.4	P	0.000244
260795_at	8.2	A	0.633789
260787_at	325.4	P	0.000244
260790_at	276.3	P	0.001221
260791_at	39.3	P	0.030273
260788_at	64.5	A	0.219482
260792_at	33.1	A	0.466064
260789_s_at	2079.4	P	0.000244
259419_at	33	A	0.27417
259389_at	108.8	A	0.246094
259390_at	10.4	A	0.601074
259391_s_at	889.7	P	0.000244
259392_at	254.7	P	0.010742
259396_at	558.6	P	0.000244
259395_at	901.5	P	0.000732
259393_at	891	P	0.000244
259394_at	28.5	A	0.080566
262626_at	959.9	P	0.000732
262625_at	63.8	A	0.303711
262624_at	174.7	P	0.001953
262629_at	7265.1	P	0.000244
262623_at	608.7	P	0.000244
262628_at	143.1	P	0.018555
262631_at	325.2	P	0.001221
262622_at	433.3	P	0.001953
262630_at	17.5	A	0.5
262621_at	1022.4	P	0.000244
262620_at	4.1	A	0.850342
262619_at	362.1	P	0.000244
262618_at	355.1	P	0.000244
262635_at	551.6	P	0.00293
262627_at	12.7	A	0.5
262617_at	115.1	P	0.030273
262616_at	66.2	A	0.095215
262633_at	252.9	P	0.000244
262637_at	1278.6	P	0.000244
262638_at	1022.8	P	0.000244
262636_at	495	P	0.000732
262632_at	19768.3	P	0.000244
262634_at	1151.9	P	0.000244
260835_at	1104.5	P	0.000244
260826_at	97.7	P	0.005859
260824_at	285.8	P	0.000244
260834_at	201.7	P	0.001221
260827_at	189.6	M	0.056152
260828_at	1.9	A	0.98584
260830_at	1938.2	P	0.000244
260823_at	77	P	0.023926
260832_at	339.4	P	0.001221
260822_at	277.2	P	0.008057
260833_at	42.9	A	0.171387
260825_at	46.5	A	0.129639
260821_at	664.7	P	0.000244
260831_at	490	P	0.000244
260820_at	197.1	P	0.046143
260819_at	234.9	P	0.00415
260829_s_at	2270.1	P	0.000244
260818_at	1008.3	P	0.000244
260817_at	659.9	P	0.000244
260816_at	114.4	P	0.037598
260815_at	1879.3	P	0.000244
256052_at	325.1	P	0.037598
256051_at	23.3	A	0.303711
256066_at	107.4	A	0.129639
256059_at	5.9	A	0.633789
256050_at	589.1	P	0.005859
256049_at	930.1	P	0.000244
256064_at	303.4	P	0.000732
256048_at	37.4	A	0.601074
256055_at	284.7	P	0.008057
256061_at	404.9	P	0.000244
256060_at	1048.8	P	0.000244
256047_at	26.3	A	0.334473
256065_at	814.7	P	0.000732
256034_at	1457.1	P	0.000244
256062_at	285.2	P	0.000732
256036_at	2963.9	P	0.000244
256054_at	2.6	A	0.969727
256063_at	64.5	A	0.111572
256046_at	123.5	P	0.018555
256035_at	3987.2	P	0.000244
256045_at	71.9	P	0.037598
256044_at	9.3	A	0.953857
256067_at	455.2	P	0.001953
256057_at	714.7	P	0.001221
256056_at	3.9	A	0.696289
256043_at	385.6	P	0.001221
256042_at	263.3	P	0.008057
256041_at	753.9	P	0.000244
256058_at	511.5	P	0.000732
256033_at	552.2	P	0.000244
256053_at	34.5	A	0.303711
256040_at	48.4	P	0.030273
261075_at	2128.2	P	0.000244
261074_at	27.8	A	0.567627
261073_at	117.8	P	0.046143
261083_at	730.1	P	0.000244
261078_at	8263.1	P	0.000244
257489_at	17.4	A	0.466064
261072_at	51.3	A	0.432373
261081_at	472.7	P	0.000732
261082_at	944.2	P	0.000244
261080_at	678.9	P	0.000732
261071_at	196.1	P	0.001953
261070_at	165.6	P	0.023926
261069_at	38.2	A	0.219482
261076_at	1199.1	P	0.000732
261077_at	34	A	0.129639
261084_at	1492.4	P	0.000244
261068_at	51.1	P	0.001221
261067_at	8.4	A	0.567627
261079_s_at	995.8	P	0.000244
261066_at	15.5	A	0.246094
261065_at	6.9	A	0.533936
261064_at	274.6	P	0.005859
261063_at	104.7	A	0.149658
261062_at	294.8	P	0.023926
261061_at	5.5	A	0.919434
261091_at	33.9	P	0.037598
261090_at	86.1	A	0.095215
261089_at	127.8	P	0.030273
261088_at	79.4	A	0.129639
261438_at	22297	P	0.000244
261410_at	3274.2	P	0.000977
261435_at	87.9	P	0.018555
261413_at	322.2	P	0.000244
261409_at	398.9	P	0.000244
261434_at	775.7	P	0.000244
261433_s_at	929.1	P	0.001953
261432_at	20.9	A	0.665527
261466_at	15.4	A	0.780518
261417_at	1837.1	P	0.000244
261465_at	428.9	P	0.000732
261420_at	312.9	P	0.00415
261464_at	23.9	A	0.246094
261463_at	52.5	A	0.303711
261437_at	7.1	A	0.533936
261415_at	798.3	P	0.000244
261416_at	9041.3	P	0.000244
261411_at	646.4	P	0.000244
261414_at	38.2	A	0.246094
261408_s_at	718.1	P	0.000244
261418_at	651.3	P	0.00415
261419_at	211.4	P	0.018555
261462_at	23.1	A	0.366211
261461_at	8.7	A	0.780518
261436_at	158.1	P	0.018555
261460_at	44.4	A	0.246094
261412_at	10565.7	P	0.000244
260677_at	237.9	P	0.018555
257495_at	450.1	P	0.000244
260678_at	508	P	0.001953
260622_at	79.7	P	0.023926
260679_at	445.5	P	0.000244
260680_s_at	183.5	P	0.018555
260681_at	98.4	P	0.00415
260647_at	350.8	P	0.008057
260626_at	414.4	P	0.000732
260648_at	66.7	A	0.5
260625_at	343.4	A	0.067627
260621_at	60.1	A	0.19458
260620_at	70.4	A	0.219482
260649_at	60.8	A	0.334473
260623_at	26.3	A	0.398926
260624_at	6.3	A	0.904785
260619_at	1482.3	P	0.000244
261810_at	470.1	P	0.000244
261816_at	55.1	P	0.023926
261755_at	63.8	A	0.219482
261817_at	59.1	P	0.01416
261783_at	660.6	P	0.000244
261757_at	507.9	P	0.001953
261784_at	195.5	P	0.023926
261785_at	123.9	P	0.00293
261758_at	136.9	P	0.01416
261811_at	85.9	P	0.018555
261812_at	29.1	A	0.171387
261813_at	192.3	A	0.080566
261814_at	28.7	A	0.533936
261756_at	219.9	P	0.000244
261815_at	13.8	A	0.919434
261809_at	38.6	P	0.037598
261747_at	199.7	P	0.000244
261694_at	4340.7	P	0.000244
261693_at	497.6	P	0.000244
261746_at	23421.9	P	0.000244
261742_at	260.8	P	0.001953
261743_s_at	248.2	P	0.000732
257481_at	4.1	A	0.828613
261692_at	1799.5	P	0.000244
261720_at	883.7	P	0.000244
261696_at	718.2	P	0.001953
261721_at	1761.2	P	0.000244
261744_at	881.2	P	0.000244
261745_at	124.6	P	0.037598
261722_at	2047.9	P	0.000244
261695_at	4222.3	P	0.000244
264781_at	1065.3	P	0.000244
264799_at	2861.6	P	0.000244
264802_at	684.4	P	0.000244
264779_at	1286.6	P	0.001221
264803_at	608.2	P	0.000244
264804_at	61	A	0.080566
264805_at	133	P	0.001953
264806_at	275.6	P	0.001221
264792_at	436.6	P	0.000244
264777_at	74.4	A	0.149658
264811_at	3142.3	P	0.000244
264783_at	552.6	P	0.01416
264793_at	458	P	0.001221
264794_at	25	A	0.567627
264795_at	154.8	A	0.080566
264796_at	533.1	P	0.000244
264807_at	425.7	P	0.000244
264797_at	94.3	P	0.018555
264780_at	210.3	P	0.023926
264798_at	65.2	A	0.095215
264810_at	683.4	P	0.000244
264808_at	405.8	P	0.005859
264778_at	297.3	P	0.000244
264800_at	161.1	P	0.00415
264782_at	282.4	P	0.00415
264809_at	2968.8	P	0.000244
264801_at	253.5	P	0.000732
264646_at	8.6	A	0.828613
264651_at	1792.5	P	0.000244
264654_s_at	723.2	P	0.001221
264652_at	537.2	P	0.000732
264624_at	3920.1	P	0.000244
264645_at	101.9	P	0.005859
264644_at	180.4	P	0.000732
264650_at	973.5	P	0.000244
264653_at	1731.5	P	0.000244
264643_at	14.1	A	0.466064
264623_at	69.2	A	0.129639
264656_at	952.2	P	0.000244
264625_at	392.6	P	0.000732
264642_at	16.6	A	0.696289
264649_at	524.7	P	0.000244
264655_at	2712.6	P	0.001953
264648_at	68	P	0.000244
264647_at	9.8	A	0.567627
264657_at	345	P	0.000244
264641_at	2841.5	P	0.000244
264255_at	301.7	P	0.008057
264254_at	416.9	P	0.000244
264263_at	3.2	A	0.904785
264266_at	469.9	P	0.000732
264253_at	42.3	A	0.334473
264252_at	94.3	A	0.129639
264251_at	23.8	A	0.533936
264262_at	1767.9	P	0.000244
264260_at	2903.9	P	0.000244
264258_at	39.1	A	0.111572
264257_at	220.5	P	0.001953
264261_at	290.6	P	0.000244
264264_at	265.1	P	0.018555
264256_at	712.1	P	0.000732
264265_at	317	P	0.00415
264259_at	89.2	P	0.030273
263707_at	218.9	P	0.018555
263709_at	12449.9	P	0.000244
263708_at	130.7	P	0.008057
263710_at	1330	P	0.000244
263676_at	13350.3	P	0.000244
264511_at	167.4	P	0.00415
264555_at	10.4	A	0.870361
264500_at	1.5	A	0.981445
264505_at	72.7	P	0.023926
264501_at	382.7	P	0.000244
264502_at	20.6	A	0.696289
264503_at	5.4	A	0.601074
264507_at	231.3	P	0.00293
264513_at	155.8	A	0.080566
264504_at	1232.2	P	0.000244
264549_at	121.6	A	0.111572
264550_at	148.6	P	0.001221
264551_at	76.2	A	0.149658
264552_at	18.8	A	0.633789
264553_s_at	221.4	P	0.000244
264514_at	29	A	0.334473
264554_at	48.3	A	0.067627
264509_at	477.7	P	0.037598
264510_at	246.5	P	0.010742
264556_at	57.3	A	0.27417
264557_at	12	A	0.533936
264506_at	1356.4	P	0.000244
264508_at	844.7	P	0.000244
264512_at	113.9	A	0.129639
264558_at	74.4	P	0.030273
264559_at	24.5	A	0.19458
264705_at	1497.7	P	0.000244
264669_at	944.4	P	0.000244
264670_s_at	7924	P	0.000244
264664_at	352.9	P	0.000244
264665_at	384	P	0.005859
264666_at	76	A	0.080566
264679_s_at	4725.3	P	0.000244
264677_at	61	P	0.018555
264706_at	28.4	A	0.111572
264707_at	335.4	P	0.001221
264708_at	197.1	P	0.000732
264672_at	10492.4	P	0.000244
264678_at	412.4	P	0.000244
264709_at	494.8	P	0.000244
264668_at	2605.9	P	0.000244
264710_at	153.5	P	0.018555
264673_at	819.9	P	0.000244
264711_at	190	A	0.095215
264712_at	144.8	P	0.005859
264674_at	639	P	0.000244
264713_at	58.9	P	0.00293
264675_at	516.9	P	0.000732
264686_at	767.5	P	0.000244
264687_at	693	P	0.000244
264676_at	608.3	P	0.000244
264688_at	89.9	A	0.19458
264689_at	990.3	P	0.000244
264658_at	238.4	P	0.000244
264671_at	580.8	P	0.000732
264659_at	5	A	0.665527
264660_at	208.2	P	0.008057
264661_at	7.9	A	0.533936
264662_at	112.7	P	0.018555
264663_at	504.2	P	0.000244
264667_s_at	762.6	P	0.000244
264518_at	43	P	0.018555
264519_at	104.6	P	0.008057
264520_at	21.3	A	0.601074
264521_at	543	P	0.018555
264523_at	917	P	0.000244
264522_at	80.9	P	0.046143
264525_at	538.3	P	0.01416
264524_at	121.1	P	0.000244
264515_at	858.8	P	0.000244
264516_at	352	P	0.001953
257417_at	65.4	A	0.366211
264517_at	71.2	P	0.001953
264526_at	232.3	P	0.000244
264467_at	200.1	P	0.001221
264463_at	631.5	P	0.000244
264459_at	179.5	M	0.056152
264460_at	403.6	P	0.001953
264407_at	424.7	P	0.000244
264462_at	2688.7	P	0.000244
264405_at	90.9	M	0.056152
264465_at	348.8	P	0.030273
264408_at	220.7	P	0.008057
264450_s_at	108.2	P	0.00415
264451_s_at	4.3	A	0.962402
264452_at	167.5	P	0.005859
264406_at	481.5	P	0.000244
264453_at	3	A	0.72583
264468_at	774.4	P	0.000244
264454_at	129.1	P	0.001953
264455_at	137.6	A	0.366211
264434_at	388.1	P	0.005859
264464_at	634.4	P	0.000732
264435_at	1090.3	P	0.000244
264436_at	668.7	P	0.000244
264466_at	210.3	P	0.01416
264456_at	277	P	0.000244
264457_at	6.1	A	0.969727
264458_at	398.3	P	0.000732
263234_at	2.6	A	0.665527
263235_at	625.6	P	0.000244
263211_at	6.7	A	0.5
263236_at	2361	P	0.00293
263208_at	89.6	A	0.067627
263255_at	304	P	0.000244
263256_at	2263	P	0.000244
263212_at	619.4	P	0.000244
263257_at	5.2	A	0.943848
263209_at	1467.5	P	0.000244
257450_at	5.5	A	0.665527
263258_at	84.3	A	0.111572
263207_at	27.9	A	0.246094
263259_at	43.4	A	0.303711
263260_at	324.4	P	0.001953
263261_at	403.8	P	0.001953
263210_at	44.8	A	0.129639
263206_at	1812.3	P	0.000244
263237_at	137.4	P	0.018555
261830_at	3.7	A	0.976074
261831_at	2504.2	P	0.000244
261834_at	485.5	P	0.01416
261832_at	265	P	0.000732
257477_at	342.6	P	0.000244
261833_at	3675.9	P	0.000244
261829_at	4.4	A	0.998047
262788_at	126.9	A	0.095215
262762_at	478.7	P	0.00293
262792_at	46.5	P	0.023926
262761_at	248.6	P	0.000244
262787_at	150.9	P	0.023926
262786_at	425.9	P	0.000732
262785_at	40.8	A	0.466064
262784_at	5823.1	P	0.000244
262760_at	81.6	A	0.19458
262758_at	170.1	P	0.01416
262759_at	61.3	A	0.095215
262789_at	3.4	A	0.753906
262791_at	968.6	P	0.000244
262790_at	1652.4	P	0.000244
262783_at	301.1	P	0.000244
260469_at	219	P	0.01416
260473_at	35.2	A	0.303711
