ID_REF	VALUE	ABS_CALL	Detection p-value
264180_at	5.3	A	0.533936
264147_at	567.8	P	0.046143
264146_at	1128.7	P	0.001221
264148_at	82.9	P	0.005859
264174_s_at	69.9	A	0.149658
264149_at	51.9	A	0.219482
264170_at	144.8	P	0.000732
264123_at	592.4	P	0.000244
264121_at	2250	P	0.000244
259441_at	553.7	P	0.000244
259416_at	2106.5	P	0.000244
259442_at	70.8	P	0.01416
259413_at	3.4	A	0.98584
259415_at	424.1	P	0.000244
259417_at	47	A	0.303711
259443_at	82.8	A	0.219482
259444_at	145.8	A	0.067627
259418_at	125.9	P	0.00415
259445_at	64.5	M	0.056152
259446_at	731.2	P	0.000244
259414_at	55.6	A	0.19458
259447_s_at	21.6	A	0.633789
260904_at	164.7	P	0.000244
260903_at	139.5	P	0.01416
260933_at	159.3	A	0.601074
260916_at	2203.3	P	0.000244
260911_at	11.2	A	0.780518
260913_at	4325.6	P	0.000244
260932_s_at	42.3	A	0.171387
260906_at	19.6	A	0.533936
260931_at	32	A	0.601074
260912_at	5672	P	0.000244
260907_at	48.7	A	0.366211
260908_at	8.5	A	0.665527
260930_at	158.1	A	0.111572
260914_at	263	P	0.008057
260915_at	205.6	P	0.000244
260909_at	15.8	A	0.665527
260929_at	149.6	P	0.00293
260910_at	258.6	P	0.00415
260917_at	75.8	A	0.171387
260905_at	14.4	A	0.567627
260928_at	233.5	A	0.149658
262109_at	1128.4	P	0.000244
262108_at	119.9	A	0.219482
262107_at	247.1	P	0.00293
262117_at	11029	P	0.000244
262122_at	4.6	A	0.665527
262121_at	104.8	A	0.398926
262105_at	20.4	A	0.398926
262115_at	33.5	A	0.149658
262116_at	301	P	0.010742
262113_at	255.3	P	0.008057
262132_at	51.4	P	0.046143
262110_at	1076.7	P	0.000244
262118_at	209	P	0.00293
262114_at	261.2	P	0.023926
262112_at	780	P	0.00415
262130_at	555.1	P	0.000732
262131_at	90.9	A	0.149658
262104_at	638.9	P	0.01416
262119_s_at	4058.2	P	0.000244
262103_at	28.4	A	0.432373
262120_at	163.1	P	0.001953
262111_at	372.3	P	0.001221
262106_at	157.8	P	0.000732
262102_at	50.9	A	0.432373
263170_at	736	P	0.000732
263169_at	72	A	0.334473
263168_at	61.5	A	0.246094
263167_at	184.5	P	0.023926
263117_at	400.3	P	0.000732
263166_at	8.2	A	0.780518
263115_at	119	A	0.080566
263165_at	359.2	P	0.00415
263164_at	273.4	P	0.00293
263112_at	167.2	P	0.00293
263118_at	286.7	P	0.00293
263143_at	77.3	P	0.000732
263119_at	359.8	P	0.000732
263114_at	14774.5	P	0.000244
263116_s_at	1377.2	P	0.000244
263113_at	376.3	P	0.000244
263163_at	752.7	P	0.000244
264363_at	58.4	A	0.567627
264358_at	38.1	A	0.432373
264356_at	160.1	P	0.000732
264355_at	919.2	P	0.001953
264365_s_at	843.1	P	0.000244
264354_s_at	92.6	P	0.01416
264366_at	386.2	P	0.000244
264353_at	182.3	P	0.030273
264352_at	155.2	P	0.008057
264368_at	547.5	P	0.005859
264362_at	338.3	P	0.000732
264361_at	73.3	A	0.067627
264360_at	1378.1	P	0.000244
264359_at	49.7	A	0.219482
264364_at	1329	P	0.000244
264367_at	378.6	P	0.000244
264357_at	321.3	P	0.01416
264351_at	306.2	P	0.000244
264828_at	714.4	P	0.001953
264827_at	10.5	A	0.601074
264843_at	1232.5	P	0.000244
264826_at	93.4	P	0.037598
264824_at	515.9	P	0.000244
264838_at	563.2	P	0.000244
264840_at	349.9	P	0.00293
264823_at	143.8	A	0.466064
264822_at	72.4	P	0.023926
264821_at	83.5	A	0.334473
264820_at	2938.6	P	0.000244
264829_at	28.1	A	0.219482
265091_s_at	175.6	A	0.19458
264819_at	61.4	P	0.030273
264844_at	257.9	P	0.000244
264818_at	268.5	P	0.000732
264817_at	38.4	A	0.432373
264835_at	190	P	0.000732
264816_at	61.4	A	0.171387
264833_at	338	P	0.00293
264837_at	8329.9	P	0.000244
264836_at	589	P	0.000244
264815_at	116.2	A	0.095215
264839_at	4895.2	P	0.000244
264832_at	114.3	A	0.171387
264845_at	9988.7	P	0.000244
264831_at	80.5	M	0.056152
264842_at	5.4	A	0.633789
264830_at	61.5	A	0.533936
264825_at	6.6	A	0.932373
264834_at	841.2	P	0.005859
264841_at	333.4	P	0.001953
265088_at	87	P	0.018555
265087_at	110.4	P	0.018555
265086_at	24.8	A	0.567627
265085_at	91.8	P	0.018555
265084_at	57.4	A	0.633789
265083_at	342.9	P	0.000732
265082_at	81.4	A	0.19458
265081_at	14.6	A	0.753906
265067_at	361.8	P	0.000244
265037_at	1922.6	P	0.000244
265066_at	1149.5	P	0.000732
265095_at	39.6	P	0.037598
265094_at	13.4	A	0.5
265043_at	1708.7	P	0.000732
265093_at	29.2	A	0.665527
265092_at	1221	P	0.000732
265038_at	74	P	0.030273
265045_s_at	209.4	P	0.00415
265044_at	195.6	P	0.010742
265090_at	153.5	P	0.018555
265040_at	285	P	0.018555
265065_at	43	A	0.246094
265099_at	28.3	A	0.27417
265039_at	107.2	A	0.080566
265098_at	110.9	A	0.303711
265097_at	387.9	P	0.01416
265096_at	59.8	P	0.037598
265042_at	1053.7	P	0.000732
257404_at	47.7	A	0.111572
265089_at	34.1	A	0.5
265041_at	166.7	P	0.010742
265036_at	1149.8	P	0.000244
264320_at	62.5	A	0.398926
264328_at	252.4	A	0.219482
264319_at	300.1	P	0.000244
264330_at	260.1	P	0.000732
264331_at	133.3	A	0.129639
264329_at	1179.9	P	0.005859
264325_at	136.3	P	0.000244
264324_at	102.9	P	0.008057
264327_at	2957.7	P	0.000244
264323_at	10.2	A	0.753906
264322_at	799.6	P	0.000244
264321_at	242.8	P	0.001953
264318_at	60.3	A	0.334473
264326_at	310.2	P	0.000244
263656_at	318	P	0.000244
263664_at	786.3	P	0.000244
263660_at	373.8	P	0.000244
263667_at	9220.2	P	0.000244
263661_at	295.9	P	0.000244
263654_at	846.1	P	0.000244
263653_at	113.3	A	0.095215
263652_at	7	A	0.888428
263651_at	517.3	P	0.000244
263668_at	974	P	0.000244
263650_at	112	A	0.149658
263649_at	76.9	A	0.19458
263648_at	31.9	A	0.466064
263669_at	2351.8	P	0.000244
263663_at	13574.9	P	0.000244
263678_at	1056.7	P	0.00293
263662_at	1914.9	P	0.000244
263657_at	531.3	P	0.005859
263659_at	11.6	A	0.780518
263665_at	5119.8	P	0.000244
263658_at	5.3	A	0.962402
263655_at	28.1	A	0.398926
263666_at	987.4	P	0.000244
263677_at	311.7	P	0.01416
264609_at	1653.9	P	0.000732
264601_at	95.1	A	0.303711
264605_at	226.6	P	0.000732
264612_at	114.4	A	0.080566
264614_s_at	19.6	A	0.665527
264615_at	287	P	0.000244
264599_at	75.8	A	0.149658
264598_at	151.3	P	0.037598
264597_at	395.7	P	0.001953
264596_at	22	A	0.533936
264613_at	1137.7	P	0.000244
264610_at	32.1	A	0.5
264604_at	55.8	A	0.149658
264606_at	30.7	A	0.466064
264603_at	15.2	A	0.828613
264611_at	2193.5	P	0.000244
264607_at	2683.3	P	0.000244
264602_at	40.4	A	0.129639
264608_at	395.3	P	0.037598
264600_at	198	P	0.001221
264595_at	1454.1	P	0.000244
261178_at	155.3	P	0.023926
261177_at	1031.7	P	0.000732
261176_at	734.3	P	0.000732
261127_at	301	P	0.000732
261175_at	708.7	P	0.000732
261174_at	1137.9	P	0.000244
261129_at	3908.8	P	0.000244
261173_at	501.2	P	0.018555
261172_at	45.8	A	0.246094
261153_at	815.7	P	0.000244
261128_at	675.1	P	0.008057
261130_at	652.5	P	0.000244
261171_at	9.7	A	0.567627
261124_at	199.4	P	0.030273
261170_at	783.8	P	0.005859
261169_at	143.5	A	0.111572
261152_at	155.7	A	0.095215
261168_at	125.8	A	0.111572
261126_at	380.3	P	0.000732
261155_at	343.5	P	0.023926
261154_at	997.7	P	0.000244
261167_at	289.5	P	0.000732
261179_at	361.1	P	0.000244
261125_at	441.6	P	0.000244
265214_at	139.4	P	0.023926
265194_at	3217.6	P	0.000244
265213_at	77.4	P	0.046143
265212_at	747	P	0.000732
265215_at	9.8	A	0.466064
265218_at	325.6	P	0.030273
265192_at	455.2	P	0.001953
265193_at	574.2	P	0.005859
265217_s_at	272.7	P	0.005859
265216_at	8	A	0.850342
265191_at	332.9	P	0.010742
264569_at	52	A	0.067627
264584_at	545.6	P	0.000244
264568_at	452.1	P	0.00415
264586_at	247.9	P	0.008057
264583_at	179.2	A	0.067627
264585_at	793.3	P	0.000244
264575_at	6679.7	P	0.000244
264587_at	364.5	P	0.000732
264579_at	583.9	P	0.00415
264581_at	410.7	M	0.056152
264582_at	358.8	P	0.000732
264567_s_at	101.8	M	0.056152
264577_at	42	A	0.366211
264566_at	218.2	P	0.008057
264565_at	57	A	0.334473
264564_at	38.4	A	0.246094
264574_at	99.4	A	0.246094
264573_at	83.7	A	0.095215
264572_at	150.7	P	0.01416
264571_at	75.9	A	0.432373
264580_at	26.1	A	0.27417
264570_at	350.5	P	0.000732
264576_at	270.6	P	0.008057
264578_at	18.1	A	0.753906
261383_at	643.1	P	0.000244
261388_at	722.3	P	0.001953
261380_at	49.8	A	0.5
261387_at	198.6	P	0.001953
261386_at	803.1	P	0.000244
261384_at	131.8	P	0.010742
261385_at	35.4	A	0.19458
261381_at	69.2	P	0.037598
261382_at	56.6	M	0.056152
263204_at	14.3	A	0.533936
263203_at	17.2	A	0.533936
263205_at	388.2	P	0.000244
263175_at	21.4	A	0.72583
263185_at	694.4	P	0.000244
263176_at	43.6	A	0.303711
263177_at	305.8	P	0.037598
263178_at	105.6	A	0.080566
263184_at	177.7	P	0.000732
263183_at	1160.2	P	0.000732
263182_at	157.4	P	0.000732
263233_at	5.7	A	0.969727
263199_at	187	P	0.030273
263200_at	164.3	P	0.046143
263201_at	65.3	A	0.149658
263180_at	328.7	P	0.000244
263202_at	252.1	P	0.001221
263229_s_at	31.2	A	0.398926
263230_at	69.3	P	0.000244
263231_at	29.6	A	0.533936
257451_at	145.2	A	0.067627
263232_at	11.2	A	0.633789
263179_at	150.7	P	0.001221
263181_at	717.7	P	0.000732
257452_at	51.1	A	0.246094
261310_at	142.2	A	0.171387
261256_at	181.6	P	0.008057
261311_at	11.3	A	0.953857
261312_at	584.6	P	0.01416
261278_at	51.8	A	0.334473
261254_at	1322.9	P	0.000244
261252_at	136	P	0.005859
261253_at	459.4	P	0.000732
261279_at	8631.7	P	0.000244
261280_at	130.9	A	0.111572
261249_at	54.6	A	0.111572
261250_at	236.2	P	0.00415
261255_at	116.5	A	0.067627
261257_at	272	A	0.149658
261251_at	10	A	0.72583
260927_at	1607.6	P	0.000732
260945_at	28.7	A	0.72583
260961_at	390.7	P	0.000732
260960_at	39.6	A	0.334473
260955_at	456.1	P	0.000732
260946_at	220.8	P	0.001953
260947_at	17.8	A	0.5
260956_at	5233.7	P	0.000244
260959_at	289.3	P	0.00293
260958_at	559.1	P	0.001221
260953_at	272	P	0.008057
260957_at	277.9	P	0.000244
260948_at	219.2	P	0.00293
260949_at	538.3	P	0.000244
260950_s_at	58.2	A	0.129639
260954_at	371.6	P	0.000732
260952_at	74.8	A	0.19458
260951_at	80.3	A	0.27417
260783_at	137.2	A	0.095215
257491_at	2.7	A	0.80542
260784_at	106.8	P	0.046143
260793_at	1881.9	P	0.000244
260785_at	1450.7	P	0.000244
260794_at	394.2	P	0.001221
260786_s_at	847.3	P	0.000244
260795_at	18.4	A	0.601074
260787_at	306.9	P	0.00293
260790_at	430.8	P	0.001953
260791_at	52.4	A	0.171387
260788_at	67	A	0.432373
260792_at	17.9	A	0.828613
260789_s_at	1677.9	P	0.000244
259419_at	10.8	A	0.601074
259389_at	153.2	A	0.219482
259390_at	15.7	A	0.533936
259391_s_at	746.9	P	0.000244
259392_at	211.9	P	0.018555
259396_at	580.6	P	0.000732
259395_at	720.5	P	0.001953
259393_at	1012.2	P	0.000244
259394_at	6.7	A	0.969727
262626_at	858.9	P	0.000732
262625_at	9.5	A	0.696289
262624_at	149.7	P	0.000244
262629_at	6861.8	P	0.000244
262623_at	473.2	P	0.000732
262628_at	179	P	0.005859
262631_at	263.5	P	0.000732
262622_at	350.3	P	0.001953
262630_at	83.3	P	0.037598
262621_at	1064.1	P	0.000244
262620_at	5.4	A	0.72583
262619_at	390.3	P	0.001221
262618_at	433.4	P	0.001221
262635_at	561.8	P	0.00415
262627_at	4.3	A	0.696289
262617_at	123	P	0.046143
262616_at	64	P	0.030273
262633_at	284.9	P	0.000244
262637_at	1530.9	P	0.001953
262638_at	933.7	P	0.000244
262636_at	547.2	P	0.000732
262632_at	21540.3	P	0.000244
262634_at	1225.7	P	0.000244
260835_at	943.5	P	0.000732
260826_at	105	P	0.046143
260824_at	275.9	P	0.000244
260834_at	156.7	P	0.00415
260827_at	245.1	M	0.056152
260828_at	7	A	0.932373
260830_at	1419	P	0.000244
260823_at	84.4	A	0.219482
260832_at	225	P	0.000244
260822_at	266.7	P	0.01416
260833_at	11.6	A	0.466064
260825_at	16.5	A	0.27417
260821_at	677	P	0.000244
260831_at	480.9	P	0.000244
260820_at	183.6	A	0.219482
260819_at	177.3	P	0.00293
260829_s_at	1450.9	P	0.000244
260818_at	977.9	P	0.000244
260817_at	618.7	P	0.000732
260816_at	168.9	P	0.008057
260815_at	2102.9	P	0.000244
256052_at	299.8	P	0.023926
256051_at	6.2	A	0.753906
256066_at	145.7	A	0.129639
256059_at	6.2	A	0.696289
256050_at	482.9	P	0.008057
256049_at	867.2	P	0.000732
256064_at	245.5	P	0.001221
256048_at	37.5	A	0.828613
256055_at	286.8	P	0.018555
256061_at	633.6	P	0.001953
256060_at	918.3	P	0.000244
256047_at	15.6	A	0.5
256065_at	829.5	P	0.000244
256034_at	2165	P	0.000244
256062_at	188.8	P	0.010742
256036_at	2828.9	P	0.000244
256054_at	9.1	A	0.72583
256063_at	7.8	A	0.601074
256046_at	169.4	P	0.023926
256035_at	4554.4	P	0.000244
256045_at	43.6	A	0.111572
256044_at	16.6	A	0.904785
256067_at	454.5	P	0.005859
256057_at	1007	P	0.00293
256056_at	36.3	A	0.129639
256043_at	302.5	P	0.000732
256042_at	201.6	P	0.01416
256041_at	639.9	P	0.000244
256058_at	435.1	P	0.005859
256033_at	632.9	P	0.001221
256053_at	31.6	A	0.665527
256040_at	57.1	A	0.080566
261075_at	1766	P	0.000244
261074_at	20.1	A	0.567627
261073_at	97.6	A	0.111572
261083_at	832.6	P	0.000244
261078_at	9642.5	P	0.000244
257489_at	11.3	A	0.696289
261072_at	67.6	A	0.219482
261081_at	407.8	P	0.000244
261082_at	937.6	P	0.000244
261080_at	707.4	P	0.000732
261071_at	191.6	P	0.00415
261070_at	200.3	P	0.030273
261069_at	100.2	M	0.056152
261076_at	1061.7	P	0.001953
261077_at	50.7	A	0.129639
261084_at	1183.1	P	0.000244
261068_at	110.6	P	0.010742
261067_at	25.4	A	0.72583
261079_s_at	904.5	P	0.000244
261066_at	64.2	A	0.067627
261065_at	12.5	A	0.72583
261064_at	174.4	M	0.056152
261063_at	95.3	A	0.334473
261062_at	416.3	P	0.030273
261061_at	5.5	A	0.962402
261091_at	75.3	A	0.095215
261090_at	58	A	0.466064
261089_at	245.4	A	0.129639
261088_at	64.8	A	0.246094
261438_at	24945.2	P	0.000244
261410_at	3012.8	P	0.00293
261435_at	43	A	0.398926
261413_at	227.8	P	0.000244
261409_at	479.7	P	0.000244
261434_at	819	P	0.000244
261433_s_at	862.6	P	0.001953
261432_at	7.1	A	0.80542
261466_at	3.4	A	0.976074
261417_at	2032.7	P	0.000244
261465_at	436.1	P	0.000732
261420_at	308.5	P	0.005859
261464_at	48.6	A	0.303711
261463_at	69.1	P	0.037598
261437_at	69.3	A	0.246094
261415_at	732.9	P	0.000244
261416_at	10148.4	P	0.000244
261411_at	728.8	P	0.000244
261414_at	56	A	0.5
261408_s_at	712.9	P	0.000244
261418_at	511.1	P	0.000244
261419_at	186.3	P	0.046143
261462_at	5.4	A	0.80542
261461_at	25.5	A	0.567627
261436_at	121.2	A	0.067627
261460_at	57.6	A	0.219482
261412_at	10413.1	P	0.000732
260677_at	258.7	P	0.023926
257495_at	516.3	P	0.000244
260678_at	463	P	0.001953
260622_at	87	A	0.171387
260679_at	579.7	P	0.000244
260680_s_at	241.9	P	0.018555
260681_at	80.5	A	0.149658
260647_at	258.9	A	0.067627
260626_at	668	P	0.000732
260648_at	38.4	A	0.633789
260625_at	319.3	A	0.067627
260621_at	68.6	A	0.095215
260620_at	49	A	0.27417
260649_at	19.6	A	0.633789
260623_at	92.6	A	0.601074
260624_at	8.2	A	0.780518
260619_at	1320.3	P	0.000244
261810_at	420.1	P	0.000244
261816_at	98.2	A	0.067627
261755_at	53.2	A	0.334473
261817_at	86.9	A	0.067627
261783_at	614.1	P	0.000244
261757_at	542.4	P	0.00293
261784_at	141.4	P	0.010742
261785_at	64	M	0.056152
261758_at	184.8	P	0.018555
261811_at	82.6	M	0.056152
261812_at	54.7	A	0.219482
261813_at	146.2	M	0.056152
261814_at	31.2	A	0.533936
261756_at	266.3	P	0.000244
261815_at	7.9	A	0.932373
261809_at	55.6	P	0.010742
261747_at	191.1	P	0.001953
261694_at	4287	P	0.000244
261693_at	599.6	P	0.000732
261746_at	24459.1	P	0.000244
261742_at	201.8	P	0.046143
261743_s_at	245.5	P	0.000244
257481_at	5.4	A	0.888428
261692_at	1418.2	P	0.000244
261720_at	786.7	P	0.000244
261696_at	562.9	P	0.001953
261721_at	1728	P	0.000244
261744_at	706.4	P	0.001221
261745_at	93.6	A	0.219482
261722_at	2114.6	P	0.000732
261695_at	3859.6	P	0.000244
264781_at	1319.3	P	0.000244
264799_at	3386.4	P	0.000244
264802_at	735.1	P	0.000244
264779_at	1734.4	P	0.010742
264803_at	673.9	P	0.005859
264804_at	158.2	A	0.095215
264805_at	166.2	P	0.00293
264806_at	440.3	P	0.000732
264792_at	380.9	P	0.000244
264777_at	69	A	0.246094
264811_at	3554.1	P	0.000244
264783_at	611	P	0.018555
264793_at	467.1	P	0.000732
264794_at	48.6	A	0.080566
264795_at	150.1	P	0.046143
264796_at	527.4	P	0.000244
264807_at	537.1	P	0.000244
264797_at	108.6	A	0.129639
264780_at	191.7	P	0.018555
264798_at	116.2	A	0.149658
264810_at	636.7	P	0.001953
264808_at	471.1	P	0.010742
264778_at	339.2	P	0.001953
264800_at	150.7	P	0.005859
264782_at	324.5	P	0.00415
264809_at	2214	P	0.000244
264801_at	229.8	P	0.000732
264646_at	6.1	A	0.932373
264651_at	1900.8	P	0.000244
264654_s_at	509.4	P	0.001953
264652_at	462.3	P	0.000244
264624_at	3684.4	P	0.000244
264645_at	138.9	P	0.001953
264644_at	434.6	P	0.000732
264650_at	914.9	P	0.000732
264653_at	1498.8	P	0.000244
264643_at	3.7	A	0.904785
264623_at	67.9	A	0.171387
264656_at	838.3	P	0.000244
264625_at	464.3	P	0.005859
264642_at	17.4	A	0.850342
264649_at	572.2	P	0.000244
264655_at	2944.9	P	0.00293
264648_at	72.1	P	0.001221
264647_at	4.1	A	0.962402
264657_at	297	P	0.000244
264641_at	3128.8	P	0.000244
264255_at	327.9	P	0.010742
264254_at	481.8	P	0.000244
264263_at	26.3	A	0.432373
264266_at	347.9	P	0.000732
264253_at	62.4	A	0.080566
264252_at	107.9	A	0.334473
264251_at	5.3	A	0.932373
264262_at	2806.6	P	0.000244
264260_at	3555.1	P	0.000244
264258_at	25.7	A	0.432373
264257_at	282.1	P	0.00415
264261_at	435.3	P	0.000244
264264_at	180.9	A	0.080566
264256_at	754.1	P	0.000244
264265_at	512.8	P	0.010742
264259_at	177	A	0.080566
263707_at	182.4	A	0.067627
263709_at	12850.3	P	0.000244
263708_at	121.4	P	0.010742
263710_at	1177.9	P	0.000244
263676_at	11840.4	P	0.000244
264511_at	127.7	A	0.095215
264555_at	7.2	A	0.932373
264500_at	3.3	A	0.870361
264505_at	90.9	M	0.056152
264501_at	543.9	P	0.000244
264502_at	10.1	A	0.753906
264503_at	18.8	A	0.665527
264507_at	279.2	P	0.000244
264513_at	159.4	A	0.19458
264504_at	1176.1	P	0.000244
264549_at	80.8	A	0.398926
264550_at	186.6	P	0.00415
264551_at	104	A	0.171387
264552_at	13	A	0.80542
264553_s_at	408.5	P	0.000244
264514_at	111.3	A	0.149658
264554_at	86.5	A	0.334473
264509_at	506.2	P	0.037598
264510_at	170	P	0.023926
264556_at	74.2	A	0.334473
264557_at	72.6	A	0.432373
264506_at	1481.2	P	0.000244
264508_at	682.4	P	0.000244
264512_at	179.6	A	0.171387
264558_at	71.3	A	0.080566
264559_at	52	A	0.129639
264705_at	1400.5	P	0.000244
264669_at	796.1	P	0.000244
264670_s_at	9388.9	P	0.000244
264664_at	303	P	0.000732
264665_at	393.5	P	0.00293
264666_at	142.7	A	0.246094
264679_s_at	4523.5	P	0.000244
264677_at	66.3	A	0.111572
264706_at	43.2	A	0.080566
264707_at	363.8	P	0.001221
264708_at	186.3	P	0.00415
264672_at	10094.7	P	0.000244
264678_at	807.7	P	0.000244
264709_at	550.1	P	0.000244
264668_at	3436.1	P	0.000244
264710_at	169.7	P	0.018555
264673_at	1245	P	0.000244
264711_at	207.7	P	0.023926
264712_at	141	P	0.01416
264674_at	700.1	P	0.000244
264713_at	144.2	P	0.00293
264675_at	599.6	P	0.000732
264686_at	629.7	P	0.000244
264687_at	802.4	P	0.000244
264676_at	579.3	P	0.000244
264688_at	94.4	A	0.080566
264689_at	937.6	P	0.000244
264658_at	316.3	P	0.001953
264671_at	683.7	P	0.000244
264659_at	27	A	0.601074
264660_at	211.2	P	0.01416
264661_at	3.7	A	0.80542
264662_at	129.8	P	0.01416
264663_at	549.9	P	0.000244
264667_s_at	652.2	P	0.000244
264518_at	58.7	A	0.111572
264519_at	97.7	P	0.00415
264520_at	69.1	A	0.366211
264521_at	513.9	P	0.023926
264523_at	693.6	P	0.000244
264522_at	123.4	A	0.111572
264525_at	524.5	P	0.005859
264524_at	211.5	P	0.000244
264515_at	886.4	P	0.000244
264516_at	356.7	P	0.001953
257417_at	105.7	A	0.633789
264517_at	90.7	P	0.037598
264526_at	301.2	P	0.000244
264467_at	307.3	P	0.000244
264463_at	1037.3	P	0.000244
264459_at	203.1	A	0.111572
264460_at	475.6	P	0.01416
264407_at	462.1	P	0.000244
264462_at	1829.7	P	0.000244
264405_at	110.8	M	0.056152
264465_at	366.2	P	0.046143
264408_at	159.1	P	0.018555
264450_s_at	184.9	P	0.00415
264451_s_at	45.8	A	0.129639
264452_at	180.9	P	0.000732
264406_at	594.7	P	0.000244
264453_at	6.5	A	0.72583
264468_at	755	P	0.000244
264454_at	103.1	P	0.001953
264455_at	118	A	0.303711
264434_at	376.7	P	0.018555
264464_at	415	P	0.001953
264435_at	883.9	P	0.000244
264436_at	609.4	P	0.000244
264466_at	234.2	P	0.00415
264456_at	406	P	0.000244
264457_at	12.4	A	0.601074
264458_at	398.1	P	0.00415
263234_at	3.7	A	0.753906
263235_at	518.8	P	0.001953
263211_at	53.6	A	0.334473
263236_at	1490.3	P	0.023926
263208_at	89.7	A	0.067627
263255_at	584.5	P	0.00293
263256_at	1955.6	P	0.000732
263212_at	551.5	P	0.000244
263257_at	5.6	A	0.888428
263209_at	1457.4	P	0.000244
257450_at	4.3	A	0.601074
263258_at	140.8	A	0.111572
263207_at	80.2	A	0.149658
263259_at	59	A	0.466064
263260_at	226.5	P	0.018555
263261_at	250.3	P	0.008057
263210_at	46.3	A	0.246094
263206_at	1944.3	P	0.000244
263237_at	83.3	P	0.005859
261830_at	9.9	A	0.870361
261831_at	1983.9	P	0.000244
261834_at	350.2	P	0.018555
261832_at	340.8	P	0.001953
257477_at	275.9	P	0.001221
261833_at	3159.3	P	0.000244
261829_at	3.6	A	0.991943
262788_at	65.1	A	0.5
262762_at	326.6	P	0.037598
262792_at	73.6	P	0.023926
262761_at	375.9	P	0.00293
262787_at	173.5	P	0.037598
262786_at	430.8	P	0.001953
262785_at	66.7	A	0.171387
262784_at	5195.1	P	0.000244
262760_at	70.1	A	0.246094
262758_at	224.4	P	0.010742
262759_at	58.2	M	0.056152
262789_at	10.2	A	0.828613
262791_at	966.4	P	0.000244
262790_at	1392.8	P	0.000244
262783_at	374.7	P	0.001953
260469_at	236.9	A	0.067627
260473_at	27.7	A	0.398926
260467_at	71.1	A	0.111572
260466_at	422.9	P	0.000244
