ID_REF	VALUE	ABS_CALL	Detection p-value
264168_at	1221.1	P	0.000244
264150_at	318	P	0.01416
264171_at	430.9	P	0.000732
264176_at	202.1	P	0.018555
264172_at	1053.1	P	0.000732
264122_at	596.5	P	0.000244
264152_at	2558.4	P	0.000244
264177_at	2488.7	P	0.000244
264173_at	1462.6	P	0.000244
264178_at	967.7	P	0.000244
264179_at	225.4	P	0.00415
264180_at	5.1	A	0.5
264147_at	289.7	P	0.037598
264146_at	549.1	P	0.000732
264148_at	117.3	P	0.000732
264174_s_at	48.7	A	0.246094
264149_at	26.5	A	0.27417
264170_at	453.8	P	0.000244
264123_at	1197.1	P	0.000244
264121_at	2029.7	P	0.000244
259441_at	590.7	P	0.000244
259416_at	2184.4	P	0.000244
259442_at	45	P	0.023926
259413_at	5.1	A	0.72583
259415_at	481.4	P	0.000244
259417_at	2.6	A	0.850342
259443_at	94.1	A	0.129639
259444_at	160.2	P	0.030273
259418_at	210.2	P	0.000244
259445_at	122.6	P	0.030273
259446_at	666.8	P	0.000244
259414_at	72	A	0.111572
259447_s_at	77.3	P	0.046143
260904_at	792	P	0.000244
260903_at	132.8	P	0.018555
260933_at	270.2	A	0.129639
260916_at	2362.2	P	0.000244
260911_at	4.8	A	0.870361
260913_at	5187.6	P	0.000244
260932_s_at	48.1	A	0.129639
260906_at	8.2	A	0.567627
260931_at	57.6	A	0.432373
260912_at	5855.3	P	0.000244
260907_at	38.4	A	0.171387
260908_at	17.5	A	0.696289
260930_at	106.2	A	0.111572
260914_at	162.2	M	0.056152
260915_at	156.9	P	0.001953
260909_at	10	A	0.80542
260929_at	265.9	P	0.001953
260910_at	281.2	P	0.005859
260917_at	10.8	A	0.633789
260905_at	51.3	A	0.366211
260928_at	177.7	A	0.246094
262109_at	881.7	P	0.000244
262108_at	142.8	A	0.171387
262107_at	378.6	P	0.001221
262117_at	10214.4	P	0.000244
262122_at	33.5	A	0.5
262121_at	125.2	A	0.19458
262105_at	74.2	A	0.129639
262115_at	43.7	A	0.19458
262116_at	379.4	P	0.005859
262113_at	290.2	P	0.008057
262132_at	46.5	A	0.067627
262110_at	1158.3	P	0.000244
262118_at	332.7	P	0.000244
262114_at	242.1	P	0.023926
262112_at	579.1	P	0.000244
262130_at	407.3	P	0.000244
262131_at	76.1	A	0.19458
262104_at	729.8	P	0.001221
262119_s_at	12308.7	P	0.000244
262103_at	53.7	P	0.037598
262120_at	95.6	P	0.01416
262111_at	277.5	P	0.00293
262106_at	136.1	P	0.000244
262102_at	5.6	A	0.780518
263170_at	628.1	P	0.000732
263169_at	8.9	A	0.828613
263168_at	70.6	A	0.111572
263167_at	367.4	P	0.000244
263117_at	589.9	P	0.000244
263166_at	2.7	A	0.919434
263115_at	96.2	A	0.171387
263165_at	414.1	P	0.005859
263164_at	284.8	P	0.00415
263112_at	139.6	P	0.000732
263118_at	237	P	0.001221
263143_at	63.5	P	0.000732
263119_at	369.6	P	0.001221
263114_at	9038.5	P	0.000244
263116_s_at	1292.3	P	0.000244
263113_at	353.7	P	0.000244
263163_at	598.9	P	0.000244
264363_at	9.1	A	0.753906
264358_at	84.7	A	0.067627
264356_at	168.5	P	0.000244
264355_at	943.9	P	0.000732
264365_s_at	2165.2	P	0.000244
264354_s_at	104.4	P	0.000732
264366_at	418.5	P	0.000244
264353_at	121.6	P	0.000244
264352_at	97.8	P	0.005859
264368_at	449.1	P	0.001221
264362_at	576.3	P	0.000244
264361_at	96.8	P	0.010742
264360_at	969.4	P	0.000244
264359_at	76.6	A	0.334473
264364_at	1378.8	P	0.000244
264367_at	587.2	P	0.000244
264357_at	289	P	0.00293
264351_at	579.2	P	0.000244
264828_at	562.7	P	0.000732
264827_at	28.7	A	0.5
264843_at	1284.4	P	0.000244
264826_at	87.3	A	0.095215
264824_at	649.4	P	0.000244
264838_at	688.7	P	0.000244
264840_at	268.7	P	0.00293
264823_at	97.2	A	0.5
264822_at	52.7	A	0.129639
264821_at	84.4	A	0.149658
264820_at	2314.9	P	0.000244
264829_at	29.4	A	0.129639
265091_s_at	37.8	A	0.5
264819_at	83.5	M	0.056152
264844_at	193.3	P	0.000244
264818_at	273.7	P	0.000244
264817_at	57.7	A	0.696289
264835_at	224.7	P	0.000244
264816_at	90.8	P	0.037598
264833_at	286	P	0.010742
264837_at	7021.8	P	0.000244
264836_at	597.6	P	0.000244
264815_at	133.8	P	0.030273
264839_at	4411.8	P	0.000244
264832_at	322.7	P	0.01416
264845_at	7481.1	P	0.000244
264831_at	147.1	M	0.056152
264842_at	4.6	A	0.919434
264830_at	6.9	A	0.828613
264825_at	4.1	A	0.969727
264834_at	521.6	P	0.000244
264841_at	420.9	P	0.000732
265088_at	89.9	P	0.00415
265087_at	144	P	0.005859
265086_at	36.9	A	0.19458
265085_at	174.8	P	0.046143
265084_at	30.5	A	0.601074
265083_at	484.7	P	0.000244
265082_at	127.5	A	0.19458
265081_at	6.1	A	0.888428
265067_at	1070.8	P	0.000244
265037_at	1680.6	P	0.000244
265066_at	1093.1	P	0.001953
265095_at	20.3	A	0.5
265094_at	2.3	A	0.633789
265043_at	1787.5	P	0.000244
265093_at	82.5	A	0.398926
265092_at	969.6	P	0.000732
265038_at	59.2	A	0.111572
265045_s_at	443.3	P	0.000732
265044_at	317.1	P	0.00415
265090_at	131.8	P	0.005859
265040_at	256.4	P	0.018555
265065_at	99	P	0.030273
265099_at	66.7	A	0.19458
265039_at	132	P	0.046143
265098_at	149.9	P	0.037598
265097_at	248.1	P	0.005859
265096_at	85.7	P	0.046143
265042_at	1157.6	P	0.000732
257404_at	64.6	P	0.00415
265089_at	27.2	A	0.432373
265041_at	153.9	P	0.046143
265036_at	1024.1	P	0.000244
264320_at	44.3	A	0.171387
264328_at	213.6	A	0.095215
264319_at	248.2	P	0.000244
264330_at	399.2	P	0.000244
264331_at	136.7	P	0.023926
264329_at	1155	P	0.00293
264325_at	107.8	P	0.001221
264324_at	119.5	P	0.030273
264327_at	2612.6	P	0.000244
264323_at	5.1	A	0.888428
264322_at	633.3	P	0.000244
264321_at	374.3	P	0.001221
264318_at	46.4	A	0.398926
264326_at	246.6	P	0.000244
263656_at	312	P	0.000244
263664_at	484.6	P	0.000244
263660_at	721.3	P	0.000244
263667_at	10013.2	P	0.000244
263661_at	384.9	P	0.000732
263654_at	710.8	P	0.000244
263653_at	84.6	A	0.129639
263652_at	1.6	A	0.969727
263651_at	680.7	P	0.000244
263668_at	924.4	P	0.000244
263650_at	58.3	A	0.366211
263649_at	66.5	A	0.246094
263648_at	54.9	A	0.432373
263669_at	3157.8	P	0.000244
263663_at	13310.4	P	0.000244
263678_at	1041.9	P	0.005859
263662_at	1505.1	P	0.000244
263657_at	553.6	P	0.008057
263659_at	4.7	A	0.828613
263665_at	4013.3	P	0.000244
263658_at	5	A	0.72583
263655_at	69.3	A	0.171387
263666_at	1079.3	P	0.000244
263677_at	221.8	P	0.005859
264609_at	1737.5	P	0.000244
264601_at	70.8	A	0.398926
264605_at	297.8	P	0.000244
264612_at	23.2	A	0.432373
264614_s_at	10.8	A	0.780518
264615_at	294.8	P	0.000732
264599_at	175.1	P	0.001953
264598_at	113.6	A	0.095215
264597_at	489.8	P	0.000244
264596_at	6.7	A	0.850342
264613_at	1211.7	P	0.000244
264610_at	3.2	A	0.976074
264604_at	67.7	P	0.010742
264606_at	22.6	A	0.5
264603_at	45.8	A	0.398926
264611_at	1701.3	P	0.000244
264607_at	3135	P	0.000244
264602_at	43.9	P	0.008057
264608_at	332.1	P	0.018555
264600_at	175.9	P	0.000732
264595_at	2851.3	P	0.000244
261178_at	192.6	P	0.001953
261177_at	686.4	P	0.000244
261176_at	650.7	P	0.001221
261127_at	339.6	P	0.000244
261175_at	661.8	P	0.000244
261174_at	893.4	P	0.000244
261129_at	2825.5	P	0.000244
261173_at	356.6	P	0.010742
261172_at	43.3	A	0.366211
261153_at	971.4	P	0.000244
261128_at	701.5	P	0.001953
261130_at	736.3	P	0.000244
261171_at	68.4	A	0.334473
261124_at	255.5	P	0.005859
261170_at	697.7	P	0.00415
261169_at	96	A	0.129639
261152_at	110	A	0.171387
261168_at	152.1	P	0.030273
261126_at	357.4	P	0.000732
261155_at	496.1	P	0.018555
261154_at	877.3	P	0.000244
261167_at	636.4	P	0.000244
261179_at	504.1	P	0.000244
261125_at	719.7	P	0.000244
265214_at	165.6	P	0.018555
265194_at	4342.5	P	0.000244
265213_at	99.9	P	0.037598
265212_at	621.7	P	0.001221
265215_at	2.2	A	0.567627
265218_at	405.9	P	0.00415
265192_at	561.9	P	0.001953
265193_at	486	P	0.001953
265217_s_at	291	P	0.001953
265216_at	13.2	A	0.633789
265191_at	284.4	P	0.00415
264569_at	39.9	A	0.080566
264584_at	1363.2	P	0.000244
264568_at	511.4	P	0.00293
264586_at	237.6	P	0.010742
264583_at	250.7	P	0.005859
264585_at	874.8	P	0.000244
264575_at	6677.6	P	0.000244
264587_at	546.9	P	0.000732
264579_at	487	P	0.000244
264581_at	334.6	M	0.056152
264582_at	324.9	P	0.000244
264567_s_at	115.3	P	0.005859
264577_at	62.3	A	0.19458
264566_at	179.3	P	0.000732
264565_at	17.3	A	0.567627
264564_at	17.1	A	0.432373
264574_at	107.7	M	0.056152
264573_at	58.7	A	0.067627
264572_at	474.8	P	0.008057
264571_at	52.8	A	0.398926
264580_at	264.8	P	0.000244
264570_at	427.6	P	0.000244
264576_at	375.7	P	0.00293
264578_at	35.9	A	0.72583
261383_at	547.3	P	0.000244
261388_at	930.2	P	0.001953
261380_at	20.6	A	0.753906
261387_at	192.7	P	0.001953
261386_at	654.3	P	0.000244
261384_at	117	A	0.095215
261385_at	39.9	A	0.303711
261381_at	97.6	A	0.171387
261382_at	87.5	P	0.037598
263204_at	37.6	A	0.334473
263203_at	47.5	A	0.219482
263205_at	374.6	P	0.000244
263175_at	9.7	A	0.919434
263185_at	679.7	P	0.000244
263176_at	6.1	A	0.72583
263177_at	220.5	A	0.080566
263178_at	63.6	A	0.080566
263184_at	92.8	P	0.000732
263183_at	1830.1	P	0.000244
263182_at	229.6	P	0.000244
263233_at	6.3	A	0.870361
263199_at	120.7	P	0.00293
263200_at	215.6	P	0.01416
263201_at	37.4	P	0.046143
263180_at	346.9	P	0.000244
263202_at	344.4	P	0.000244
263229_s_at	24.5	A	0.5
263230_at	46.6	A	0.067627
263231_at	7.5	A	0.72583
257451_at	222.2	M	0.056152
263232_at	59.1	A	0.149658
263179_at	196.7	P	0.001221
263181_at	1071.3	P	0.000244
257452_at	44.4	A	0.111572
261310_at	113.5	A	0.149658
261256_at	180.4	P	0.000244
261311_at	7.9	A	0.780518
261312_at	470.3	P	0.00293
261278_at	21.9	A	0.398926
261254_at	949	P	0.000244
261252_at	271.9	P	0.000244
261253_at	496.6	P	0.000244
261279_at	6527.6	P	0.000244
261280_at	60.1	M	0.056152
261249_at	67.8	P	0.030273
261250_at	235	P	0.000732
261255_at	163.7	P	0.018555
261257_at	397.9	A	0.067627
261251_at	5.1	A	0.753906
260927_at	1475.9	P	0.000732
260945_at	24	A	0.366211
260961_at	395	P	0.000244
260960_at	18.6	A	0.171387
260955_at	733.4	P	0.000732
260946_at	237.2	P	0.000244
260947_at	14.7	A	0.665527
260956_at	3802.4	P	0.000244
260959_at	329	P	0.000244
260958_at	414.7	P	0.000244
260953_at	403.7	P	0.000244
260957_at	178.5	P	0.001221
260948_at	166.5	P	0.001953
260949_at	825.1	P	0.000244
260950_s_at	62.3	A	0.219482
260954_at	388	P	0.000244
260952_at	90.7	A	0.219482
260951_at	105	A	0.111572
260783_at	108.6	A	0.080566
257491_at	2.2	A	0.888428
260784_at	155.4	P	0.008057
260793_at	1262	P	0.000244
260785_at	1363.6	P	0.000244
260794_at	361	P	0.000732
260786_s_at	865.3	P	0.000244
260795_at	17.6	A	0.533936
260787_at	378.4	P	0.001953
260790_at	368.3	P	0.001221
260791_at	24.8	A	0.149658
260788_at	114.9	A	0.171387
260792_at	86.9	A	0.334473
260789_s_at	1990.1	P	0.000244
259419_at	46	A	0.19458
259389_at	35.5	A	0.398926
259390_at	11.9	A	0.398926
259391_s_at	770.7	P	0.000244
259392_at	192.5	P	0.010742
259396_at	606.7	P	0.000244
259395_at	807.5	P	0.000732
259393_at	1088.4	P	0.000244
259394_at	49.9	A	0.334473
262626_at	928.7	P	0.000244
262625_at	63.1	A	0.334473
262624_at	151.6	P	0.001953
262629_at	6328.3	P	0.000244
262623_at	477.9	P	0.000244
262628_at	125.1	P	0.001953
262631_at	248.7	P	0.000244
262622_at	486.9	P	0.000244
262630_at	88.9	A	0.19458
262621_at	1115.6	P	0.000244
262620_at	2.3	A	0.888428
262619_at	186.9	P	0.000244
262618_at	294.9	P	0.000244
262635_at	497.8	P	0.005859
262627_at	8	A	0.696289
262617_at	132.2	P	0.030273
262616_at	97.2	P	0.018555
262633_at	380.8	P	0.000244
262637_at	1139.5	P	0.000244
262638_at	1522.4	P	0.000244
262636_at	539.4	P	0.001221
262632_at	17084.5	P	0.000244
262634_at	880.7	P	0.000244
260835_at	1036.5	P	0.000244
260826_at	78.3	A	0.067627
260824_at	280	P	0.000244
260834_at	161.1	P	0.001221
260827_at	136.6	A	0.19458
260828_at	1.8	A	0.981445
260830_at	2151.6	P	0.000244
260823_at	123.3	P	0.008057
260832_at	352.8	P	0.000732
260822_at	304.3	P	0.00415
260833_at	11.9	A	0.5
260825_at	43.7	A	0.067627
260821_at	517.7	P	0.000244
260831_at	408.1	P	0.000244
260820_at	167.7	A	0.080566
260819_at	223.4	P	0.00293
260829_s_at	2221.9	P	0.000244
260818_at	953.3	P	0.000244
260817_at	527	P	0.000732
260816_at	247.7	P	0.01416
260815_at	1810.6	P	0.000244
256052_at	311.3	P	0.030273
256051_at	24.8	A	0.5
256066_at	66.8	A	0.303711
256059_at	9.8	A	0.72583
256050_at	1199	P	0.001221
256049_at	679	P	0.000244
256064_at	405.8	P	0.000732
256048_at	65.7	A	0.665527
256055_at	207.6	P	0.001953
256061_at	768.6	P	0.000732
256060_at	1186.3	P	0.000244
256047_at	62.7	A	0.219482
256065_at	738.3	P	0.000244
256034_at	2408.7	P	0.000244
256062_at	399.2	P	0.000732
256036_at	2041.9	P	0.000244
256054_at	2.2	A	0.98584
256063_at	54.2	A	0.334473
256046_at	149.3	P	0.008057
256035_at	4583.9	P	0.000244
256045_at	69.8	A	0.080566
256044_at	15.7	A	0.870361
256067_at	506.3	P	0.000732
256057_at	600.4	P	0.001221
256056_at	2.3	A	0.72583
256043_at	338.3	P	0.000244
256042_at	330.6	P	0.008057
256041_at	823.1	P	0.000244
256058_at	491.2	P	0.001953
256033_at	1019	P	0.001221
256053_at	35.7	A	0.5
256040_at	73.7	A	0.080566
261075_at	2464.3	P	0.000732
261074_at	31.8	A	0.533936
261073_at	109.3	M	0.056152
261083_at	924.2	P	0.000244
261078_at	6215.2	P	0.000244
257489_at	70.3	A	0.334473
261072_at	78.1	A	0.111572
261081_at	409.4	P	0.000244
261082_at	983.7	P	0.000244
261080_at	780.2	P	0.000732
261071_at	189.7	P	0.001953
261070_at	160.8	P	0.023926
261069_at	13.1	A	0.27417
261076_at	998.3	P	0.001221
261077_at	80.7	P	0.030273
261084_at	870.8	P	0.000244
261068_at	92.7	P	0.01416
261067_at	8.9	A	0.753906
261079_s_at	761.6	P	0.000244
261066_at	34.8	A	0.111572
261065_at	32.3	A	0.171387
261064_at	188.2	P	0.008057
261063_at	138.4	A	0.111572
261062_at	343.1	P	0.030273
261061_at	4.2	A	0.962402
261091_at	33.7	A	0.171387
261090_at	68.7	A	0.129639
261089_at	95.6	A	0.149658
261088_at	75	A	0.19458
261438_at	21954.9	P	0.000244
261410_at	2788	P	0.000977
261435_at	81.6	A	0.171387
261413_at	433.5	P	0.000244
261409_at	620.4	P	0.000732
261434_at	1038	P	0.000244
261433_s_at	766.8	P	0.000244
261432_at	7.1	A	0.780518
261466_at	32.5	A	0.567627
261417_at	1838.4	P	0.000244
261465_at	452.3	P	0.001221
261420_at	350.8	P	0.001221
261464_at	55.8	A	0.567627
261463_at	74.6	P	0.046143
261437_at	12.1	A	0.533936
261415_at	753.6	P	0.000244
261416_at	8397	P	0.000244
261411_at	1066.1	P	0.000244
261414_at	136.6	A	0.567627
261408_s_at	1045	P	0.000244
261418_at	601.1	P	0.000732
261419_at	209.7	P	0.030273
261462_at	10.8	A	0.633789
261461_at	7.3	A	0.780518
261436_at	227.4	P	0.000732
261460_at	42.4	A	0.466064
261412_at	10599.2	P	0.000244
260677_at	233.5	P	0.00415
257495_at	611.6	P	0.000244
260678_at	402.8	P	0.001953
260622_at	115.7	P	0.023926
260679_at	473.6	P	0.000732
260680_s_at	179.7	P	0.008057
260681_at	67.3	P	0.023926
260647_at	343.1	P	0.018555
260626_at	516.9	P	0.000244
260648_at	281.2	P	0.023926
260625_at	379	A	0.067627
260621_at	42	A	0.171387
260620_at	68	A	0.219482
260649_at	52.8	A	0.466064
260623_at	46.3	A	0.398926
260624_at	20.2	A	0.72583
260619_at	1233.5	P	0.000244
261810_at	404.3	P	0.000244
261816_at	57	P	0.008057
261755_at	53	A	0.334473
261817_at	56.3	P	0.01416
261783_at	924.5	P	0.000244
261757_at	413.6	P	0.001953
261784_at	163.1	P	0.005859
261785_at	106.2	P	0.005859
261758_at	219	P	0.010742
261811_at	118.5	P	0.008057
261812_at	28.2	A	0.27417
261813_at	141	A	0.149658
261814_at	15.6	A	0.601074
261756_at	343.3	P	0.000244
261815_at	9.8	A	0.932373
261809_at	79.5	P	0.037598
261747_at	196.3	P	0.000244
261694_at	4385	P	0.000244
261693_at	498.2	P	0.000244
261746_at	19827.7	P	0.000244
261742_at	295.1	P	0.018555
261743_s_at	207.6	P	0.000732
257481_at	7.9	A	0.753906
261692_at	5060.2	P	0.000244
261720_at	995.2	P	0.000244
261696_at	506.9	P	0.001953
261721_at	1688.8	P	0.000244
261744_at	714.9	P	0.000732
261745_at	154.3	A	0.080566
261722_at	1639.8	P	0.000732
261695_at	3028.1	P	0.000244
264781_at	1127	P	0.000732
264799_at	2031.7	P	0.000244
264802_at	689.1	P	0.000244
264779_at	1376.7	P	0.001221
264803_at	672.9	P	0.000244
264804_at	160.2	P	0.018555
264805_at	191.8	P	0.000244
264806_at	305.4	P	0.001953
264792_at	383.8	P	0.000244
264777_at	66.4	A	0.246094
264811_at	3034.8	P	0.000244
264783_at	820.4	P	0.01416
264793_at	452.8	P	0.000732
264794_at	6.1	A	0.466064
264795_at	115.4	A	0.080566
264796_at	449.8	P	0.000244
264807_at	496.7	P	0.000732
264797_at	91.6	A	0.067627
264780_at	289.1	P	0.001953
264798_at	96.9	A	0.111572
264810_at	716.3	P	0.000732
264808_at	526.9	P	0.00415
264778_at	312.6	P	0.000732
264800_at	140.8	P	0.01416
264782_at	288	P	0.001953
264809_at	4166.3	P	0.000244
264801_at	199.1	P	0.00293
264646_at	7.3	A	0.780518
264651_at	1771.7	P	0.000244
264654_s_at	562.3	P	0.000732
264652_at	525	P	0.000244
264624_at	4065.5	P	0.000244
264645_at	206.7	P	0.00293
264644_at	255.9	P	0.000244
264650_at	897.4	P	0.000732
264653_at	1142	P	0.000244
264643_at	21.6	A	0.633789
264623_at	112.4	P	0.046143
264656_at	775.6	P	0.000244
264625_at	422.5	P	0.000732
264642_at	4.1	A	0.850342
264649_at	546	P	0.000244
264655_at	2960.6	P	0.001221
264648_at	206.7	P	0.000244
264647_at	2.3	A	0.80542
264657_at	370.9	P	0.000244
264641_at	3033.5	P	0.000244
264255_at	495.8	P	0.01416
264254_at	673.3	P	0.000244
264263_at	2.2	A	0.80542
264266_at	288.6	P	0.000244
264253_at	50.3	A	0.334473
264252_at	63	A	0.171387
264251_at	8.2	A	0.432373
264262_at	2570	P	0.000244
264260_at	4476	P	0.000244
264258_at	45.1	A	0.219482
264257_at	247	P	0.00415
264261_at	451.9	P	0.000244
264264_at	259.8	P	0.046143
264256_at	801.6	P	0.000244
264265_at	355.2	P	0.001953
264259_at	77.4	A	0.080566
263707_at	245.1	P	0.018555
263709_at	9066.3	P	0.000244
263708_at	122.6	P	0.00415
263710_at	1410.3	P	0.000244
263676_at	8796.9	P	0.000244
264511_at	158.6	M	0.056152
264555_at	11.7	A	0.870361
264500_at	2.2	A	0.870361
264505_at	134.7	P	0.037598
264501_at	317	P	0.000244
264502_at	13.1	A	0.753906
264503_at	1.8	A	0.780518
264507_at	280.2	P	0.000244
264513_at	161.7	A	0.129639
264504_at	1647.9	P	0.000244
264549_at	74.7	A	0.095215
264550_at	143.4	P	0.001953
264551_at	62.1	A	0.149658
264552_at	12.1	A	0.696289
264553_s_at	288.6	P	0.000732
264514_at	6.7	A	0.753906
264554_at	86.3	A	0.111572
264509_at	448.6	P	0.030273
264510_at	87.7	A	0.095215
264556_at	78.3	A	0.149658
264557_at	59.2	A	0.398926
264506_at	2224.5	P	0.000244
264508_at	456	P	0.000244
264512_at	62.3	A	0.246094
264558_at	71.6	P	0.037598
264559_at	4.3	A	0.466064
264705_at	1474.5	P	0.000244
264669_at	778.4	P	0.000244
264670_s_at	8656.2	P	0.000244
264664_at	250.2	P	0.000244
264665_at	318.3	P	0.001953
264666_at	178.2	A	0.111572
264679_s_at	4965.3	P	0.000244
264677_at	37.1	A	0.149658
264706_at	65.3	P	0.01416
264707_at	401.2	P	0.000244
264708_at	323.5	P	0.000732
264672_at	7792.2	P	0.000244
264678_at	841.7	P	0.000244
264709_at	590.9	P	0.000732
264668_at	3407.6	P	0.000244
264710_at	148.3	P	0.005859
264673_at	843	P	0.000244
264711_at	278.3	M	0.056152
264712_at	201.7	P	0.005859
264674_at	670.5	P	0.000244
264713_at	91.1	P	0.023926
264675_at	547.8	P	0.000732
264686_at	752	P	0.000244
264687_at	1043.7	P	0.000244
264676_at	570	P	0.000244
264688_at	143.2	A	0.080566
264689_at	842	P	0.000244
264658_at	238.5	P	0.000244
264671_at	639.5	P	0.000244
264659_at	30	A	0.533936
264660_at	328.3	P	0.005859
264661_at	2.5	A	0.828613
264662_at	135.5	P	0.010742
264663_at	1274.2	P	0.000244
264667_s_at	686.7	P	0.000244
264518_at	54.5	P	0.001221
264519_at	89.2	P	0.000732
264520_at	45.4	A	0.633789
264521_at	384.2	P	0.023926
264523_at	718	P	0.000244
264522_at	173.5	P	0.001221
264525_at	344.7	P	0.01416
264524_at	278.4	P	0.000244
264515_at	797.3	P	0.000244
264516_at	290.4	P	0.00293
257417_at	68.8	A	0.5
264517_at	175	P	0.00415
264526_at	389.8	P	0.000244
264467_at	256.9	P	0.000732
264463_at	466.7	P	0.000244
264459_at	151.8	A	0.067627
264460_at	431.3	P	0.00415
264407_at	421.5	P	0.000244
264462_at	2474.8	P	0.000244
264405_at	188.4	P	0.023926
264465_at	324.9	P	0.030273
264408_at	218	P	0.005859
264450_s_at	137.4	P	0.005859
264451_s_at	2.9	A	0.696289
264452_at	172.7	P	0.000732
264406_at	813.1	P	0.000244
264453_at	29.2	A	0.567627
264468_at	736.7	P	0.000244
264454_at	113.3	P	0.001221
264455_at	107.7	A	0.19458
264434_at	1132.4	P	0.000732
264464_at	401.2	P	0.001221
264435_at	874.9	P	0.000244
264436_at	315.4	P	0.001953
264466_at	143.5	P	0.018555
264456_at	469.4	P	0.000244
264457_at	21	A	0.334473
264458_at	834.6	P	0.000732
263234_at	32.2	A	0.27417
263235_at	505.4	P	0.000244
263211_at	33.2	A	0.398926
263236_at	2059.8	P	0.005859
263208_at	105.1	M	0.056152
263255_at	437.3	P	0.000244
263256_at	2152.6	P	0.000244
263212_at	461.6	P	0.000244
263257_at	9	A	0.80542
263209_at	1135.7	P	0.000244
257450_at	6.2	A	0.80542
263258_at	91.8	A	0.171387
263207_at	86.6	A	0.27417
263259_at	79.5	A	0.334473
263260_at	218.8	P	0.001953
263261_at	354.1	P	0.00293
263210_at	33.9	A	0.171387
263206_at	2234.7	P	0.000244
263237_at	89.8	P	0.000732
261830_at	1.7	A	0.994141
261831_at	2687.6	P	0.000244
261834_at	386.2	P	0.01416
261832_at	200.2	P	0.000732
257477_at	479	P	0.000244
261833_at	2348.3	P	0.000244
261829_at	2.1	A	0.99707
262788_at	131.7	A	0.219482
262762_at	638.8	P	0.001953
262792_at	65.4	A	0.080566
262761_at	316.4	P	0.000244
262787_at	220.2	P	0.018555
262786_at	328	P	0.000732
262785_at	112.8	A	0.111572
262784_at	3594.5	P	0.000244
262760_at	76.4	A	0.19458
262758_at	231.3	P	0.018555
262759_at	37	A	0.080566
262789_at	16	A	0.753906
262791_at	571.9	P	0.000732
262790_at	1279.9	P	0.000244
262783_at	171	P	0.000244
260469_at	384.9	P	0.01416
260473_at	39	A	0.398926
260467_at	132	P	0.030273
