ID_REF	VALUE	ABS_CALL	Detection p-value
262113_at	455.6	P	0.001953
262132_at	47.6	A	0.171387
262110_at	1082.1	P	0.000244
262118_at	225.1	P	0.001221
262114_at	297	P	0.018555
262112_at	682.4	P	0.001953
262130_at	520.4	P	0.000244
262131_at	99.2	A	0.19458
262104_at	757.3	P	0.00293
262119_s_at	2253.6	P	0.000244
262103_at	5.4	A	0.432373
262120_at	109.8	P	0.000244
262111_at	371.5	P	0.000732
262106_at	125.3	P	0.00415
262102_at	8.8	A	0.665527
263170_at	727.6	P	0.000244
263169_at	71.1	A	0.149658
263168_at	108.9	M	0.056152
263167_at	177.6	P	0.005859
263117_at	412.7	P	0.000732
263166_at	3.3	A	0.976074
263115_at	139.5	A	0.171387
263165_at	411.1	P	0.010742
263164_at	261.3	P	0.023926
263112_at	173.8	P	0.001953
263118_at	468.6	P	0.00293
263143_at	71.8	P	0.000244
263119_at	312.6	P	0.000732
263114_at	13467.5	P	0.000244
263116_s_at	1201.9	P	0.000244
263113_at	385	P	0.000244
263163_at	749.1	P	0.000244
264363_at	12.3	A	0.828613
264358_at	133.7	P	0.018555
264356_at	140.6	P	0.000244
264355_at	670.3	P	0.001953
264365_s_at	1395.6	P	0.000244
264354_s_at	96	P	0.005859
264366_at	433.1	P	0.000244
264353_at	131.6	P	0.010742
264352_at	85.3	P	0.023926
264368_at	274.4	P	0.008057
264362_at	292.8	P	0.000244
264361_at	84.6	P	0.037598
264360_at	1379.4	P	0.000244
264359_at	35	A	0.533936
264364_at	1219.8	P	0.000244
264367_at	440.9	P	0.000244
264357_at	243	P	0.018555
264351_at	392.6	P	0.000244
264828_at	594.2	P	0.001221
264827_at	3.9	A	0.850342
264843_at	877.4	P	0.000244
264826_at	88.4	A	0.111572
264824_at	828.8	P	0.000244
264838_at	577.7	P	0.000244
264840_at	351.3	P	0.001953
264823_at	57.5	A	0.533936
264822_at	113.4	P	0.005859
264821_at	82	A	0.366211
264820_at	1956.7	P	0.000244
264829_at	6.5	A	0.5
265091_s_at	14.9	A	0.633789
264819_at	66.7	A	0.111572
264844_at	271.3	P	0.000244
264818_at	283	P	0.000732
264817_at	49.1	A	0.567627
264835_at	147.1	P	0.00293
264816_at	88.9	A	0.067627
264833_at	365.7	P	0.01416
264837_at	9965.1	P	0.000244
264836_at	792	P	0.000244
264815_at	127.4	A	0.111572
264839_at	5316.5	P	0.000244
264832_at	66.2	A	0.366211
264845_at	9818.8	P	0.000244
264831_at	159.6	M	0.056152
264842_at	10.7	A	0.466064
264830_at	12.4	A	0.780518
264825_at	5.7	A	0.904785
264834_at	793.6	P	0.001953
264841_at	323.1	P	0.001953
265088_at	74.8	P	0.005859
265087_at	131	M	0.056152
265086_at	40.8	A	0.533936
265085_at	97.3	A	0.067627
265084_at	11.3	A	0.72583
265083_at	458.5	P	0.000732
265082_at	57.4	A	0.149658
265081_at	6.8	A	0.943848
265067_at	142.3	P	0.00415
265037_at	1651.2	P	0.000244
265066_at	1429.1	P	0.000244
265095_at	11.1	A	0.5
265094_at	4.1	A	0.870361
265043_at	1385.8	P	0.000244
265093_at	87.5	A	0.567627
265092_at	960.4	P	0.000732
265038_at	71.6	P	0.046143
265045_s_at	418.1	P	0.001953
265044_at	317.2	P	0.00415
265090_at	95.3	P	0.001953
265040_at	298.5	P	0.005859
265065_at	71.5	A	0.219482
265099_at	82.1	A	0.171387
265039_at	175.6	P	0.030273
265098_at	148.4	A	0.080566
265097_at	195.3	P	0.018555
265096_at	60.4	A	0.129639
265042_at	1602.8	P	0.000732
257404_at	50.7	P	0.01416
265089_at	14.9	A	0.567627
265041_at	84.2	P	0.00293
265036_at	891.2	P	0.000244
264320_at	89.6	A	0.111572
264328_at	212.7	A	0.111572
264319_at	250.7	P	0.000244
264330_at	295.1	P	0.000244
264331_at	148.7	A	0.095215
264329_at	1461.2	P	0.00415
264325_at	73.7	P	0.023926
264324_at	137.9	P	0.000244
264327_at	2528.9	P	0.000244
264323_at	8.2	A	0.665527
264322_at	645	P	0.000244
264321_at	248.8	P	0.00293
264318_at	58.4	A	0.5
264326_at	278.1	P	0.000244
263656_at	551.1	P	0.000244
263664_at	966	P	0.000244
263660_at	574.6	P	0.000244
263667_at	10959	P	0.000244
263661_at	345.7	P	0.000732
263654_at	586.8	P	0.000244
263653_at	77.1	A	0.067627
263652_at	2.3	A	0.870361
263651_at	469.6	P	0.000244
263668_at	1125.9	P	0.000244
263650_at	56	A	0.171387
263649_at	40.6	A	0.303711
263648_at	17.5	A	0.601074
263669_at	3329.3	P	0.000244
263663_at	12866.6	P	0.000244
263678_at	1448	P	0.000732
263662_at	2062.4	P	0.000244
263657_at	529.2	P	0.005859
263659_at	9.2	A	0.780518
263665_at	3870.8	P	0.000244
263658_at	3.4	A	0.953857
263655_at	64.5	A	0.19458
263666_at	974.5	P	0.000244
263677_at	268	P	0.00415
264609_at	1730.5	P	0.000244
264601_at	36.8	A	0.5
264605_at	256.3	P	0.000244
264612_at	105.1	A	0.219482
264614_s_at	10.4	A	0.850342
264615_at	392.9	P	0.000244
264599_at	73.8	M	0.056152
264598_at	135.5	A	0.067627
264597_at	414.6	P	0.000244
264596_at	43.4	A	0.5
264613_at	1242.8	P	0.000244
264610_at	18.5	A	0.850342
264604_at	86.1	A	0.067627
264606_at	92.4	A	0.334473
264603_at	14.9	A	0.850342
264611_at	2317.4	P	0.000244
264607_at	3206.3	P	0.000244
264602_at	46.9	P	0.046143
264608_at	326.6	P	0.046143
264600_at	154.9	P	0.000732
264595_at	2294.5	P	0.000244
261178_at	232	P	0.005859
261177_at	643	P	0.000244
261176_at	678.3	P	0.001221
261127_at	326.5	P	0.000732
261175_at	1027.5	P	0.000244
261174_at	851.3	P	0.000244
261129_at	3674.3	P	0.000244
261173_at	386.5	P	0.005859
261172_at	68.7	A	0.27417
261153_at	825.8	P	0.000244
261128_at	232.7	P	0.01416
261130_at	606.6	P	0.000244
261171_at	103.5	A	0.219482
261124_at	121.6	P	0.010742
261170_at	663.5	P	0.005859
261169_at	125.7	A	0.129639
261152_at	137	A	0.219482
261168_at	142.1	A	0.19458
261126_at	336.2	P	0.000244
261155_at	378.4	P	0.023926
261154_at	906.9	P	0.000244
261167_at	218.7	P	0.000244
261179_at	468.2	P	0.000732
261125_at	346.7	P	0.000244
265214_at	89.4	A	0.246094
265194_at	2991.7	P	0.000244
265213_at	82	P	0.037598
265212_at	587.1	P	0.000732
265215_at	25.9	A	0.303711
265218_at	443	P	0.00415
265192_at	457.8	P	0.008057
265193_at	663.8	P	0.001221
265217_s_at	280.3	P	0.001953
265216_at	9.9	A	0.753906
265191_at	264	P	0.008057
264569_at	82.9	A	0.067627
264584_at	1536.2	P	0.000244
264568_at	526.3	P	0.00415
264586_at	266.2	P	0.001221
264583_at	228.8	P	0.046143
264585_at	652.4	P	0.000244
264575_at	7139.2	P	0.000732
264587_at	480.3	P	0.000732
264579_at	369.3	P	0.00415
264581_at	391.4	P	0.046143
264582_at	385.3	P	0.000732
264567_s_at	66.8	A	0.111572
264577_at	46.6	A	0.398926
264566_at	218.7	P	0.000732
264565_at	38.6	A	0.398926
264564_at	20.2	A	0.5
264574_at	147.9	A	0.149658
264573_at	113.4	P	0.01416
264572_at	485.4	P	0.00293
264571_at	63.4	A	0.366211
264580_at	66.1	A	0.567627
264570_at	397.3	P	0.000244
264576_at	327.8	P	0.001953
264578_at	25.3	A	0.696289
261383_at	540	P	0.000244
261388_at	1258.2	P	0.001953
261380_at	33.8	A	0.533936
261387_at	172.5	P	0.001221
261386_at	711.3	P	0.000244
261384_at	73.1	A	0.095215
261385_at	59.7	P	0.046143
261381_at	76.8	M	0.056152
261382_at	57.5	A	0.149658
263204_at	2.8	A	0.601074
263203_at	64.1	A	0.246094
263205_at	526.1	P	0.000732
263175_at	32.6	A	0.753906
263185_at	565.5	P	0.000244
263176_at	20.5	A	0.398926
263177_at	282.8	P	0.046143
263178_at	84.6	A	0.111572
263184_at	125.6	P	0.000244
263183_at	702.3	P	0.000732
263182_at	71.8	P	0.037598
263233_at	1.6	A	0.953857
263199_at	137.1	P	0.046143
263200_at	243	P	0.046143
263201_at	39.1	A	0.111572
263180_at	408	P	0.000244
263202_at	221	P	0.00293
263229_s_at	23.8	A	0.5
263230_at	56.6	P	0.037598
263231_at	39.8	A	0.601074
257451_at	281	A	0.067627
263232_at	43	A	0.303711
263179_at	139.4	P	0.00415
263181_at	715.7	P	0.000244
257452_at	53.8	A	0.19458
261310_at	119.1	A	0.246094
261256_at	180.5	P	0.005859
261311_at	13.5	A	0.780518
261312_at	533.2	P	0.00415
261278_at	42.1	A	0.466064
261254_at	1208.1	P	0.000244
261252_at	283.7	P	0.00415
261253_at	365.8	P	0.000244
261279_at	8996.5	P	0.000244
261280_at	132	M	0.056152
261249_at	28.3	A	0.303711
261250_at	284.9	P	0.00415
261255_at	164.3	P	0.023926
261257_at	399.1	A	0.111572
261251_at	11.7	A	0.72583
260927_at	1423.3	P	0.000732
260945_at	92.1	A	0.567627
260961_at	339.8	P	0.000244
260960_at	41.8	A	0.19458
260955_at	393.4	P	0.001953
260946_at	305.1	P	0.000244
260947_at	12.9	A	0.665527
260956_at	5420.7	P	0.000244
260959_at	264.2	P	0.001953
260958_at	516.1	P	0.000732
260953_at	405	P	0.000244
260957_at	554.8	P	0.000732
260948_at	147.7	P	0.001953
260949_at	864.1	P	0.000244
260950_s_at	93.5	A	0.080566
260954_at	309.7	P	0.001953
260952_at	81.1	A	0.219482
260951_at	128.1	M	0.056152
260783_at	97.3	P	0.023926
257491_at	2.3	A	0.828613
260784_at	155.5	P	0.046143
260793_at	1488.6	P	0.000244
260785_at	1558.6	P	0.000244
260794_at	348.5	P	0.00293
260786_s_at	798.1	P	0.000244
260795_at	29.4	A	0.366211
260787_at	219.2	P	0.000244
260790_at	389.9	P	0.00293
260791_at	48.7	A	0.246094
260788_at	68.5	A	0.171387
260792_at	57.9	A	0.633789
260789_s_at	1371.1	P	0.000244
259419_at	60.3	A	0.080566
259389_at	59.5	A	0.334473
259390_at	11.7	A	0.601074
259391_s_at	790.1	P	0.000244
259392_at	197.1	P	0.010742
259396_at	584.8	P	0.000244
259395_at	776.6	P	0.001221
259393_at	1024.4	P	0.000244
259394_at	7.5	A	0.850342
262626_at	858.7	P	0.000732
262625_at	64.3	A	0.432373
262624_at	142	P	0.000732
262629_at	6524.5	P	0.000244
262623_at	423.5	P	0.000244
262628_at	123.7	A	0.129639
262631_at	281.1	P	0.000732
262622_at	342.2	P	0.000244
262630_at	59.1	A	0.303711
262621_at	961.5	P	0.000244
262620_at	20.1	A	0.601074
262619_at	297.5	P	0.000732
262618_at	310.7	P	0.000244
262635_at	628	P	0.00293
262627_at	25.9	A	0.601074
262617_at	110.4	A	0.095215
262616_at	80.4	A	0.095215
262633_at	342.9	P	0.000244
262637_at	1054	P	0.000244
262638_at	1119.1	P	0.000244
262636_at	422.3	P	0.000244
262632_at	22036.5	P	0.000244
262634_at	1290.1	P	0.000244
260835_at	1008.3	P	0.001221
260826_at	68.4	P	0.037598
260824_at	212.8	P	0.000244
260834_at	216.7	P	0.001221
260827_at	206.3	A	0.111572
260828_at	2.1	A	0.991943
260830_at	2188.7	P	0.000244
260823_at	74.3	A	0.149658
260832_at	264.3	P	0.000244
260822_at	417.2	P	0.00415
260833_at	35.3	A	0.303711
260825_at	68.6	A	0.219482
260821_at	603.1	P	0.000244
260831_at	532	P	0.000244
260820_at	168.8	A	0.171387
260819_at	268.7	P	0.001953
260829_s_at	1471.6	P	0.000244
260818_at	794.9	P	0.000244
260817_at	632.4	P	0.000732
260816_at	248.5	M	0.056152
260815_at	1686.7	P	0.000244
256052_at	422.6	P	0.018555
256051_at	60.2	A	0.219482
256066_at	142.8	A	0.129639
256059_at	9.8	A	0.665527
256050_at	170.6	P	0.030273
256049_at	944.8	P	0.000244
256064_at	318.7	P	0.000732
256048_at	14.8	A	0.665527
256055_at	221.7	P	0.010742
256061_at	641.7	P	0.001221
256060_at	433.5	P	0.000244
256047_at	13.2	A	0.398926
256065_at	728.5	P	0.000244
256034_at	2367.8	P	0.000244
256062_at	275.2	P	0.005859
256036_at	2456.4	P	0.000244
256054_at	3.6	A	0.828613
256063_at	9.5	A	0.633789
256046_at	117	P	0.005859
256035_at	4087.1	P	0.000244
256045_at	59.1	A	0.19458
256044_at	15.3	A	0.888428
256067_at	512.4	P	0.000732
256057_at	1089.5	P	0.000244
256056_at	2.4	A	0.657227
256043_at	346.1	P	0.000732
256042_at	230.9	P	0.037598
256041_at	663.5	P	0.000244
256058_at	517.5	P	0.00415
256033_at	1169.4	P	0.000244
256053_at	2.8	A	0.870361
256040_at	93.4	P	0.023926
261075_at	2564.3	P	0.000244
261074_at	71.3	A	0.080566
261073_at	87.1	P	0.037598
261083_at	1031.1	P	0.000244
261078_at	8014.5	P	0.000244
257489_at	72.7	A	0.366211
261072_at	45.2	A	0.432373
261081_at	490.3	P	0.000732
261082_at	941.8	P	0.000244
261080_at	768.1	P	0.001221
261071_at	144.5	P	0.00415
261070_at	144.5	P	0.01416
261069_at	50.3	A	0.171387
261076_at	1075.2	P	0.000732
261077_at	89.2	P	0.008057
261084_at	1550.7	P	0.000244
261068_at	139.4	P	0.005859
261067_at	12.1	A	0.780518
261079_s_at	724	P	0.000244
261066_at	22	A	0.533936
261065_at	17.4	A	0.633789
261064_at	254.9	P	0.01416
261063_at	50.4	A	0.398926
261062_at	334.2	P	0.037598
261061_at	4.1	A	0.981445
261091_at	32.7	A	0.171387
261090_at	46.5	A	0.27417
261089_at	212.3	P	0.046143
261088_at	80.4	A	0.080566
261438_at	22250.5	P	0.000244
261410_at	2279.4	P	0.000977
261435_at	51.5	A	0.334473
261413_at	252.5	P	0.000244
261409_at	332	P	0.000732
261434_at	770.7	P	0.000244
261433_s_at	633	P	0.000732
261432_at	11.7	A	0.696289
261466_at	4.7	A	0.969727
261417_at	2135.2	P	0.000244
261465_at	470.3	P	0.00415
261420_at	373.1	P	0.001221
261464_at	68.8	A	0.246094
261463_at	58	M	0.056152
261437_at	19	A	0.366211
261415_at	773	P	0.000244
261416_at	8994.6	P	0.000244
261411_at	1026.1	P	0.000244
261414_at	104.9	A	0.5
261408_s_at	819.2	P	0.000244
261418_at	487.9	P	0.000732
261419_at	213.3	P	0.030273
261462_at	17.7	A	0.633789
261461_at	24.6	A	0.466064
261436_at	131.3	P	0.010742
261460_at	5.2	A	0.753906
261412_at	9202.3	P	0.000244
260677_at	274.7	P	0.008057
257495_at	596.9	P	0.000244
260678_at	408.1	P	0.00415
260622_at	126.5	P	0.008057
260679_at	338	P	0.001953
260680_s_at	193.5	P	0.000244
260681_at	52.7	P	0.030273
260647_at	259.7	P	0.018555
260626_at	603.2	P	0.000244
260648_at	62.5	A	0.567627
260625_at	447.9	P	0.037598
260621_at	37.3	A	0.567627
260620_at	92.3	A	0.219482
260649_at	17.8	A	0.696289
260623_at	18.8	A	0.633789
260624_at	5.6	A	0.904785
260619_at	1577.1	P	0.000244
261810_at	466.2	P	0.001953
261816_at	77.3	P	0.01416
261755_at	25.6	A	0.567627
261817_at	57.6	P	0.018555
261783_at	1018	P	0.000244
261757_at	483	P	0.00293
261784_at	144.2	M	0.056152
261785_at	147.9	P	0.005859
261758_at	246.4	P	0.018555
261811_at	66.9	P	0.018555
261812_at	27.3	A	0.366211
261813_at	188.1	P	0.046143
261814_at	18.3	A	0.5
261756_at	274.4	P	0.000244
261815_at	22.6	A	0.80542
261809_at	85.6	P	0.023926
261747_at	189.7	P	0.000244
261694_at	4435.5	P	0.000244
261693_at	502.9	P	0.000244
261746_at	25107.1	P	0.000244
261742_at	275.7	P	0.00415
261743_s_at	151.8	P	0.000244
257481_at	7.2	A	0.753906
261692_at	1065.7	P	0.000244
261720_at	691	P	0.000244
261696_at	650.1	P	0.000732
261721_at	1398.4	P	0.000244
261744_at	628.6	P	0.000244
261745_at	165.1	A	0.080566
261722_at	2134.8	P	0.000732
261695_at	4726	P	0.000244
264781_at	1329.9	P	0.000244
264799_at	3501.4	P	0.000244
264802_at	591.9	P	0.000244
264779_at	1352.9	P	0.001221
264803_at	632	P	0.000732
264804_at	155.6	M	0.056152
264805_at	133.5	P	0.001221
264806_at	176.7	P	0.005859
264792_at	377.5	P	0.000244
264777_at	88.6	A	0.149658
264811_at	3183.3	P	0.000244
264783_at	793.1	P	0.018555
264793_at	530.8	P	0.000732
264794_at	2	A	0.5
264795_at	182.4	P	0.046143
264796_at	526.3	P	0.000244
264807_at	405.2	P	0.000732
264797_at	108.6	A	0.095215
264780_at	268.3	P	0.00415
264798_at	88.6	A	0.129639
264810_at	734.7	P	0.000244
264808_at	408.2	P	0.00415
264778_at	294.5	P	0.000244
264800_at	165.4	P	0.046143
264782_at	312.4	P	0.001221
264809_at	5249.5	P	0.000244
264801_at	245.1	P	0.000732
264646_at	10.4	A	0.904785
264651_at	1786.4	P	0.000244
264654_s_at	733.1	P	0.000732
264652_at	546	P	0.000244
264624_at	2184.7	P	0.000244
264645_at	104.7	P	0.00293
264644_at	344.3	P	0.000244
264650_at	960	P	0.001221
264653_at	1640	P	0.000244
264643_at	5.4	A	0.633789
264623_at	106.9	A	0.129639
264656_at	1048.3	P	0.000244
264625_at	374.1	P	0.008057
264642_at	11.8	A	0.696289
264649_at	590.7	P	0.000244
264655_at	1867.3	P	0.008057
264648_at	53.1	A	0.080566
264647_at	1.9	A	0.870361
264657_at	360.2	P	0.000244
264641_at	3178.9	P	0.000244
264255_at	462.2	P	0.046143
264254_at	604.4	P	0.000244
264263_at	2.9	A	0.888428
264266_at	287.5	P	0.000244
264253_at	42.5	A	0.171387
264252_at	145.7	A	0.171387
264251_at	6.6	A	0.943848
264262_at	2665.6	P	0.000244
264260_at	2989.7	P	0.000244
264258_at	17.2	A	0.72583
264257_at	237.6	P	0.008057
264261_at	479	P	0.000244
264264_at	431	P	0.00415
264256_at	784.5	P	0.000244
264265_at	384.4	P	0.008057
264259_at	58.6	A	0.171387
263707_at	178.4	P	0.037598
263709_at	13236.6	P	0.000244
263708_at	116.4	P	0.008057
263710_at	1109.3	P	0.000244
263676_at	11572.1	P	0.000244
264511_at	552.3	P	0.000732
264555_at	10.2	A	0.919434
264500_at	1.2	A	0.919434
264505_at	132.3	P	0.023926
264501_at	628.7	P	0.000244
264502_at	50.2	A	0.665527
264503_at	2.8	A	0.953857
264507_at	233.8	P	0.000244
264513_at	113.7	A	0.19458
264504_at	1225.7	P	0.000244
264549_at	98.2	M	0.056152
264550_at	139.7	P	0.005859
264551_at	88.8	M	0.056152
264552_at	15.6	A	0.828613
264553_s_at	229.2	P	0.000732
264514_at	42.2	A	0.633789
264554_at	92.7	A	0.219482
264509_at	371	P	0.037598
264510_at	162.9	P	0.018555
264556_at	83.9	A	0.219482
264557_at	12.2	A	0.5
264506_at	880.7	P	0.000244
264508_at	721.7	P	0.000244
264512_at	132.9	A	0.19458
264558_at	53.5	M	0.056152
264559_at	11.8	A	0.466064
264705_at	1314.5	P	0.000244
264669_at	906.8	P	0.000244
264670_s_at	9763	P	0.000244
264664_at	338.4	P	0.000244
264665_at	405.6	P	0.001221
264666_at	17.2	A	0.601074
264679_s_at	4020	P	0.000244
264677_at	51.4	P	0.001953
264706_at	23.7	A	0.219482
264707_at	295.3	P	0.000244
264708_at	190.5	P	0.000732
264672_at	11157.5	P	0.000244
264678_at	950.3	P	0.000244
264709_at	705.1	P	0.000732
264668_at	2898.5	P	0.000244
264710_at	94.7	P	0.018555
264673_at	1010.8	P	0.000244
264711_at	214.9	A	0.111572
264712_at	185.1	P	0.010742
264674_at	552.1	P	0.000244
264713_at	110.3	P	0.00415
264675_at	567.2	P	0.000732
264686_at	720	P	0.000244
264687_at	1007.5	P	0.000244
264676_at	543.1	P	0.000244
264688_at	122.9	P	0.046143
264689_at	761.3	P	0.000244
264658_at	368.8	P	0.000732
264671_at	614.3	P	0.000244
264659_at	32.1	A	0.601074
264660_at	275.2	P	0.008057
264661_at	2.8	A	0.919434
264662_at	148.5	P	0.008057
264663_at	358	P	0.000244
264667_s_at	855.5	P	0.000244
264518_at	93	P	0.010742
264519_at	128.6	P	0.001953
264520_at	19.1	A	0.601074
264521_at	541.9	P	0.023926
264523_at	984.6	P	0.000244
264522_at	116.3	P	0.037598
264525_at	607.5	P	0.00415
264524_at	174.1	P	0.000244
264515_at	937.8	P	0.000244
264516_at	440.6	P	0.001221
257417_at	85	A	0.533936
264517_at	110.4	P	0.008057
264526_at	403.2	P	0.001953
264467_at	264.2	P	0.000244
264463_at	591.7	P	0.000244
264459_at	123.4	A	0.080566
264460_at	384.8	P	0.01416
264407_at	572.9	P	0.000732
264462_at	2292.9	P	0.000244
264405_at	248.5	P	0.030273
264465_at	281.4	P	0.030273
264408_at	156.5	P	0.010742
264450_s_at	131.1	P	0.00415
264451_s_at	5.9	A	0.828613
264452_at	165	P	0.037598
264406_at	437.4	P	0.000244
264453_at	3.8	A	0.633789
264468_at	669.4	P	0.000244
264454_at	103.4	P	0.001953
264455_at	89.1	A	0.334473
264434_at	121.4	A	0.129639
264464_at	376.9	P	0.00415
264435_at	1289.1	P	0.000244
264436_at	611.1	P	0.000244
264466_at	201.6	P	0.010742
264456_at	468.1	P	0.000244
264457_at	28	A	0.533936
264458_at	491.7	P	0.001953
263234_at	35.5	A	0.398926
263235_at	568.1	P	0.000244
263211_at	11	A	0.567627
263236_at	2451.6	P	0.00415
263208_at	59.3	A	0.19458
263255_at	445	P	0.001953
263256_at	2306.8	P	0.000244
263212_at	555.6	P	0.000244
263257_at	9.3	A	0.888428
263209_at	1012.1	P	0.000244
257450_at	3.1	A	0.633789
263258_at	121.4	A	0.111572
263207_at	102.9	A	0.080566
263259_at	88	A	0.366211
263260_at	237.8	P	0.010742
263261_at	287.6	P	0.00415
263210_at	41.4	A	0.111572
263206_at	2274.2	P	0.000244
263237_at	111	P	0.001953
261830_at	4.3	A	0.991943
261831_at	2672.9	P	0.000244
261834_at	347.3	P	0.023926
261832_at	370.6	P	0.000732
257477_at	398.5	P	0.000244
261833_at	3049.1	P	0.000244
261829_at	5.2	A	0.991943
262788_at	36.6	A	0.601074
262762_at	505.7	P	0.00415
262792_at	90.7	P	0.030273
262761_at	285.8	P	0.000244
262787_at	150.5	P	0.037598
262786_at	474	P	0.000244
262785_at	132.4	A	0.067627
262784_at	4790.1	P	0.000244
262760_at	77.2	A	0.129639
262758_at	232	P	0.01416
262759_at	92.2	A	0.149658
262789_at	69.5	A	0.665527
262791_at	792.3	P	0.000244
262790_at	1528.2	P	0.000244
262783_at	288.2	P	0.000244
260469_at	464.3	P	0.005859
260473_at	8.5	A	0.366211
260467_at	101.8	P	0.037598
