ID_REF	VALUE	ABS_CALL	Detection p-value
259415_at	379.9	P	0.000244
259417_at	36.4	A	0.129639
259443_at	10.9	A	0.633789
259444_at	186.4	A	0.095215
259418_at	128.6	P	0.01416
259445_at	112.6	A	0.111572
259446_at	896.9	P	0.000244
259414_at	46.3	A	0.27417
259447_s_at	16.8	A	0.432373
260904_at	109.1	P	0.005859
260903_at	106.5	P	0.046143
260933_at	83.6	A	0.533936
260916_at	2186.3	P	0.000244
260911_at	3.8	A	0.969727
260913_at	4754.5	P	0.000244
260932_s_at	2.6	A	0.80542
260906_at	4.4	A	0.904785
260931_at	19.8	A	0.633789
260912_at	5004.4	P	0.000244
260907_at	39.9	A	0.27417
260908_at	8.1	A	0.753906
260930_at	166.2	A	0.111572
260914_at	282	P	0.005859
260915_at	230.3	P	0.000732
260909_at	9.2	A	0.665527
260929_at	229	P	0.00293
260910_at	223.9	P	0.01416
260917_at	53.2	A	0.432373
260905_at	10.8	A	0.533936
260928_at	206.2	A	0.246094
262109_at	879.9	P	0.000244
262108_at	150.9	A	0.111572
262107_at	239.3	P	0.001221
262117_at	10370	P	0.000244
262122_at	30.4	A	0.432373
262121_at	131	A	0.246094
262105_at	55.5	A	0.219482
262115_at	51.9	A	0.219482
262116_at	521.8	P	0.005859
262113_at	523.9	P	0.000732
262132_at	42.5	A	0.111572
262110_at	1093.6	P	0.000244
262118_at	194.6	P	0.00415
262114_at	325.2	P	0.018555
262112_at	696.1	P	0.001953
262130_at	446.5	P	0.000732
262131_at	101.1	A	0.27417
262104_at	1042.6	P	0.001221
262119_s_at	2265.7	P	0.000244
262103_at	28.8	A	0.171387
262120_at	91.5	P	0.00415
262111_at	333.3	P	0.000732
262106_at	183.1	P	0.000732
262102_at	48.2	A	0.398926
263170_at	587.7	P	0.000732
263169_at	57.3	A	0.246094
263168_at	92.2	A	0.111572
263167_at	218.4	P	0.005859
263117_at	502.7	P	0.000732
263166_at	5.6	A	0.904785
263115_at	142.9	A	0.080566
263165_at	416.2	P	0.00293
263164_at	359.2	P	0.008057
263112_at	159.2	P	0.000732
263118_at	366.3	P	0.001221
263143_at	89	P	0.00293
263119_at	318	P	0.001221
263114_at	13079	P	0.000244
263116_s_at	998	P	0.000244
263113_at	354.8	P	0.000244
263163_at	687.7	P	0.000244
264363_at	14.5	A	0.780518
264358_at	86.3	A	0.129639
264356_at	145.4	P	0.000244
264355_at	701.9	P	0.001953
264365_s_at	1228.9	P	0.000732
264354_s_at	96.9	P	0.037598
264366_at	408.9	P	0.000244
264353_at	193	P	0.001953
264352_at	93.7	P	0.010742
264368_at	408.1	P	0.00415
264362_at	248.1	P	0.000244
264361_at	112.3	P	0.00415
264360_at	1428.7	P	0.000244
264359_at	63.7	A	0.533936
264364_at	1166.9	P	0.000244
264367_at	353.4	P	0.000732
264357_at	242.3	P	0.01416
264351_at	414.5	P	0.000244
264828_at	630.9	P	0.001221
264827_at	38.8	A	0.533936
264843_at	1029.9	P	0.000244
264826_at	139.3	A	0.080566
264824_at	945.4	P	0.000244
264838_at	464.8	P	0.000244
264840_at	311.3	P	0.001953
264823_at	29.3	A	0.567627
264822_at	75.1	P	0.023926
264821_at	85.4	A	0.303711
264820_at	2095.6	P	0.000244
264829_at	35.9	A	0.303711
265091_s_at	72.4	A	0.219482
264819_at	64.2	A	0.129639
264844_at	288	P	0.000244
264818_at	288.5	P	0.000244
264817_at	79.1	A	0.601074
264835_at	175.7	P	0.000244
264816_at	100.7	P	0.01416
264833_at	232.1	P	0.001953
264837_at	9678.2	P	0.000244
264836_at	777.3	P	0.000244
264815_at	105	A	0.095215
264839_at	5132.4	P	0.000244
264832_at	96.4	A	0.303711
264845_at	8472.3	P	0.000244
264831_at	156	P	0.018555
264842_at	10.9	A	0.72583
264830_at	28.5	A	0.601074
264825_at	4.9	A	0.943848
264834_at	669.7	P	0.001221
264841_at	361.9	P	0.001221
265088_at	80.4	M	0.056152
265087_at	130.1	P	0.023926
265086_at	25.4	A	0.466064
265085_at	136.2	A	0.111572
265084_at	17.6	A	0.665527
265083_at	401.2	P	0.000732
265082_at	91.1	A	0.432373
265081_at	12.4	A	0.850342
265067_at	174.9	P	0.001953
265037_at	1697.3	P	0.000244
265066_at	1280.1	P	0.000244
265095_at	3.1	A	0.696289
265094_at	11.4	A	0.533936
265043_at	1547.5	P	0.000732
265093_at	15.5	A	0.780518
265092_at	907.4	P	0.000732
265038_at	84.3	A	0.080566
265045_s_at	340.9	P	0.001221
265044_at	275.1	P	0.00415
265090_at	109.3	P	0.005859
265040_at	274.7	P	0.008057
265065_at	91.8	A	0.095215
265099_at	49.9	A	0.19458
265039_at	122.9	P	0.01416
265098_at	196.2	A	0.095215
265097_at	265.6	P	0.005859
265096_at	62.6	A	0.19458
265042_at	1825.3	P	0.000732
257404_at	50.2	P	0.005859
265089_at	12.2	A	0.665527
265041_at	62.6	M	0.056152
265036_at	1087	P	0.000244
264320_at	82.4	A	0.171387
264328_at	248.2	A	0.080566
264319_at	275	P	0.000732
264330_at	264	P	0.000244
264331_at	126.8	P	0.023926
264329_at	1302.7	P	0.00415
264325_at	71.2	P	0.001953
264324_at	124	P	0.005859
264327_at	2744.1	P	0.000244
264323_at	10.3	A	0.601074
264322_at	626.2	P	0.000244
264321_at	313.7	P	0.008057
264318_at	83.4	A	0.171387
264326_at	280.9	P	0.000244
263656_at	422.5	P	0.000244
263664_at	994.2	P	0.000244
263660_at	523.4	P	0.000244
263667_at	10482.9	P	0.000244
263661_at	322.5	P	0.000732
263654_at	607.1	P	0.000244
263653_at	110.3	P	0.008057
263652_at	6.9	A	0.696289
263651_at	515.3	P	0.000244
263668_at	1220.3	P	0.000244
263650_at	51.7	A	0.334473
263649_at	94.5	A	0.149658
263648_at	98.2	A	0.398926
263669_at	3448.9	P	0.000244
263663_at	11980.4	P	0.000244
263678_at	1419.2	P	0.001221
263662_at	2090.8	P	0.000244
263657_at	568.7	P	0.00293
263659_at	3	A	0.888428
263665_at	3970.5	P	0.000244
263658_at	3.6	A	0.981445
263655_at	49.1	A	0.246094
263666_at	898	P	0.000244
263677_at	219.6	P	0.010742
264609_at	1647.9	P	0.000244
264601_at	88.4	A	0.432373
264605_at	279.5	P	0.000244
264612_at	63.6	A	0.366211
264614_s_at	5.7	A	0.969727
264615_at	347.4	P	0.000732
264599_at	82.3	M	0.056152
264598_at	137.3	M	0.056152
264597_at	416.5	P	0.000244
264596_at	30.8	A	0.567627
264613_at	1239.5	P	0.000244
264610_at	36.4	A	0.533936
264604_at	85.5	P	0.018555
264606_at	59	A	0.398926
264603_at	23.2	A	0.398926
264611_at	2302.2	P	0.000244
264607_at	3015.9	P	0.000244
264602_at	56.4	P	0.023926
264608_at	395.5	P	0.037598
264600_at	192.8	P	0.001953
264595_at	2257.8	P	0.000244
261178_at	158.9	P	0.00293
261177_at	890.8	P	0.000244
261176_at	596.3	P	0.001221
261127_at	339.2	P	0.000732
261175_at	944.1	P	0.000244
261174_at	934.9	P	0.000244
261129_at	3672.6	P	0.000244
261173_at	494.1	P	0.00293
261172_at	9.1	A	0.665527
261153_at	709.8	P	0.000244
261128_at	776.5	P	0.005859
261130_at	632.4	P	0.000244
261171_at	62.6	A	0.171387
261124_at	227.5	P	0.01416
261170_at	651.7	P	0.00293
261169_at	49.1	A	0.246094
261152_at	98.6	A	0.219482
261168_at	65.8	A	0.219482
261126_at	414.5	P	0.000244
261155_at	486.3	P	0.010742
261154_at	897.3	P	0.000244
261167_at	230.2	P	0.000244
261179_at	411	P	0.000244
261125_at	393	P	0.000244
265214_at	98.4	A	0.129639
265194_at	2857.2	P	0.000244
265213_at	120.8	M	0.056152
265212_at	680.6	P	0.000732
265215_at	2	A	0.80542
265218_at	393.6	P	0.00415
265192_at	464.1	P	0.00415
265193_at	681.8	P	0.001953
265217_s_at	338.9	P	0.001953
265216_at	8.4	A	0.828613
265191_at	237.3	P	0.00415
264569_at	77.9	P	0.023926
264584_at	1482.9	P	0.000244
264568_at	440.2	P	0.008057
264586_at	226	P	0.001221
264583_at	260.9	P	0.037598
264585_at	761.5	P	0.000244
264575_at	7658.7	P	0.000244
264587_at	594.4	P	0.000732
264579_at	438.3	P	0.001953
264581_at	374.7	P	0.023926
264582_at	354.5	P	0.00293
264567_s_at	74	P	0.030273
264577_at	87.6	A	0.246094
264566_at	267.8	P	0.000732
264565_at	10.6	A	0.567627
264564_at	23.3	A	0.303711
264574_at	131.4	A	0.219482
264573_at	95.8	P	0.008057
264572_at	468.7	P	0.030273
264571_at	10.4	A	0.567627
264580_at	3.7	A	0.969727
264570_at	297.9	P	0.000244
264576_at	386.9	P	0.000732
264578_at	18.4	A	0.633789
261383_at	510.3	P	0.000244
261388_at	1211.1	P	0.001221
261380_at	55.8	A	0.432373
261387_at	122.4	P	0.000244
261386_at	776.3	P	0.000244
261384_at	91.9	A	0.111572
261385_at	56.2	A	0.067627
261381_at	110	P	0.008057
261382_at	81.2	A	0.129639
263204_at	57.5	A	0.27417
263203_at	31.4	A	0.334473
263205_at	462.2	P	0.000244
263175_at	10	A	0.850342
263185_at	540.8	P	0.000244
263176_at	3.3	A	0.753906
263177_at	268.2	P	0.018555
263178_at	83.1	A	0.095215
263184_at	124.6	P	0.000732
263183_at	831.8	P	0.001953
263182_at	160.7	P	0.001953
263233_at	3.9	A	0.953857
263199_at	118	P	0.018555
263200_at	214.6	P	0.023926
263201_at	69.8	A	0.095215
263180_at	341.2	P	0.000244
263202_at	246.7	P	0.001221
263229_s_at	23.4	A	0.27417
263230_at	32.2	A	0.149658
263231_at	34.8	A	0.567627
257451_at	257.6	M	0.056152
263232_at	66.2	A	0.129639
263179_at	176.9	P	0.00293
263181_at	659	P	0.000244
257452_at	53.5	A	0.19458
261310_at	116.9	A	0.27417
261256_at	156.8	P	0.000244
261311_at	11.2	A	0.870361
261312_at	429.3	P	0.010742
261278_at	9.5	A	0.601074
261254_at	1180.6	P	0.000244
261252_at	315.6	P	0.000732
261253_at	383.4	P	0.000244
261279_at	8425.7	P	0.000244
261280_at	134.8	P	0.046143
261249_at	29.8	A	0.466064
261250_at	255.9	P	0.001953
261255_at	180.9	P	0.018555
261257_at	467.8	A	0.067627
261251_at	11.3	A	0.665527
260927_at	1604.7	P	0.001221
260945_at	7.6	A	0.72583
260961_at	384.3	P	0.000244
260960_at	28.2	P	0.037598
260955_at	439.2	P	0.000244
260946_at	293.9	P	0.000244
260947_at	5.3	A	0.80542
260956_at	5176.3	P	0.000244
260959_at	229.3	P	0.001953
260958_at	597	P	0.000732
260953_at	403.2	P	0.001221
260957_at	383.4	P	0.000244
260948_at	169.6	P	0.001953
260949_at	751.1	P	0.000244
260950_s_at	81.1	A	0.129639
260954_at	280.3	P	0.001953
260952_at	83.2	A	0.246094
260951_at	91.3	P	0.046143
260783_at	105.6	P	0.008057
257491_at	45.5	A	0.303711
260784_at	136.7	P	0.023926
260793_at	1562	P	0.000244
260785_at	1527.3	P	0.000732
260794_at	327.5	P	0.001221
260786_s_at	792.2	P	0.000244
260795_at	5.2	A	0.665527
260787_at	306.1	P	0.000244
260790_at	340.2	P	0.000732
260791_at	36	A	0.111572
260788_at	99.6	A	0.149658
260792_at	5.9	A	0.904785
260789_s_at	1769.1	P	0.000244
259419_at	73.9	A	0.111572
259389_at	136	A	0.19458
259390_at	16.5	A	0.533936
259391_s_at	683.7	P	0.000244
259392_at	182.5	P	0.023926
259396_at	556.7	P	0.000244
259395_at	782	P	0.000732
259393_at	817.7	P	0.000244
259394_at	47.6	A	0.398926
262626_at	913.2	P	0.000732
262625_at	55.9	A	0.219482
262624_at	155.5	P	0.001221
262629_at	6726.7	P	0.000244
262623_at	535.7	P	0.000244
262628_at	149.9	P	0.018555
262631_at	248.1	P	0.000732
262622_at	417.1	P	0.000244
262630_at	51.5	A	0.398926
262621_at	955.8	P	0.000244
262620_at	23.4	A	0.567627
262619_at	306.3	P	0.000244
262618_at	337.3	P	0.000244
262635_at	588.2	P	0.001953
262627_at	8	A	0.780518
262617_at	116	P	0.037598
262616_at	79.7	A	0.129639
262633_at	292.7	P	0.000244
262637_at	1180.1	P	0.000244
262638_at	1102.5	P	0.000244
262636_at	362	P	0.000244
262632_at	22613.6	P	0.000244
262634_at	1286.2	P	0.000244
260835_at	1208.8	P	0.000244
260826_at	67.1	A	0.095215
260824_at	214.9	P	0.000244
260834_at	217.6	P	0.001953
260827_at	212.9	A	0.080566
260828_at	3	A	0.953857
260830_at	2069.2	P	0.000244
260823_at	68.8	M	0.056152
260832_at	224.1	P	0.000244
260822_at	364.3	P	0.010742
260833_at	19.4	A	0.567627
260825_at	50.4	A	0.219482
260821_at	651.6	P	0.000244
260831_at	692.8	P	0.000244
260820_at	147.6	A	0.19458
260819_at	243.4	P	0.00293
260829_s_at	1541.6	P	0.000244
260818_at	958.9	P	0.000244
260817_at	521	P	0.000732
260816_at	228.5	A	0.149658
260815_at	1994.8	P	0.000244
256052_at	390.3	P	0.023926
256051_at	7.5	A	0.601074
256066_at	154	P	0.023926
256059_at	10.1	A	0.567627
256050_at	316.3	P	0.01416
256049_at	898.7	P	0.000244
256064_at	344.2	P	0.000732
256048_at	16.6	A	0.72583
256055_at	181.6	P	0.00415
256061_at	657.7	P	0.000732
256060_at	500.9	P	0.000244
256047_at	55.8	A	0.398926
256065_at	680.2	P	0.000244
256034_at	2335.9	P	0.000244
256062_at	303.4	P	0.00293
256036_at	2508.5	P	0.000244
256054_at	2.6	A	0.981445
256063_at	27.9	A	0.5
256046_at	166.8	P	0.023926
256035_at	4390	P	0.000244
256045_at	87.8	P	0.046143
256044_at	9.9	A	0.962402
256067_at	484.7	P	0.000732
256057_at	1084.5	P	0.000244
256056_at	12.1	A	0.432373
256043_at	340.2	P	0.000244
256042_at	281.4	P	0.030273
256041_at	695.6	P	0.000244
256058_at	474.3	P	0.001221
256033_at	1241.4	P	0.000732
256053_at	27.5	A	0.633789
256040_at	67.6	A	0.067627
261075_at	2332.8	P	0.000244
261074_at	57.9	A	0.19458
261073_at	127.4	M	0.056152
261083_at	888.6	P	0.000244
261078_at	7567.5	P	0.000244
257489_at	57.9	A	0.466064
261072_at	82	A	0.171387
261081_at	438.7	P	0.000244
261082_at	1018.8	P	0.000732
261080_at	869.2	P	0.001221
261071_at	153.8	P	0.00415
261070_at	165.2	P	0.023926
261069_at	8.9	A	0.466064
261076_at	992	P	0.001221
261077_at	65.1	P	0.023926
261084_at	1863.5	P	0.000244
261068_at	170.2	P	0.00415
261067_at	28.3	A	0.466064
261079_s_at	791.1	P	0.000244
261066_at	7.8	A	0.567627
261065_at	3	A	0.919434
261064_at	237.9	P	0.01416
261063_at	62.4	A	0.398926
261062_at	296	P	0.030273
261061_at	5.2	A	0.976074
261091_at	46.5	A	0.27417
261090_at	70.1	A	0.171387
261089_at	173.1	P	0.030273
261088_at	55.6	A	0.246094
261438_at	21549.2	P	0.000244
261410_at	2379.7	P	0.000977
261435_at	56.6	A	0.398926
261413_at	312.1	P	0.000244
261409_at	428	P	0.001221
261434_at	767.9	P	0.000244
261433_s_at	795.1	P	0.000732
261432_at	7.8	A	0.828613
261466_at	9.9	A	0.828613
261417_at	2112.5	P	0.000244
261465_at	383.2	P	0.00293
261420_at	405.5	P	0.000244
261464_at	51.2	A	0.366211
261463_at	41.9	A	0.149658
261437_at	50.2	A	0.466064
261415_at	707.2	P	0.000244
261416_at	8943.6	P	0.000244
261411_at	948.4	P	0.000244
261414_at	78.9	A	0.533936
261408_s_at	837.6	P	0.000244
261418_at	564.7	P	0.001221
261419_at	186.3	P	0.037598
261462_at	52.7	A	0.567627
261461_at	31.9	A	0.780518
261436_at	140.8	P	0.030273
261460_at	46.7	A	0.533936
261412_at	9212.9	P	0.000244
260677_at	243.5	P	0.010742
257495_at	520.6	P	0.000244
260678_at	525.4	P	0.001221
260622_at	118.7	P	0.023926
260679_at	308.8	P	0.000732
260680_s_at	184.9	P	0.008057
260681_at	80.2	P	0.008057
260647_at	289.1	P	0.00415
260626_at	514.6	P	0.000244
260648_at	79.5	A	0.696289
260625_at	381.9	A	0.080566
260621_at	57.4	A	0.5
260620_at	37.6	A	0.567627
260649_at	68.3	A	0.432373
260623_at	57	A	0.366211
260624_at	10.2	A	0.919434
260619_at	1473	P	0.000244
261810_at	408.3	P	0.000244
261816_at	62.9	P	0.018555
261755_at	65.6	A	0.149658
261817_at	53	P	0.037598
261783_at	963.9	P	0.000244
261757_at	471.5	P	0.001953
261784_at	104.2	P	0.037598
261785_at	155.8	A	0.067627
261758_at	206.2	P	0.018555
261811_at	96.7	P	0.010742
261812_at	40.2	A	0.149658
261813_at	214.4	P	0.018555
261814_at	9.3	A	0.466064
261756_at	255.3	P	0.000732
261815_at	16.9	A	0.850342
261809_at	71.5	A	0.080566
261747_at	207.5	P	0.000244
261694_at	4451.8	P	0.000244
261693_at	724.1	P	0.000244
261746_at	24079.2	P	0.000244
261742_at	334.1	P	0.00293
261743_s_at	152.9	P	0.000732
257481_at	10	A	0.780518
261692_at	1117.5	P	0.000732
261720_at	775.2	P	0.000244
261696_at	651.6	P	0.001953
261721_at	1462.2	P	0.000244
261744_at	608.4	P	0.000244
261745_at	117.5	A	0.149658
261722_at	1813.2	P	0.000244
261695_at	4588.9	P	0.000244
264781_at	1195.6	P	0.000244
264799_at	2958.4	P	0.000244
264802_at	602.8	P	0.000244
264779_at	1678.7	P	0.001221
264803_at	487.1	P	0.000244
264804_at	234.5	A	0.129639
264805_at	121.1	P	0.001953
264806_at	315.9	P	0.000732
264792_at	359.9	P	0.000244
264777_at	88.5	A	0.067627
264811_at	3208.4	P	0.000244
264783_at	823.1	P	0.018555
264793_at	559.2	P	0.000732
264794_at	10.7	A	0.466064
264795_at	142.7	M	0.056152
264796_at	535	P	0.000244
264807_at	380.3	P	0.000244
264797_at	102.4	A	0.067627
264780_at	223.3	P	0.010742
264798_at	120.2	A	0.111572
264810_at	753.7	P	0.000244
264808_at	391.8	P	0.005859
264778_at	306.5	P	0.000244
264800_at	130	P	0.023926
264782_at	305.7	P	0.001953
264809_at	4239	P	0.000244
264801_at	227.2	P	0.000732
264646_at	4.1	A	0.828613
264651_at	1423.5	P	0.000244
264654_s_at	649.4	P	0.000732
264652_at	529	P	0.000244
264624_at	2730.5	P	0.000244
264645_at	85.3	P	0.00415
264644_at	283.5	P	0.000244
264650_at	811.9	P	0.000244
264653_at	1811	P	0.000244
264643_at	3.3	A	0.780518
264623_at	74.2	A	0.171387
264656_at	1042.1	P	0.000244
264625_at	369	P	0.001953
264642_at	2.6	A	0.904785
264649_at	486.8	P	0.000244
264655_at	2020.5	P	0.008057
264648_at	34.9	A	0.129639
264647_at	4.4	A	0.870361
264657_at	327.7	P	0.000244
264641_at	3267.4	P	0.000244
264255_at	502.3	P	0.037598
264254_at	742.2	P	0.000244
264263_at	8.5	A	0.753906
264266_at	327.5	P	0.000244
264253_at	75.1	A	0.080566
264252_at	102.7	A	0.27417
264251_at	17.6	A	0.633789
264262_at	2259.9	P	0.000244
264260_at	2707	P	0.000244
264258_at	16.1	A	0.466064
264257_at	206.3	P	0.001953
264261_at	415.5	P	0.000244
264264_at	380.5	P	0.008057
264256_at	723.9	P	0.000244
264265_at	371.1	P	0.008057
264259_at	88.9	P	0.037598
263707_at	183.5	P	0.046143
263709_at	12601.3	P	0.000244
263708_at	140.1	P	0.00415
263710_at	1208	P	0.000244
263676_at	14750	P	0.000244
264511_at	449.4	P	0.00293
264555_at	4.6	A	0.932373
264500_at	2	A	0.904785
264505_at	129.3	P	0.037598
264501_at	593.9	P	0.000244
264502_at	23.9	A	0.80542
264503_at	2.8	A	0.850342
264507_at	322.6	P	0.000244
264513_at	106.5	A	0.219482
264504_at	1204.5	P	0.000244
264549_at	84.6	A	0.067627
264550_at	129.5	P	0.01416
264551_at	93.6	A	0.129639
264552_at	7	A	0.828613
264553_s_at	314.5	P	0.000732
264514_at	7.6	A	0.633789
264554_at	101.3	A	0.067627
264509_at	438.8	P	0.037598
264510_at	185.1	P	0.01416
264556_at	64.1	A	0.303711
264557_at	18	A	0.633789
264506_at	1031.6	P	0.000244
264508_at	741.2	P	0.000244
264512_at	17.7	A	0.366211
264558_at	59.1	P	0.046143
264559_at	25.6	A	0.129639
264705_at	1734.8	P	0.000244
264669_at	830.2	P	0.000244
264670_s_at	8206.7	P	0.000244
264664_at	319.1	P	0.000244
264665_at	363	P	0.00293
264666_at	74.5	A	0.111572
264679_s_at	4234.4	P	0.000244
264677_at	51.2	A	0.080566
264706_at	59.2	A	0.149658
264707_at	305.5	P	0.00415
264708_at	198.3	P	0.001953
264672_at	10201.4	P	0.000244
264678_at	860.6	P	0.000244
264709_at	686.9	P	0.001221
264668_at	2970	P	0.000244
264710_at	154.8	P	0.018555
264673_at	996.1	P	0.000244
264711_at	233.7	A	0.080566
264712_at	176.3	P	0.00415
264674_at	587.8	P	0.000244
264713_at	133.9	P	0.010742
264675_at	505.5	P	0.000732
264686_at	723.3	P	0.000244
264687_at	996.9	P	0.000244
264676_at	528.5	P	0.000244
264688_at	91.6	A	0.111572
264689_at	811.1	P	0.000244
264658_at	229.7	P	0.000732
264671_at	533.9	P	0.000244
264659_at	3.3	A	0.633789
264660_at	321.1	P	0.008057
264661_at	3.1	A	0.753906
264662_at	164.8	P	0.005859
264663_at	530.4	P	0.000244
264667_s_at	734.6	P	0.000244
264518_at	94.3	P	0.005859
264519_at	117.1	P	0.00293
264520_at	24	A	0.398926
264521_at	509.4	P	0.023926
264523_at	1018.2	P	0.000244
264522_at	94.6	M	0.056152
264525_at	535.6	P	0.00293
264524_at	120.7	P	0.000244
264515_at	990.5	P	0.000244
264516_at	360.5	P	0.00415
257417_at	99.2	A	0.533936
264517_at	118.9	M	0.056152
264526_at	269.1	P	0.000732
264467_at	256.4	P	0.00293
264463_at	614.8	P	0.000244
264459_at	147.7	A	0.067627
264460_at	329.6	P	0.00415
264407_at	525.5	P	0.000732
264462_at	2802.8	P	0.000244
264405_at	208	P	0.046143
264465_at	260.1	P	0.030273
264408_at	202.8	P	0.030273
264450_s_at	149.4	P	0.00293
264451_s_at	8.6	A	0.828613
264452_at	207.1	P	0.008057
264406_at	658.1	P	0.023926
264453_at	44.9	A	0.27417
264468_at	699.4	P	0.000244
264454_at	110.4	P	0.010742
264455_at	44.4	A	0.5
264434_at	173.5	M	0.056152
264464_at	420.8	P	0.000732
264435_at	1235.5	P	0.000244
264436_at	720.5	P	0.000244
264466_at	197.5	P	0.001221
264456_at	428	P	0.000732
264457_at	23.1	A	0.303711
264458_at	495.7	P	0.001953
263234_at	6.1	A	0.72583
263235_at	516.5	P	0.000244
263211_at	48.9	A	0.432373
263236_at	2511.2	P	0.001953
263208_at	96.3	M	0.056152
263255_at	452.4	P	0.000732
263256_at	1951.9	P	0.000244
263212_at	530.3	P	0.000244
263257_at	5.6	A	0.919434
263209_at	1274.7	P	0.000244
257450_at	2.4	A	0.633789
263258_at	97.4	A	0.095215
263207_at	51.1	A	0.171387
263259_at	84.2	A	0.303711
263260_at	307.5	P	0.005859
263261_at	314	P	0.005859
263210_at	19.5	A	0.398926
263206_at	2228.6	P	0.000244
263237_at	105.7	P	0.000732
261830_at	3.8	A	0.976074
261831_at	2911.2	P	0.000732
261834_at	384.9	P	0.01416
261832_at	325.1	P	0.001221
257477_at	386.5	P	0.000244
261833_at	3095.7	P	0.000244
261829_at	3.9	A	0.99707
262788_at	102.5	A	0.398926
262762_at	551.3	P	0.001221
262792_at	84.7	P	0.037598
262761_at	381.7	P	0.001221
262787_at	137.2	P	0.023926
262786_at	493.4	P	0.000244
262785_at	114.7	A	0.149658
262784_at	4863.5	P	0.000244
262760_at	90.2	A	0.149658
262758_at	201.7	P	0.018555
262759_at	42.7	A	0.27417
262789_at	21.9	A	0.696289
262791_at	792.2	P	0.000244
262790_at	1485.5	P	0.000244
262783_at	197.5	P	0.000244
260469_at	292.7	M	0.056152
260473_at	14.5	A	0.398926
