ID_REF	VALUE	ABS_CALL	Detection p-value
264614_s_at	5.3	A	0.932373
264615_at	321.5	P	0.001953
264599_at	95.8	P	0.010742
264598_at	138.7	M	0.056152
264597_at	534.9	P	0.000244
264596_at	20.3	A	0.753906
264613_at	1171.9	P	0.000244
264610_at	8.9	A	0.696289
264604_at	106.3	A	0.080566
264606_at	16.9	A	0.533936
264603_at	15.5	A	0.533936
264611_at	1794	P	0.000244
264607_at	3491.9	P	0.000244
264602_at	53	P	0.030273
264608_at	411.3	P	0.037598
264600_at	194.8	P	0.00293
264595_at	2950.6	P	0.000244
261178_at	200.8	P	0.00293
261177_at	724.6	P	0.000244
261176_at	703	P	0.000732
261127_at	376.3	P	0.000732
261175_at	699.8	P	0.000244
261174_at	939.6	P	0.000244
261129_at	3367.4	P	0.000244
261173_at	408.4	P	0.010742
261172_at	18.8	A	0.633789
261153_at	885.6	P	0.000244
261128_at	747.4	P	0.00415
261130_at	791	P	0.000244
261171_at	55	A	0.219482
261124_at	235.7	P	0.00415
261170_at	613.1	P	0.00293
261169_at	109.1	A	0.111572
261152_at	128.8	P	0.046143
261168_at	96.9	A	0.171387
261126_at	307.5	P	0.000244
261155_at	390.4	P	0.005859
261154_at	896.1	P	0.000244
261167_at	740.7	P	0.000244
261179_at	455.6	P	0.000732
261125_at	756.6	P	0.000244
265214_at	137.9	A	0.080566
265194_at	4278.6	P	0.000244
265213_at	90.5	A	0.129639
265212_at	708.8	P	0.000732
265215_at	8.5	A	0.533936
265218_at	418.8	P	0.00415
265192_at	561	P	0.00293
265193_at	507.5	P	0.001953
265217_s_at	279.2	P	0.00293
265216_at	6.1	A	0.870361
265191_at	320.9	P	0.00293
264569_at	64.9	A	0.080566
264584_at	1425.1	P	0.000244
264568_at	443.2	P	0.00293
264586_at	277.5	P	0.018555
264583_at	291.8	A	0.067627
264585_at	936.5	P	0.000244
264575_at	7135.7	P	0.000244
264587_at	551.4	P	0.000244
264579_at	509	P	0.00293
264581_at	310.7	A	0.111572
264582_at	370.9	P	0.001953
264567_s_at	129.3	P	0.018555
264577_at	57.1	A	0.466064
264566_at	246.1	P	0.00293
264565_at	51.8	A	0.219482
264564_at	27.7	A	0.466064
264574_at	164.9	A	0.111572
264573_at	50.7	A	0.067627
264572_at	224.8	P	0.005859
264571_at	10.2	A	0.567627
264580_at	278	P	0.000244
264570_at	390.6	P	0.000244
264576_at	391.5	P	0.001953
264578_at	17.4	A	0.828613
261383_at	560.6	P	0.000244
261388_at	652.5	P	0.001221
261380_at	58.3	A	0.334473
261387_at	134.3	P	0.000244
261386_at	694.9	P	0.000244
261384_at	118.2	A	0.080566
261385_at	10.2	A	0.27417
261381_at	87	P	0.030273
261382_at	86.7	A	0.129639
263204_at	89	A	0.19458
263203_at	55.8	A	0.129639
263205_at	411.5	P	0.000732
263175_at	10.6	A	0.919434
263185_at	616.1	P	0.000244
263176_at	9.9	A	0.665527
263177_at	204.8	P	0.046143
263178_at	72.5	A	0.246094
263184_at	74.4	P	0.00293
263183_at	2021.7	P	0.000244
263182_at	144.1	P	0.001221
263233_at	5.4	A	0.962402
263199_at	93.8	A	0.080566
263200_at	222.4	P	0.01416
263201_at	5.4	A	0.432373
263180_at	400	P	0.000244
263202_at	387.2	P	0.000244
263229_s_at	32	A	0.466064
263230_at	38.1	A	0.080566
263231_at	8.4	A	0.592773
257451_at	152.2	A	0.067627
263232_at	65.4	M	0.056152
263179_at	157.3	P	0.005859
263181_at	1077.6	P	0.000244
257452_at	22.5	A	0.219482
261310_at	141	A	0.149658
261256_at	127.5	P	0.000244
261311_at	12.7	A	0.850342
261312_at	553.7	P	0.00415
261278_at	8.3	A	0.753906
261254_at	838.8	P	0.000244
261252_at	266.9	P	0.001953
261253_at	395.8	P	0.000244
261279_at	7355.1	P	0.000244
261280_at	105.7	M	0.056152
261249_at	108.8	P	0.018555
261250_at	300.6	P	0.005859
261255_at	184.7	P	0.046143
261257_at	467.6	A	0.080566
261251_at	6.5	A	0.780518
260927_at	1595.5	P	0.000732
260945_at	21.2	A	0.696289
260961_at	291.9	P	0.000244
260960_at	8.2	A	0.72583
260955_at	656.6	P	0.000732
260946_at	315.6	P	0.00293
260947_at	8.5	A	0.753906
260956_at	3874.5	P	0.000244
260959_at	270.4	P	0.000732
260958_at	420.7	P	0.001221
260953_at	426.8	P	0.000244
260957_at	139.4	P	0.000244
260948_at	165.7	P	0.00293
260949_at	627.8	P	0.000244
260950_s_at	90.6	A	0.129639
260954_at	330.8	P	0.001221
260952_at	92.5	A	0.334473
260951_at	109.8	A	0.067627
260783_at	81.6	A	0.111572
257491_at	5.3	A	0.72583
260784_at	140.2	P	0.008057
260793_at	1323.5	P	0.000244
260785_at	1258.2	P	0.000244
260794_at	333.9	P	0.001221
260786_s_at	782.3	P	0.000244
260795_at	48.7	A	0.432373
260787_at	363.1	P	0.000732
260790_at	384.5	P	0.001221
260791_at	20.6	A	0.567627
260788_at	122.1	A	0.246094
260792_at	16.4	A	0.601074
260789_s_at	2077.1	P	0.000244
259419_at	9	A	0.303711
259389_at	98	A	0.366211
259390_at	8.6	A	0.753906
259391_s_at	807.2	P	0.000244
259392_at	200.8	P	0.030273
259396_at	589	P	0.000244
259395_at	896.7	P	0.001221
259393_at	908.6	P	0.000244
259394_at	7.1	A	0.432373
262626_at	811	P	0.000732
262625_at	72.8	A	0.334473
262624_at	106.1	P	0.001953
262629_at	6838.7	P	0.000244
262623_at	484.7	P	0.000732
262628_at	152.9	P	0.010742
262631_at	206.9	P	0.001953
262622_at	399.8	P	0.000244
262630_at	80.6	A	0.366211
262621_at	1175.5	P	0.000244
262620_at	29.8	A	0.5
262619_at	192.9	P	0.00293
262618_at	333.9	P	0.000244
262635_at	426.3	P	0.005859
262627_at	4.1	A	0.904785
262617_at	114.1	P	0.010742
262616_at	72.1	P	0.023926
262633_at	274.6	P	0.001953
262637_at	970.7	P	0.000244
262638_at	1591	P	0.000732
262636_at	560.1	P	0.000732
262632_at	19207.3	P	0.000244
262634_at	1005.8	P	0.000244
260835_at	887.9	P	0.000732
260826_at	49.6	A	0.149658
260824_at	238.8	P	0.000244
260834_at	181.9	P	0.00415
260827_at	186	A	0.111572
260828_at	3.7	A	0.981445
260830_at	2137.3	P	0.000244
260823_at	110.8	P	0.018555
260832_at	275.8	P	0.000244
260822_at	270.2	P	0.00415
260833_at	18.7	A	0.219482
260825_at	74.4	A	0.149658
260821_at	583.5	P	0.000244
260831_at	382	P	0.000244
260820_at	135.8	A	0.219482
260819_at	259.8	P	0.005859
260829_s_at	2261	P	0.000244
260818_at	1168.1	P	0.000244
260817_at	514.7	P	0.000732
260816_at	249.5	P	0.023926
260815_at	1971.9	P	0.000244
256052_at	305.1	P	0.046143
256051_at	22.2	A	0.533936
256066_at	126.3	A	0.129639
256059_at	15.6	A	0.567627
256050_at	1071.3	P	0.00293
256049_at	683.7	P	0.000244
256064_at	405.4	P	0.000732
256048_at	18.4	A	0.753906
256055_at	261.1	P	0.001221
256061_at	593.6	P	0.000244
256060_at	1336.5	P	0.000244
256047_at	8.6	A	0.533936
256065_at	698.7	P	0.000244
256034_at	1897.8	P	0.000244
256062_at	277.8	P	0.00415
256036_at	2042.5	P	0.000244
256054_at	2.7	A	0.953857
256063_at	45.1	A	0.432373
256046_at	127.6	P	0.030273
256035_at	5015.1	P	0.000244
256045_at	14.5	A	0.5
256044_at	16.5	A	0.870361
256067_at	486.1	P	0.000244
256057_at	694.2	P	0.00293
256056_at	2.8	A	0.753906
256043_at	316	P	0.000244
256042_at	245.3	P	0.001953
256041_at	1002.3	P	0.000244
256058_at	465.2	P	0.001221
256033_at	790.7	P	0.000732
256053_at	6.7	A	0.828613
256040_at	76.6	P	0.030273
261075_at	2166.4	P	0.000244
261074_at	11.5	A	0.828613
261073_at	99.7	A	0.149658
261083_at	937	P	0.000244
261078_at	6799.8	P	0.000244
257489_at	21.1	A	0.533936
261072_at	87.4	A	0.171387
261081_at	525.8	P	0.000244
261082_at	984.6	P	0.000244
261080_at	830.3	P	0.000732
261071_at	154.4	P	0.005859
261070_at	166	P	0.023926
261069_at	83.9	A	0.19458
261076_at	985.9	P	0.000732
261077_at	33.5	A	0.129639
261084_at	1081.6	P	0.000244
261068_at	64.5	A	0.080566
261067_at	2.4	A	0.953857
261079_s_at	611.4	P	0.000244
261066_at	31.3	A	0.366211
261065_at	12.4	A	0.72583
261064_at	242.6	P	0.018555
261063_at	155.5	A	0.111572
261062_at	401.3	P	0.023926
261061_at	9.4	A	0.80542
261091_at	28.6	A	0.149658
261090_at	65.8	A	0.303711
261089_at	163.5	A	0.111572
261088_at	85.5	A	0.149658
261438_at	21870.7	P	0.000244
261410_at	2538	P	0.000977
261435_at	85.1	A	0.080566
261413_at	374.2	P	0.000244
261409_at	597.9	P	0.000244
261434_at	902.1	P	0.000244
261433_s_at	913.6	P	0.000732
261432_at	13	A	0.696289
261466_at	40.2	A	0.696289
261417_at	2115.6	P	0.000244
261465_at	541.7	P	0.000732
261420_at	314.5	P	0.00415
261464_at	84.2	A	0.366211
261463_at	45.4	A	0.129639
261437_at	10.3	A	0.633789
261415_at	741.9	P	0.000244
261416_at	9834.7	P	0.000244
261411_at	1054.8	P	0.000244
261414_at	59.8	A	0.398926
261408_s_at	838.8	P	0.000244
261418_at	590.8	P	0.000732
261419_at	235.2	P	0.037598
261462_at	24.5	A	0.533936
261461_at	7.7	A	0.780518
261436_at	240.2	P	0.005859
261460_at	6.5	A	0.753906
261412_at	12017.3	P	0.000244
260677_at	248.2	P	0.01416
257495_at	722.3	P	0.000244
260678_at	536.7	P	0.001953
260622_at	165.2	P	0.046143
260679_at	446.8	P	0.001221
260680_s_at	210.8	P	0.00293
260681_at	60.2	A	0.111572
260647_at	300.4	P	0.023926
260626_at	527	P	0.000244
260648_at	309.2	P	0.018555
260625_at	396.1	A	0.129639
260621_at	56.5	A	0.219482
260620_at	93	A	0.171387
260649_at	65.1	A	0.601074
260623_at	79.7	A	0.5
260624_at	7.9	A	0.919434
260619_at	1139.9	P	0.000244
261810_at	404.3	P	0.000244
261816_at	87.2	P	0.018555
261755_at	57.8	A	0.398926
261817_at	40.7	P	0.037598
261783_at	708.9	P	0.000244
261757_at	421	P	0.005859
261784_at	209.8	P	0.010742
261785_at	96.2	M	0.056152
261758_at	133.3	P	0.037598
261811_at	120.5	P	0.018555
261812_at	40.8	A	0.129639
261813_at	152.2	A	0.080566
261814_at	8.7	A	0.601074
261756_at	249.5	P	0.000244
261815_at	13.1	A	0.976074
261809_at	89.9	P	0.037598
261747_at	197.7	P	0.000244
261694_at	4337	P	0.000244
261693_at	557.2	P	0.000244
261746_at	23905.8	P	0.000244
261742_at	362.4	P	0.01416
261743_s_at	207.4	P	0.000244
257481_at	4.3	A	0.80542
261692_at	4621.7	P	0.000244
261720_at	944.5	P	0.000244
261696_at	465.8	P	0.001953
261721_at	1607.8	P	0.000244
261744_at	678.1	P	0.000244
261745_at	123.9	M	0.056152
261722_at	1926	P	0.000732
261695_at	3298.1	P	0.000244
264781_at	1038.9	P	0.000732
264799_at	2094.8	P	0.000244
264802_at	762.4	P	0.000244
264779_at	1302.8	P	0.00415
264803_at	581.6	P	0.000244
264804_at	156.5	A	0.129639
264805_at	161.5	P	0.00293
264806_at	225.7	P	0.000732
264792_at	403.2	P	0.000244
264777_at	32.6	A	0.466064
264811_at	2861.5	P	0.000244
264783_at	805.7	P	0.010742
264793_at	343.4	P	0.000244
264794_at	26.1	A	0.27417
264795_at	117.7	A	0.095215
264796_at	455.3	P	0.000244
264807_at	467.1	P	0.000732
264797_at	92.9	M	0.056152
264780_at	248.4	P	0.008057
264798_at	85	A	0.129639
264810_at	730.4	P	0.000244
264808_at	485.6	P	0.00415
264778_at	298.5	P	0.000244
264800_at	152.2	P	0.010742
264782_at	223	P	0.001953
264809_at	4163.6	P	0.000244
264801_at	211	P	0.000732
264646_at	3.5	A	0.870361
264651_at	1482.1	P	0.000244
264654_s_at	720.3	P	0.00415
264652_at	422.5	P	0.000244
264624_at	5031.3	P	0.000244
264645_at	169.6	P	0.000732
264644_at	299.4	P	0.000732
264650_at	1055.1	P	0.000244
264653_at	1208.6	P	0.000244
264643_at	6.9	A	0.888428
264623_at	67.1	A	0.303711
264656_at	820.9	P	0.000244
264625_at	445.4	P	0.001953
264642_at	1.8	A	0.976074
264649_at	547	P	0.000244
264655_at	2795.3	P	0.001953
264648_at	222.9	P	0.000244
264647_at	3.5	A	0.976074
264657_at	375	P	0.000732
264641_at	3509.4	P	0.000244
264255_at	563.9	P	0.010742
264254_at	588.1	P	0.000244
264263_at	32.2	A	0.533936
264266_at	291.3	P	0.001221
264253_at	84	A	0.095215
264252_at	29.8	A	0.398926
264251_at	39.3	A	0.398926
264262_at	2592.6	P	0.000244
264260_at	4951.9	P	0.000244
264258_at	40.3	A	0.303711
264257_at	262.5	P	0.001221
264261_at	330.1	P	0.000244
264264_at	243.9	A	0.067627
264256_at	781	P	0.000244
264265_at	318	P	0.00293
264259_at	78.7	A	0.171387
263707_at	282.2	P	0.018555
263709_at	9197	P	0.000244
263708_at	151.5	P	0.001221
263710_at	1419.5	P	0.000244
263676_at	9785.5	P	0.000244
264511_at	187.5	M	0.056152
264555_at	7.3	A	0.828613
264500_at	2.1	A	0.828613
264505_at	111.7	P	0.018555
264501_at	342.9	P	0.000244
264502_at	7	A	0.753906
264503_at	7.4	A	0.780518
264507_at	227.3	P	0.000244
264513_at	127.2	A	0.19458
264504_at	1454	P	0.000244
264549_at	59.9	A	0.246094
264550_at	113.7	P	0.010742
264551_at	104.4	A	0.067627
264552_at	12.4	A	0.850342
264553_s_at	202.1	P	0.001953
264514_at	5.7	A	0.696289
264554_at	79.2	A	0.19458
264509_at	364.9	P	0.037598
264510_at	113.3	A	0.171387
264556_at	94.5	A	0.219482
264557_at	13.9	A	0.601074
264506_at	2775.4	P	0.000244
264508_at	563.1	P	0.000244
264512_at	111	A	0.27417
264558_at	50.2	A	0.19458
264559_at	29.2	A	0.246094
264705_at	1687.5	P	0.000244
264669_at	949.2	P	0.000244
264670_s_at	8671.3	P	0.000244
264664_at	226.5	P	0.000244
264665_at	449.8	P	0.001953
264666_at	145.9	A	0.129639
264679_s_at	4165.5	P	0.000244
264677_at	24.8	A	0.219482
264706_at	19.1	A	0.303711
264707_at	308.8	P	0.000244
264708_at	312.8	P	0.001221
264672_at	8216.2	P	0.000244
264678_at	622	P	0.001953
264709_at	654.2	P	0.001221
264668_at	3301	P	0.000244
264710_at	130.6	P	0.018555
264673_at	1074.4	P	0.000244
264711_at	328.1	M	0.056152
264712_at	168.6	P	0.00293
264674_at	711.4	P	0.000244
264713_at	120.5	P	0.010742
264675_at	422.8	P	0.000732
264686_at	547.2	P	0.000244
264687_at	749.7	P	0.000244
264676_at	638.8	P	0.000244
264688_at	66.9	A	0.129639
264689_at	820.6	P	0.000244
264658_at	322.5	P	0.001953
264671_at	664.5	P	0.000244
264659_at	59.5	A	0.533936
264660_at	313.2	P	0.008057
264661_at	5.6	A	0.665527
264662_at	150.3	P	0.01416
264663_at	1135.9	P	0.000244
264667_s_at	693.7	P	0.000244
264518_at	61	P	0.018555
264519_at	98.5	P	0.008057
264520_at	49.1	A	0.5
264521_at	511.7	P	0.030273
264523_at	724.9	P	0.000244
264522_at	117.1	P	0.01416
264525_at	367.4	P	0.030273
264524_at	245.4	P	0.000244
264515_at	770.9	P	0.000244
264516_at	271.2	P	0.000732
257417_at	88.6	A	0.533936
264517_at	149.2	P	0.030273
264526_at	325.9	P	0.000244
264467_at	212	P	0.001221
264463_at	499.7	P	0.000244
264459_at	141.5	A	0.067627
264460_at	468.3	P	0.001221
264407_at	434.4	P	0.000732
264462_at	2902.4	P	0.000244
264405_at	228.9	P	0.046143
264465_at	270	P	0.030273
264408_at	186.3	P	0.030273
264450_s_at	179.7	P	0.001953
264451_s_at	4.9	A	0.953857
264452_at	180.3	P	0.00293
264406_at	702.4	P	0.000244
264453_at	3.5	A	0.696289
264468_at	764	P	0.000244
264454_at	111.3	P	0.00293
264455_at	125.2	A	0.5
264434_at	846.1	P	0.000732
264464_at	463.6	P	0.000732
264435_at	935.1	P	0.000244
264436_at	265.7	P	0.000244
264466_at	149.1	P	0.037598
264456_at	511	P	0.000732
264457_at	8.7	A	0.753906
264458_at	652.7	P	0.000732
263234_at	7.6	A	0.72583
263235_at	547.4	P	0.000244
263211_at	13	A	0.466064
263236_at	2248.9	P	0.001953
263208_at	73.9	A	0.171387
263255_at	475.9	P	0.001221
263256_at	2084.6	P	0.000244
263212_at	494.6	P	0.000244
263257_at	3.7	A	0.919434
263209_at	1205.8	P	0.000244
257450_at	7.1	A	0.72583
263258_at	86.1	A	0.19458
263207_at	19.2	A	0.334473
263259_at	86.9	A	0.27417
263260_at	194.7	P	0.01416
263261_at	314.4	P	0.008057
263210_at	18.9	A	0.303711
263206_at	2654.9	P	0.000244
263237_at	87.6	P	0.00415
261830_at	17.2	A	0.850342
261831_at	3275.4	P	0.000244
261834_at	315.7	P	0.023926
261832_at	269.3	P	0.000732
257477_at	281.9	P	0.000244
261833_at	3050.6	P	0.000244
261829_at	7.8	A	0.989258
262788_at	118.7	A	0.129639
262762_at	641.3	P	0.001953
262792_at	113.3	A	0.111572
262761_at	259.8	P	0.000244
262787_at	166.3	P	0.01416
262786_at	327.7	P	0.000244
262785_at	50.5	A	0.219482
262784_at	4321.9	P	0.000244
262760_at	58.9	A	0.219482
262758_at	199.4	M	0.056152
262759_at	97.4	A	0.129639
262789_at	18.2	A	0.72583
262791_at	722	P	0.000732
262790_at	1471	P	0.000244
262783_at	239.9	P	0.000244
260469_at	331.3	P	0.023926
260473_at	55.2	A	0.466064
260467_at	75.2	A	0.149658
