ID_REF	VALUE	ABS_CALL	Detection p-value
260933_at	260.9	A	0.246094
260916_at	1944.7	P	0.000244
260911_at	5.7	A	0.888428
260913_at	5714.5	P	0.000244
260932_s_at	32.2	A	0.171387
260906_at	4.8	A	0.780518
260931_at	55.3	A	0.432373
260912_at	5500.2	P	0.000244
260907_at	25.6	A	0.366211
260908_at	8.3	A	0.828613
260930_at	57.7	A	0.366211
260914_at	199.9	P	0.018555
260915_at	138.2	P	0.001953
260909_at	27.5	A	0.567627
260929_at	152.7	P	0.001953
260910_at	103.4	P	0.000244
260917_at	97.8	A	0.303711
260905_at	17.4	A	0.5
260928_at	153.3	A	0.171387
262109_at	1330	P	0.000244
262108_at	110.9	A	0.080566
262107_at	302.3	P	0.001953
262117_at	16919.5	P	0.000244
262122_at	2.9	A	0.943848
262121_at	108.5	A	0.19458
262105_at	62.5	A	0.171387
262115_at	33.4	A	0.303711
262116_at	206	P	0.005859
262113_at	157.3	P	0.030273
262132_at	29.9	A	0.303711
262110_at	989.9	P	0.000244
262118_at	402.6	P	0.001221
262114_at	198.1	P	0.023926
262112_at	510.5	P	0.001221
262130_at	567.7	P	0.000244
262131_at	60	P	0.046143
262104_at	379.9	P	0.005859
262119_s_at	23506.1	P	0.000244
262103_at	28.8	A	0.366211
262120_at	70.1	P	0.000244
262111_at	336.5	P	0.00415
262106_at	144.7	P	0.00415
262102_at	7.1	A	0.696289
263170_at	572.3	P	0.000244
263169_at	47.9	A	0.398926
263168_at	40.8	A	0.129639
263167_at	147.7	P	0.000244
263117_at	549	P	0.000732
263166_at	12.6	A	0.80542
263115_at	94.6	A	0.398926
263165_at	409.8	P	0.001221
263164_at	291	P	0.010742
263112_at	210	P	0.000244
263118_at	309.6	P	0.00415
263143_at	83.7	P	0.001953
263119_at	334.5	P	0.001953
263114_at	17641.9	P	0.000244
263116_s_at	1009.5	P	0.000244
263113_at	505.1	P	0.000244
263163_at	471.1	P	0.000244
264363_at	8.1	A	0.932373
264358_at	90.3	A	0.27417
264356_at	209.1	P	0.001221
264355_at	923.3	P	0.000732
264365_s_at	977.5	P	0.000244
264354_s_at	52.8	A	0.080566
264366_at	459.9	P	0.000244
264353_at	199	P	0.008057
264352_at	80.5	P	0.030273
264368_at	451.2	P	0.00415
264362_at	594.6	P	0.000244
264361_at	113	P	0.023926
264360_at	974.2	P	0.000244
264359_at	55.8	A	0.219482
264364_at	1218.2	P	0.000244
264367_at	772	P	0.000244
264357_at	241.2	P	0.001953
264351_at	416.2	P	0.000244
264828_at	583.1	P	0.000732
264827_at	7.3	A	0.696289
264843_at	1547.2	P	0.000244
264826_at	96.4	A	0.067627
264824_at	627.6	P	0.000244
264838_at	539.3	P	0.000244
264840_at	471.3	P	0.00293
264823_at	27.3	A	0.633789
264822_at	62.6	A	0.171387
264821_at	60.2	A	0.398926
264820_at	2083.2	P	0.000244
264829_at	5.8	A	0.828613
265091_s_at	16.3	A	0.567627
264819_at	62.5	A	0.111572
264844_at	239.1	P	0.001953
264818_at	237.7	P	0.000244
264817_at	4.9	A	0.932373
264835_at	330.6	P	0.000732
264816_at	91.1	P	0.010742
264833_at	325.9	P	0.018555
264837_at	9123.1	P	0.000244
264836_at	595	P	0.000244
264815_at	108.6	A	0.171387
264839_at	8184.4	P	0.000244
264832_at	249.6	P	0.037598
264845_at	7799	P	0.000244
264831_at	52.5	A	0.129639
264842_at	5.5	A	0.828613
264830_at	4.1	A	0.696289
264825_at	7.4	A	0.932373
264834_at	364.9	P	0.00415
264841_at	331.6	P	0.000732
265088_at	40.9	A	0.149658
265087_at	107.6	P	0.00293
265086_at	21.7	A	0.780518
265085_at	173.9	A	0.149658
265084_at	19.8	A	0.567627
265083_at	356.4	P	0.001953
265082_at	82.1	A	0.19458
265081_at	17.3	A	0.665527
265067_at	1300.8	P	0.000244
265037_at	1568.8	P	0.000244
265066_at	1177	P	0.00415
265095_at	11	A	0.466064
265094_at	45.9	A	0.366211
265043_at	1125.4	P	0.000244
265093_at	70.2	A	0.466064
265092_at	1173.3	P	0.001221
265038_at	48.3	A	0.111572
265045_s_at	244.7	P	0.001953
265044_at	383.9	P	0.001953
265090_at	89.7	P	0.018555
265040_at	377.1	P	0.008057
265065_at	73.3	A	0.303711
265099_at	81.5	A	0.171387
265039_at	102.5	A	0.149658
265098_at	117	A	0.219482
265097_at	167.3	M	0.056152
265096_at	76.2	A	0.171387
265042_at	1084.2	P	0.000732
257404_at	86.1	P	0.008057
265089_at	40.4	A	0.5
265041_at	59.5	P	0.00293
265036_at	963.6	P	0.000732
264320_at	92.7	A	0.334473
264328_at	147.5	A	0.095215
264319_at	200.3	P	0.000732
264330_at	352	P	0.000732
264331_at	187	M	0.056152
264329_at	2273.3	P	0.010742
264325_at	53.1	P	0.005859
264324_at	86.9	P	0.023926
264327_at	1560.6	P	0.000244
264323_at	4.5	A	0.919434
264322_at	660.6	P	0.000244
264321_at	300.7	P	0.001953
264318_at	82.6	A	0.27417
264326_at	216.5	P	0.000244
263656_at	143.4	P	0.001953
263664_at	339.9	P	0.001221
263660_at	496.8	P	0.000732
263667_at	16561.2	P	0.000732
263661_at	359.7	P	0.000244
263654_at	795.7	P	0.000244
263653_at	36.2	A	0.533936
263652_at	31.3	A	0.780518
263651_at	813.8	P	0.000244
263668_at	1066.9	P	0.000244
263650_at	52.3	A	0.398926
263649_at	51.5	A	0.5
263648_at	121.4	A	0.398926
263669_at	2690.9	P	0.000244
263663_at	23198.8	P	0.000244
263678_at	559.8	P	0.001221
263662_at	1470.4	P	0.000244
263657_at	663.8	P	0.005859
263659_at	38.1	A	0.5
263665_at	4519	P	0.000244
263658_at	4.6	A	0.994141
263655_at	36.6	A	0.27417
263666_at	547.4	P	0.000244
263677_at	243.5	P	0.005859
264609_at	1671.5	P	0.000244
264601_at	14.7	A	0.72583
264605_at	329.5	P	0.000244
264612_at	55.4	A	0.219482
264614_s_at	28.5	A	0.665527
264615_at	403.7	P	0.00293
264599_at	118.2	M	0.056152
264598_at	116.4	A	0.171387
264597_at	611.7	P	0.000244
264596_at	7.5	A	0.904785
264613_at	886.8	P	0.000244
264610_at	1.4	A	0.969727
264604_at	43	A	0.303711
264606_at	43.5	A	0.398926
264603_at	2.5	A	0.932373
264611_at	2202.5	P	0.000244
264607_at	3207.8	P	0.000244
264602_at	77.9	P	0.023926
264608_at	315.3	P	0.018555
264600_at	134.5	P	0.00415
264595_at	2749.4	P	0.000244
261178_at	201.3	P	0.018555
261177_at	425.7	P	0.000244
261176_at	532.7	P	0.001221
261127_at	274.2	P	0.000732
261175_at	490.6	P	0.000244
261174_at	803.4	P	0.000244
261129_at	3675.1	P	0.000244
261173_at	284.5	P	0.018555
261172_at	8.9	A	0.753906
261153_at	1180.8	P	0.000244
261128_at	809.3	P	0.001221
261130_at	347.8	P	0.000732
261171_at	53.3	A	0.219482
261124_at	104.7	P	0.008057
261170_at	470.8	P	0.01416
261169_at	35.5	A	0.5
261152_at	163.6	A	0.095215
261168_at	75.8	A	0.129639
261126_at	286.3	P	0.000244
261155_at	337.1	P	0.01416
261154_at	1079.8	P	0.000244
261167_at	306	P	0.000244
261179_at	748	P	0.000244
261125_at	489.9	P	0.000244
265214_at	116.8	A	0.080566
265194_at	5081.5	P	0.000244
265213_at	92.4	A	0.095215
265212_at	986.9	P	0.000732
265215_at	11.1	A	0.601074
265218_at	383.4	P	0.023926
265192_at	548.5	P	0.005859
265193_at	307.6	P	0.001953
265217_s_at	164.8	P	0.00293
265216_at	12.7	A	0.828613
265191_at	246.8	P	0.010742
264569_at	33.9	A	0.219482
264584_at	871	P	0.000244
264568_at	371	P	0.010742
264586_at	242.1	P	0.030273
264583_at	206.5	A	0.067627
264585_at	716.2	P	0.000244
264575_at	9120.8	P	0.000244
264587_at	524.2	P	0.008057
264579_at	327	P	0.00415
264581_at	250.1	A	0.171387
264582_at	347.2	P	0.000244
264567_s_at	65	M	0.056152
264577_at	54.1	A	0.366211
264566_at	371.9	P	0.00415
264565_at	60.5	A	0.303711
264564_at	8.5	A	0.696289
264574_at	157	A	0.067627
264573_at	104.3	P	0.018555
264572_at	257	P	0.008057
264571_at	11.7	A	0.780518
264580_at	579.7	P	0.000244
264570_at	382.1	P	0.000244
264576_at	387.2	P	0.00293
264578_at	13.8	A	0.80542
261383_at	576.4	P	0.000244
261388_at	530.9	P	0.005859
261380_at	57.8	A	0.633789
261387_at	80.4	P	0.00415
261386_at	966.9	P	0.000244
261384_at	33.6	A	0.398926
261385_at	36.7	A	0.246094
261381_at	41.2	A	0.067627
261382_at	120	A	0.095215
263204_at	40.8	A	0.466064
263203_at	3.4	A	0.633789
263205_at	349.2	P	0.000244
263175_at	7	A	0.981445
263185_at	587.3	P	0.000244
263176_at	5	A	0.870361
263177_at	215.6	A	0.080566
263178_at	48.2	A	0.149658
263184_at	60.5	P	0.030273
263183_at	1451.2	P	0.000244
263182_at	131.9	P	0.000244
263233_at	10.7	A	0.828613
263199_at	101.2	A	0.111572
263200_at	90.7	A	0.095215
263201_at	16.3	A	0.432373
263180_at	439.4	P	0.000244
263202_at	230	P	0.000244
263229_s_at	38.7	A	0.466064
263230_at	74.1	P	0.00415
263231_at	7.3	A	0.753906
257451_at	219.2	P	0.037598
263232_at	14.2	A	0.432373
263179_at	250.7	P	0.00293
263181_at	1002	P	0.000244
257452_at	60.9	A	0.219482
261310_at	63.5	A	0.5
261256_at	148.4	P	0.01416
261311_at	19.4	A	0.753906
261312_at	460.6	P	0.00415
261278_at	10.4	A	0.601074
261254_at	1236.6	P	0.000244
261252_at	108.6	P	0.000244
261253_at	574.9	P	0.000244
261279_at	8441.5	P	0.000244
261280_at	40.2	A	0.111572
261249_at	96.6	P	0.037598
261250_at	299.9	P	0.001221
261255_at	88.5	A	0.246094
261257_at	409.3	A	0.111572
261251_at	6	A	0.72583
260927_at	1613	P	0.000732
260945_at	34.3	A	0.696289
260961_at	484	P	0.000732
260960_at	21.5	A	0.533936
260955_at	467.2	P	0.000732
260946_at	198.6	P	0.000244
260947_at	17.3	A	0.5
260956_at	3696.2	P	0.000244
260959_at	248.3	P	0.000732
260958_at	642	P	0.000732
260953_at	529.8	P	0.000732
260957_at	127.4	P	0.00293
260948_at	235.4	P	0.000732
260949_at	978.5	P	0.000244
260950_s_at	63.6	A	0.080566
260954_at	350.8	P	0.000244
260952_at	75.2	A	0.432373
260951_at	106	A	0.080566
260783_at	103.3	P	0.037598
257491_at	30.2	A	0.601074
260784_at	93.6	P	0.018555
260793_at	1243.5	P	0.000244
260785_at	1452.6	P	0.000732
260794_at	349.2	P	0.001953
260786_s_at	719.2	P	0.000244
260795_at	22.7	A	0.366211
260787_at	372.9	P	0.000244
260790_at	394.9	P	0.00293
260791_at	77.2	A	0.19458
260788_at	82.5	A	0.219482
260792_at	16.8	A	0.80542
260789_s_at	1756.5	P	0.000244
259419_at	19.8	A	0.398926
259389_at	152.6	A	0.246094
259390_at	3.8	A	0.72583
259391_s_at	680.4	P	0.000244
259392_at	208.9	P	0.046143
259396_at	655.8	P	0.000732
259395_at	959.2	P	0.000732
259393_at	1017.7	P	0.000244
259394_at	15.9	A	0.5
262626_at	1135.8	P	0.000244
262625_at	64.2	A	0.5
262624_at	77.4	P	0.037598
262629_at	11487.7	P	0.000244
262623_at	438.9	P	0.000244
262628_at	128.9	P	0.018555
262631_at	155.8	P	0.000244
262622_at	323.4	P	0.001221
262630_at	60.6	A	0.19458
262621_at	755.3	P	0.000244
262620_at	11.2	A	0.533936
262619_at	201.4	P	0.000732
262618_at	293.1	P	0.000244
262635_at	413.5	P	0.005859
262627_at	6.2	A	0.780518
262617_at	146	P	0.01416
262616_at	49.8	P	0.000244
262633_at	236.9	P	0.000244
262637_at	1253.9	P	0.000244
262638_at	1328.8	P	0.001221
262636_at	511.4	P	0.000244
262632_at	33053.5	P	0.000244
262634_at	708.3	P	0.000244
260835_at	1006	P	0.000244
260826_at	141.6	P	0.008057
260824_at	315.4	P	0.000244
260834_at	110.4	P	0.030273
260827_at	159.3	A	0.111572
260828_at	6.4	A	0.904785
260830_at	3233.3	P	0.000244
260823_at	112.6	P	0.01416
260832_at	179.8	P	0.000244
260822_at	278.9	P	0.01416
260833_at	72.7	A	0.246094
260825_at	58	A	0.129639
260821_at	498.1	P	0.000244
260831_at	462.9	P	0.000244
260820_at	104.2	A	0.219482
260819_at	110.1	P	0.005859
260829_s_at	2969.8	P	0.000244
260818_at	1359.1	P	0.000244
260817_at	637	P	0.000244
260816_at	161.7	A	0.171387
260815_at	1740.5	P	0.000244
256052_at	430.1	P	0.030273
256051_at	40.7	A	0.149658
256066_at	143.5	A	0.171387
256059_at	3.8	A	0.828613
256050_at	634.7	P	0.00293
256049_at	706.1	P	0.000244
256064_at	344.9	P	0.000244
256048_at	10	A	0.850342
256055_at	250.8	P	0.001953
256061_at	754.3	P	0.000244
256060_at	2169.2	P	0.000244
256047_at	48.2	A	0.366211
256065_at	646.7	P	0.000244
256034_at	1672.5	P	0.000244
256062_at	204.5	P	0.00293
256036_at	1324.3	P	0.000244
256054_at	4.8	A	0.850342
256063_at	37.3	A	0.432373
256046_at	36.8	A	0.171387
256035_at	6428.8	P	0.000244
256045_at	23.3	A	0.303711
256044_at	6.1	A	0.969727
256067_at	545.6	P	0.001953
256057_at	421.9	P	0.001953
256056_at	23	A	0.5
256043_at	212.2	P	0.000244
256042_at	222.9	P	0.005859
256041_at	766.4	P	0.000732
256058_at	477.5	P	0.00293
256033_at	331.6	P	0.00293
256053_at	4.9	A	0.870361
256040_at	105	P	0.023926
261075_at	2242.4	P	0.000244
261074_at	113.7	A	0.432373
261073_at	26.2	A	0.334473
261083_at	754.9	P	0.000732
261078_at	7323	P	0.000244
257489_at	23.5	A	0.696289
261072_at	77.4	A	0.171387
261081_at	527	P	0.000732
261082_at	1173	P	0.000244
261080_at	519.6	P	0.000732
261071_at	189.2	P	0.018555
261070_at	198.3	P	0.023926
261069_at	34.7	A	0.398926
261076_at	985.5	P	0.00415
261077_at	59.5	P	0.046143
261084_at	1199.6	P	0.000244
261068_at	74.7	A	0.067627
261067_at	3.4	A	0.870361
261079_s_at	1301.4	P	0.000244
261066_at	44.9	A	0.149658
261065_at	38.9	A	0.432373
261064_at	364.5	P	0.010742
261063_at	93	A	0.246094
261062_at	319	P	0.023926
261061_at	11.1	A	0.850342
261091_at	67.8	P	0.037598
261090_at	107.1	A	0.19458
261089_at	154.7	A	0.171387
261088_at	53.5	A	0.219482
261438_at	41385.4	P	0.000244
261410_at	2419.1	P	0.00293
261435_at	109.6	A	0.246094
261413_at	471.8	P	0.000732
261409_at	470.7	P	0.000244
261434_at	648.4	P	0.000244
261433_s_at	756.3	P	0.000244
261432_at	4.3	A	0.780518
261466_at	6	A	0.962402
261417_at	1427.8	P	0.000244
261465_at	457.8	P	0.000732
261420_at	283.5	P	0.018555
261464_at	52.1	A	0.466064
261463_at	38.8	A	0.171387
261437_at	7.9	A	0.828613
261415_at	948.1	P	0.000244
261416_at	12424.3	P	0.000244
261411_at	604.3	P	0.000244
261414_at	90.1	A	0.219482
261408_s_at	630	P	0.001221
261418_at	238.8	P	0.00293
261419_at	190	A	0.095215
261462_at	6.3	A	0.696289
261461_at	21.9	A	0.466064
261436_at	105.2	P	0.00293
261460_at	52.1	A	0.432373
261412_at	17115.6	P	0.000244
260677_at	169.1	M	0.056152
257495_at	469.8	P	0.000244
260678_at	530.9	P	0.001221
260622_at	141.3	P	0.037598
260679_at	780.4	P	0.001221
260680_s_at	111.8	P	0.008057
260681_at	7.7	A	0.567627
260647_at	282.4	P	0.01416
260626_at	298.1	P	0.001221
260648_at	144	M	0.056152
260625_at	422.4	M	0.056152
260621_at	53.6	A	0.466064
260620_at	44.7	A	0.19458
260649_at	79.7	A	0.5
260623_at	14.6	A	0.72583
260624_at	5	A	0.904785
260619_at	1540.7	P	0.000732
261810_at	372.8	P	0.005859
261816_at	33.7	A	0.219482
261755_at	33.9	A	0.601074
261817_at	33.5	A	0.111572
261783_at	468.4	P	0.000244
261757_at	563.8	P	0.00293
261784_at	167.1	P	0.01416
261785_at	106.1	P	0.01416
261758_at	167	A	0.067627
261811_at	112.6	A	0.067627
261812_at	48	A	0.432373
261813_at	161.9	M	0.056152
261814_at	24.1	A	0.567627
261756_at	198.3	P	0.001953
261815_at	10.5	A	0.976074
261809_at	102.9	M	0.056152
261747_at	127.2	P	0.005859
261694_at	5154.9	P	0.000244
261693_at	350.4	P	0.000244
261746_at	39968.6	P	0.000244
261742_at	226.3	P	0.046143
261743_s_at	195.7	P	0.000244
257481_at	2.3	A	0.932373
261692_at	3887.7	P	0.000244
261720_at	1205.1	P	0.000244
261696_at	570.2	P	0.001221
261721_at	2767	P	0.000244
261744_at	906.3	P	0.000244
261745_at	181.1	P	0.030273
261722_at	1262.2	P	0.000732
261695_at	3208.1	P	0.000244
264781_at	882.7	P	0.000732
264799_at	3017.1	P	0.000244
264802_at	721.8	P	0.000244
264779_at	1105	P	0.001953
264803_at	928.2	P	0.000732
264804_at	127.7	A	0.095215
264805_at	235.7	P	0.000732
264806_at	209.4	P	0.005859
264792_at	430.7	P	0.000244
264777_at	29.5	A	0.533936
264811_at	1844.2	P	0.000244
264783_at	591.4	P	0.01416
264793_at	304.2	P	0.000244
264794_at	3.2	A	0.780518
264795_at	155.1	A	0.067627
264796_at	695.5	P	0.000244
264807_at	338.1	P	0.000244
264797_at	65.4	P	0.000732
264780_at	239.5	P	0.000244
264798_at	97.4	P	0.046143
264810_at	463.5	P	0.000244
264808_at	401.8	P	0.001953
264778_at	367.2	P	0.001221
264800_at	223.2	P	0.008057
264782_at	284.9	P	0.00415
264809_at	9034	P	0.000244
264801_at	252.4	P	0.001953
264646_at	5.4	A	0.828613
264651_at	1977.9	P	0.000244
264654_s_at	422.7	P	0.000244
264652_at	500.2	P	0.000244
264624_at	6692.8	P	0.000244
264645_at	239.7	P	0.000732
264644_at	170.7	P	0.000244
264650_at	1105.3	P	0.000244
264653_at	957.9	P	0.000244
264643_at	9.6	A	0.888428
264623_at	106.4	A	0.19458
264656_at	600.6	P	0.001221
264625_at	633	P	0.001221
264642_at	3.3	A	0.919434
264649_at	693.4	P	0.000732
264655_at	3685.7	P	0.005859
264648_at	150.6	P	0.001221
264647_at	6.2	A	0.665527
264657_at	508.2	P	0.001221
264641_at	1039.9	P	0.000244
264255_at	256.3	P	0.023926
264254_at	470.6	P	0.000244
264263_at	3.7	A	0.981445
264266_at	256.1	P	0.000244
264253_at	69.5	P	0.046143
264252_at	117.5	A	0.303711
264251_at	11.7	A	0.780518
264262_at	1602.8	P	0.000244
264260_at	5005.1	P	0.000244
264258_at	31.2	A	0.095215
264257_at	245	P	0.005859
264261_at	405.4	P	0.000244
264264_at	107.4	A	0.27417
264256_at	574.4	P	0.001221
264265_at	217	P	0.010742
264259_at	114.1	P	0.037598
263707_at	262.1	P	0.018555
263709_at	12454.6	P	0.000244
263708_at	181.5	P	0.00415
263710_at	1643.2	P	0.000244
263676_at	10784.1	P	0.000244
264511_at	38.5	A	0.398926
264555_at	7.4	A	0.962402
264500_at	3.7	A	0.981445
264505_at	142.4	P	0.037598
264501_at	293.9	P	0.000244
264502_at	17.5	A	0.753906
264503_at	13.1	A	0.601074
264507_at	215.8	P	0.000732
264513_at	41.3	A	0.219482
264504_at	1458.6	P	0.000244
264549_at	61.9	A	0.432373
264550_at	189	P	0.00415
264551_at	111.3	A	0.246094
264552_at	10.8	A	0.80542
264553_s_at	548.5	P	0.00293
264514_at	6	A	0.932373
264554_at	85.2	A	0.111572
264509_at	505.6	P	0.037598
264510_at	88.5	A	0.246094
264556_at	4.2	A	0.366211
264557_at	40.1	A	0.567627
264506_at	2968.7	P	0.000244
264508_at	456.4	P	0.000732
264512_at	67	A	0.398926
264558_at	100.9	P	0.023926
264559_at	41.6	A	0.466064
264705_at	1828.8	P	0.000244
264669_at	998	P	0.000244
264670_s_at	16668.3	P	0.000244
264664_at	320.1	P	0.000244
264665_at	408.5	P	0.001953
264666_at	181.7	A	0.111572
264679_s_at	3300.8	P	0.000244
264677_at	32.5	A	0.533936
264706_at	26.3	A	0.219482
264707_at	451.7	P	0.000244
264708_at	133.1	P	0.001221
264672_at	11409.1	P	0.000244
264678_at	349.4	P	0.000244
264709_at	484.5	P	0.00415
264668_at	4902.9	P	0.000244
264710_at	133.1	A	0.067627
264673_at	634.5	P	0.00293
264711_at	244.7	A	0.080566
264712_at	189.3	P	0.001953
264674_at	533.5	P	0.001221
264713_at	111.8	A	0.080566
264675_at	320.2	P	0.000732
264686_at	442.3	P	0.000244
264687_at	645.7	P	0.000732
264676_at	585.8	P	0.000244
264688_at	104.8	A	0.27417
264689_at	1022.6	P	0.000244
264658_at	203.3	P	0.000732
264671_at	480.5	P	0.000244
264659_at	14.9	A	0.665527
264660_at	252.9	P	0.00415
264661_at	8.7	A	0.601074
264662_at	110.4	P	0.01416
264663_at	884.1	P	0.000244
264667_s_at	862.1	P	0.000244
264518_at	46.3	P	0.018555
264519_at	86.3	A	0.149658
264520_at	94.8	A	0.303711
264521_at	450.3	P	0.018555
264523_at	449.3	P	0.000244
264522_at	142.8	P	0.008057
264525_at	279.9	P	0.023926
264524_at	263.2	P	0.000244
264515_at	996.9	P	0.000244
264516_at	506.7	P	0.00293
257417_at	72.7	A	0.398926
264517_at	58.2	A	0.219482
264526_at	366.9	P	0.000244
264467_at	412.4	P	0.000732
264463_at	532.7	P	0.000244
264459_at	206.9	A	0.129639
264460_at	620.1	P	0.008057
264407_at	538.1	P	0.000732
264462_at	2378.8	P	0.000244
264405_at	329.7	P	0.037598
264465_at	428.5	P	0.030273
264408_at	188.7	M	0.056152
264450_s_at	123.4	M	0.056152
264451_s_at	6.8	A	0.904785
264452_at	75.4	P	0.037598
264406_at	613.3	P	0.000244
264453_at	46.5	A	0.19458
264468_at	721.9	P	0.000244
264454_at	86.7	P	0.000732
264455_at	135.9	A	0.303711
264434_at	1042.5	P	0.000732
264464_at	603.7	P	0.00293
264435_at	717.8	P	0.000244
264436_at	309.6	P	0.001953
264466_at	100.2	P	0.000732
264456_at	303.8	P	0.000244
264457_at	8.9	A	0.696289
264458_at	562.8	P	0.001221
263234_at	18.2	A	0.567627
263235_at	511.9	P	0.000732
263211_at	64.7	A	0.432373
263236_at	1946.8	P	0.005859
263208_at	53.5	A	0.303711
263255_at	414.9	P	0.001221
263256_at	3091.5	P	0.000244
263212_at	388.6	P	0.000244
263257_at	16.8	A	0.828613
263209_at	826.7	P	0.000244
257450_at	50.8	A	0.5
263258_at	68.7	A	0.129639
263207_at	17.5	A	0.334473
263259_at	47.7	A	0.533936
263260_at	313.1	P	0.001953
263261_at	276.6	P	0.010742
263210_at	5	A	0.696289
263206_at	2365.8	P	0.000244
263237_at	78.5	P	0.010742
261830_at	7.7	A	0.780518
261831_at	1814.1	P	0.000244
261834_at	484.6	P	0.018555
261832_at	188.8	P	0.000244
257477_at	360.1	P	0.000244
261833_at	4123.6	P	0.000244
261829_at	2.8	A	0.998779
262788_at	165.8	A	0.095215
262762_at	618.2	P	0.00415
262792_at	17.6	A	0.601074
262761_at	370.8	P	0.000244
262787_at	181.5	P	0.037598
262786_at	406	P	0.000244
262785_at	31.6	A	0.303711
262784_at	4161.4	P	0.000732
262760_at	7.3	A	0.533936
262758_at	231.8	A	0.080566
262759_at	9.7	A	0.665527
262789_at	48.7	A	0.567627
262791_at	352.4	P	0.000244
262790_at	1784.8	P	0.000244
262783_at	324.5	P	0.000244
260469_at	150	P	0.023926
260473_at	28.1	A	0.533936
260467_at	134.4	A	0.111572
