ID_REF	VALUE	ABS_CALL	Detection p-value
264150_at	337.8	P	0.023926
264171_at	554.1	P	0.001221
264176_at	182.8	P	0.008057
264172_at	1276.6	P	0.000244
264122_at	678.5	P	0.000244
264152_at	2568.6	P	0.000244
264177_at	2720.4	P	0.000244
264173_at	981.1	P	0.000244
264178_at	910.3	P	0.000244
264179_at	286.6	P	0.00415
264180_at	21.6	A	0.466064
264147_at	237.5	P	0.037598
264146_at	496	P	0.001953
264148_at	129.9	P	0.018555
264174_s_at	33.8	A	0.27417
264149_at	74.4	A	0.19458
264170_at	502	P	0.000244
264123_at	921.5	P	0.000244
264121_at	2214.2	P	0.000244
259441_at	605.9	P	0.000244
259416_at	2150.6	P	0.000244
259442_at	69.4	A	0.19458
259413_at	23.9	A	0.780518
259415_at	554.6	P	0.000244
259417_at	7.5	A	0.633789
259443_at	98.6	A	0.219482
259444_at	165	A	0.19458
259418_at	288.1	P	0.000732
259445_at	92.4	A	0.129639
259446_at	584.8	P	0.000244
259414_at	62.6	P	0.030273
259447_s_at	64.7	A	0.080566
260904_at	653.8	P	0.000244
260903_at	105.3	P	0.018555
260933_at	232.1	A	0.219482
260916_at	2323.6	P	0.000244
260911_at	3.4	A	0.989258
260913_at	6197.4	P	0.000244
260932_s_at	56.4	A	0.080566
260906_at	8	A	0.888428
260931_at	18	A	0.665527
260912_at	5363.9	P	0.000244
260907_at	58.1	A	0.149658
260908_at	16.4	A	0.696289
260930_at	167.8	A	0.129639
260914_at	185.5	M	0.056152
260915_at	204.2	P	0.000732
260909_at	10.2	A	0.870361
260929_at	334.8	P	0.00415
260910_at	209.5	P	0.00415
260917_at	22	A	0.366211
260905_at	67.4	A	0.432373
260928_at	184.6	A	0.334473
262109_at	876.5	P	0.000732
262108_at	121.3	A	0.19458
262107_at	353.7	P	0.005859
262117_at	10865.7	P	0.000244
262122_at	1.9	A	0.72583
262121_at	124.4	A	0.27417
262105_at	60.7	A	0.27417
262115_at	70	A	0.067627
262116_at	412.9	P	0.018555
262113_at	228.5	A	0.129639
262132_at	53.4	A	0.219482
262110_at	1036.9	P	0.000244
262118_at	365.9	P	0.001953
262114_at	255.8	P	0.030273
262112_at	647.2	P	0.00293
262130_at	423	P	0.000732
262131_at	114.3	A	0.334473
262104_at	768.2	P	0.00415
262119_s_at	13393.8	P	0.000244
262103_at	53.5	A	0.129639
262120_at	71.5	P	0.01416
262111_at	302.7	P	0.001953
262106_at	176.2	P	0.000244
262102_at	48.4	A	0.533936
263170_at	666.4	P	0.001221
263169_at	8.5	A	0.828613
263168_at	64.5	A	0.27417
263167_at	276.2	P	0.001953
263117_at	629.3	P	0.001221
263166_at	7.1	A	0.80542
263115_at	141.3	A	0.366211
263165_at	407.4	P	0.008057
263164_at	327.2	P	0.005859
263112_at	193.9	P	0.000732
263118_at	212.1	P	0.005859
263143_at	91.1	P	0.001953
263119_at	423	P	0.00293
263114_at	9691	P	0.000244
263116_s_at	1030.7	P	0.000244
263113_at	403.1	P	0.000732
263163_at	654.1	P	0.000244
264363_at	18.8	A	0.828613
264358_at	105.3	A	0.111572
264356_at	145.2	P	0.000244
264355_at	940.4	P	0.001221
264365_s_at	1428.7	P	0.000244
264354_s_at	138.3	P	0.00293
264366_at	368.4	P	0.000244
264353_at	138.8	A	0.095215
264352_at	141.6	P	0.00415
264368_at	454.5	P	0.005859
264362_at	506.8	P	0.000244
264361_at	123.6	P	0.000244
264360_at	765	P	0.000244
264359_at	52.9	A	0.533936
264364_at	1292.3	P	0.000244
264367_at	497	P	0.000244
264357_at	316.8	P	0.018555
264351_at	567.2	P	0.000244
264828_at	533.8	P	0.00293
264827_at	7.2	A	0.753906
264843_at	1128.5	P	0.000244
264826_at	140.8	P	0.023926
264824_at	641.2	P	0.000244
264838_at	645.8	P	0.000244
264840_at	255.1	P	0.00415
264823_at	86.5	A	0.533936
264822_at	55.5	A	0.19458
264821_at	23.9	A	0.601074
264820_at	2074.3	P	0.000244
264829_at	37.1	A	0.171387
265091_s_at	18.9	A	0.567627
264819_at	84.3	P	0.037598
264844_at	252.3	P	0.000244
264818_at	299.2	P	0.000244
264817_at	20.1	A	0.696289
264835_at	237.6	P	0.000244
264816_at	94.5	P	0.01416
264833_at	307.7	P	0.018555
264837_at	7104.1	P	0.000244
264836_at	748.9	P	0.000244
264815_at	143.5	P	0.046143
264839_at	4136.4	P	0.000244
264832_at	320.8	P	0.046143
264845_at	7708.5	P	0.000244
264831_at	84.2	A	0.171387
264842_at	5.6	A	0.850342
264830_at	20.6	A	0.72583
264825_at	5.7	A	0.919434
264834_at	618.3	P	0.001953
264841_at	538.9	P	0.000732
265088_at	133.2	P	0.01416
265087_at	150.2	P	0.010742
265086_at	36.2	A	0.432373
265085_at	190.8	A	0.095215
265084_at	47.9	A	0.5
265083_at	493.6	P	0.000732
265082_at	61.9	A	0.466064
265081_at	6.4	A	0.962402
265067_at	1748	P	0.000244
265037_at	1734.3	P	0.000244
265066_at	772	P	0.001953
265095_at	43.8	A	0.398926
265094_at	54.9	A	0.466064
265043_at	1719.4	P	0.000244
265093_at	74.2	A	0.366211
265092_at	1006.1	P	0.000732
265038_at	68.2	A	0.080566
265045_s_at	339.2	P	0.001953
265044_at	234.5	P	0.008057
265090_at	111.5	P	0.008057
265040_at	313.2	P	0.018555
265065_at	107.9	P	0.018555
265099_at	67.1	A	0.129639
265039_at	230.1	A	0.111572
265098_at	103.6	A	0.095215
265097_at	227.6	P	0.030273
265096_at	71.6	A	0.149658
265042_at	981.6	P	0.000732
257404_at	116.9	P	0.010742
265089_at	5.5	A	0.850342
265041_at	97.8	P	0.018555
265036_at	741.2	P	0.000244
264320_at	22.2	A	0.219482
264328_at	217.9	A	0.149658
264319_at	250.9	P	0.000732
264330_at	352.8	P	0.000244
264331_at	137.6	A	0.095215
264329_at	1440.4	P	0.023926
264325_at	126.1	P	0.001953
264324_at	64.6	A	0.111572
264327_at	2251	P	0.000244
264323_at	8.2	A	0.870361
264322_at	624	P	0.000244
264321_at	413.3	P	0.005859
264318_at	25.7	A	0.5
264326_at	242.9	P	0.000244
263656_at	333.6	P	0.000244
263664_at	483.2	P	0.000244
263660_at	715.3	P	0.000244
263667_at	9163.1	P	0.000244
263661_at	313.3	P	0.000732
263654_at	671.2	P	0.000244
263653_at	66.7	A	0.246094
263652_at	5.9	A	0.828613
263651_at	551.7	P	0.000244
263668_at	865.9	P	0.000244
263650_at	103.6	A	0.19458
263649_at	64.1	A	0.129639
263648_at	17.7	A	0.665527
263669_at	4224.5	P	0.000244
263663_at	12945	P	0.000244
263678_at	978.8	P	0.00415
263662_at	1481.3	P	0.000244
263657_at	583.7	P	0.008057
263659_at	3.1	A	0.72583
263665_at	4010.9	P	0.000244
263658_at	9.9	A	0.904785
263655_at	61.9	A	0.219482
263666_at	957.6	P	0.000244
263677_at	180.6	P	0.023926
264609_at	1581.4	P	0.000244
264601_at	64.5	A	0.366211
264605_at	229.9	P	0.000244
264612_at	143.7	A	0.303711
264614_s_at	16.2	A	0.828613
264615_at	341.3	P	0.005859
264599_at	138.1	P	0.023926
264598_at	129.6	A	0.080566
264597_at	615.9	P	0.000244
264596_at	32.7	A	0.567627
264613_at	1117	P	0.000244
264610_at	7.7	A	0.665527
264604_at	110.9	A	0.080566
264606_at	37.4	A	0.533936
264603_at	7.5	A	0.828613
264611_at	1891.8	P	0.000244
264607_at	3272.4	P	0.000244
264602_at	67.1	P	0.005859
264608_at	285.8	M	0.056152
264600_at	216.6	P	0.001953
264595_at	1968.1	P	0.000244
261178_at	227.1	P	0.00293
261177_at	690.2	P	0.000244
261176_at	810.9	P	0.001953
261127_at	342.6	P	0.000244
261175_at	669.8	P	0.000244
261174_at	764.5	P	0.000244
261129_at	3186.1	P	0.000244
261173_at	437.9	P	0.023926
261172_at	14.7	A	0.633789
261153_at	904.6	P	0.000244
261128_at	541	P	0.008057
261130_at	833.2	P	0.000244
261171_at	65.3	A	0.171387
261124_at	147.2	P	0.023926
261170_at	710.8	P	0.008057
261169_at	119.4	A	0.19458
261152_at	133.7	A	0.171387
261168_at	157.7	A	0.095215
261126_at	334.5	P	0.001221
261155_at	468.7	P	0.018555
261154_at	1010.4	P	0.000244
261167_at	538.2	P	0.000244
261179_at	437.4	P	0.000244
261125_at	891.4	P	0.000244
265214_at	144	A	0.067627
265194_at	3745.8	P	0.000244
265213_at	162.7	P	0.046143
265212_at	812.7	P	0.001953
265215_at	7.8	A	0.567627
265218_at	322	P	0.005859
265192_at	543.2	P	0.00293
265193_at	539.2	P	0.00293
265217_s_at	243.2	P	0.008057
265216_at	6.9	A	0.904785
265191_at	348.1	P	0.00415
264569_at	60	A	0.095215
264584_at	1071.6	P	0.000244
264568_at	502.2	P	0.030273
264586_at	297.4	P	0.01416
264583_at	229.6	A	0.111572
264585_at	930	P	0.000244
264575_at	6931.9	P	0.000244
264587_at	469.2	P	0.000732
264579_at	353.9	P	0.00293
264581_at	352.7	A	0.219482
264582_at	399.7	P	0.00415
264567_s_at	132.3	P	0.023926
264577_at	63.8	A	0.398926
264566_at	193	P	0.000732
264565_at	64.9	A	0.246094
264564_at	24.6	A	0.398926
264574_at	119.2	A	0.149658
264573_at	91.9	A	0.171387
264572_at	381.9	P	0.010742
264571_at	25.7	A	0.466064
264580_at	258.1	P	0.000244
264570_at	380	P	0.000244
264576_at	313.1	P	0.001221
264578_at	16.1	A	0.919434
261383_at	539.1	P	0.000244
261388_at	996.8	P	0.00293
261380_at	32.1	A	0.665527
261387_at	154.3	P	0.008057
261386_at	709.7	P	0.000244
261384_at	91.7	A	0.129639
261385_at	10	A	0.19458
261381_at	67	A	0.246094
261382_at	73.4	A	0.219482
263204_at	35	A	0.303711
263203_at	72.1	A	0.633789
263205_at	442.7	P	0.000732
263175_at	34.5	A	0.80542
263185_at	589.6	P	0.000732
263176_at	20.6	A	0.466064
263177_at	275.4	P	0.037598
263178_at	48.4	A	0.149658
263184_at	106.1	P	0.00415
263183_at	2184.3	P	0.000732
263182_at	292.6	P	0.000244
263233_at	6.5	A	0.919434
263199_at	143.2	P	0.008057
263200_at	196.1	P	0.01416
263201_at	62	A	0.080566
263180_at	354.9	P	0.000244
263202_at	427.3	P	0.000732
263229_s_at	44.1	A	0.27417
263230_at	69.7	P	0.023926
263231_at	7	A	0.828613
257451_at	317.3	M	0.056152
263232_at	90.7	P	0.018555
263179_at	199.6	P	0.001221
263181_at	1091.6	P	0.000244
257452_at	49.3	A	0.080566
261310_at	164.7	A	0.149658
261256_at	171.3	P	0.00293
261311_at	6.4	A	0.888428
261312_at	552.6	P	0.00415
261278_at	34	A	0.601074
261254_at	1072.3	P	0.000244
261252_at	372.2	P	0.001221
261253_at	602.2	P	0.000732
261279_at	5763.2	P	0.000244
261280_at	121.5	M	0.056152
261249_at	57.8	A	0.171387
261250_at	264	P	0.000732
261255_at	208.1	M	0.056152
261257_at	438.3	A	0.080566
261251_at	11.9	A	0.72583
260927_at	1438.8	P	0.000732
260945_at	39.6	A	0.696289
260961_at	321.8	P	0.000244
260960_at	35.2	A	0.080566
260955_at	481.8	P	0.001953
260946_at	278.4	P	0.001221
260947_at	4.2	A	0.828613
260956_at	3960.9	P	0.000244
260959_at	296.8	P	0.001953
260958_at	471.8	P	0.001953
260953_at	389.5	P	0.000732
260957_at	217.1	P	0.00293
260948_at	188.9	P	0.00415
260949_at	810.3	P	0.000244
260950_s_at	105.7	A	0.149658
260954_at	359	P	0.000244
260952_at	72.9	A	0.366211
260951_at	91.1	A	0.334473
260783_at	55.1	A	0.129639
257491_at	20.7	A	0.533936
260784_at	183.2	P	0.010742
260793_at	1279.8	P	0.000244
260785_at	1479.6	P	0.000244
260794_at	355.8	P	0.001221
260786_s_at	769.9	P	0.000244
260795_at	5.1	A	0.80542
260787_at	245.5	P	0.000244
260790_at	349.7	P	0.001953
260791_at	41	A	0.149658
260788_at	183.1	A	0.303711
260792_at	18.2	A	0.633789
260789_s_at	1386	P	0.000244
259419_at	35.3	A	0.303711
259389_at	82.4	A	0.466064
259390_at	19	A	0.466064
259391_s_at	748.5	P	0.000244
259392_at	189.9	P	0.046143
259396_at	662.2	P	0.000244
259395_at	727.1	P	0.00293
259393_at	1172.7	P	0.000244
259394_at	27.6	A	0.303711
262626_at	895.9	P	0.000732
262625_at	36.9	A	0.466064
262624_at	103.7	P	0.01416
262629_at	6804.8	P	0.000244
262623_at	540	P	0.00415
262628_at	240.3	P	0.008057
262631_at	192.7	P	0.001953
262622_at	332.3	P	0.000732
262630_at	64.4	A	0.19458
262621_at	1087.5	P	0.000244
262620_at	4.4	A	0.665527
262619_at	213.8	P	0.005859
262618_at	393.2	P	0.000732
262635_at	427.6	P	0.023926
262627_at	6.3	A	0.943848
262617_at	240.9	P	0.030273
262616_at	98.5	P	0.001221
262633_at	325.9	P	0.000244
262637_at	975.2	P	0.000244
262638_at	1433.6	P	0.000244
262636_at	483	P	0.001953
262632_at	20050.6	P	0.000244
262634_at	868.2	P	0.000244
260835_at	1148.8	P	0.000732
260826_at	94	A	0.095215
260824_at	261.6	P	0.000244
260834_at	182.8	P	0.000732
260827_at	235.6	A	0.149658
260828_at	3.4	A	0.919434
260830_at	2156.9	P	0.000244
260823_at	152.6	A	0.080566
260832_at	298.2	P	0.000732
260822_at	325	P	0.01416
260833_at	11.4	A	0.665527
260825_at	62.2	A	0.149658
260821_at	413.5	P	0.000244
260831_at	476.7	P	0.001221
260820_at	230.5	A	0.246094
260819_at	228.7	P	0.023926
260829_s_at	1796.5	P	0.000244
260818_at	855.7	P	0.000244
260817_at	481.9	P	0.001953
260816_at	211.3	A	0.095215
260815_at	1952.9	P	0.000244
256052_at	410.5	P	0.030273
256051_at	16.3	A	0.5
256066_at	12.4	A	0.72583
256059_at	6.6	A	0.753906
256050_at	916.6	P	0.00415
256049_at	593.6	P	0.000732
256064_at	439.4	P	0.000732
256048_at	105.6	A	0.665527
256055_at	238.6	P	0.00293
256061_at	589.6	P	0.000732
256060_at	1524.6	P	0.000244
256047_at	12.4	A	0.432373
256065_at	579.3	P	0.000244
256034_at	2290	P	0.000244
256062_at	314.2	P	0.00415
256036_at	2041.8	P	0.000244
256054_at	1.5	A	0.919434
256063_at	12.9	A	0.567627
256046_at	164.5	P	0.01416
256035_at	5046.2	P	0.000244
256045_at	99.7	A	0.129639
256044_at	30.7	A	0.828613
256067_at	530.8	P	0.000244
256057_at	561	P	0.001953
256056_at	2.6	A	0.80542
256043_at	337.8	P	0.000244
256042_at	317.8	P	0.00415
256041_at	990.4	P	0.000732
256058_at	497.9	P	0.00415
256033_at	1065.8	P	0.000732
256053_at	56	A	0.246094
256040_at	114.9	P	0.018555
261075_at	2232.4	P	0.000244
261074_at	15.8	A	0.633789
261073_at	100.3	P	0.037598
261083_at	1039.7	P	0.000244
261078_at	6003.8	P	0.000244
257489_at	41.1	A	0.466064
261072_at	60.8	A	0.334473
261081_at	341	P	0.000244
261082_at	906.5	P	0.000244
261080_at	770.1	P	0.001221
261071_at	165.2	P	0.008057
261070_at	189.3	P	0.030273
261069_at	107.2	A	0.149658
261076_at	804.3	P	0.00293
261077_at	68.4	M	0.056152
261084_at	948.3	P	0.000244
261068_at	123.6	P	0.030273
261067_at	32.6	A	0.466064
261079_s_at	893.9	P	0.000244
261066_at	24.8	A	0.432373
261065_at	13.1	A	0.696289
261064_at	199.8	P	0.037598
261063_at	200.9	A	0.080566
261062_at	383.3	P	0.030273
261061_at	4.6	A	0.904785
261091_at	7.9	A	0.398926
261090_at	81.4	A	0.149658
261089_at	179.4	A	0.129639
261088_at	32.5	A	0.398926
261438_at	23896.6	P	0.000244
261410_at	1970.3	P	0.000977
261435_at	12.7	A	0.696289
261413_at	401.2	P	0.000244
261409_at	607.3	P	0.000732
261434_at	992.8	P	0.000244
261433_s_at	803.5	P	0.000732
261432_at	18.5	A	0.696289
261466_at	7.6	A	0.80542
261417_at	1646.8	P	0.000244
261465_at	492.7	P	0.00293
261420_at	314.1	P	0.001221
261464_at	60.2	A	0.334473
261463_at	59.7	M	0.056152
261437_at	39.9	A	0.533936
261415_at	703.4	P	0.000244
261416_at	8213.2	P	0.000244
261411_at	919.9	P	0.000244
261414_at	137.7	A	0.601074
261408_s_at	1201.1	P	0.000732
261418_at	479.7	P	0.000732
261419_at	242.7	A	0.067627
261462_at	16.8	A	0.696289
261461_at	31	A	0.696289
261436_at	183.4	P	0.000244
261460_at	45.1	A	0.601074
261412_at	11641.5	P	0.000244
260677_at	187.8	P	0.010742
257495_at	522.6	P	0.000244
260678_at	317.4	P	0.005859
260622_at	62.1	A	0.27417
260679_at	355.8	P	0.000732
260680_s_at	212.5	P	0.005859
260681_at	39.9	P	0.00293
260647_at	221.8	A	0.129639
260626_at	411.9	P	0.000244
260648_at	279.8	A	0.067627
260625_at	354.4	A	0.111572
260621_at	81.4	A	0.19458
260620_at	99.4	A	0.111572
260649_at	89.8	A	0.533936
260623_at	28.5	A	0.466064
260624_at	7.9	A	0.919434
260619_at	1296.6	P	0.000244
261810_at	388.8	P	0.000244
261816_at	58.9	P	0.008057
261755_at	49.3	A	0.27417
261817_at	75	P	0.030273
261783_at	861.2	P	0.000244
261757_at	452.3	P	0.005859
261784_at	165.5	P	0.010742
261785_at	178	P	0.018555
261758_at	195.2	P	0.037598
261811_at	76.4	P	0.010742
261812_at	21.2	A	0.149658
261813_at	170.7	A	0.111572
261814_at	79.2	A	0.466064
261756_at	305.7	P	0.000732
261815_at	13	A	0.888428
261809_at	66.2	M	0.056152
261747_at	151.3	P	0.000244
261694_at	4311.4	P	0.000244
261693_at	632.6	P	0.000244
261746_at	21696.7	P	0.000244
261742_at	329.6	P	0.010742
261743_s_at	170.2	P	0.000244
257481_at	11.1	A	0.780518
261692_at	3978.6	P	0.000244
261720_at	893.2	P	0.000244
261696_at	432.9	P	0.00415
261721_at	1745.6	P	0.000244
261744_at	715.8	P	0.000244
261745_at	127.7	P	0.030273
261722_at	1890.7	P	0.000732
261695_at	3125.8	P	0.000244
264781_at	1140.8	P	0.000732
264799_at	2038.5	P	0.000244
264802_at	646.6	P	0.000244
264779_at	1479.1	P	0.001221
264803_at	682.7	P	0.00415
264804_at	222.8	P	0.023926
264805_at	127.1	P	0.001953
264806_at	327	P	0.00293
264792_at	360	P	0.000244
264777_at	59	A	0.246094
264811_at	2391.2	P	0.000244
264783_at	757.8	P	0.018555
264793_at	471.6	P	0.000244
264794_at	60.7	A	0.366211
264795_at	200.9	A	0.067627
264796_at	509.3	P	0.000732
264807_at	355.3	P	0.000244
264797_at	79.8	A	0.067627
264780_at	331.4	P	0.005859
264798_at	109.8	A	0.149658
264810_at	662	P	0.000732
264808_at	442.7	P	0.005859
264778_at	376.4	P	0.00293
264800_at	169.3	P	0.01416
264782_at	284.5	P	0.00415
264809_at	3461.4	P	0.000244
264801_at	213.8	P	0.008057
264646_at	5.3	A	0.850342
264651_at	1779	P	0.000244
264654_s_at	590.9	P	0.000244
264652_at	509.2	P	0.000244
264624_at	4484.9	P	0.000244
264645_at	176.4	P	0.00415
264644_at	332.1	P	0.000732
264650_at	881.8	P	0.000244
264653_at	1338.9	P	0.000244
264643_at	43.5	A	0.171387
264623_at	137.8	A	0.171387
264656_at	1108.4	P	0.000244
264625_at	376.5	P	0.00415
264642_at	6	A	0.904785
264649_at	570.2	P	0.000244
264655_at	3015.7	P	0.00293
264648_at	245.2	P	0.000244
264647_at	1.3	A	0.932373
264657_at	450.2	P	0.000244
264641_at	3506.1	P	0.000244
264255_at	482.8	P	0.046143
264254_at	679.4	P	0.000244
264263_at	32.1	A	0.303711
264266_at	177.2	P	0.000732
264253_at	91.7	P	0.037598
264252_at	100	A	0.303711
264251_at	8.2	A	0.850342
264262_at	2535.2	P	0.000732
264260_at	3946.6	P	0.000244
264258_at	44.4	A	0.149658
264257_at	210.4	P	0.005859
264261_at	351.5	P	0.000244
264264_at	224.1	A	0.171387
264256_at	833.6	P	0.000244
264265_at	410.4	P	0.018555
264259_at	69	A	0.19458
263707_at	182.9	A	0.095215
263709_at	9006	P	0.000244
263708_at	154.5	P	0.00415
263710_at	1347.7	P	0.000244
263676_at	8602.8	P	0.000244
264511_at	213.6	A	0.19458
264555_at	48.2	A	0.696289
264500_at	2.4	A	0.904785
264505_at	171.5	P	0.018555
264501_at	330.9	P	0.000244
264502_at	28.6	A	0.696289
264503_at	9.3	A	0.753906
264507_at	375.3	P	0.000244
264513_at	179	A	0.27417
264504_at	1609.6	P	0.000244
264549_at	81.1	A	0.219482
264550_at	132.5	P	0.023926
264551_at	113.4	A	0.080566
264552_at	9.9	A	0.932373
264553_s_at	274.1	P	0.000732
264514_at	6	A	0.870361
264554_at	117.2	A	0.171387
264509_at	480.1	P	0.046143
264510_at	76.7	A	0.432373
264556_at	97.7	A	0.246094
264557_at	72.5	A	0.366211
264506_at	2398.1	P	0.000244
264508_at	487.9	P	0.000244
264512_at	78.4	A	0.398926
264558_at	73.1	A	0.080566
264559_at	6.3	A	0.665527
264705_at	1769.4	P	0.000244
264669_at	870.9	P	0.000244
264670_s_at	8963.4	P	0.000244
264664_at	218.8	P	0.000244
264665_at	361.9	P	0.00415
264666_at	179.9	A	0.366211
264679_s_at	3995.9	P	0.000244
264677_at	17.9	A	0.149658
264706_at	51.4	P	0.046143
264707_at	472.7	P	0.001953
264708_at	286.8	P	0.000732
264672_at	8667.4	P	0.000244
264678_at	753.5	P	0.000244
264709_at	656.3	P	0.000732
264668_at	3232.4	P	0.000244
264710_at	170.6	P	0.018555
264673_at	885.4	P	0.000244
264711_at	173.1	P	0.030273
264712_at	190.7	P	0.00415
264674_at	890.8	P	0.000244
264713_at	141.4	P	0.030273
264675_at	488.8	P	0.000732
264686_at	589.4	P	0.000244
264687_at	906.7	P	0.000244
264676_at	538.2	P	0.000244
264688_at	146.5	A	0.095215
264689_at	785.5	P	0.000244
264658_at	376.8	P	0.001953
264671_at	581.1	P	0.000244
264659_at	22.2	A	0.601074
264660_at	294.6	P	0.008057
264661_at	3	A	0.850342
264662_at	172.6	P	0.01416
264663_at	1309.6	P	0.000244
264667_s_at	766.5	P	0.000244
264518_at	77.7	P	0.046143
264519_at	78.5	P	0.037598
264520_at	68.6	A	0.850342
264521_at	446.2	P	0.046143
264523_at	732.3	P	0.000244
264522_at	159.9	P	0.018555
264525_at	362.2	P	0.030273
264524_at	265.8	P	0.000244
264515_at	734.5	P	0.000244
264516_at	271.7	P	0.001953
257417_at	117.8	A	0.303711
264517_at	64.2	P	0.005859
264526_at	344.2	P	0.000732
264467_at	330.1	P	0.000244
264463_at	721.4	P	0.000244
264459_at	210.4	A	0.080566
264460_at	385.2	P	0.005859
264407_at	458.2	P	0.000244
264462_at	2160.9	P	0.000244
264405_at	224.8	P	0.037598
264465_at	343.6	P	0.030273
264408_at	211.2	P	0.030273
264450_s_at	161.6	P	0.008057
264451_s_at	3.3	A	0.976074
264452_at	174.9	P	0.00415
264406_at	694.3	P	0.000244
264453_at	5.5	A	0.80542
264468_at	704	P	0.000244
264454_at	107.7	P	0.001953
264455_at	121.2	A	0.334473
264434_at	1174	P	0.001221
264464_at	488.8	P	0.00415
264435_at	932.6	P	0.000244
264436_at	258.3	P	0.001953
264466_at	190.5	P	0.018555
264456_at	428.2	P	0.000244
264457_at	28.8	A	0.780518
264458_at	727.8	P	0.001953
263234_at	10.7	A	0.533936
263235_at	563.2	P	0.000244
263211_at	9.3	A	0.665527
263236_at	1781.7	P	0.018555
263208_at	139.4	M	0.056152
263255_at	556.6	P	0.00293
263256_at	2110.1	P	0.000244
263212_at	479.9	P	0.000244
263257_at	9.6	A	0.828613
263209_at	1225.5	P	0.000244
257450_at	6.5	A	0.72583
263258_at	152.2	A	0.129639
263207_at	71.9	A	0.219482
263259_at	158.3	A	0.334473
263260_at	228.3	P	0.01416
263261_at	279.8	P	0.00415
263210_at	26.1	A	0.19458
263206_at	2503	P	0.000244
263237_at	62.9	P	0.046143
261830_at	6.4	A	0.932373
261831_at	3120.3	P	0.000244
261834_at	274.7	P	0.023926
261832_at	345.9	P	0.001953
257477_at	498.2	P	0.000732
261833_at	2691.5	P	0.000244
261829_at	4.8	A	0.99585
262788_at	196.6	A	0.171387
262762_at	490.9	P	0.010742
262792_at	77.1	A	0.095215
262761_at	363.5	P	0.001953
262787_at	173.8	P	0.037598
262786_at	353	P	0.001953
262785_at	97.4	A	0.111572
262784_at	3942.5	P	0.000244
262760_at	68.8	A	0.19458
262758_at	163.5	A	0.095215
262759_at	93	A	0.080566
262789_at	48.1	A	0.753906
262791_at	473.5	P	0.000732
262790_at	1403	P	0.000244
262783_at	294.9	P	0.000244
260469_at	344.1	A	0.080566
260473_at	18.5	A	0.633789
