ID_REF	VALUE	ABS_CALL	Detection p-value	Normalized Value of Control	Shown on the paper
264172_at	1276.6	P	0.000244	879.906	N
264122_at	678.5	P	0.000244	713.683	N
264152_at	2568.6	P	0.000244	2858.199	N
264177_at	2720.4	P	0.000244	3384.99	N
264173_at	981.1	P	0.000244	1070.731	N
264178_at	910.3	P	0.000244	718.506	N
264179_at	286.6	P	0.00415	346.555	N
264180_at	21.6	A	0.46606400000000003	32.777	N
264147_at	237.5	P	0.037598	413.853	N
264146_at	496.0	P	0.001953	750.955	N
264148_at	129.9	P	0.018555000000000002	41.917	Y
264174_s_at	33.8	A	0.27416999999999997	54.441	N
264149_at	74.4	A	0.19458	59.059	N
264170_at	502.0	P	0.000244	445.284	N
264123_at	921.5	P	0.000244	1071.359	N
264121_at	2214.2	P	0.000244	2424.435	N
259441_at	605.9	P	0.000244	557.861	N
259416_at	2150.6	P	0.000244	1932.393	N
259442_at	69.4	A	0.19458	78.761	N
259413_at	23.9	A	0.780518	17.989	N
259415_at	554.6	P	0.000244	486.033	N
259417_at	7.5	A	0.633789	42.851	N
259443_at	98.6	A	0.219482	20.037	N
259444_at	165.0	A	0.19458	154.978	N
259418_at	288.1	P	0.000732	124.786	N
259445_at	92.4	A	0.129639	103.668	N
259446_at	584.8	P	0.000244	752.806	N
259414_at	62.6	P	0.030273	74.271	N
259447_s_at	64.7	A	0.080566	44.833	N
260904_at	653.8	P	0.000244	79.752	Y
260903_at	105.3	P	0.018555000000000002	94.42	N
260933_at	232.1	A	0.219482	81.729	N
260916_at	2323.6	P	0.000244	2121.437	N
260911_at	3.4	A	0.989258	8.781	N
260913_at	6197.4	P	0.000244	5022.326	N
260932_s_at	56.4	A	0.080566	32.161	N
260906_at	8.0	A	0.8884280000000001	10.249	N
260931_at	18.0	A	0.6655270000000001	14.425	N
260912_at	5363.9	P	0.000244	5119.278	N
260907_at	58.1	A	0.14965799999999999	45.376	N
260908_at	16.4	A	0.696289	16.384	N
260930_at	167.8	A	0.129639	137.67	N
260914_at	185.5	M	0.056152	365.735	N
260915_at	204.2	P	0.000732	226.565	N
260909_at	10.2	A	0.870361	28.974	N
260929_at	334.8	P	0.00415	275.822	N
260910_at	209.5	P	0.00415	212.653	N
260917_at	22.0	A	0.366211	34.226	N
260905_at	67.4	A	0.43237299999999995	17.839	N
260928_at	184.6	A	0.334473	224.715	N
262109_at	876.5	P	0.000732	835.488	N
262108_at	121.3	A	0.19458	161.217	N
262107_at	353.7	P	0.0058590000000000005	281.925	N
262117_at	10865.7	P	0.000244	10853.872	N
262122_at	1.9	A	0.72583	22.916	N
262121_at	124.4	A	0.27416999999999997	84.69	N
262105_at	60.7	A	0.27416999999999997	49.818	N
262115_at	70.0	A	0.06762699999999999	64.625	N
262116_at	412.9	P	0.018555000000000002	510.394	N
262113_at	228.5	A	0.129639	524.486	N
262132_at	53.4	A	0.219482	53.313	N
262110_at	1036.9	P	0.000244	1055.458	N
262118_at	365.9	P	0.001953	218.473	N
262114_at	255.8	P	0.030273	348.799	N
262112_at	647.2	P	0.00293	749.554	N
262130_at	423.0	P	0.000732	485.089	N
262131_at	114.3	A	0.334473	80.879	N
262104_at	768.2	P	0.00415	862.757	N
262119_s_at	13393.8	P	0.000244	2784.504	Y
262103_at	53.5	A	0.129639	23.41	N
262120_at	71.5	P	0.014159999999999999	108.507	N
262111_at	302.7	P	0.001953	355.817	N
262106_at	176.2	P	0.000244	160.626	N
262102_at	48.4	A	0.533936	42.807	N
263170_at	666.4	P	0.001221	706.143	N
263169_at	8.5	A	0.8286129999999999	64.634	N
263168_at	64.5	A	0.27416999999999997	100.671	N
263167_at	276.2	P	0.001953	226.31	N
263117_at	629.3	P	0.001221	453.386	N
263166_at	7.1	A	0.80542	6.296	N
263115_at	141.3	A	0.366211	150.948	N
263165_at	407.4	P	0.008057	388.151	N
263164_at	327.2	P	0.0058590000000000005	310.527	N
263112_at	193.9	P	0.000732	153.776	N
263118_at	212.1	P	0.0058590000000000005	421.893	N
263143_at	91.1	P	0.001953	88.439	N
263119_at	423.0	P	0.00293	334.887	N
263114_at	9691.0	P	0.000244	13895.77	N
263116_s_at	1030.7	P	0.000244	1182.338	N
263113_at	403.1	P	0.000732	419.703	N
263163_at	654.1	P	0.000244	693.211	N
264363_at	18.8	A	0.8286129999999999	20.866	N
264358_at	105.3	A	0.111572	90.371	N
264356_at	145.2	P	0.000244	152.438	N
264355_at	940.4	P	0.001221	733.556	N
264365_s_at	1428.7	P	0.000244	1512.197	N
264354_s_at	138.3	P	0.00293	92.372	N
264366_at	368.4	P	0.000244	430.735	N
264353_at	138.8	A	0.095215	157.465	N
264352_at	141.6	P	0.00415	90.495	N
264368_at	454.5	P	0.0058590000000000005	392.633	N
264362_at	506.8	P	0.000244	274.908	Y
264361_at	123.6	P	0.000244	105.369	N
264360_at	765.0	P	0.000244	1455.177	N
264359_at	52.9	A	0.533936	50.866	N
264364_at	1292.3	P	0.000244	1209.599	N
264367_at	497.0	P	0.000244	466.172	N
264357_at	316.8	P	0.018555000000000002	260.795	N
264351_at	567.2	P	0.000244	406.321	N
264828_at	533.8	P	0.00293	697.236	N
264827_at	7.2	A	0.7539060000000001	22.125	N
264843_at	1128.5	P	0.000244	1013.825	N
264826_at	140.8	P	0.023926	117.002	N
264824_at	641.2	P	0.000244	955.695	N
264838_at	645.8	P	0.000244	542.653	N
264840_at	255.1	P	0.00415	391.524	N
264823_at	86.5	A	0.533936	99.461	N
264822_at	55.5	A	0.19458	88.413	N
264821_at	23.9	A	0.601074	67.262	N
264820_at	2074.3	P	0.000244	2138.303	N
264829_at	37.1	A	0.17138699999999998	24.388	N
265091_s_at	18.9	A	0.567627	56.456	N
264819_at	84.3	P	0.037598	59.846	N
264844_at	252.3	P	0.000244	293.304	N
264818_at	299.2	P	0.000244	273.881	N
264817_at	20.1	A	0.696289	57.86	N
264835_at	237.6	P	0.000244	174.946	N
264816_at	94.5	P	0.014159999999999999	92.225	N
264833_at	307.7	P	0.018555000000000002	311.216	N
264837_at	7104.1	P	0.000244	10590.393	N
264836_at	748.9	P	0.000244	792.429	N
264815_at	143.5	P	0.046143	117.561	N
264839_at	4136.4	P	0.000244	5269.156	N
264832_at	320.8	P	0.046143	83.245	Y
264845_at	7708.5	P	0.000244	9354.619	N
264831_at	84.2	A	0.17138699999999998	162.516	N
264842_at	5.6	A	0.850342	19.519	N
264830_at	20.6	A	0.72583	20.686	N
264825_at	5.7	A	0.919434	7.447	N
264834_at	618.3	P	0.001953	766.444	N
264841_at	538.9	P	0.000732	355.081	N
265088_at	133.2	P	0.014159999999999999	90.988	N
265087_at	150.2	P	0.010742	123.96	N
265086_at	36.2	A	0.43237299999999995	23.194	N
265085_at	190.8	A	0.095215	102.099	N
265084_at	47.9	A	0.5	24.274	N
265083_at	493.6	P	0.000732	409.9	N
265082_at	61.9	A	0.46606400000000003	69.167	N
265081_at	6.4	A	0.9624020000000001	11.581	N
265067_at	1748.0	P	0.000244	199.375	Y
265037_at	1734.3	P	0.000244	1634.855	N
265066_at	772.0	P	0.001953	1483.713	N
265095_at	43.8	A	0.398926	10.51	N
265094_at	54.9	A	0.46606400000000003	13.608	N
265043_at	1719.4	P	0.000244	1530.505	N
265093_at	74.2	A	0.366211	61.457	N
265092_at	1006.1	P	0.000732	1033.011	N
265038_at	68.2	A	0.080566	73.537	N
265045_s_at	339.2	P	0.001953	408.774	N
265044_at	234.5	P	0.008057	282.795	N
265090_at	111.5	P	0.008057	120.672	N
265040_at	313.2	P	0.018555000000000002	311.574	N
265065_at	107.9	P	0.018555000000000002	76.092	N
265099_at	67.1	A	0.129639	56.663	N
265039_at	230.1	A	0.111572	158.835	N
265098_at	103.6	A	0.095215	165.07	N
265097_at	227.6	P	0.030273	256.559	N
265096_at	71.6	A	0.14965799999999999	70.258	N
265042_at	981.6	P	0.000732	1790.01	N
257404_at	116.9	P	0.010742	60.015	N
265089_at	5.5	A	0.850342	16.224	N
265041_at	97.8	P	0.018555000000000002	76.996	N
265036_at	741.2	P	0.000244	1079.91	N
264320_at	22.2	A	0.219482	64.599	N
264328_at	217.9	A	0.14965799999999999	217.046	N
264319_at	250.9	P	0.000732	276.714	N
264330_at	352.8	P	0.000244	296.67	N
264331_at	137.6	A	0.095215	129.904	N
264329_at	1440.4	P	0.023926	1527.024	N
264325_at	126.1	P	0.001953	81.485	N
264324_at	64.6	A	0.111572	123.441	N
264327_at	2251.0	P	0.000244	2800.242	N
264323_at	8.2	A	0.870361	8.83	N
264322_at	624.0	P	0.000244	692.218	N
264321_at	413.3	P	0.0058590000000000005	252.497	N
264318_at	25.7	A	0.5	54.676	N
264326_at	242.9	P	0.000244	285.209	N
263656_at	333.6	P	0.000244	407.626	Y
263664_at	483.2	P	0.000244	1052.926	Y
263660_at	715.3	P	0.000244	567.628	N
263667_at	9163.1	P	0.000244	11207.476	N
263661_at	313.3	P	0.000732	357.418	N
263654_at	671.2	P	0.000244	657.454	N
263653_at	66.7	A	0.246094	104.668	N
263652_at	5.9	A	0.8286129999999999	7.261	N
263651_at	551.7	P	0.000244	546.605	N
263668_at	865.9	P	0.000244	1151.372	N
263650_at	103.6	A	0.19458	81.675	N
263649_at	64.1	A	0.129639	67.523	N
263648_at	17.7	A	0.6655270000000001	66.032	N
263669_at	4224.5	P	0.000244	3621.003	N
263663_at	12945.0	P	0.000244	13188.54	N
263678_at	978.8	P	0.00415	1479.2	N
263662_at	1481.3	P	0.000244	2098.021	N
263657_at	583.7	P	0.008057	538.005	N
263659_at	3.1	A	0.72583	7.981	N
263665_at	4010.9	P	0.000244	4910.728	N
263658_at	9.9	A	0.9047850000000001	30.38	N
263655_at	61.9	A	0.219482	39.98	N
263666_at	957.6	P	0.000244	977.65	N
263677_at	180.6	P	0.023926	283.24	N
264609_at	1581.4	P	0.000244	1694.026	N
264601_at	64.5	A	0.366211	69.357	N
264605_at	229.9	P	0.000244	251.222	N
264612_at	143.7	A	0.303711	85.143	N
264614_s_at	16.2	A	0.8286129999999999	10.191	N
264615_at	341.3	P	0.0058590000000000005	375.774	N
264599_at	138.1	P	0.023926	69.697	N
264598_at	129.6	A	0.080566	101.809	N
264597_at	615.9	P	0.000244	439.573	N
264596_at	32.7	A	0.567627	27.405	N
264613_at	1117.0	P	0.000244	1244.849	N
264610_at	7.7	A	0.6655270000000001	31.085	N
264604_at	110.9	A	0.080566	92.663	N
264606_at	37.4	A	0.533936	67.316	N
264603_at	7.5	A	0.8286129999999999	14.753	N
264611_at	1891.8	P	0.000244	2439.823	N
264607_at	3272.4	P	0.000244	3165.558	N
264602_at	67.1	P	0.0058590000000000005	75.841	N
264608_at	285.8	M	0.056152	340.064	N
264600_at	216.6	P	0.001953	195.798	N
264595_at	1968.1	P	0.000244	2147.036	N
261178_at	227.1	P	0.00293	188.448	N
261177_at	690.2	P	0.000244	817.75	N
261176_at	810.9	P	0.001953	649.264	N
261127_at	342.6	P	0.000244	331.025	N
261175_at	669.8	P	0.000244	1064.433	N
261174_at	764.5	P	0.000244	975.022	N
261129_at	3186.1	P	0.000244	3517.322	N
261173_at	437.9	P	0.023926	476.571	N
261172_at	14.7	A	0.633789	50.781	N
261153_at	904.6	P	0.000244	764.721	N
261128_at	541.0	P	0.008057	572.679	N
261130_at	833.2	P	0.000244	710.86	N
261171_at	65.3	A	0.17138699999999998	60.724	N
261124_at	147.2	P	0.023926	181.536	N
261170_at	710.8	P	0.008057	719.764	N
261169_at	119.4	A	0.19458	102.912	N
261152_at	133.7	A	0.17138699999999998	143.595	N
261168_at	157.7	A	0.095215	132.75	N
261126_at	334.5	P	0.001221	405.542	N
261155_at	468.7	P	0.018555000000000002	444.207	N
261154_at	1010.4	P	0.000244	947.682	N
261167_at	538.2	P	0.000244	220.682	Y
261179_at	437.4	P	0.000244	475.201	N
261125_at	891.4	P	0.000244	371.825	N
265214_at	144.0	A	0.06762699999999999	97.062	N
265194_at	3745.8	P	0.000244	3187.185	N
265213_at	162.7	P	0.046143	121.185	N
265212_at	812.7	P	0.001953	670.23	N
265215_at	7.8	A	0.567627	25.327	N
265218_at	322.0	P	0.0058590000000000005	394.16	N
265192_at	543.2	P	0.00293	475.3	N
265193_at	539.2	P	0.00293	646.375	N
265217_s_at	243.2	P	0.008057	300.014	N
265216_at	6.9	A	0.9047850000000001	11.347	N
265191_at	348.1	P	0.00415	268.234	N
264569_at	60.0	A	0.095215	78.564	N
264584_at	1071.6	P	0.000244	1689.003	N
264568_at	502.2	P	0.030273	457.174	N
264586_at	297.4	P	0.014159999999999999	267.289	N
264583_at	229.6	A	0.111572	246.099	N
264585_at	930.0	P	0.000244	691.658	N
264575_at	6931.9	P	0.000244	7925.703	N
264587_at	469.2	P	0.000732	591.134	N
264579_at	353.9	P	0.00293	433.021	N
264581_at	352.7	A	0.219482	382.719	N
264582_at	399.7	P	0.00415	383.392	N
264567_s_at	132.3	P	0.023926	87.758	N
264577_at	63.8	A	0.398926	55.463	N
264566_at	193.0	P	0.000732	249.667	N
264565_at	64.9	A	0.246094	40.239	N
264564_at	24.6	A	0.398926	15.77	N
264574_at	119.2	A	0.14965799999999999	120.689	N
264573_at	91.9	A	0.17138699999999998	107.731	N
264572_at	381.9	P	0.010742	432.705	N
264571_at	25.7	A	0.46606400000000003	31.548	N
264580_at	258.1	P	0.000244	69.246	Y
264570_at	380.0	P	0.000244	343.919	N
264576_at	313.1	P	0.001221	401.774	N
264578_at	16.1	A	0.919434	22.098	N
261383_at	539.1	P	0.000244	554.214	N
261388_at	996.8	P	0.00293	1297.65	N
261380_at	32.1	A	0.6655270000000001	31.91	N
261387_at	154.3	P	0.008057	141.311	N
261386_at	709.7	P	0.000244	735.206	N
261384_at	91.7	A	0.129639	92.203	N
261385_at	10.0	A	0.19458	50.359	N
261381_at	67.0	A	0.246094	107.329	N
261382_at	73.4	A	0.219482	77.288	N
263204_at	35.0	A	0.303711	45.573	N
263203_at	72.1	A	0.633789	29.813	N
263205_at	442.7	P	0.000732	486.341	N
263175_at	34.5	A	0.80542	17.428	N
263185_at	589.6	P	0.000732	622.2	N
263176_at	20.6	A	0.46606400000000003	13.98	N
263177_at	275.4	P	0.037598	260.432	N
263178_at	48.4	A	0.14965799999999999	87.071	N
263184_at	106.1	P	0.00415	115.085	N
263183_at	2184.3	P	0.000732	876.733	Y
263182_at	292.6	P	0.000244	124.576	N
263233_at	6.5	A	0.919434	7.483	N
263199_at	143.2	P	0.008057	148.6	N
263200_at	196.1	P	0.014159999999999999	250.506	N
263201_at	62.0	A	0.080566	46.171	N
263180_at	354.9	P	0.000244	370.237	N
263202_at	427.3	P	0.000732	238.927	N
263229_s_at	44.1	A	0.27416999999999997	27.196	N
263230_at	69.7	P	0.023926	52.989	N
263231_at	7.0	A	0.8286129999999999	38.847	N
257451_at	317.3	M	0.056152	248.812	N
263232_at	90.7	P	0.018555000000000002	46.592	N
263179_at	199.6	P	0.001221	167.781	N
263181_at	1091.6	P	0.000244	736.709	N
257452_at	49.3	A	0.080566	43.152	N
261310_at	164.7	A	0.14965799999999999	119.008	N
261256_at	171.3	P	0.00293	175.22	N
261311_at	6.4	A	0.8884280000000001	12	N
261312_at	552.6	P	0.00415	511.102	N
261278_at	34.0	A	0.601074	32.987	N
261254_at	1072.3	P	0.000244	1237.165	N
261252_at	372.2	P	0.001221	293.203	N
261253_at	602.2	P	0.000732	418.634	N
261279_at	5763.2	P	0.000244	8930.731	N
261280_at	121.5	M	0.056152	123.586	N
261249_at	57.8	A	0.17138699999999998	32.294	N
261250_at	264.0	P	0.000732	230.36	N
261255_at	208.1	M	0.056152	170.499	N
261257_at	438.3	A	0.080566	419.445	N
261251_at	11.9	A	0.72583	13.81	N
260927_at	1438.8	P	0.000732	1591.052	N
260945_at	39.6	A	0.696289	34.695	N
260961_at	321.8	P	0.000244	383.329	N
260960_at	35.2	A	0.080566	43.366	N
260955_at	481.8	P	0.001953	464.566	N
260946_at	278.4	P	0.001221	314.127	N
260947_at	4.2	A	0.8286129999999999	25.965	N
260956_at	3960.9	P	0.000244	5473.857	N
260959_at	296.8	P	0.001953	243.641	N
260958_at	471.8	P	0.001953	568.901	N
260953_at	389.5	P	0.000732	437.364	N
260957_at	217.1	P	0.00293	445.569	Y
260948_at	188.9	P	0.00415	169.756	N
260949_at	810.3	P	0.000244	818.805	N
260950_s_at	105.7	A	0.14965799999999999	72.132	N
260954_at	359.0	P	0.000244	316.252	N
260952_at	72.9	A	0.366211	76.942	N
260951_at	91.1	A	0.334473	92.39	N
260783_at	55.1	A	0.129639	128.069	N
257491_at	20.7	A	0.533936	24.813	N
260784_at	183.2	P	0.010742	136.105	N
260793_at	1279.8	P	0.000244	1549.241	N
260785_at	1479.6	P	0.000244	1711.404	N
260794_at	355.8	P	0.001221	360.799	N
260786_s_at	769.9	P	0.000244	838.47	N
260795_at	5.1	A	0.80542	23.3	N
260787_at	245.5	P	0.000244	331.517	N
260790_at	349.7	P	0.001953	359.901	N
260791_at	41.0	A	0.14965799999999999	63.418	N
260788_at	183.1	A	0.303711	79.402	N
260792_at	18.2	A	0.633789	24.831	N
260789_s_at	1386.0	P	0.000244	1475.446	N
259419_at	35.3	A	0.303711	57.857	N
259389_at	82.4	A	0.46606400000000003	101.39	N
259390_at	19.0	A	0.46606400000000003	10.63	N
259391_s_at	748.5	P	0.000244	786.124	N
259392_at	189.9	P	0.046143	215.71	N
259396_at	662.2	P	0.000244	568.812	N
259395_at	727.1	P	0.00293	817.753	N
259393_at	1172.7	P	0.000244	1049.976	N
259394_at	27.6	A	0.303711	17.669	N
262626_at	895.9	P	0.000732	944.029	N
262625_at	36.9	A	0.46606400000000003	45.422	N
262624_at	103.7	P	0.014159999999999999	133.06	N
262629_at	6804.8	P	0.000244	7303.046	N
262623_at	540.0	P	0.00415	554.295	N
262628_at	240.3	P	0.008057	164.587	N
262631_at	192.7	P	0.001953	258.816	N
262622_at	332.3	P	0.000732	382.342	N
262630_at	64.4	A	0.19458	59.338	N
262621_at	1087.5	P	0.000244	972.582	N
262620_at	4.4	A	0.6655270000000001	21.722	N
262619_at	213.8	P	0.0058590000000000005	322.072	N
262618_at	393.2	P	0.000732	324.462	N
262635_at	427.6	P	0.023926	651.765	N
262627_at	6.3	A	0.9438479999999999	11.683	N
262617_at	240.9	P	0.030273	136.053	N
262616_at	98.5	P	0.001221	78.663	N
262633_at	325.9	P	0.000244	326.327	N
262637_at	975.2	P	0.000244	1207.171	N
262638_at	1433.6	P	0.000244	1158.83	N
262636_at	483.0	P	0.001953	457.17	N
262632_at	20050.6	P	0.000244	22843.883	N
262634_at	868.2	P	0.000244	1282.448	N
260835_at	1148.8	P	0.000732	1130.143	N
260826_at	94.0	A	0.095215	66.706	N
260824_at	261.6	P	0.000244	237.795	N
260834_at	182.8	P	0.000732	217.315	N
260827_at	235.6	A	0.14965799999999999	224.996	N
260828_at	3.4	A	0.919434	7.502	N
260830_at	2156.9	P	0.000244	2227.654	N
260823_at	152.6	A	0.080566	78.771	N
260832_at	298.2	P	0.000732	277.301	N
260822_at	325.0	P	0.014159999999999999	401.615	N
260833_at	11.4	A	0.6655270000000001	27.633	N
260825_at	62.2	A	0.14965799999999999	64.273	N
260821_at	413.5	P	0.000244	658.104	N
260831_at	476.7	P	0.001221	592.663	N
260820_at	230.5	A	0.246094	177.737	N
260819_at	228.7	P	0.023926	251.853	N
260829_s_at	1796.5	P	0.000244	1601.562	N
260818_at	855.7	P	0.000244	934.766	N
260817_at	481.9	P	0.001953	655.586	N
260816_at	211.3	A	0.095215	252.27	N
260815_at	1952.9	P	0.000244	1815.635	N
256052_at	410.5	P	0.030273	442.74	N
256051_at	16.3	A	0.5	25.691	N
256066_at	12.4	A	0.72583	135.293	N
256059_at	6.6	A	0.7539060000000001	11.427	N
256050_at	916.6	P	0.00415	275.1	Y
256049_at	593.6	P	0.000732	936.195	N
256064_at	439.4	P	0.000732	339.38	N
256048_at	105.6	A	0.6655270000000001	38.019	N
256055_at	238.6	P	0.00293	234.892	N
256061_at	589.6	P	0.000732	640.991	N
256060_at	1524.6	P	0.000244	542.031	Y
256047_at	12.4	A	0.43237299999999995	25.107	N
256065_at	579.3	P	0.000244	723.932	N
256034_at	2290.0	P	0.000244	2264.13	N
256062_at	314.2	P	0.00415	318.894	N
256036_at	2041.8	P	0.000244	2692.942	N
256054_at	1.5	A	0.919434	9.084	N
256063_at	12.9	A	0.567627	34.886	N
256046_at	164.5	P	0.014159999999999999	160.226	N
256035_at	5046.2	P	0.000244	4362.442	N
256045_at	99.7	A	0.129639	58.44	N
256044_at	30.7	A	0.8286129999999999	13.254	N
256067_at	530.8	P	0.000244	493.261	N
256057_at	561.0	P	0.001953	1125.949	N
256056_at	2.6	A	0.80542	12.733	N
256043_at	337.8	P	0.000244	337.354	N
256042_at	317.8	P	0.00415	242.362	N
256041_at	990.4	P	0.000732	816.151	N
256058_at	497.9	P	0.00415	496.879	N
256033_at	1065.8	P	0.000732	1297.519	N
256053_at	56.0	A	0.246094	28.534	N
256040_at	114.9	P	0.018555000000000002	71.854	N
261075_at	2232.4	P	0.000244	2486.412	N
261074_at	15.8	A	0.633789	44.023	N
261073_at	100.3	P	0.037598	99.791	N
261083_at	1039.7	P	0.000244	1017.331	N
261078_at	6003.8	P	0.000244	8271.2	N
257489_at	41.1	A	0.46606400000000003	65.258	N
261072_at	60.8	A	0.334473	68.379	N
261081_at	341.0	P	0.000244	452.342	N
261082_at	906.5	P	0.000244	1046.404	N
261080_at	770.1	P	0.001221	854.574	N
261071_at	165.2	P	0.008057	180.747	N
261070_at	189.3	P	0.030273	157.035	N
261069_at	107.2	A	0.14965799999999999	55.324	N
261076_at	804.3	P	0.00293	1126.265	N
261077_at	68.4	M	0.056152	63.951	N
261084_at	948.3	P	0.000244	1627.828	N
261068_at	123.6	P	0.030273	131.279	N
261067_at	32.6	A	0.46606400000000003	16.458	N
261079_s_at	893.9	P	0.000244	744.404	N
261066_at	24.8	A	0.43237299999999995	16.555	N
261065_at	13.1	A	0.696289	23.202	N
261064_at	199.8	P	0.037598	243.931	N
261063_at	200.9	A	0.080566	77.853	N
261062_at	383.3	P	0.030273	337.684	N
261061_at	4.6	A	0.9047850000000001	6.016	N
261091_at	7.9	A	0.398926	49.431	N
261090_at	81.4	A	0.14965799999999999	75.897	N
261089_at	179.4	A	0.129639	203.384	N
261088_at	32.5	A	0.398926	62.227	N
261438_at	23896.6	P	0.000244	23205.217	N
261410_at	1970.3	P	0.000977	2624.375	N
261435_at	12.7	A	0.696289	50.462	N
261413_at	401.2	P	0.000244	282.395	N
261409_at	607.3	P	0.000732	382.064	N
261434_at	992.8	P	0.000244	833.363	N
261433_s_at	803.5	P	0.000732	743.448	N
261432_at	18.5	A	0.696289	9.026	N
261466_at	7.6	A	0.80542	18.227	N
261417_at	1646.8	P	0.000244	2133.166	N
261465_at	492.7	P	0.00293	453.196	N
261420_at	314.1	P	0.001221	414.293	N
261464_at	60.2	A	0.334473	39.714	N
261463_at	59.7	M	0.056152	55.91	N
261437_at	39.9	A	0.533936	58.333	N
261415_at	703.4	P	0.000244	814.619	N
