ID_REF	VALUE	ABS_CALL	Detection p-value	Normalized Value of Control	Shown on the paper
259447_s_at	74.3	A	0.14965799999999999	42.056	N
260904_at	525.2	P	0.000244	74.812	Y
260903_at	130.3	P	0.037598	88.572	N
260933_at	165.1	A	0.303711	76.667	N
260916_at	2325.3	P	0.000244	1,990.04	N
260911_at	5.6	A	0.953857	8.237	N
260913_at	5447.0	P	0.000244	4,711.26	N
260932_s_at	16.2	A	0.5	30.169	N
260906_at	5.0	A	0.72583	9.615	N
260931_at	16.3	A	0.533936	13.532	N
260912_at	5457.1	P	0.000244	4,802.20	N
260907_at	26.8	A	0.19458	42.565	N
260908_at	18.4	A	0.567627	15.369	N
260930_at	118.5	A	0.219482	129.143	N
260914_at	183.2	A	0.111572	343.082	N
260915_at	175.5	P	0.000732	212.532	N
260909_at	5.3	A	0.8884280000000001	27.179	N
260929_at	299.2	P	0.00293	258.738	N
260910_at	294.2	P	0.001221	199.481	N
260917_at	31.8	A	0.5	32.106	N
260905_at	24.8	A	0.46606400000000003	16.735	N
260928_at	307.5	A	0.111572	210.796	N
262109_at	936.1	P	0.000244	783.74	N
262108_at	146.9	A	0.129639	151.232	N
262107_at	336.8	P	0.00293	264.463	N
262117_at	11720.0	P	0.000244	10,181.61	N
262122_at	67.2	A	0.334473	21.497	N
262121_at	100.1	A	0.334473	79.444	N
262105_at	52.1	A	0.27416999999999997	46.733	N
262115_at	47.3	A	0.080566	60.622	N
262116_at	384.6	P	0.010742	478.781	N
262113_at	285.9	P	0.00415	492.001	N
262132_at	58.8	A	0.129639	50.011	N
262110_at	948.8	P	0.000244	990.085	N
262118_at	272.8	P	0.000244	204.942	N
262114_at	176.0	A	0.080566	327.195	N
262112_at	693.0	P	0.001953	703.129	N
262130_at	368.5	P	0.000732	455.043	N
262131_at	54.9	A	0.366211	75.87	N
262104_at	842.8	P	0.001953	809.32	N
262119_s_at	11793.9	P	0.000244	2,612.04	Y
262103_at	70.3	M	0.056152	21.96	N
262120_at	120.8	P	0.008057	101.786	N
262111_at	285.8	P	0.000732	333.778	N
262106_at	150.6	P	0.000244	150.678	N
262102_at	48.9	A	0.43237299999999995	40.156	N
263170_at	595.9	P	0.000732	662.406	N
263169_at	8.7	A	0.8884280000000001	60.631	N
263168_at	69.8	P	0.037598	94.436	N
263167_at	303.7	P	0.000732	212.293	N
263117_at	504.3	P	0.000732	425.304	N
263166_at	2.6	A	0.969727	5.906	N
263115_at	119.0	A	0.17138699999999998	141.598	N
263165_at	380.4	P	0.00293	364.11	N
263164_at	259.4	P	0.008057	291.294	N
263112_at	211.9	P	0.000732	144.252	N
263118_at	215.7	P	0.010742	395.762	N
263143_at	76.7	P	0.001953	82.961	N
263119_at	342.3	P	0.001221	314.145	N
263114_at	10432.4	P	0.000244	13,035.10	N
263116_s_at	1011.2	P	0.000244	1,109.11	N
263113_at	434.4	P	0.000244	393.708	N
263163_at	573.7	P	0.000244	650.275	N
264363_at	15.3	A	0.601074	19.574	N
264358_at	93.7	A	0.14965799999999999	84.774	N
264356_at	176.3	P	0.000244	142.996	N
264355_at	1098.4	P	0.001953	688.121	N
264365_s_at	1924.4	P	0.000244	1,418.54	N
264354_s_at	92.3	P	0.008057	86.65	N
264366_at	389.4	P	0.000244	404.056	N
264353_at	149.4	P	0.014159999999999999	147.712	N
264352_at	89.1	P	0.010742	84.89	N
264368_at	315.0	P	0.001953	368.314	N
264362_at	435.0	P	0.000244	257.881	Y
264361_at	70.2	P	0.00415	98.843	N
264360_at	1298.6	P	0.000244	1,365.05	N
264359_at	7.2	A	0.633789	47.716	N
264364_at	1265.7	P	0.000244	1,134.68	N
264367_at	385.3	P	0.001953	437.299	N
264357_at	262.1	P	0.008057	244.642	N
264351_at	492.5	P	0.000244	381.155	N
264828_at	523.5	P	0.001953	654.051	N
264827_at	8.6	A	0.567627	20.755	N
264843_at	1113.6	P	0.000244	951.031	N
264826_at	99.3	A	0.080566	109.755	N
264824_at	780.7	P	0.000244	896.502	N
264838_at	624.8	P	0.000244	509.043	N
264840_at	285.6	P	0.001221	367.274	N
264823_at	52.8	A	0.696289	93.301	N
264822_at	43.0	A	0.111572	82.937	N
264821_at	80.9	A	0.303711	63.096	N
264820_at	2243.2	P	0.000244	2,005.86	N
264829_at	12.0	A	0.46606400000000003	22.877	N
265091_s_at	76.5	A	0.398926	52.96	N
264819_at	71.1	M	0.056152	56.139	N
264844_at	169.5	P	0.000732	275.138	N
264818_at	295.8	P	0.000244	256.917	N
264817_at	17.2	A	0.696289	54.277	N
264835_at	223.5	P	0.000244	164.11	N
264816_at	65.5	A	0.080566	86.513	N
264833_at	285.2	P	0.0058590000000000005	291.94	N
264837_at	8526.3	P	0.000244	9,934.45	N
264836_at	552.3	P	0.000244	743.348	N
264815_at	116.5	A	0.111572	110.28	N
264839_at	5232.1	P	0.000244	4,942.80	N
264832_at	165.8	A	0.17138699999999998	78.089	Y
264845_at	8084.6	P	0.000244	8,775.22	N
264831_at	109.7	A	0.111572	152.45	N
264842_at	7.1	A	0.601074	18.31	N
264830_at	19.6	A	0.8286129999999999	19.404	N
264825_at	5.2	A	0.953857	6.986	N
264834_at	683.8	P	0.00293	718.972	N
264841_at	409.7	P	0.000732	333.088	N
265088_at	124.6	P	0.008057	85.352	N
265087_at	96.1	P	0.008057	116.283	N
265086_at	20.5	A	0.533936	21.758	N
265085_at	167.5	P	0.037598	95.775	N
265084_at	5.8	A	0.8286129999999999	22.771	N
265083_at	477.2	P	0.001953	384.512	N
265082_at	77.6	A	0.43237299999999995	64.883	N
265081_at	27.2	A	0.6655270000000001	10.864	N
265067_at	621.5	P	0.000244	187.026	Y
265037_at	1808.0	P	0.000244	1,533.60	N
265066_at	952.0	P	0.001221	1,391.82	N
265095_at	35.1	A	0.17138699999999998	9.859	N
265094_at	19.3	A	0.366211	12.765	N
265043_at	1815.9	P	0.000244	1,435.71	N
265093_at	104.8	A	0.46606400000000003	57.651	N
265092_at	1118.8	P	0.000732	969.029	N
265038_at	52.4	A	0.219482	68.982	N
265045_s_at	384.7	P	0.000244	383.456	N
265044_at	264.5	P	0.001221	265.28	N
265090_at	112.2	P	0.00415	113.197	N
265040_at	285.8	P	0.014159999999999999	292.276	N
265065_at	96.0	P	0.046143	71.38	N
265099_at	36.0	A	0.19458	53.153	N
265039_at	92.9	A	0.14965799999999999	148.998	N
265098_at	95.1	M	0.056152	154.846	N
265097_at	320.8	P	0.00415	240.669	N
265096_at	77.8	A	0.080566	65.907	N
265042_at	1589.7	P	0.000732	1,679.14	N
257404_at	78.0	P	0.0058590000000000005	56.298	N
265089_at	14.9	A	0.696289	15.219	N
265041_at	59.5	P	0.00415	72.227	N
265036_at	1050.3	P	0.000244	1,013.02	N
264320_at	39.4	A	0.303711	60.598	N
264328_at	219.1	A	0.111572	203.603	N
264319_at	260.6	P	0.000244	259.575	N
264330_at	377.1	P	0.000244	278.295	N
264331_at	215.1	A	0.14965799999999999	121.858	N
264329_at	1275.4	P	0.008057	1,432.44	N
264325_at	68.2	P	0.0058590000000000005	76.438	N
264324_at	102.0	P	0.014159999999999999	115.796	N
264327_at	2878.5	P	0.000244	2,626.80	N
264323_at	5.3	A	0.696289	8.283	N
264322_at	654.8	P	0.000244	649.344	N
264321_at	321.9	P	0.00415	236.858	N
264318_at	36.9	A	0.398926	51.29	N
264326_at	248.0	P	0.000244	267.544	N
263656_at	165.2	P	0.001953	382.378	Y
263664_at	581.7	P	0.000244	987.711	Y
263660_at	640.2	P	0.000244	532.47	N
263667_at	10919.0	P	0.000244	10,513.31	N
263661_at	354.8	P	0.000244	335.28	N
263654_at	676.8	P	0.000244	616.733	N
263653_at	78.6	A	0.17138699999999998	98.185	N
263652_at	9.9	A	0.780518	6.811	N
263651_at	553.8	P	0.000244	512.749	N
263668_at	871.8	P	0.000244	1,080.06	N
263650_at	65.1	A	0.366211	76.616	N
263649_at	49.6	A	0.246094	63.341	N
263648_at	77.3	A	0.6655270000000001	61.942	N
263669_at	3180.3	P	0.000244	3,396.73	N
263663_at	13650.8	P	0.000244	12,371.68	N
263678_at	1313.7	P	0.000732	1,387.58	N
263662_at	1750.4	P	0.000244	1,968.08	N
263657_at	545.6	P	0.0058590000000000005	504.682	N
263659_at	3.2	A	0.9006350000000001	7.487	N
263665_at	4267.8	P	0.000244	4,606.57	N
263658_at	4.8	A	0.9814450000000001	28.498	N
263655_at	61.1	A	0.246094	37.504	N
263666_at	1072.7	P	0.000244	917.097	N
263677_at	222.5	P	0.00415	265.697	N
264609_at	1688.9	P	0.000244	1,589.10	N
264601_at	15.5	A	0.567627	65.062	N
264605_at	185.7	P	0.000244	235.662	N
264612_at	108.7	A	0.334473	79.87	N
264614_s_at	10.2	A	0.7539060000000001	9.559	N
264615_at	274.3	P	0.00293	352.499	N
264599_at	104.2	P	0.008057	65.38	N
264598_at	132.8	P	0.037598	95.503	N
264597_at	502.3	P	0.000244	412.347	N
264596_at	8.1	A	0.633789	25.707	N
264613_at	1266.6	P	0.000244	1,167.75	N
264610_at	7.7	A	0.850342	29.16	N
264604_at	96.0	P	0.030273	86.923	N
264606_at	16.4	A	0.567627	63.147	N
264603_at	24.8	A	0.366211	13.839	N
264611_at	2032.4	P	0.000244	2,288.71	N
264607_at	3188.5	P	0.000244	2,969.49	N
264602_at	45.4	P	0.030273	71.143	N
264608_at	286.9	P	0.023926	319.002	N
264600_at	199.1	P	0.000732	183.671	N
264595_at	2330.1	P	0.000244	2,014.05	N
261178_at	158.0	P	0.023926	176.776	N
261177_at	754.5	P	0.000244	767.101	N
261176_at	709.0	P	0.001221	609.05	N
261127_at	329.6	P	0.000732	310.522	N
261175_at	823.1	P	0.000244	998.505	N
261174_at	967.1	P	0.000244	914.632	N
261129_at	3078.9	P	0.000244	3,299.47	N
261173_at	393.8	P	0.018555000000000002	447.053	N
261172_at	39.8	A	0.567627	47.636	N
261153_at	791.3	P	0.000244	717.357	N
261128_at	862.7	P	0.014159999999999999	537.209	N
261130_at	802.1	P	0.000244	666.831	N
261171_at	80.6	A	0.17138699999999998	56.963	N
261124_at	194.5	P	0.001953	170.292	N
261170_at	625.6	P	0.00415	675.184	N
261169_at	105.0	A	0.19458	96.538	N
261152_at	135.8	A	0.095215	134.701	N
261168_at	126.5	A	0.14965799999999999	124.528	N
261126_at	328.8	P	0.000732	380.424	N
261155_at	525.6	P	0.018555000000000002	416.694	N
261154_at	902.1	P	0.000244	888.985	N
261167_at	559.7	P	0.000244	207.014	Y
261179_at	435.3	P	0.000732	445.768	N
261125_at	540.9	P	0.000244	348.795	N
265214_at	143.4	P	0.023926	91.051	N
265194_at	4187.5	P	0.000244	2,989.78	N
265213_at	86.6	A	0.080566	113.679	N
265212_at	694.4	P	0.000732	628.717	N
265215_at	4.0	A	0.7539060000000001	23.758	N
265218_at	437.6	P	0.001221	369.746	N
265192_at	465.6	P	0.008057	445.861	N
265193_at	613.3	P	0.001221	606.341	N
265217_s_at	312.2	P	0.00293	281.432	N
265216_at	31.7	A	0.80542	10.644	N
265191_at	277.5	P	0.008057	251.621	N
264569_at	52.2	A	0.129639	73.698	N
264584_at	1317.8	P	0.000244	1,584.39	N
264568_at	403.9	P	0.0058590000000000005	428.858	N
264586_at	252.9	P	0.00293	250.734	N
264583_at	235.8	A	0.095215	230.856	N
264585_at	984.1	P	0.000244	648.818	N
264575_at	7166.7	P	0.000732	7,434.81	N
264587_at	539.5	P	0.000732	554.521	N
264579_at	593.6	P	0.00293	406.2	N
264581_at	369.7	P	0.046143	359.014	N
264582_at	387.5	P	0.001953	359.646	N
264567_s_at	130.1	A	0.111572	82.322	N
264577_at	45.3	A	0.46606400000000003	52.028	N
264566_at	239.2	P	0.00415	234.204	N
264565_at	15.7	A	0.567627	37.747	N
264564_at	1.1	A	0.9047850000000001	14.794	N
264574_at	186.5	P	0.0058590000000000005	113.214	N
264573_at	109.5	P	0.001953	101.058	N
264572_at	481.5	P	0.023926	405.904	N
264571_at	5.5	A	0.633789	29.594	N
264580_at	117.6	P	0.00415	64.958	Y
264570_at	380.7	P	0.000244	322.618	N
264576_at	303.4	P	0.00293	376.889	N
264578_at	16.4	A	0.80542	20.729	N
261383_at	459.8	P	0.000244	519.887	N
261388_at	936.8	P	0.001221	1,217.28	N
261380_at	17.9	A	0.696289	29.934	N
261387_at	116.7	P	0.00293	132.558	N
261386_at	707.7	P	0.000244	689.67	N
261384_at	92.4	A	0.129639	86.493	N
261385_at	41.7	A	0.095215	47.24	N
261381_at	72.0	A	0.111572	100.681	N
261382_at	93.1	A	0.095215	72.501	N
263204_at	4.5	A	0.533936	42.75	N
263203_at	9.4	A	0.533936	27.967	N
263205_at	404.7	P	0.000244	456.218	N
263175_at	22.4	A	0.780518	16.349	N
263185_at	676.6	P	0.000244	583.663	N
263176_at	14.9	A	0.567627	13.114	N
263177_at	239.6	P	0.046143	244.301	N
263178_at	64.3	A	0.19458	81.678	N
263184_at	108.1	P	0.000244	107.957	N
263183_at	1684.4	P	0.000732	822.43	Y
263182_at	160.4	P	0.000732	116.86	N
263233_at	6.5	A	0.8884280000000001	7.02	N
263199_at	117.7	P	0.030273	139.397	N
263200_at	223.5	P	0.014159999999999999	234.99	N
263201_at	37.0	A	0.219482	43.311	N
263180_at	323.6	P	0.000244	347.305	N
263202_at	326.8	P	0.001221	224.129	N
263229_s_at	13.5	A	0.633789	25.512	N
263230_at	47.2	A	0.111572	49.707	N
263231_at	25.7	A	0.567627	36.441	N
257451_at	189.4	A	0.06762699999999999	233.402	N
263232_at	41.0	A	0.111572	43.706	N
263179_at	121.0	P	0.018555000000000002	157.389	N
263181_at	904.1	P	0.000244	691.08	N
257452_at	40.0	A	0.19458	40.479	N
261310_at	136.5	A	0.111572	111.637	N
261256_at	177.8	P	0.010742	164.367	N
261311_at	6.5	A	0.870361	11.257	N
261312_at	501.8	P	0.00415	479.446	N
261278_at	2.6	A	0.601074	30.944	N
261254_at	931.5	P	0.000244	1,160.54	N
261252_at	236.0	P	0.000732	275.043	N
261253_at	318.1	P	0.000244	392.704	N
261279_at	6520.8	P	0.000244	8,377.59	N
261280_at	94.3	A	0.06762699999999999	115.932	N
261249_at	132.5	P	0.046143	30.293	N
261250_at	252.6	P	0.001221	216.092	N
261255_at	194.4	A	0.080566	159.939	N
261257_at	455.3	A	0.080566	393.466	N
261251_at	14.9	A	0.6655270000000001	12.955	N
260927_at	1558.8	P	0.000732	1,492.51	N
260945_at	25.5	A	0.601074	32.546	N
260961_at	375.9	P	0.000244	359.587	N
260960_at	31.7	A	0.334473	40.68	N
260955_at	807.8	P	0.000732	435.792	N
260946_at	304.9	P	0.000244	294.67	N
260947_at	4.8	A	0.80542	24.357	N
260956_at	3744.8	P	0.000244	5,134.82	N
260959_at	296.3	P	0.000244	228.551	N
260958_at	448.1	P	0.000732	533.665	N
260953_at	415.5	P	0.000732	410.275	N
260957_at	224.2	P	0.001953	417.972	Y
260948_at	140.6	P	0.001221	159.242	N
260949_at	668.9	P	0.000244	768.09	N
260950_s_at	84.7	A	0.219482	67.664	N
260954_at	356.8	P	0.000244	296.664	N
260952_at	55.5	A	0.5	72.176	N
260951_at	79.3	A	0.080566	86.667	N
260783_at	54.3	A	0.095215	120.137	N
257491_at	13.0	A	0.533936	23.276	N
260784_at	150.7	P	0.008057	127.675	N
260793_at	1485.5	P	0.000244	1,453.29	N
260785_at	1508.4	P	0.000244	1,605.40	N
260794_at	357.4	P	0.001221	338.452	N
260786_s_at	840.4	P	0.000244	786.537	N
260795_at	30.6	A	0.5	21.857	N
260787_at	320.9	P	0.000244	310.983	N
260790_at	343.9	P	0.000732	337.609	N
260791_at	76.2	A	0.06762699999999999	59.49	N
260788_at	80.0	A	0.334473	74.484	N
260792_at	23.2	A	0.696289	23.293	N
260789_s_at	1665.9	P	0.000244	1,384.06	N
259419_at	74.7	A	0.129639	54.273	N
259389_at	129.3	A	0.398926	95.111	N
259390_at	7.9	A	0.696289	9.971	N
259391_s_at	877.4	P	0.000244	737.434	N
259392_at	218.0	P	0.018555000000000002	202.35	N
259396_at	574.8	P	0.000244	533.582	N
259395_at	680.9	P	0.00293	767.104	N
259393_at	862.5	P	0.000244	984.943	N
259394_at	52.4	A	0.27416999999999997	16.574	N
262626_at	846.8	P	0.000732	885.558	N
262625_at	65.6	A	0.334473	42.608	N
262624_at	91.1	P	0.000732	124.818	N
262629_at	6437.9	P	0.000244	6,850.71	N
262623_at	488.9	P	0.000244	519.964	N
262628_at	130.4	P	0.018555000000000002	154.393	N
262631_at	262.6	P	0.001953	242.786	N
262622_at	442.7	P	0.000244	358.661	N
262630_at	57.6	A	0.27416999999999997	55.663	N
262621_at	1297.1	P	0.000244	912.343	N
262620_at	9.6	A	0.6655270000000001	20.376	N
262619_at	269.3	P	0.000244	302.124	N
262618_at	387.2	P	0.000244	304.365	N
262635_at	405.3	P	0.018555000000000002	611.396	N
262627_at	7.4	A	0.8884280000000001	10.959	N
262617_at	128.6	A	0.06762699999999999	127.626	N
262616_at	82.3	P	0.030273	73.791	N
262633_at	284.0	P	0.000244	306.116	N
262637_at	1016.3	P	0.000244	1,132.40	N
262638_at	1296.0	P	0.000244	1,087.06	N
262636_at	521.6	P	0.000244	428.854	N
262632_at	22323.2	P	0.000244	21,428.99	N
262634_at	1264.6	P	0.000244	1,203.02	N
260835_at	1012.0	P	0.000244	1,060.15	N
260826_at	53.7	P	0.037598	62.575	N
260824_at	291.2	P	0.000732	223.066	N
260834_at	183.8	P	0.001221	203.855	N
260827_at	108.7	A	0.111572	211.061	N
260828_at	3.2	A	0.9047850000000001	7.037	N
260830_at	1992.8	P	0.000244	2,089.68	N
260823_at	107.9	P	0.030273	73.892	N
260832_at	320.4	P	0.000732	260.126	N
260822_at	351.9	P	0.008057	376.74	N
260833_at	26.3	A	0.303711	25.921	N
260825_at	35.0	A	0.17138699999999998	60.292	N
260821_at	498.3	P	0.000244	617.343	N
260831_at	848.1	P	0.000244	555.955	N
260820_at	199.2	A	0.111572	166.729	N
260819_at	219.8	P	0.014159999999999999	236.254	N
260829_s_at	1510.1	P	0.000244	1,502.37	N
260818_at	928.6	P	0.000244	876.869	N
260817_at	638.6	P	0.000244	614.981	N
260816_at	216.5	P	0.018555000000000002	236.645	N
260815_at	2019.5	P	0.000244	1,703.18	N
256052_at	389.7	P	0.018555000000000002	415.318	N
256051_at	41.9	A	0.246094	24.099	N
256066_at	84.9	A	0.246094	126.914	N
256059_at	10.0	A	0.567627	10.72	N
256050_at	692.9	P	0.008057	258.061	Y
256049_at	901.4	P	0.000244	878.209	N
256064_at	362.4	P	0.000732	318.36	N
256048_at	26.3	A	0.6655270000000001	35.664	N
256055_at	280.7	P	0.008057	220.344	N
256061_at	583.1	P	0.000732	601.29	N
256060_at	1227.1	P	0.000244	508.459	Y
256047_at	9.7	A	0.46606400000000003	23.552	N
256065_at	889.4	P	0.000244	679.094	N
256034_at	2226.7	P	0.000244	2,123.90	N
256062_at	366.4	P	0.001221	299.143	N
256036_at	2307.5	P	0.000244	2,526.15	N
256054_at	1.8	A	0.969727	8.521	N
256063_at	28.1	A	0.46606400000000003	32.725	N
256046_at	116.3	P	0.008057	150.302	N
256035_at	4556.3	P	0.000244	4,092.24	N
256045_at	45.9	A	0.14965799999999999	54.82	N
256044_at	23.0	A	0.850342	12.433	N
256067_at	413.5	P	0.000732	462.71	N
256057_at	646.4	P	0.001953	1,056.21	N
256056_at	25.9	A	0.334473	11.944	N
256043_at	372.8	P	0.000244	316.46	N
256042_at	227.6	P	0.0058590000000000005	227.35	N
256041_at	591.2	P	0.000244	765.601	N
256058_at	493.2	P	0.001221	466.104	N
256033_at	984.7	P	0.000732	1,217.15	N
256053_at	37.8	A	0.366211	26.767	N
256040_at	124.9	P	0.014159999999999999	67.403	N
261075_at	2593.3	P	0.000244	2,332.41	N
261074_at	28.3	A	0.398926	41.296	N
261073_at	116.7	A	0.080566	93.61	N
261083_at	852.0	P	0.000244	954.32	N
261078_at	7025.9	P	0.000244	7,758.90	N
257489_at	27.7	A	0.5	61.216	N
261072_at	76.7	A	0.14965799999999999	64.144	N
261081_at	460.3	P	0.000244	424.325	N
261082_at	982.5	P	0.000244	981.593	N
261080_at	906.5	P	0.001221	801.644	N
261071_at	160.4	P	0.0058590000000000005	169.552	N
261070_at	167.7	P	0.018555000000000002	147.309	N
261069_at	38.4	A	0.17138699999999998	51.898	N
261076_at	1010.6	P	0.001221	1,056.51	N
261077_at	103.9	P	0.018555000000000002	59.99	N
261084_at	1124.1	P	0.000244	1,527.01	N
261068_at	74.0	P	0.030273	123.148	N
261067_at	43.0	A	0.43237299999999995	15.439	N
261079_s_at	706.7	P	0.000244	698.298	N
261066_at	3.5	A	0.9047850000000001	15.53	N
261065_at	38.9	A	0.46606400000000003	21.765	N
261064_at	281.7	P	0.0058590000000000005	228.822	N
261063_at	124.5	A	0.14965799999999999	73.031	N
261062_at	318.7	P	0.030273	316.769	N
261061_at	6.0	A	0.9858399999999999	5.644	N
261091_at	44.5	P	0.046143	46.37	N
261090_at	67.5	A	0.19458	71.196	N
261089_at	135.4	A	0.095215	190.787	N
261088_at	64.8	A	0.17138699999999998	58.372	N
261438_at	22928.5	P	0.000244	21,767.95	N
261410_at	2562.1	P	0.000977	2,461.83	N
261435_at	91.3	A	0.129639	47.337	N
261413_at	361.5	P	0.000244	264.904	N
261409_at	449.8	P	0.000732	358.4	N
261434_at	867.1	P	0.000244	781.747	N
261433_s_at	895.4	P	0.000732	697.401	N
261432_at	18.7	A	0.696289	8.467	N
261466_at	10.7	A	0.870361	17.098	N
261417_at	2141.9	P	0.000244	2,001.04	N
261465_at	434.7	P	0.001221	425.126	N
261420_at	313.9	P	0.00293	388.633	N
261464_at	40.4	A	0.398926	37.254	N
