ID_REF	VALUE	ABS_CALL	Detection p-value	Normalized Value of Control	Shown on the paper
264366_at	357.4	P	0.000244	412.826	N
264353_at	206.1	P	0.023926	150.918	N
264352_at	93.6	P	0.001221	86.732	N
264368_at	340.5	P	0.000732	376.308	N
264362_at	507.9	P	0.000244	263.478	Y
264361_at	84.6	P	0.000732	100.988	N
264360_at	1201.7	P	0.000244	1394.674	N
264359_at	47.3	A	0.533936	48.751	N
264364_at	1168.8	P	0.000244	1159.307	N
264367_at	491.6	P	0.000732	446.79	N
264357_at	260.9	P	0.00415	249.952	N
264351_at	545.7	P	0.000244	389.428	N
264828_at	540.5	P	0.001221	668.247	N
264827_at	31.3	A	0.46606400000000003	21.206	N
264843_at	1285.0	P	0.000244	971.673	N
264826_at	158.2	P	0.037598	112.137	N
264824_at	644.1	P	0.000244	915.96	N
264838_at	716.0	P	0.000244	520.091	N
264840_at	273.2	P	0.00415	375.246	N
264823_at	106.8	A	0.601074	95.326	N
264822_at	80.2	P	0.018555000000000002	84.737	N
264821_at	81.6	A	0.398926	64.466	N
264820_at	2344.1	P	0.000244	2049.398	N
264829_at	3.3	A	0.6655270000000001	23.374	N
265091_s_at	53.4	A	0.46606400000000003	54.109	N
264819_at	63.2	A	0.06762699999999999	57.358	N
264844_at	173.7	P	0.000244	281.109	N
264818_at	257.2	P	0.000244	262.494	N
264817_at	8.3	A	0.780518	55.455	N
264835_at	154.9	P	0.000732	167.672	N
264816_at	99.1	P	0.046143	88.39	N
264833_at	230.6	P	0.014159999999999999	298.276	N
264837_at	8839.0	P	0.000244	10150.071	N
264836_at	638.7	P	0.000244	759.482	N
264815_at	119.8	A	0.06762699999999999	112.673	N
264839_at	5126.2	P	0.000244	5050.078	N
264832_at	176.2	A	0.129639	79.784	Y
264845_at	9977.9	P	0.000244	8965.679	N
264831_at	192.1	P	0.030273	155.759	N
264842_at	4.3	A	0.696289	18.708	N
264830_at	11.8	A	0.7539060000000001	19.826	N
264825_at	4.9	A	0.9814450000000001	7.137	N
264834_at	521.0	P	0.001221	734.577	N
264841_at	486.5	P	0.000732	340.318	N
265088_at	111.8	P	0.008057	87.205	N
265087_at	114.5	P	0.014159999999999999	118.806	N
265086_at	44.4	A	0.303711	22.23	N
265085_at	125.1	P	0.030273	97.854	N
265084_at	19.0	A	0.696289	23.265	N
265083_at	437.1	P	0.001953	392.857	N
265082_at	59.3	A	0.5	66.291	N
265081_at	30.5	A	0.6655270000000001	11.1	N
265067_at	1117.5	P	0.000244	191.086	Y
265037_at	1760.3	P	0.000244	1566.882	N
265066_at	923.3	P	0.001953	1422.024	N
265095_at	27.1	A	0.129639	10.073	N
265094_at	29.9	A	0.46606400000000003	13.042	N
265043_at	1831.2	P	0.000244	1466.871	N
265093_at	83.0	A	0.5	58.902	N
265092_at	992.9	P	0.000732	990.062	N
265038_at	62.7	A	0.080566	70.479	N
265045_s_at	418.5	P	0.000244	391.778	N
265044_at	286.3	P	0.000244	271.037	N
265090_at	138.6	P	0.001953	115.654	N
265040_at	262.2	P	0.0058590000000000005	298.62	N
265065_at	106.7	P	0.037598	72.929	N
265099_at	85.7	A	0.14965799999999999	54.307	N
265039_at	101.4	A	0.06762699999999999	152.231	N
265098_at	142.0	A	0.111572	158.207	N
265097_at	228.3	P	0.010742	245.892	N
265096_at	87.3	P	0.030273	67.337	N
265042_at	1436.4	P	0.000732	1715.586	N
257404_at	32.2	A	0.17138699999999998	57.52	N
265089_at	8.2	A	0.633789	15.55	N
265041_at	100.7	P	0.001221	73.795	N
265036_at	961.1	P	0.000244	1035.01	N
264320_at	64.4	A	0.080566	61.914	N
264328_at	201.6	A	0.095215	208.022	N
264319_at	251.2	P	0.000244	265.209	N
264330_at	278.5	P	0.000244	284.335	N
264331_at	184.7	A	0.095215	124.503	N
264329_at	1415.4	P	0.00415	1463.535	N
264325_at	100.1	P	0.00293	78.097	N
264324_at	154.3	P	0.008057	118.309	N
264327_at	2812.3	P	0.000244	2683.815	N
264323_at	7.0	A	0.780518	8.463	N
264322_at	695.9	P	0.000244	663.437	N
264321_at	318.9	P	0.0058590000000000005	241.999	N
264318_at	69.7	A	0.366211	52.403	N
264326_at	282.0	P	0.000244	273.351	N
263656_at	203.3	P	0.000244	390.678	Y
263664_at	628.3	P	0.000244	1009.148	Y
263660_at	705.0	P	0.000244	544.027	N
263667_at	12696.4	P	0.000244	10741.498	N
263661_at	404.6	P	0.000244	342.557	N
263654_at	683.2	P	0.000244	630.119	N
263653_at	76.2	A	0.246094	100.316	N
263652_at	4.8	A	0.932373	6.959	N
263651_at	568.3	P	0.000244	523.878	N
263668_at	865.5	P	0.000244	1103.501	N
263650_at	88.2	A	0.219482	78.279	N
263649_at	42.0	A	0.366211	64.715	N
263648_at	9.1	A	0.6655270000000001	63.287	N
263669_at	3131.4	P	0.000244	3470.451	N
263663_at	14074.6	P	0.000244	12640.194	N
263678_at	1204.8	P	0.001221	1417.698	N
263662_at	1766.4	P	0.000244	2010.79	N
263657_at	468.4	P	0.014159999999999999	515.636	N
263659_at	26.8	A	0.696289	7.649	N
263665_at	5221.5	P	0.000244	4706.553	N
263658_at	5.9	A	0.932373	29.117	N
263655_at	48.1	A	0.17138699999999998	38.318	N
263666_at	1044.9	P	0.000244	937.002	N
263677_at	220.8	P	0.023926	271.464	N
264609_at	1777.2	P	0.000244	1623.593	N
264601_at	62.0	A	0.398926	66.474	N
264605_at	298.4	P	0.000244	240.777	N
264612_at	56.7	A	0.303711	81.603	N
264614_s_at	12.0	A	0.72583	9.767	N
264615_at	340.1	P	0.00293	360.15	N
264599_at	113.5	P	0.030273	66.799	N
264598_at	88.9	P	0.046143	97.576	N
264597_at	495.6	P	0.000244	421.296	N
264596_at	3.6	A	0.850342	26.265	N
264613_at	1279.6	P	0.000244	1193.091	N
264610_at	44.3	A	0.633789	29.793	N
264604_at	83.5	P	0.030273	88.81	N
264606_at	9.7	A	0.533936	64.517	N
264603_at	8.7	A	0.633789	14.139	N
264611_at	1908.1	P	0.000244	2338.381	N
264607_at	3320.8	P	0.000244	3033.942	N
264602_at	35.7	P	0.037598	72.687	N
264608_at	364.9	P	0.023926	325.925	N
264600_at	207.7	P	0.000732	187.658	N
264595_at	3095.9	P	0.000244	2057.768	N
261178_at	163.8	P	0.008057	180.613	N
261177_at	913.8	P	0.000244	783.75	N
261176_at	624.1	P	0.001221	622.269	N
261127_at	402.0	P	0.001221	317.262	N
261175_at	797.7	P	0.000244	1020.177	N
261174_at	871.5	P	0.000244	934.484	N
261129_at	3381.3	P	0.000244	3371.081	N
261173_at	396.8	P	0.008057	456.756	N
261172_at	10.0	A	0.633789	48.67	N
261153_at	775.8	P	0.000244	732.926	N
261128_at	700.7	P	0.010742	548.868	N
261130_at	793.0	P	0.000244	681.304	N
261171_at	84.7	A	0.19458	58.199	N
261124_at	143.8	P	0.014159999999999999	173.988	N
261170_at	641.3	P	0.00415	689.838	N
261169_at	99.7	A	0.111572	98.633	N
261152_at	129.8	A	0.14965799999999999	137.625	N
261168_at	161.2	A	0.06762699999999999	127.23	N
261126_at	270.2	P	0.000732	388.681	N
261155_at	388.6	P	0.010742	425.738	N
261154_at	856.6	P	0.000244	908.28	N
261167_at	529.8	P	0.000244	211.507	Y
261179_at	301.6	P	0.000244	455.443	N
261125_at	632.7	P	0.000244	356.365	N
265214_at	135.7	A	0.06762699999999999	93.027	N
265194_at	4721.6	P	0.000244	3054.67	N
265213_at	99.9	P	0.046143	116.146	N
265212_at	652.9	P	0.000732	642.363	N
265215_at	7.8	A	0.6655270000000001	24.274	N
265218_at	371.7	P	0.0058590000000000005	377.772	N
265192_at	545.5	P	0.0058590000000000005	455.538	N
265193_at	615.5	P	0.00293	619.501	N
265217_s_at	315.4	P	0.0058590000000000005	287.54	N
265216_at	6.4	A	0.870361	10.875	N
265191_at	260.9	P	0.008057	257.082	N
264569_at	80.2	A	0.06762699999999999	75.298	N
264584_at	1312.8	P	0.000244	1618.778	N
264568_at	445.0	P	0.0058590000000000005	438.166	N
264586_at	231.1	P	0.010742	256.176	N
264583_at	258.4	P	0.046143	235.867	N
264585_at	844.7	P	0.000244	662.9	N
264575_at	7703.0	P	0.000244	7596.173	N
264587_at	528.2	P	0.000732	566.556	N
264579_at	433.9	P	0.010742	415.017	N
264581_at	314.0	A	0.111572	366.806	N
264582_at	389.6	P	0.00415	367.452	N
264567_s_at	112.6	P	0.014159999999999999	84.109	N
264577_at	76.3	A	0.219482	53.157	N
264566_at	201.8	P	0.001221	239.287	N
264565_at	31.6	A	0.43237299999999995	38.566	N
264564_at	4.5	A	0.696289	15.115	N
264574_at	135.4	P	0.010742	115.671	N
264573_at	107.4	P	0.014159999999999999	103.252	N
264572_at	230.6	P	0.001953	414.714	N
264571_at	22.3	A	0.5	30.236	N
264580_at	114.4	P	0.014159999999999999	66.367	Y
264570_at	439.9	P	0.000244	329.62	N
264576_at	351.0	P	0.008057	385.069	N
264578_at	18.1	A	0.780518	21.179	N
261383_at	511.3	P	0.000244	531.171	N
261388_at	1066.8	P	0.001221	1243.697	N
261380_at	112.8	A	0.19458	30.584	N
261387_at	144.8	P	0.001221	135.435	N
261386_at	675.6	P	0.000244	704.638	N
261384_at	59.8	A	0.095215	88.37	N
261385_at	69.8	P	0.0058590000000000005	48.266	N
261381_at	102.0	A	0.080566	102.867	N
261382_at	51.5	A	0.19458	74.074	N
263204_at	47.0	A	0.246094	43.678	N
263203_at	50.4	A	0.46606400000000003	28.574	N
263205_at	349.8	P	0.000244	466.12	N
263175_at	13.8	A	0.8286129999999999	16.704	N
263185_at	636.0	P	0.000732	596.331	N
263176_at	30.9	A	0.19458	13.398	N
263177_at	224.0	A	0.095215	249.604	N
263178_at	78.1	A	0.17138699999999998	83.451	N
263184_at	90.4	P	0.000244	110.3	N
263183_at	1759.8	P	0.000732	840.281	Y
263182_at	181.6	P	0.000244	119.396	N
263233_at	2.5	A	0.980713	7.172	N
263199_at	90.6	A	0.129639	142.422	N
263200_at	215.6	P	0.037598	240.091	N
263201_at	35.6	A	0.14965799999999999	44.251	N
263180_at	351.3	P	0.000244	354.843	N
263202_at	264.8	P	0.000732	228.993	N
263229_s_at	1.8	A	0.9858399999999999	26.066	N
263230_at	29.3	P	0.046143	50.786	N
263231_at	2.6	A	0.9047850000000001	37.232	N
257451_at	211.7	A	0.06762699999999999	238.467	N
263232_at	35.2	A	0.111572	44.655	N
263179_at	152.1	P	0.000732	160.805	N
263181_at	868.9	P	0.000244	706.079	N
257452_at	38.6	A	0.19458	41.358	N
261310_at	88.8	A	0.334473	114.06	N
261256_at	114.7	P	0.001221	167.934	N
261311_at	8.2	A	0.932373	11.501	N
261312_at	523.4	P	0.00415	489.852	N
261278_at	23.2	A	0.633789	31.615	N
261254_at	1025.6	P	0.000244	1185.727	N
261252_at	340.1	P	0.001953	281.012	N
261253_at	431.1	P	0.000244	401.228	N
261279_at	7901.2	P	0.000244	8559.415	N
261280_at	100.3	A	0.06762699999999999	118.448	N
261249_at	170.1	P	0.046143	30.951	N
261250_at	218.4	P	0.001221	220.782	N
261255_at	218.0	A	0.095215	163.41	N
261257_at	287.9	A	0.129639	402.005	N
261251_at	11.6	A	0.72583	13.236	N
260927_at	1521.4	P	0.000732	1524.9	N
260945_at	20.9	A	0.696289	33.253	N
260961_at	441.2	P	0.000244	367.391	N
260960_at	25.4	A	0.303711	41.563	N
260955_at	522.1	P	0.000732	445.25	N
260946_at	234.8	P	0.000732	301.066	N
260947_at	5.1	A	0.6655270000000001	24.886	N
260956_at	4306.6	P	0.000244	5246.268	N
260959_at	341.3	P	0.000732	233.511	N
260958_at	379.2	P	0.000732	545.248	N
260953_at	371.7	P	0.000732	419.179	N
260957_at	150.5	P	0.000732	427.043	Y
260948_at	219.6	P	0.001953	162.698	N
260949_at	736.2	P	0.000244	784.761	N
260950_s_at	9.9	A	0.46606400000000003	69.133	N
260954_at	354.1	P	0.000244	303.103	N
260952_at	76.7	A	0.27416999999999997	73.743	N
260951_at	78.1	A	0.095215	88.548	N
260783_at	106.3	A	0.129639	122.745	N
257491_at	1.7	A	0.7539060000000001	23.782	N
260784_at	180.2	P	0.00415	130.446	N
260793_at	1320.5	P	0.000244	1484.827	N
260785_at	1644.5	P	0.000244	1640.248	N
260794_at	356.9	P	0.000732	345.798	N
260786_s_at	751.9	P	0.000244	803.609	N
260795_at	7.1	A	0.850342	22.331	N
260787_at	252.4	P	0.000244	317.733	N
260790_at	386.0	P	0.001221	344.937	N
260791_at	59.2	P	0.023926	60.781	N
260788_at	110.5	A	0.246094	76.101	N
260792_at	9.8	A	0.9047850000000001	23.799	N
260789_s_at	1830.7	P	0.000244	1414.101	N
259419_at	34.4	A	0.219482	55.451	N
259389_at	127.3	A	0.303711	97.175	N
259390_at	9.3	A	0.696289	10.188	N
259391_s_at	763.4	P	0.000244	753.439	N
259392_at	184.0	P	0.023926	206.742	N
259396_at	570.4	P	0.000244	545.163	N
259395_at	732.8	P	0.00293	783.753	N
259393_at	887.2	P	0.000244	1006.321	N
259394_at	4.1	A	0.953857	16.934	N
262626_at	784.3	P	0.000732	904.779	N
262625_at	47.7	A	0.46606400000000003	43.533	N
262624_at	136.7	P	0.00415	127.527	N
262629_at	7254.5	P	0.000244	6999.404	N
262623_at	515.6	P	0.001221	531.249	N
262628_at	123.2	P	0.018555000000000002	157.744	N
262631_at	176.1	P	0.00415	248.055	N
262622_at	455.9	P	0.000244	366.445	N
262630_at	45.5	A	0.366211	56.871	N
262621_at	1008.5	P	0.000244	932.145	N
262620_at	8.6	A	0.5	20.818	N
262619_at	335.5	P	0.00293	308.681	N
262618_at	369.4	P	0.000244	310.971	N
262635_at	370.3	P	0.018555000000000002	624.666	N
262627_at	5.6	A	0.7539060000000001	11.197	N
262617_at	172.5	P	0.014159999999999999	130.396	N
262616_at	106.0	P	0.030273	75.393	N
262633_at	357.5	P	0.00293	312.76	N
262637_at	1168.4	P	0.000244	1156.98	N
262638_at	1473.6	P	0.000732	1110.649	N
262636_at	417.1	P	0.000244	438.162	N
262632_at	21467.8	P	0.000244	21894.094	N
262634_at	1160.2	P	0.000244	1229.128	N
260835_at	905.2	P	0.000732	1083.154	N
260826_at	80.9	A	0.080566	63.933	N
260824_at	366.2	P	0.000732	227.908	N
260834_at	131.6	P	0.00415	208.28	N
260827_at	190.9	A	0.111572	215.641	N
260828_at	6.5	A	0.9438479999999999	7.19	N
260830_at	1820.5	P	0.000244	2135.034	N
260823_at	129.5	P	0.023926	75.496	N
260832_at	243.8	P	0.000244	265.771	N
260822_at	449.9	P	0.018555000000000002	384.916	N
260833_at	27.7	A	0.334473	26.484	N
260825_at	66.9	A	0.080566	61.601	N
260821_at	486.3	P	0.000244	630.742	N
260831_at	630.5	P	0.000244	568.021	N
260820_at	149.3	A	0.219482	170.347	N
260819_at	221.9	P	0.00293	241.382	N
260829_s_at	1953.9	P	0.000244	1534.973	N
260818_at	962.1	P	0.000244	895.901	N
260817_at	489.7	P	0.000732	628.329	N
260816_at	187.4	P	0.018555000000000002	241.781	N
260815_at	1980.8	P	0.000244	1740.146	N
256052_at	335.5	P	0.037598	424.332	N
256051_at	11.6	A	0.46606400000000003	24.622	N
256066_at	89.5	A	0.303711	129.668	N
256059_at	5.1	A	0.80542	10.952	N
256050_at	837.2	P	0.001953	263.662	Y
256049_at	696.8	P	0.000244	897.27	N
256064_at	300.9	P	0.000732	325.27	N
256048_at	55.0	A	0.6655270000000001	36.438	N
256055_at	257.9	P	0.0058590000000000005	225.126	N
256061_at	445.8	P	0.000244	614.34	N
256060_at	1451.3	P	0.000244	519.495	Y
256047_at	6.2	A	0.46606400000000003	24.063	N
256065_at	780.8	P	0.000244	693.833	N
256034_at	1962.2	P	0.000244	2169.993	N
256062_at	300.0	P	0.00415	305.635	N
256036_at	2288.8	P	0.000244	2580.977	N
256054_at	1.7	A	0.9047850000000001	8.706	N
256063_at	10.5	A	0.43237299999999995	33.435	N
256046_at	122.0	P	0.037598	153.564	N
256035_at	4746.3	P	0.000244	4181.063	N
256045_at	33.8	A	0.129639	56.01	N
256044_at	23.9	A	0.9438479999999999	12.703	N
256067_at	369.3	P	0.000732	472.753	N
256057_at	703.6	P	0.00293	1079.135	N
256056_at	3.0	A	0.601074	12.204	N
256043_at	350.9	P	0.000244	323.328	N
256042_at	330.8	P	0.014159999999999999	232.285	N
256041_at	814.2	P	0.000244	782.217	N
256058_at	490.1	P	0.000732	476.22	N
256033_at	933.8	P	0.001221	1243.571	N
256053_at	37.6	A	0.567627	27.348	N
256040_at	87.1	P	0.008057	68.866	N
261075_at	2721.0	P	0.000244	2383.033	N
261074_at	7.3	A	0.567627	42.192	N
261073_at	122.9	A	0.080566	95.642	N
261083_at	956.6	P	0.000244	975.033	N
261078_at	6556.8	P	0.000244	7927.305	N
257489_at	31.6	A	0.567627	62.544	N
261072_at	54.2	A	0.303711	65.536	N
261081_at	414.0	P	0.000244	433.535	N
261082_at	882.8	P	0.000244	1002.897	N
261080_at	804.5	P	0.001221	819.043	N
261071_at	181.8	P	0.00293	173.232	N
261070_at	185.0	P	0.023926	150.506	N
261069_at	37.6	A	0.19458	53.024	N
261076_at	1115.3	P	0.001221	1079.438	N
261077_at	79.8	P	0.046143	61.293	N
261084_at	1200.1	P	0.000244	1560.147	N
261068_at	81.1	M	0.056152	125.821	N
261067_at	26.2	A	0.567627	15.774	N
261079_s_at	850.9	P	0.000244	713.454	N
261066_at	17.8	A	0.601074	15.867	N
261065_at	48.0	A	0.334473	22.237	N
261064_at	210.7	P	0.030273	233.789	N
261063_at	123.3	A	0.246094	74.616	N
261062_at	353.1	P	0.030273	323.644	N
261061_at	4.2	A	0.953857	5.766	N
261091_at	14.0	A	0.246094	47.376	N
261090_at	77.7	M	0.056152	72.741	N
261089_at	136.6	A	0.219482	194.928	N
261088_at	67.0	A	0.06762699999999999	59.639	N
261438_at	22697.8	P	0.000244	22240.402	N
261410_at	2267.2	P	0.000977	2515.26	N
261435_at	60.2	A	0.246094	48.364	N
261413_at	396.3	P	0.000244	270.654	N
261409_at	413.7	P	0.000732	366.179	N
261434_at	866.7	P	0.000244	798.714	N
261433_s_at	802.6	P	0.000732	712.537	N
261432_at	5.8	A	0.72583	8.651	N
261466_at	9.1	A	0.633789	17.469	N
261417_at	2075.4	P	0.000244	2044.474	N
261465_at	457.0	P	0.001953	434.353	N
261420_at	241.4	P	0.00293	397.068	N
261464_at	60.6	A	0.398926	38.063	N
261463_at	40.6	M	0.056152	53.585	N
261437_at	15.4	A	0.633789	55.907	N
261415_at	720.4	P	0.000244	780.75	N
261416_at	8426.0	P	0.000244	8841.593	N
261411_at	844.4	P	0.000244	928.456	N
