ID_REF	VALUE	ABS_CALL	Detection p-value	Normalized Value of Control	Shown on the paper
264364_at	1219.8	P	0.000244	1158.788	N
264367_at	440.9	P	0.000244	446.59	N
264357_at	243.0	P	0.018555000000000002	249.84	N
264351_at	392.6	P	0.000244	389.254	N
264828_at	594.2	P	0.001221	667.948	N
264827_at	3.9	A	0.850342	21.196	N
264843_at	877.4	P	0.000244	971.238	N
264826_at	88.4	A	0.111572	112.087	N
264824_at	828.8	P	0.000244	915.55	N
264838_at	577.7	P	0.000244	519.859	N
264840_at	351.3	P	0.001953	375.078	N
264823_at	57.5	A	0.533936	95.283	N
264822_at	113.4	P	0.0058590000000000005	84.699	N
264821_at	82.0	A	0.366211	64.437	N
264820_at	1956.7	P	0.000244	2048.481	N
264829_at	6.5	A	0.5	23.363	N
265091_s_at	14.9	A	0.633789	54.085	N
264819_at	66.7	A	0.111572	57.332	N
264844_at	271.3	P	0.000244	280.984	N
264818_at	283.0	P	0.000732	262.376	N
264817_at	49.1	A	0.567627	55.43	N
264835_at	147.1	P	0.00293	167.597	N
264816_at	88.9	A	0.06762699999999999	88.351	N
264833_at	365.7	P	0.014159999999999999	298.143	N
264837_at	9965.1	P	0.000244	10145.532	N
264836_at	792.0	P	0.000244	759.142	N
264815_at	127.4	A	0.111572	112.623	N
264839_at	5316.5	P	0.000244	5047.819	N
264832_at	66.2	A	0.366211	79.748	Y
264845_at	9818.8	P	0.000244	8961.669	N
264831_at	159.6	M	0.056152	155.689	N
264842_at	10.7	A	0.46606400000000003	18.699	N
264830_at	12.4	A	0.780518	19.817	N
264825_at	5.7	A	0.9047850000000001	7.134	N
264834_at	793.6	P	0.001953	734.249	N
264841_at	323.1	P	0.001953	340.166	N
265088_at	74.8	P	0.0058590000000000005	87.166	N
265087_at	131.0	M	0.056152	118.753	N
265086_at	40.8	A	0.533936	22.22	N
265085_at	97.3	A	0.06762699999999999	97.81	N
265084_at	11.3	A	0.72583	23.255	N
265083_at	458.5	P	0.000732	392.682	N
265082_at	57.4	A	0.14965799999999999	66.261	N
265081_at	6.8	A	0.9438479999999999	11.095	N
265067_at	142.3	P	0.00415	191	Y
265037_at	1651.2	P	0.000244	1566.182	N
265066_at	1429.1	P	0.000244	1421.388	N
265095_at	11.1	A	0.5	10.068	N
265094_at	4.1	A	0.870361	13.037	N
265043_at	1385.8	P	0.000244	1466.215	N
265093_at	87.5	A	0.567627	58.876	N
265092_at	960.4	P	0.000732	989.619	N
265038_at	71.6	P	0.046143	70.448	N
265045_s_at	418.1	P	0.001953	391.603	N
265044_at	317.2	P	0.00415	270.916	N
265090_at	95.3	P	0.001953	115.603	N
265040_at	298.5	P	0.0058590000000000005	298.486	N
265065_at	71.5	A	0.219482	72.896	N
265099_at	82.1	A	0.17138699999999998	54.283	N
265039_at	175.6	P	0.030273	152.163	N
265098_at	148.4	A	0.080566	158.136	N
265097_at	195.3	P	0.018555000000000002	245.782	N
265096_at	60.4	A	0.129639	67.307	N
265042_at	1602.8	P	0.000732	1714.818	N
257404_at	50.7	P	0.014159999999999999	57.494	N
265089_at	14.9	A	0.567627	15.543	N
265041_at	84.2	P	0.00293	73.762	N
265036_at	891.2	P	0.000244	1034.547	N
264320_at	89.6	A	0.111572	61.886	N
264328_at	212.7	A	0.111572	207.929	N
264319_at	250.7	P	0.000244	265.09	N
264330_at	295.1	P	0.000244	284.208	N
264331_at	148.7	A	0.095215	124.448	N
264329_at	1461.2	P	0.00415	1462.88	N
264325_at	73.7	P	0.023926	78.062	N
264324_at	137.9	P	0.000244	118.256	N
264327_at	2528.9	P	0.000244	2682.615	N
264323_at	8.2	A	0.6655270000000001	8.459	N
264322_at	645.0	P	0.000244	663.141	N
264321_at	248.8	P	0.00293	241.89	N
264318_at	58.4	A	0.5	52.38	N
264326_at	278.1	P	0.000244	273.229	N
263656_at	551.1	P	0.000244	390.503	Y
263664_at	966.0	P	0.000244	1008.697	Y
263660_at	574.6	P	0.000244	543.784	N
263667_at	10959.0	P	0.000244	10736.694	N
263661_at	345.7	P	0.000732	342.404	N
263654_at	586.8	P	0.000244	629.837	N
263653_at	77.1	A	0.06762699999999999	100.271	N
263652_at	2.3	A	0.870361	6.956	N
263651_at	469.6	P	0.000244	523.644	N
263668_at	1125.9	P	0.000244	1103.007	N
263650_at	56.0	A	0.17138699999999998	78.244	N
263649_at	40.6	A	0.303711	64.686	N
263648_at	17.5	A	0.601074	63.258	N
263669_at	3329.3	P	0.000244	3468.899	N
263663_at	12866.6	P	0.000244	12634.542	N
263678_at	1448.0	P	0.000732	1417.064	N
263662_at	2062.4	P	0.000244	2009.891	N
263657_at	529.2	P	0.0058590000000000005	515.405	N
263659_at	9.2	A	0.780518	7.646	N
263665_at	3870.8	P	0.000244	4704.448	N
263658_at	3.4	A	0.953857	29.104	N
263655_at	64.5	A	0.19458	38.301	N
263666_at	974.5	P	0.000244	936.583	N
263677_at	268.0	P	0.00415	271.342	N
264609_at	1730.5	P	0.000244	1622.866	N
264601_at	36.8	A	0.5	66.444	N
264605_at	256.3	P	0.000244	240.669	N
264612_at	105.1	A	0.219482	81.567	N
264614_s_at	10.4	A	0.850342	9.762	N
264615_at	392.9	P	0.000244	359.989	N
264599_at	73.8	M	0.056152	66.769	N
264598_at	135.5	A	0.06762699999999999	97.532	N
264597_at	414.6	P	0.000244	421.108	N
264596_at	43.4	A	0.5	26.254	N
264613_at	1242.8	P	0.000244	1192.558	N
264610_at	18.5	A	0.850342	29.78	N
264604_at	86.1	A	0.06762699999999999	88.77	N
264606_at	92.4	A	0.334473	64.488	N
264603_at	14.9	A	0.850342	14.133	N
264611_at	2317.4	P	0.000244	2337.336	N
264607_at	3206.3	P	0.000244	3032.585	N
264602_at	46.9	P	0.046143	72.655	N
264608_at	326.6	P	0.046143	325.78	N
264600_at	154.9	P	0.000732	187.574	N
264595_at	2294.5	P	0.000244	2056.848	N
261178_at	232.0	P	0.0058590000000000005	180.532	N
261177_at	643.0	P	0.000244	783.4	N
261176_at	678.3	P	0.001221	621.991	N
261127_at	326.5	P	0.000732	317.12	N
261175_at	1027.5	P	0.000244	1019.721	N
261174_at	851.3	P	0.000244	934.066	N
261129_at	3674.3	P	0.000244	3369.573	N
261173_at	386.5	P	0.0058590000000000005	456.552	N
261172_at	68.7	A	0.27416999999999997	48.648	N
261153_at	825.8	P	0.000244	732.599	N
261128_at	232.7	P	0.014159999999999999	548.623	N
261130_at	606.6	P	0.000244	680.999	N
261171_at	103.5	A	0.219482	58.173	N
261124_at	121.6	P	0.010742	173.91	N
261170_at	663.5	P	0.0058590000000000005	689.53	N
261169_at	125.7	A	0.129639	98.589	N
261152_at	137.0	A	0.219482	137.563	N
261168_at	142.1	A	0.19458	127.174	N
261126_at	336.2	P	0.000244	388.507	N
261155_at	378.4	P	0.023926	425.547	N
261154_at	906.9	P	0.000244	907.874	N
261167_at	218.7	P	0.000244	211.412	Y
261179_at	468.2	P	0.000732	455.24	N
261125_at	346.7	P	0.000244	356.206	N
265214_at	89.4	A	0.246094	92.985	N
265194_at	2991.7	P	0.000244	3053.304	N
265213_at	82.0	P	0.037598	116.094	N
265212_at	587.1	P	0.000732	642.076	N
265215_at	25.9	A	0.303711	24.263	N
265218_at	443.0	P	0.00415	377.603	N
265192_at	457.8	P	0.008057	455.334	N
265193_at	663.8	P	0.001221	619.224	N
265217_s_at	280.3	P	0.001953	287.412	N
265216_at	9.9	A	0.7539060000000001	10.871	N
265191_at	264.0	P	0.008057	256.967	N
264569_at	82.9	A	0.06762699999999999	75.264	N
264584_at	1536.2	P	0.000244	1618.054	N
264568_at	526.3	P	0.00415	437.97	N
264586_at	266.2	P	0.001221	256.062	N
264583_at	228.8	P	0.046143	235.761	N
264585_at	652.4	P	0.000244	662.604	N
264575_at	7139.2	P	0.000732	7592.776	N
264587_at	480.3	P	0.000732	566.303	N
264579_at	369.3	P	0.00415	414.831	N
264581_at	391.4	P	0.046143	366.642	N
264582_at	385.3	P	0.000732	367.287	N
264567_s_at	66.8	A	0.111572	84.071	N
264577_at	46.6	A	0.398926	53.133	N
264566_at	218.7	P	0.000732	239.18	N
264565_at	38.6	A	0.398926	38.549	N
264564_at	20.2	A	0.5	15.108	N
264574_at	147.9	A	0.14965799999999999	115.62	N
264573_at	113.4	P	0.014159999999999999	103.206	N
264572_at	485.4	P	0.00293	414.529	N
264571_at	63.4	A	0.366211	30.223	N
264580_at	66.1	A	0.567627	66.338	Y
264570_at	397.3	P	0.000244	329.473	N
264576_at	327.8	P	0.001953	384.897	N
264578_at	25.3	A	0.696289	21.17	N
261383_at	540.0	P	0.000244	530.934	N
261388_at	1258.2	P	0.001953	1243.141	N
261380_at	33.8	A	0.533936	30.57	N
261387_at	172.5	P	0.001221	135.375	N
261386_at	711.3	P	0.000244	704.323	N
261384_at	73.1	A	0.095215	88.33	N
261385_at	59.7	P	0.046143	48.244	N
261381_at	76.8	M	0.056152	102.821	N
261382_at	57.5	A	0.14965799999999999	74.041	N
263204_at	2.8	A	0.601074	43.659	N
263203_at	64.1	A	0.246094	28.561	N
263205_at	526.1	P	0.000732	465.912	N
263175_at	32.6	A	0.7539060000000001	16.696	N
263185_at	565.5	P	0.000244	596.064	N
263176_at	20.5	A	0.398926	13.392	N
263177_at	282.8	P	0.046143	249.492	N
263178_at	84.6	A	0.111572	83.413	N
263184_at	125.6	P	0.000244	110.251	N
263183_at	702.3	P	0.000732	839.905	Y
263182_at	71.8	P	0.037598	119.343	N
263233_at	1.6	A	0.953857	7.169	N
263199_at	137.1	P	0.046143	142.358	N
263200_at	243.0	P	0.046143	239.983	N
263201_at	39.1	A	0.111572	44.231	N
263180_at	408.0	P	0.000244	354.685	N
263202_at	221.0	P	0.00293	228.891	N
263229_s_at	23.8	A	0.5	26.054	N
263230_at	56.6	P	0.037598	50.763	N
263231_at	39.8	A	0.601074	37.215	N
257451_at	281.0	A	0.06762699999999999	238.361	N
263232_at	43.0	A	0.303711	44.635	N
263179_at	139.4	P	0.00415	160.733	N
263181_at	715.7	P	0.000244	705.763	N
257452_at	53.8	A	0.19458	41.339	N
261310_at	119.1	A	0.246094	114.009	N
261256_at	180.5	P	0.0058590000000000005	167.859	N
261311_at	13.5	A	0.780518	11.496	N
261312_at	533.2	P	0.00415	489.633	N
261278_at	42.1	A	0.46606400000000003	31.601	N
261254_at	1208.1	P	0.000244	1185.197	N
261252_at	283.7	P	0.00415	280.887	N
261253_at	365.8	P	0.000244	401.048	N
261279_at	8996.5	P	0.000244	8555.587	N
261280_at	132.0	M	0.056152	118.395	N
261249_at	28.3	A	0.303711	30.937	N
261250_at	284.9	P	0.00415	220.683	N
261255_at	164.3	P	0.023926	163.337	N
261257_at	399.1	A	0.111572	401.826	N
261251_at	11.7	A	0.72583	13.23	N
260927_at	1423.3	P	0.000732	1524.218	N
260945_at	92.1	A	0.567627	33.238	N
260961_at	339.8	P	0.000244	367.227	N
260960_at	41.8	A	0.19458	41.544	N
260955_at	393.4	P	0.001953	445.051	N
260946_at	305.1	P	0.000244	300.931	N
260947_at	12.9	A	0.6655270000000001	24.875	N
260956_at	5420.7	P	0.000244	5243.922	N
260959_at	264.2	P	0.001953	233.407	N
260958_at	516.1	P	0.000732	545.004	N
260953_at	405.0	P	0.000244	418.992	N
260957_at	554.8	P	0.000732	426.852	Y
260948_at	147.7	P	0.001953	162.625	N
260949_at	864.1	P	0.000244	784.41	N
260950_s_at	93.5	A	0.080566	69.102	N
260954_at	309.7	P	0.001953	302.967	N
260952_at	81.1	A	0.219482	73.71	N
260951_at	128.1	M	0.056152	88.509	N
260783_at	97.3	P	0.023926	122.69	N
257491_at	2.3	A	0.8286129999999999	23.771	N
260784_at	155.5	P	0.046143	130.388	N
260793_at	1488.6	P	0.000244	1484.163	N
260785_at	1558.6	P	0.000244	1639.514	N
260794_at	348.5	P	0.00293	345.644	N
260786_s_at	798.1	P	0.000244	803.249	N
260795_at	29.4	A	0.366211	22.321	N
260787_at	219.2	P	0.000244	317.591	N
260790_at	389.9	P	0.00293	344.783	N
260791_at	48.7	A	0.246094	60.754	N
260788_at	68.5	A	0.17138699999999998	76.067	N
260792_at	57.9	A	0.633789	23.788	N
260789_s_at	1371.1	P	0.000244	1413.469	N
259419_at	60.3	A	0.080566	55.426	N
259389_at	59.5	A	0.334473	97.131	N
259390_at	11.7	A	0.601074	10.183	N
259391_s_at	790.1	P	0.000244	753.102	N
259392_at	197.1	P	0.010742	206.649	N
259396_at	584.8	P	0.000244	544.919	N
259395_at	776.6	P	0.001221	783.403	N
259393_at	1024.4	P	0.000244	1005.871	N
259394_at	7.5	A	0.850342	16.926	N
262626_at	858.7	P	0.000732	904.374	N
262625_at	64.3	A	0.43237299999999995	43.514	N
262624_at	142.0	P	0.000732	127.47	N
262629_at	6524.5	P	0.000244	6996.274	N
262623_at	423.5	P	0.000244	531.012	N
262628_at	123.7	A	0.129639	157.673	N
262631_at	281.1	P	0.000732	247.945	N
262622_at	342.2	P	0.000244	366.281	N
262630_at	59.1	A	0.303711	56.846	N
262621_at	961.5	P	0.000244	931.728	N
262620_at	20.1	A	0.601074	20.809	N
262619_at	297.5	P	0.000732	308.543	N
262618_at	310.7	P	0.000244	310.832	N
262635_at	628.0	P	0.00293	624.387	N
262627_at	25.9	A	0.601074	11.192	N
262617_at	110.4	A	0.095215	130.338	N
262616_at	80.4	A	0.095215	75.359	N
262633_at	342.9	P	0.000244	312.62	N
262637_at	1054.0	P	0.000244	1156.462	N
262638_at	1119.1	P	0.000244	1110.152	N
262636_at	422.3	P	0.000244	437.966	N
262632_at	22036.5	P	0.000244	21884.303	N
262634_at	1290.1	P	0.000244	1228.578	N
260835_at	1008.3	P	0.001221	1082.67	N
260826_at	68.4	P	0.037598	63.904	N
260824_at	212.8	P	0.000244	227.806	N
260834_at	216.7	P	0.001221	208.187	N
260827_at	206.3	A	0.111572	215.545	N
260828_at	2.1	A	0.991943	7.187	N
260830_at	2188.7	P	0.000244	2134.079	N
260823_at	74.3	A	0.14965799999999999	75.462	N
260832_at	264.3	P	0.000244	265.653	N
260822_at	417.2	P	0.00415	384.744	N
260833_at	35.3	A	0.303711	26.472	N
260825_at	68.6	A	0.219482	61.573	N
260821_at	603.1	P	0.000244	630.46	N
260831_at	532.0	P	0.000244	567.767	N
260820_at	168.8	A	0.17138699999999998	170.271	N
260819_at	268.7	P	0.001953	241.274	N
260829_s_at	1471.6	P	0.000244	1534.287	N
260818_at	794.9	P	0.000244	895.5	N
260817_at	632.4	P	0.000732	628.048	N
260816_at	248.5	M	0.056152	241.673	N
260815_at	1686.7	P	0.000244	1739.368	N
256052_at	422.6	P	0.018555000000000002	424.142	N
256051_at	60.2	A	0.219482	24.611	N
256066_at	142.8	A	0.129639	129.61	N
256059_at	9.8	A	0.6655270000000001	10.947	N
256050_at	170.6	P	0.030273	263.544	Y
256049_at	944.8	P	0.000244	896.869	N
256064_at	318.7	P	0.000732	325.124	N
256048_at	14.8	A	0.6655270000000001	36.422	N
256055_at	221.7	P	0.010742	225.025	N
256061_at	641.7	P	0.001221	614.065	N
256060_at	433.5	P	0.000244	519.263	Y
256047_at	13.2	A	0.398926	24.052	N
256065_at	728.5	P	0.000244	693.523	N
256034_at	2367.8	P	0.000244	2169.023	N
256062_at	275.2	P	0.0058590000000000005	305.499	N
256036_at	2456.4	P	0.000244	2579.823	N
256054_at	3.6	A	0.8286129999999999	8.702	N
256063_at	9.5	A	0.633789	33.42	N
256046_at	117.0	P	0.0058590000000000005	153.495	N
256035_at	4087.1	P	0.000244	4179.193	N
256045_at	59.1	A	0.19458	55.985	N
256044_at	15.3	A	0.8884280000000001	12.698	N
256067_at	512.4	P	0.000732	472.541	N
256057_at	1089.5	P	0.000244	1078.652	N
256056_at	2.4	A	0.657227	12.198	N
256043_at	346.1	P	0.000732	323.183	N
256042_at	230.9	P	0.037598	232.181	N
256041_at	663.5	P	0.000244	781.868	N
256058_at	517.5	P	0.00415	476.007	N
256033_at	1169.4	P	0.000244	1243.015	N
256053_at	2.8	A	0.870361	27.335	N
256040_at	93.4	P	0.023926	68.835	N
261075_at	2564.3	P	0.000244	2381.968	N
261074_at	71.3	A	0.080566	42.173	N
261073_at	87.1	P	0.037598	95.599	N
261083_at	1031.1	P	0.000244	974.597	N
261078_at	8014.5	P	0.000244	7923.76	N
257489_at	72.7	A	0.366211	62.516	N
261072_at	45.2	A	0.43237299999999995	65.507	N
261081_at	490.3	P	0.000732	433.341	N
261082_at	941.8	P	0.000244	1002.449	N
261080_at	768.1	P	0.001221	818.677	N
261071_at	144.5	P	0.00415	173.155	N
261070_at	144.5	P	0.014159999999999999	150.439	N
261069_at	50.3	A	0.17138699999999998	53	N
261076_at	1075.2	P	0.000732	1078.955	N
261077_at	89.2	P	0.008057	61.265	N
261084_at	1550.7	P	0.000244	1559.449	N
261068_at	139.4	P	0.0058590000000000005	125.765	N
261067_at	12.1	A	0.780518	15.767	N
261079_s_at	724.0	P	0.000244	713.135	N
261066_at	22.0	A	0.533936	15.86	N
261065_at	17.4	A	0.633789	22.227	N
261064_at	254.9	P	0.014159999999999999	233.684	N
261063_at	50.4	A	0.398926	74.582	N
261062_at	334.2	P	0.037598	323.499	N
261061_at	4.1	A	0.9814450000000001	5.764	N
261091_at	32.7	A	0.17138699999999998	47.355	N
261090_at	46.5	A	0.27416999999999997	72.709	N
261089_at	212.3	P	0.046143	194.841	N
261088_at	80.4	A	0.080566	59.613	N
261438_at	22250.5	P	0.000244	22230.457	N
261410_at	2279.4	P	0.000977	2514.135	N
261435_at	51.5	A	0.334473	48.343	N
261413_at	252.5	P	0.000244	270.533	N
261409_at	332.0	P	0.000732	366.015	N
261434_at	770.7	P	0.000244	798.357	N
261433_s_at	633.0	P	0.000732	712.219	N
261432_at	11.7	A	0.696289	8.647	N
261466_at	4.7	A	0.969727	17.461	N
261417_at	2135.2	P	0.000244	2043.56	N
261465_at	470.3	P	0.00415	434.159	N
261420_at	373.1	P	0.001221	396.89	N
261464_at	68.8	A	0.246094	38.046	N
261463_at	58.0	M	0.056152	53.561	N
261437_at	19.0	A	0.366211	55.882	N
261415_at	773.0	P	0.000244	780.4	N
261416_at	8994.6	P	0.000244	8837.639	N
261411_at	1026.1	P	0.000244	928.041	N
261414_at	104.9	A	0.5	87.483	N
