ID_REF	VALUE	ABS_CALL	Detection p-value	Normalized Value of Control	Shown on the paper
264171_at	555.8	P	0.001953	348.617	N
264176_at	175.6	P	0.00293	193.546	N
264172_at	880.5	P	0.000732	836.722	N
264122_at	858.3	P	0.000244	678.656	N
264152_at	2328.1	P	0.000244	2717.923	N
264177_at	2523.9	P	0.000244	3218.86	N
264173_at	622.7	P	0.000244	1018.181	N
264178_at	741.6	P	0.000244	683.243	N
264179_at	326.2	P	0.023926	329.546	N
264180_at	18.3	A	0.43237299999999995	31.168	N
264147_at	344.9	M	0.056152	393.542	N
264146_at	529.6	P	0.000732	714.099	N
264148_at	181.9	P	0.001221	39.86	Y
264174_s_at	2.8	A	0.780518	51.769	N
264149_at	38.4	A	0.334473	56.161	N
264170_at	383.4	P	0.001221	423.43	N
264123_at	1015.2	P	0.000244	1018.779	N
264121_at	2021.2	P	0.000244	2305.447	N
259441_at	433.6	P	0.000244	530.482	N
259416_at	2843.6	P	0.000244	1837.554	N
259442_at	126.9	P	0.037598	74.896	N
259413_at	2.7	A	0.780518	17.107	N
259415_at	294.8	P	0.000244	462.179	N
259417_at	4.0	A	0.850342	40.748	N
259443_at	85.2	P	0.014159999999999999	19.054	N
259444_at	146.0	A	0.14965799999999999	147.372	N
259418_at	177.1	P	0.000732	118.661	N
259445_at	118.1	A	0.06762699999999999	98.581	N
259446_at	789.3	P	0.000244	715.86	N
259414_at	82.1	A	0.129639	70.626	N
259447_s_at	101.8	P	0.046143	42.633	N
260904_at	775.8	P	0.001221	75.838	Y
260903_at	170.6	P	0.030273	89.786	N
260933_at	260.9	A	0.246094	77.717	N
260916_at	1944.7	P	0.000244	2017.32	N
260911_at	5.7	A	0.8884280000000001	8.35	N
260913_at	5714.5	P	0.000244	4775.838	N
260932_s_at	32.2	A	0.17138699999999998	30.583	N
260906_at	4.8	A	0.780518	9.746	N
260931_at	55.3	A	0.43237299999999995	13.717	N
260912_at	5500.2	P	0.000244	4868.032	N
260907_at	25.6	A	0.366211	43.149	N
260908_at	8.3	A	0.8286129999999999	15.58	N
260930_at	57.7	A	0.366211	130.913	N
260914_at	199.9	P	0.018555000000000002	347.785	N
260915_at	138.2	P	0.001953	215.446	N
260909_at	27.5	A	0.567627	27.552	N
260929_at	152.7	P	0.001953	262.285	N
260910_at	103.4	P	0.000244	202.216	N
260917_at	97.8	A	0.303711	32.547	N
260905_at	17.4	A	0.5	16.964	N
260928_at	153.3	A	0.17138699999999998	213.686	N
262109_at	1330.0	P	0.000244	794.484	N
262108_at	110.9	A	0.080566	153.305	N
262107_at	302.3	P	0.001953	268.088	N
262117_at	16919.5	P	0.000244	10321.181	N
262122_at	2.9	A	0.9438479999999999	21.792	N
262121_at	108.5	A	0.19458	80.533	N
262105_at	62.5	A	0.17138699999999998	47.373	N
262115_at	33.4	A	0.303711	61.453	N
262116_at	206.0	P	0.0058590000000000005	485.345	N
262113_at	157.3	P	0.030273	498.745	N
262132_at	29.9	A	0.303711	50.696	N
262110_at	989.9	P	0.000244	1003.657	N
262118_at	402.6	P	0.001221	207.751	N
262114_at	198.1	P	0.023926	331.68	N
262112_at	510.5	P	0.001221	712.767	N
262130_at	567.7	P	0.000244	461.281	N
262131_at	60.0	P	0.046143	76.91	N
262104_at	379.9	P	0.0058590000000000005	820.414	N
262119_s_at	23506.1	P	0.000244	2647.845	Y
262103_at	28.8	A	0.366211	22.261	N
262120_at	70.1	P	0.000244	103.181	N
262111_at	336.5	P	0.00415	338.354	N
262106_at	144.7	P	0.00415	152.743	N
262102_at	7.1	A	0.696289	40.706	N
263170_at	572.3	P	0.000244	671.487	N
263169_at	47.9	A	0.398926	61.462	N
263168_at	40.8	A	0.129639	95.731	N
263167_at	147.7	P	0.000244	215.203	N
263117_at	549.0	P	0.000732	431.134	N
263166_at	12.6	A	0.80542	5.987	N
263115_at	94.6	A	0.398926	143.54	N
263165_at	409.8	P	0.001221	369.101	N
263164_at	291.0	P	0.010742	295.287	N
263112_at	210.0	P	0.000244	146.229	N
263118_at	309.6	P	0.00415	401.187	N
263143_at	83.7	P	0.001953	84.099	N
263119_at	334.5	P	0.001953	318.451	N
263114_at	17641.9	P	0.000244	13213.787	N
263116_s_at	1009.5	P	0.000244	1124.311	N
263113_at	505.1	P	0.000244	399.105	N
263163_at	471.1	P	0.000244	659.189	N
264363_at	8.1	A	0.932373	19.842	N
264358_at	90.3	A	0.27416999999999997	85.936	N
264356_at	209.1	P	0.001221	144.956	N
264355_at	923.3	P	0.000732	697.554	N
264365_s_at	977.5	P	0.000244	1437.981	N
264354_s_at	52.8	A	0.080566	87.838	N
264366_at	459.9	P	0.000244	409.595	N
264353_at	199.0	P	0.008057	149.737	N
264352_at	80.5	P	0.030273	86.053	N
264368_at	451.2	P	0.00415	373.363	N
264362_at	594.6	P	0.000244	261.416	Y
264361_at	113.0	P	0.023926	100.198	N
264360_at	974.2	P	0.000244	1383.759	N
264359_at	55.8	A	0.219482	48.37	N
264364_at	1218.2	P	0.000244	1150.233	N
264367_at	772.0	P	0.000244	443.293	N
264357_at	241.2	P	0.001953	247.996	N
264351_at	416.2	P	0.000244	386.38	N
264828_at	583.1	P	0.000732	663.017	N
264827_at	7.3	A	0.696289	21.04	N
264843_at	1547.2	P	0.000244	964.068	N
264826_at	96.4	A	0.06762699999999999	111.26	N
264824_at	627.6	P	0.000244	908.791	N
264838_at	539.3	P	0.000244	516.021	N
264840_at	471.3	P	0.00293	372.309	N
264823_at	27.3	A	0.633789	94.58	N
264822_at	62.6	A	0.17138699999999998	84.074	N
264821_at	60.2	A	0.398926	63.961	N
264820_at	2083.2	P	0.000244	2033.359	N
264829_at	5.8	A	0.8286129999999999	23.191	N
265091_s_at	16.3	A	0.567627	53.686	N
264819_at	62.5	A	0.111572	56.909	N
264844_at	239.1	P	0.001953	278.909	N
264818_at	237.7	P	0.000244	260.439	N
264817_at	4.9	A	0.932373	55.021	N
264835_at	330.6	P	0.000732	166.36	N
264816_at	91.1	P	0.010742	87.698	N
264833_at	325.9	P	0.018555000000000002	295.942	N
264837_at	9123.1	P	0.000244	10070.632	N
264836_at	595.0	P	0.000244	753.537	N
264815_at	108.6	A	0.17138699999999998	111.792	N
264839_at	8184.4	P	0.000244	5010.554	N
264832_at	249.6	P	0.037598	79.159	Y
264845_at	7799.0	P	0.000244	8895.51	N
264831_at	52.5	A	0.129639	154.54	N
264842_at	5.5	A	0.8286129999999999	18.561	N
264830_at	4.1	A	0.696289	19.67	N
264825_at	7.4	A	0.932373	7.081	N
264834_at	364.9	P	0.00415	728.828	N
264841_at	331.6	P	0.000732	337.654	N
265088_at	40.9	A	0.14965799999999999	86.522	N
265087_at	107.6	P	0.00293	117.877	N
265086_at	21.7	A	0.780518	22.056	N
265085_at	173.9	A	0.14965799999999999	97.088	N
265084_at	19.8	A	0.567627	23.083	N
265083_at	356.4	P	0.001953	389.783	N
265082_at	82.1	A	0.19458	65.772	N
265081_at	17.3	A	0.6655270000000001	11.013	N
265067_at	1300.8	P	0.000244	189.59	Y
265037_at	1568.8	P	0.000244	1554.619	N
265066_at	1177.0	P	0.00415	1410.895	N
265095_at	11.0	A	0.46606400000000003	9.994	N
265094_at	45.9	A	0.366211	12.94	N
265043_at	1125.4	P	0.000244	1455.391	N
265093_at	70.2	A	0.46606400000000003	58.441	N
265092_at	1173.3	P	0.001221	982.313	N
265038_at	48.3	A	0.111572	69.928	N
265045_s_at	244.7	P	0.001953	388.712	N
265044_at	383.9	P	0.001953	268.916	N
265090_at	89.7	P	0.018555000000000002	114.749	N
265040_at	377.1	P	0.008057	296.283	N
265065_at	73.3	A	0.303711	72.358	N
265099_at	81.5	A	0.17138699999999998	53.882	N
265039_at	102.5	A	0.14965799999999999	151.04	N
265098_at	117.0	A	0.219482	156.968	N
265097_at	167.3	M	0.056152	243.968	N
265096_at	76.2	A	0.17138699999999998	66.81	N
265042_at	1084.2	P	0.000732	1702.159	N
257404_at	86.1	P	0.008057	57.069	N
265089_at	40.4	A	0.5	15.428	N
265041_at	59.5	P	0.00293	73.218	N
265036_at	963.6	P	0.000732	1026.909	N
264320_at	92.7	A	0.334473	61.429	N
264328_at	147.5	A	0.095215	206.394	N
264319_at	200.3	P	0.000732	263.133	N
264330_at	352.0	P	0.000732	282.11	N
264331_at	187.0	M	0.056152	123.529	N
264329_at	2273.3	P	0.010742	1452.08	N
264325_at	53.1	P	0.0058590000000000005	77.486	N
264324_at	86.9	P	0.023926	117.383	N
264327_at	1560.6	P	0.000244	2662.81	N
264323_at	4.5	A	0.919434	8.397	N
264322_at	660.6	P	0.000244	658.245	N
264321_at	300.7	P	0.001953	240.105	N
264318_at	82.6	A	0.27416999999999997	51.993	N
264326_at	216.5	P	0.000244	271.212	N
263656_at	143.4	P	0.001953	387.62	Y
263664_at	339.9	P	0.001221	1001.25	Y
263660_at	496.8	P	0.000732	539.769	N
263667_at	16561.2	P	0.000732	10657.431	N
263661_at	359.7	P	0.000244	339.876	N
263654_at	795.7	P	0.000244	625.187	N
263653_at	36.2	A	0.533936	99.531	N
263652_at	31.3	A	0.780518	6.905	N
263651_at	813.8	P	0.000244	519.778	N
263668_at	1066.9	P	0.000244	1094.865	N
263650_at	52.3	A	0.398926	77.666	N
263649_at	51.5	A	0.5	64.209	N
263648_at	121.4	A	0.398926	62.791	N
263669_at	2690.9	P	0.000244	3443.29	N
263663_at	23198.8	P	0.000244	12541.267	N
263678_at	559.8	P	0.001221	1406.603	N
263662_at	1470.4	P	0.000244	1995.053	N
263657_at	663.8	P	0.0058590000000000005	511.6	N
263659_at	38.1	A	0.5	7.589	N
263665_at	4519.0	P	0.000244	4669.717	N
263658_at	4.6	A	0.9941409999999999	28.889	N
263655_at	36.6	A	0.27416999999999997	38.018	N
263666_at	547.4	P	0.000244	929.668	N
263677_at	243.5	P	0.0058590000000000005	269.339	N
264609_at	1671.5	P	0.000244	1610.886	N
264601_at	14.7	A	0.72583	65.953	N
264605_at	329.5	P	0.000244	238.892	N
264612_at	55.4	A	0.219482	80.965	N
264614_s_at	28.5	A	0.6655270000000001	9.69	N
264615_at	403.7	P	0.00293	357.331	N
264599_at	118.2	M	0.056152	66.276	N
264598_at	116.4	A	0.17138699999999998	96.812	N
264597_at	611.7	P	0.000244	417.999	N
264596_at	7.5	A	0.9047850000000001	26.06	N
264613_at	886.8	P	0.000244	1183.754	N
264610_at	1.4	A	0.969727	29.56	N
264604_at	43.0	A	0.303711	88.115	N
264606_at	43.5	A	0.398926	64.012	N
264603_at	2.5	A	0.932373	14.029	N
264611_at	2202.5	P	0.000244	2320.08	N
264607_at	3207.8	P	0.000244	3010.197	N
264602_at	77.9	P	0.023926	72.119	N
264608_at	315.3	P	0.018555000000000002	323.374	N
264600_at	134.5	P	0.00415	186.189	N
264595_at	2749.4	P	0.000244	2041.663	N
261178_at	201.3	P	0.018555000000000002	179.199	N
261177_at	425.7	P	0.000244	777.616	N
261176_at	532.7	P	0.001221	617.399	N
261127_at	274.2	P	0.000732	314.779	N
261175_at	490.6	P	0.000244	1012.192	N
261174_at	803.4	P	0.000244	927.17	N
261129_at	3675.1	P	0.000244	3344.697	N
261173_at	284.5	P	0.018555000000000002	453.181	N
261172_at	8.9	A	0.7539060000000001	48.289	N
261153_at	1180.8	P	0.000244	727.19	N
261128_at	809.3	P	0.001221	544.573	N
261130_at	347.8	P	0.000732	675.972	N
261171_at	53.3	A	0.219482	57.744	N
261124_at	104.7	P	0.008057	172.626	N
261170_at	470.8	P	0.014159999999999999	684.439	N
261169_at	35.5	A	0.5	97.861	N
261152_at	163.6	A	0.095215	136.548	N
261168_at	75.8	A	0.129639	126.235	N
261126_at	286.3	P	0.000244	385.639	N
261155_at	337.1	P	0.014159999999999999	422.406	N
261154_at	1079.8	P	0.000244	901.172	N
261167_at	306.0	P	0.000244	209.851	Y
261179_at	748.0	P	0.000244	451.879	N
261125_at	489.9	P	0.000244	353.576	N
265214_at	116.8	A	0.080566	92.299	N
265194_at	5081.5	P	0.000244	3030.763	N
265213_at	92.4	A	0.095215	115.237	N
265212_at	986.9	P	0.000732	637.336	N
265215_at	11.1	A	0.601074	24.084	N
265218_at	383.4	P	0.023926	374.815	N
265192_at	548.5	P	0.0058590000000000005	451.973	N
265193_at	307.6	P	0.001953	614.652	N
265217_s_at	164.8	P	0.00293	285.29	N
265216_at	12.7	A	0.8286129999999999	10.79	N
265191_at	246.8	P	0.010742	255.07	N
264569_at	33.9	A	0.219482	74.708	N
264584_at	871.0	P	0.000244	1606.109	N
264568_at	371.0	P	0.010742	434.737	N
264586_at	242.1	P	0.030273	254.171	N
264583_at	206.5	A	0.06762699999999999	234.021	N
264585_at	716.2	P	0.000244	657.712	N
264575_at	9120.8	P	0.000244	7536.722	N
264587_at	524.2	P	0.008057	562.122	N
264579_at	327.0	P	0.00415	411.769	N
264581_at	250.1	A	0.17138699999999998	363.936	N
264582_at	347.2	P	0.000244	364.576	N
264567_s_at	65.0	M	0.056152	83.451	N
264577_at	54.1	A	0.366211	52.741	N
264566_at	371.9	P	0.00415	237.414	N
264565_at	60.5	A	0.303711	38.265	N
264564_at	8.5	A	0.696289	14.996	N
264574_at	157.0	A	0.06762699999999999	114.766	N
264573_at	104.3	P	0.018555000000000002	102.444	N
264572_at	257.0	P	0.008057	411.469	N
264571_at	11.7	A	0.780518	30	N
264580_at	579.7	P	0.000244	65.848	Y
264570_at	382.1	P	0.000244	327.04	N
264576_at	387.2	P	0.00293	382.055	N
264578_at	13.8	A	0.80542	21.013	N
261383_at	576.4	P	0.000244	527.014	N
261388_at	530.9	P	0.0058590000000000005	1233.963	N
261380_at	57.8	A	0.633789	30.344	N
261387_at	80.4	P	0.00415	134.376	N
261386_at	966.9	P	0.000244	699.124	N
261384_at	33.6	A	0.398926	87.678	N
261385_at	36.7	A	0.246094	47.888	N
261381_at	41.2	A	0.06762699999999999	102.061	N
261382_at	120.0	A	0.095215	73.494	N
263204_at	40.8	A	0.46606400000000003	43.336	N
263203_at	3.4	A	0.633789	28.35	N
263205_at	349.2	P	0.000244	462.472	N
263175_at	7.0	A	0.9814450000000001	16.573	N
263185_at	587.3	P	0.000244	591.664	N
263176_at	5.0	A	0.870361	13.294	N
263177_at	215.6	A	0.080566	247.65	N
263178_at	48.2	A	0.14965799999999999	82.798	N
263184_at	60.5	P	0.030273	109.437	N
263183_at	1451.2	P	0.000244	833.704	Y
263182_at	131.9	P	0.000244	118.462	N
263233_at	10.7	A	0.8286129999999999	7.116	N
263199_at	101.2	A	0.111572	141.307	N
263200_at	90.7	A	0.095215	238.212	N
263201_at	16.3	A	0.43237299999999995	43.905	N
263180_at	439.4	P	0.000244	352.066	N
263202_at	230.0	P	0.000244	227.201	N
263229_s_at	38.7	A	0.46606400000000003	25.862	N
263230_at	74.1	P	0.00415	50.388	N
263231_at	7.3	A	0.7539060000000001	36.94	N
257451_at	219.2	P	0.037598	236.601	N
263232_at	14.2	A	0.43237299999999995	44.306	N
263179_at	250.7	P	0.00293	159.547	N
263181_at	1002.0	P	0.000244	700.553	N
257452_at	60.9	A	0.219482	41.034	N
261310_at	63.5	A	0.5	113.167	N
261256_at	148.4	P	0.014159999999999999	166.62	N
261311_at	19.4	A	0.7539060000000001	11.411	N
261312_at	460.6	P	0.00415	486.018	N
261278_at	10.4	A	0.601074	31.368	N
261254_at	1236.6	P	0.000244	1176.447	N
261252_at	108.6	P	0.000244	278.813	N
261253_at	574.9	P	0.000244	398.088	N
261279_at	8441.5	P	0.000244	8492.426	N
261280_at	40.2	A	0.111572	117.521	N
261249_at	96.6	P	0.037598	30.709	N
261250_at	299.9	P	0.001221	219.054	N
261255_at	88.5	A	0.246094	162.131	N
261257_at	409.3	A	0.111572	398.859	N
261251_at	6.0	A	0.72583	13.133	N
260927_at	1613.0	P	0.000732	1512.965	N
260945_at	34.3	A	0.696289	32.992	N
260961_at	484.0	P	0.000732	364.516	N
260960_at	21.5	A	0.533936	41.237	N
260955_at	467.2	P	0.000732	441.766	N
260946_at	198.6	P	0.000244	298.71	N
260947_at	17.3	A	0.5	24.691	N
260956_at	3696.2	P	0.000244	5205.208	N
260959_at	248.3	P	0.000732	231.683	N
260958_at	642.0	P	0.000732	540.981	N
260953_at	529.8	P	0.000732	415.899	N
260957_at	127.4	P	0.00293	423.701	Y
260948_at	235.4	P	0.000732	161.425	N
260949_at	978.5	P	0.000244	778.619	N
260950_s_at	63.6	A	0.080566	68.592	N
260954_at	350.8	P	0.000244	300.73	N
260952_at	75.2	A	0.43237299999999995	73.165	N
260951_at	106.0	A	0.080566	87.855	N
260783_at	103.3	P	0.037598	121.784	N
257491_at	30.2	A	0.601074	23.595	N
260784_at	93.6	P	0.018555000000000002	129.425	N
260793_at	1243.5	P	0.000244	1473.207	N
260785_at	1452.6	P	0.000732	1627.411	N
260794_at	349.2	P	0.001953	343.092	N
260786_s_at	719.2	P	0.000244	797.319	N
260795_at	22.7	A	0.366211	22.157	N
260787_at	372.9	P	0.000244	315.246	N
260790_at	394.9	P	0.00293	342.237	N
260791_at	77.2	A	0.19458	60.305	N
260788_at	82.5	A	0.219482	75.505	N
260792_at	16.8	A	0.80542	23.613	N
260789_s_at	1756.5	P	0.000244	1403.034	N
259419_at	19.8	A	0.398926	55.017	N
259389_at	152.6	A	0.246094	96.414	N
259390_at	3.8	A	0.72583	10.108	N
259391_s_at	680.4	P	0.000244	747.542	N
259392_at	208.9	P	0.046143	205.124	N
259396_at	655.8	P	0.000732	540.896	N
259395_at	959.2	P	0.000732	777.619	N
259393_at	1017.7	P	0.000244	998.445	N
259394_at	15.9	A	0.5	16.801	N
262626_at	1135.8	P	0.000244	897.698	N
262625_at	64.2	A	0.5	43.192	N
262624_at	77.4	P	0.037598	126.529	N
262629_at	11487.7	P	0.000244	6944.624	N
262623_at	438.9	P	0.000244	527.091	N
262628_at	128.9	P	0.018555000000000002	156.509	N
262631_at	155.8	P	0.000244	246.114	N
262622_at	323.4	P	0.001221	363.577	N
262630_at	60.6	A	0.19458	56.426	N
262621_at	755.3	P	0.000244	924.85	N
262620_at	11.2	A	0.533936	20.655	N
262619_at	201.4	P	0.000732	306.265	N
262618_at	293.1	P	0.000244	308.537	N
262635_at	413.5	P	0.0058590000000000005	619.777	N
262627_at	6.2	A	0.780518	11.109	N
262617_at	146.0	P	0.014159999999999999	129.375	N
262616_at	49.8	P	0.000244	74.803	N
262633_at	236.9	P	0.000244	310.312	N
262637_at	1253.9	P	0.000244	1147.925	N
262638_at	1328.8	P	0.001221	1101.956	N
262636_at	511.4	P	0.000244	434.733	N
262632_at	33053.5	P	0.000244	21722.742	N
262634_at	708.3	P	0.000244	1219.508	N
260835_at	1006.0	P	0.000244	1074.677	N
260826_at	141.6	P	0.008057	63.433	N
260824_at	315.4	P	0.000244	226.124	N
260834_at	110.4	P	0.030273	206.65	N
260827_at	159.3	A	0.111572	213.954	N
260828_at	6.4	A	0.9047850000000001	7.134	N
260830_at	3233.3	P	0.000244	2118.324	N
260823_at	112.6	P	0.014159999999999999	74.905	N
260832_at	179.8	P	0.000244	263.691	N
260822_at	278.9	P	0.014159999999999999	381.904	N
260833_at	72.7	A	0.246094	26.277	N
260825_at	58.0	A	0.129639	61.119	N
260821_at	498.1	P	0.000244	625.806	N
260831_at	462.9	P	0.000244	563.576	N
260820_at	104.2	A	0.219482	169.014	N
260819_at	110.1	P	0.0058590000000000005	239.493	N
260829_s_at	2969.8	P	0.000244	1522.96	N
260818_at	1359.1	P	0.000244	888.889	N
260817_at	637.0	P	0.000244	623.411	N
260816_at	161.7	A	0.17138699999999998	239.889	N
260815_at	1740.5	P	0.000244	1726.527	N
256052_at	430.1	P	0.030273	421.011	N
256051_at	40.7	A	0.14965799999999999	24.43	N
256066_at	143.5	A	0.17138699999999998	128.653	N
256059_at	3.8	A	0.8286129999999999	10.866	N
256050_at	634.7	P	0.00293	261.598	Y
256049_at	706.1	P	0.000244	890.248	N
256064_at	344.9	P	0.000244	322.724	N
256048_at	10.0	A	0.850342	36.153	N
256055_at	250.8	P	0.001953	223.364	N
256061_at	754.3	P	0.000244	609.532	N
256060_at	2169.2	P	0.000244	515.429	Y
256047_at	48.2	A	0.366211	23.875	N
256065_at	646.7	P	0.000244	688.403	N
256034_at	1672.5	P	0.000244	2153.01	N
256062_at	204.5	P	0.00293	303.243	N
256036_at	1324.3	P	0.000244	2560.777	N
256054_at	4.8	A	0.850342	8.638	N
256063_at	37.3	A	0.43237299999999995	33.174	N
256046_at	36.8	A	0.17138699999999998	152.362	N
256035_at	6428.8	P	0.000244	4148.34	N
256045_at	23.3	A	0.303711	55.572	N
256044_at	6.1	A	0.969727	12.604	N
256067_at	545.6	P	0.001953	469.053	N
256057_at	421.9	P	0.001953	1070.689	N
256056_at	23.0	A	0.5	12.108	N
256043_at	212.2	P	0.000244	320.798	N
256042_at	222.9	P	0.0058590000000000005	230.467	N
256041_at	766.4	P	0.000732	776.096	N
256058_at	477.5	P	0.00293	472.493	N
256033_at	331.6	P	0.00293	1233.838	N
256053_at	4.9	A	0.870361	27.133	N
256040_at	105.0	P	0.023926	68.327	N
261075_at	2242.4	P	0.000244	2364.383	N
261074_at	113.7	A	0.43237299999999995	41.862	N
261073_at	26.2	A	0.334473	94.893	N
261083_at	754.9	P	0.000732	967.402	N
261078_at	7323.0	P	0.000244	7865.263	N
257489_at	23.5	A	0.696289	62.055	N
261072_at	77.4	A	0.17138699999999998	65.023	N
261081_at	527.0	P	0.000732	430.142	N
261082_at	1173.0	P	0.000244	995.048	N
261080_at	519.6	P	0.000732	812.633	N
261071_at	189.2	P	0.018555000000000002	171.877	N
261070_at	198.3	P	0.023926	149.328	N
261069_at	34.7	A	0.398926	52.609	N
261076_at	985.5	P	0.00415	1070.99	N
261077_at	59.5	P	0.046143	60.813	N
261084_at	1199.6	P	0.000244	1547.937	N
261068_at	74.7	A	0.06762699999999999	124.836	N
261067_at	3.4	A	0.870361	15.651	N
261079_s_at	1301.4	P	0.000244	707.87	N
261066_at	44.9	A	0.14965799999999999	15.743	N
261065_at	38.9	A	0.43237299999999995	22.063	N
261064_at	364.5	P	0.010742	231.959	N
261063_at	93.0	A	0.246094	74.032	N
261062_at	319.0	P	0.023926	321.111	N
261061_at	11.1	A	0.850342	5.721	N
261091_at	67.8	P	0.037598	47.005	N
261090_at	107.1	A	0.19458	72.172	N
261089_at	154.7	A	0.17138699999999998	193.402	N
261088_at	53.5	A	0.219482	59.173	N
261438_at	41385.4	P	0.000244	22066.34	N
261410_at	2419.1	P	0.00293	2495.575	N
261435_at	109.6	A	0.246094	47.986	N
261413_at	471.8	P	0.000732	268.536	N
261409_at	470.7	P	0.000244	363.313	N
261434_at	648.4	P	0.000244	792.463	N
261433_s_at	756.3	P	0.000244	706.961	N
261432_at	4.3	A	0.780518	8.583	N
261466_at	6.0	A	0.9624020000000001	17.332	N
261417_at	1427.8	P	0.000244	2028.474	N
261465_at	457.8	P	0.000732	430.954	N
261420_at	283.5	P	0.018555000000000002	393.96	N
261464_at	52.1	A	0.46606400000000003	37.765	N
261463_at	38.8	A	0.17138699999999998	53.166	N
261437_at	7.9	A	0.8286129999999999	55.47	N
261415_at	948.1	P	0.000244	774.639	N
