ID_REF	VALUE	ABS_CALL	Detection p-value	Normalized Value of Control	Shown on the paper
261564_at	129.5	P	0.010742	169.129	N
261535_at	245.1	P	0.00415	248.154	N
261561_at	513.2	P	0.000244	425.053	N
261591_at	295.6	P	0.000732	282.317	N
261562_at	6.6	A	0.7539060000000001	13.134	N
261592_at	10.0	A	0.8286129999999999	10.091	N
261558_at	284.8	P	0.000244	322.577	N
261559_at	246.2	P	0.018555000000000002	193.644	N
261536_at	2401.7	P	0.000244	2379.029	N
261537_at	1398.7	P	0.000244	1259.847	N
261534_at	1004.2	P	0.000244	1077.721	N
261538_at	179.5	P	0.000244	151.381	N
261539_at	78.9	P	0.008057	95.142	N
261652_at	529.5	P	0.00415	486.349	N
261653_at	212.3	P	0.014159999999999999	209.185	N
261627_at	1111.4	P	0.000244	1122.151	N
261654_at	103.5	P	0.046143	121.033	N
261625_at	318.4	P	0.00415	261.331	N
261655_at	385.1	P	0.014159999999999999	406.202	N
261656_at	266.5	P	0.001953	216.986	N
261621_at	999.9	P	0.000244	991.348	N
261622_at	1075.7	P	0.000244	920.379	N
261623_at	7.0	A	0.932373	7.554	N
261626_at	357.5	P	0.010742	308.419	N
261624_at	130.4	P	0.00415	193.904	N
264169_at	399.0	P	0.0058590000000000005	265.708	N
264175_at	77.0	A	0.080566	43.809	N
264167_at	113.0	M	0.056152	56.949	N
264151_at	27.1	A	0.533936	50.21	N
264168_at	1337.8	P	0.000244	1236.461	N
264150_at	397.0	P	0.014159999999999999	345.546	N
264171_at	505.0	P	0.001221	359.027	N
264176_at	184.8	P	0.014159999999999999	199.326	N
264172_at	960.1	P	0.000244	861.708	N
264122_at	627.8	P	0.000244	698.923	N
264152_at	2843.2	P	0.000244	2799.087	N
264177_at	3721.2	P	0.000244	3314.984	N
264173_at	896.2	P	0.000244	1048.586	N
264178_at	782.4	P	0.000244	703.646	N
264179_at	342.3	P	0.00415	339.387	N
264180_at	8.5	A	0.5	32.099	N
264147_at	404.0	P	0.023926	405.294	N
264146_at	732.9	P	0.000732	735.424	N
264148_at	58.8	P	0.014159999999999999	41.05	Y
264174_s_at	55.2	A	0.334473	53.315	N
264149_at	42.5	A	0.246094	57.838	N
264170_at	489.8	P	0.000244	436.075	N
264123_at	1018.0	P	0.000244	1049.202	N
264121_at	2547.9	P	0.000244	2374.294	N
259441_at	636.6	P	0.000244	546.324	N
259416_at	1693.2	P	0.000244	1892.428	N
259442_at	87.8	P	0.023926	77.132	N
259413_at	11.2	A	0.780518	17.617	N
259415_at	395.3	P	0.000244	475.981	N
259417_at	29.4	A	0.366211	41.964	N
259443_at	25.9	A	0.633789	19.623	N
259444_at	176.5	A	0.095215	151.773	N
259418_at	178.4	P	0.010742	122.205	N
259445_at	81.4	A	0.06762699999999999	101.524	N
259446_at	735.8	P	0.000244	737.237	N
259414_at	55.6	A	0.129639	72.735	N
259447_s_at	74.9	A	0.080566	43.906	N
260904_at	143.4	P	0.000732	78.103	Y
260903_at	73.1	A	0.080566	92.467	N
260933_at	156.9	A	0.43237299999999995	80.038	N
260916_at	2287.3	P	0.000244	2077.563	N
260911_at	6.0	A	0.919434	8.599	N
260913_at	4376.2	P	0.000244	4918.457	N
260932_s_at	43.1	A	0.246094	31.496	N
260906_at	4.5	A	0.870361	10.037	N
260931_at	30.6	A	0.696289	14.127	N
260912_at	5556.5	P	0.000244	5013.404	N
260907_at	73.2	A	0.303711	44.437	N
260908_at	8.7	A	0.633789	16.045	N
260930_at	168.4	A	0.14965799999999999	134.822	N
260914_at	303.7	P	0.023926	358.171	N
260915_at	159.9	P	0.001953	221.879	N
260909_at	21.1	A	0.633789	28.375	N
260929_at	205.2	P	0.014159999999999999	270.117	N
260910_at	283.5	P	0.00293	208.255	N
260917_at	86.9	A	0.14965799999999999	33.519	N
260905_at	54.6	A	0.5	17.471	N
260928_at	285.3	A	0.17138699999999998	220.067	N
262109_at	1189.2	P	0.000244	818.209	N
262108_at	144.2	A	0.14965799999999999	157.883	N
262107_at	242.3	P	0.001953	276.094	N
262117_at	10204.0	P	0.000244	10629.397	N
262122_at	28.5	A	0.46606400000000003	22.442	N
262121_at	132.9	A	0.334473	82.938	N
262105_at	51.7	A	0.366211	48.788	N
262115_at	34.5	A	0.43237299999999995	63.288	N
262116_at	372.5	P	0.00415	499.838	N
262113_at	310.3	P	0.001221	513.639	N
262132_at	48.2	M	0.056152	52.21	N
262110_at	979.6	P	0.000244	1033.629	N
262118_at	208.5	P	0.001953	213.955	N
262114_at	244.8	P	0.023926	341.585	N
262112_at	699.1	P	0.001953	734.052	N
262130_at	390.2	P	0.000732	475.056	N
262131_at	50.4	A	0.366211	79.206	N
262104_at	1130.4	P	0.00415	844.914	N
262119_s_at	3434.2	P	0.000244	2726.917	Y
262103_at	56.0	A	0.19458	22.926	N
262120_at	115.6	P	0.000244	106.263	N
262111_at	312.6	P	0.001221	348.458	N
262106_at	191.1	P	0.000732	157.304	N
262102_at	87.8	A	0.219482	41.922	N
263170_at	714.2	P	0.001221	691.539	N
263169_at	23.1	A	0.6655270000000001	63.297	N
263168_at	101.2	P	0.037598	98.589	N
263167_at	260.0	P	0.010742	221.629	N
263117_at	481.4	P	0.000732	444.009	N
263166_at	3.4	A	0.953857	6.166	N
263115_at	141.2	A	0.111572	147.826	N
263165_at	389.4	P	0.001221	380.123	N
263164_at	288.6	P	0.008057	304.105	N
263112_at	145.2	P	0.00415	150.596	N
263118_at	325.7	P	0.000732	413.167	N
263143_at	69.1	P	0.001953	86.61	N
263119_at	344.9	P	0.001221	327.961	N
263114_at	11401.0	P	0.000244	13608.384	N
263116_s_at	1005.9	P	0.000244	1157.885	N
263113_at	402.5	P	0.000244	411.023	N
263163_at	752.7	P	0.000244	678.874	N
264363_at	84.0	A	0.398926	20.435	N
264358_at	83.5	A	0.19458	88.502	N
264356_at	136.5	P	0.001953	149.285	N
264355_at	866.2	P	0.001953	718.385	N
264365_s_at	1658.7	P	0.000244	1480.923	N
264354_s_at	59.7	P	0.018555000000000002	90.461	N
264366_at	411.2	P	0.000244	421.827	N
264353_at	141.4	P	0.001953	154.209	N
264352_at	111.9	P	0.014159999999999999	88.623	N
264368_at	355.0	P	0.000244	384.513	N
264362_at	319.9	P	0.000244	269.222	Y
264361_at	117.7	P	0.010742	103.19	N
264360_at	1425.0	P	0.000244	1425.082	N
264359_at	31.5	A	0.567627	49.814	N
264364_at	1258.7	P	0.000244	1184.582	N
264367_at	385.9	P	0.000244	456.531	N
264357_at	300.7	P	0.00415	255.402	N
264351_at	501.6	P	0.000244	397.918	N
264828_at	555.2	P	0.001221	682.816	N
264827_at	14.5	A	0.72583	21.668	N
264843_at	1165.9	P	0.000244	992.857	N
264826_at	91.8	A	0.111572	114.582	N
264824_at	740.2	P	0.000244	935.93	N
264838_at	550.0	P	0.000244	531.43	N
264840_at	311.7	P	0.001953	383.427	N
264823_at	32.4	A	0.633789	97.404	N
264822_at	76.1	A	0.111572	86.585	N
264821_at	89.3	A	0.27416999999999997	65.871	N
264820_at	2424.9	P	0.000244	2094.08	N
264829_at	26.1	A	0.19458	23.884	N
265091_s_at	86.9	A	0.27416999999999997	55.289	N
264819_at	57.9	P	0.014159999999999999	58.608	N
264844_at	230.7	P	0.000732	287.238	N
264818_at	344.8	P	0.000732	268.217	N
264817_at	65.9	A	0.780518	56.664	N
264835_at	198.1	P	0.000244	171.328	N
264816_at	102.8	A	0.080566	90.317	N
264833_at	294.9	P	0.001953	304.779	N
264837_at	8956.8	P	0.000244	10371.367	N
264836_at	538.3	P	0.000244	776.04	N
264815_at	113.0	A	0.129639	115.13	N
264839_at	5119.8	P	0.000244	5160.182	N
264832_at	155.1	A	0.398926	81.523	Y
264845_at	7576.3	P	0.000244	9161.152	N
264831_at	201.2	P	0.0058590000000000005	159.155	N
264842_at	12.1	A	0.6655270000000001	19.116	N
264830_at	14.2	A	0.72583	20.258	N
264825_at	15.6	A	0.850342	7.293	N
264834_at	519.6	P	0.000244	750.593	N
264841_at	376.5	P	0.00293	347.737	N
265088_at	144.7	P	0.008057	89.106	N
265087_at	150.7	P	0.037598	121.397	N
265086_at	27.5	A	0.366211	22.715	N
265085_at	214.7	A	0.06762699999999999	99.987	N
265084_at	50.4	A	0.533936	23.772	N
265083_at	512.3	P	0.000244	401.423	N
265082_at	125.6	A	0.43237299999999995	67.736	N
265081_at	4.9	A	0.9047850000000001	11.342	N
265067_at	184.3	P	0.000244	195.252	Y
265037_at	1923.5	P	0.000244	1601.044	N
265066_at	1181.5	P	0.000732	1453.028	N
265095_at	47.7	A	0.17138699999999998	10.293	N
265094_at	16.9	A	0.43237299999999995	13.327	N
265043_at	1625.3	P	0.000732	1498.852	N
265093_at	76.4	A	0.696289	60.186	N
265092_at	1049.8	P	0.000732	1011.647	N
265038_at	69.4	P	0.037598	72.016	N
265045_s_at	291.6	P	0.001953	400.32	N
265044_at	317.2	P	0.014159999999999999	276.947	N
265090_at	113.0	P	0.046143	118.176	N
265040_at	288.9	P	0.0058590000000000005	305.131	N
265065_at	109.2	A	0.095215	74.519	N
265099_at	90.0	A	0.14965799999999999	55.491	N
265039_at	148.4	P	0.046143	155.55	N
265098_at	162.0	A	0.06762699999999999	161.656	N
265097_at	338.8	P	0.008057	251.253	N
265096_at	62.1	A	0.14965799999999999	68.805	N
265042_at	1332.1	P	0.000732	1752.989	N
257404_at	85.3	P	0.0058590000000000005	58.774	N
265089_at	12.7	A	0.8286129999999999	15.889	N
265041_at	106.9	P	0.010742	75.404	N
265036_at	1143.5	P	0.000244	1057.575	N
264320_at	57.5	A	0.17138699999999998	63.263	N
264328_at	155.3	M	0.056152	212.557	N
264319_at	369.6	P	0.000732	270.991	N
264330_at	377.6	P	0.000244	290.535	N
264331_at	136.0	A	0.14965799999999999	127.218	N
264329_at	1070.0	P	0.00415	1495.443	N
264325_at	84.8	P	0.00293	79.8	N
264324_at	171.1	P	0.014159999999999999	120.888	N
264327_at	2773.8	P	0.000244	2742.328	N
264323_at	8.2	A	0.8884280000000001	8.647	N
264322_at	640.6	P	0.000244	677.902	N
264321_at	276.6	P	0.010742	247.275	N
264318_at	16.2	A	0.567627	53.546	N
264326_at	228.0	P	0.000732	279.311	N
263656_at	299.1	P	0.000732	399.195	Y
263664_at	946.0	P	0.000244	1031.15	Y
263660_at	526.5	P	0.000244	555.888	N
263667_at	10784.7	P	0.000244	10975.688	N
263661_at	337.7	P	0.000732	350.026	N
263654_at	555.1	P	0.000244	643.857	N
263653_at	104.8	A	0.080566	102.503	N
263652_at	3.0	A	0.80542	7.111	N
263651_at	528.5	P	0.000244	535.3	N
263668_at	1210.2	P	0.000244	1127.56	N
263650_at	157.2	A	0.129639	79.985	N
263649_at	45.4	A	0.398926	66.126	N
263648_at	17.2	A	0.601074	64.666	N
263669_at	2924.7	P	0.000244	3546.115	N
263663_at	11808.7	P	0.000244	12915.78	N
263678_at	1526.0	P	0.001221	1448.608	N
263662_at	1759.2	P	0.000244	2054.63	N
263657_at	662.8	P	0.00293	526.878	N
263659_at	4.1	A	0.8286129999999999	7.816	N
263665_at	4819.2	P	0.000244	4809.167	N
263658_at	4.6	A	0.932373	29.752	N
263655_at	44.3	A	0.246094	39.153	N
263666_at	968.5	P	0.000244	957.431	N
263677_at	306.1	P	0.010742	277.382	N
264609_at	1543.5	P	0.000244	1658.991	N
264601_at	10.8	A	0.601074	67.923	N
264605_at	196.2	P	0.000244	246.026	N
264612_at	101.9	A	0.246094	83.382	N
264614_s_at	43.3	A	0.6655270000000001	9.98	N
264615_at	308.6	P	0.000244	368.002	N
264599_at	68.2	P	0.037598	68.255	N
264598_at	156.9	P	0.018555000000000002	99.703	N
264597_at	516.0	P	0.000244	430.482	N
264596_at	10.0	A	0.533936	26.838	N
264613_at	1198.6	P	0.000244	1219.104	N
264610_at	6.2	A	0.932373	30.443	N
264604_at	135.9	M	0.056152	90.746	N
264606_at	10.4	A	0.601074	65.924	N
264603_at	45.6	A	0.366211	14.448	N
264611_at	1981.9	P	0.000244	2389.364	N
264607_at	3271.8	P	0.000244	3100.089	N
264602_at	61.0	P	0.014159999999999999	74.272	N
264608_at	351.8	P	0.023926	333.031	N
264600_at	199.0	P	0.001953	191.749	N
264595_at	2059.8	P	0.000244	2102.632	N
261178_at	241.8	P	0.00293	184.551	N
261177_at	764.2	P	0.000244	800.838	N
261176_at	578.7	P	0.001221	635.836	N
261127_at	315.2	P	0.000732	324.179	N
261175_at	857.5	P	0.000244	1042.419	N
261174_at	944.1	P	0.000244	954.857	N
261129_at	3252.0	P	0.000244	3444.578	N
261173_at	403.8	P	0.0058590000000000005	466.715	N
261172_at	21.0	A	0.43237299999999995	49.731	N
261153_at	943.5	P	0.000732	748.906	N
261128_at	884.5	P	0.001953	560.835	N
261130_at	805.0	P	0.000244	696.158	N
261171_at	88.1	A	0.19458	59.468	N
261124_at	185.6	P	0.00415	177.781	N
261170_at	784.2	P	0.00415	704.878	N
261169_at	17.0	A	0.366211	100.783	N
261152_at	116.7	A	0.19458	140.625	N
261168_at	153.4	A	0.111572	130.004	N
261126_at	332.4	P	0.000732	397.155	N
261155_at	413.0	P	0.014159999999999999	435.02	N
261154_at	990.5	P	0.000244	928.083	N
261167_at	289.9	P	0.000244	216.118	Y
261179_at	479.9	P	0.000732	465.373	N
261125_at	394.7	P	0.000244	364.135	N
265214_at	108.2	A	0.14965799999999999	95.055	N
265194_at	2955.3	P	0.000244	3121.269	N
265213_at	128.1	A	0.06762699999999999	118.678	N
265212_at	699.9	P	0.000732	656.368	N
265215_at	10.6	A	0.633789	24.803	N
265218_at	404.7	P	0.00293	386.008	N
265192_at	557.5	P	0.00293	465.47	N
265193_at	631.5	P	0.00293	633.007	N
265217_s_at	274.1	P	0.00415	293.809	N
265216_at	5.9	A	0.8286129999999999	11.112	N
265191_at	296.0	P	0.00415	262.687	N
264569_at	70.0	A	0.129639	76.939	N
264584_at	1417.2	P	0.000244	1654.071	N
264568_at	383.9	P	0.0058590000000000005	447.719	N
264586_at	214.7	P	0.008057	261.761	N
264583_at	284.9	P	0.037598	241.009	N
264585_at	782.1	P	0.000244	677.353	N
264575_at	7326.5	P	0.000732	7761.788	N
264587_at	579.9	P	0.000732	578.909	N
264579_at	612.4	P	0.008057	424.065	N
264581_at	415.1	A	0.06762699999999999	374.804	N
264582_at	424.0	P	0.001953	375.463	N
264567_s_at	97.6	A	0.06762699999999999	85.943	N
264577_at	68.2	A	0.334473	54.316	N
264566_at	208.2	P	0.00293	244.504	N
264565_at	19.3	A	0.601074	39.407	N
264564_at	38.2	A	0.303711	15.444	N
264574_at	76.5	A	0.398926	118.193	N
264573_at	78.9	P	0.037598	105.503	N
264572_at	447.2	P	0.010742	423.756	N
264571_at	41.5	A	0.46606400000000003	30.896	N
264580_at	64.2	A	0.17138699999999998	67.814	Y
264570_at	401.7	P	0.000244	336.807	N
264576_at	379.0	P	0.00293	393.465	N
264578_at	14.3	A	0.80542	21.641	N
261383_at	516.8	P	0.000244	542.752	N
261388_at	1333.4	P	0.001953	1270.812	N
261380_at	89.4	A	0.46606400000000003	31.25	N
261387_at	162.8	P	0.001953	138.388	N
261386_at	661.5	P	0.000244	720.001	N
261384_at	105.7	P	0.018555000000000002	90.296	N
261385_at	24.9	A	0.246094	49.318	N
261381_at	84.5	P	0.030273	105.109	N
261382_at	52.6	A	0.27416999999999997	75.689	N
263204_at	26.1	A	0.46606400000000003	44.63	N
263203_at	42.1	A	0.27416999999999997	29.197	N
263205_at	469.4	P	0.000732	476.283	N
263175_at	22.9	A	0.696289	17.068	N
263185_at	567.6	P	0.000244	609.332	N
263176_at	43.7	A	0.06762699999999999	13.691	N
263177_at	269.6	P	0.023926	255.046	N
263178_at	66.1	A	0.14965799999999999	85.27	N
263184_at	144.2	P	0.000244	112.705	N
263183_at	1064.0	P	0.000732	858.601	Y
263182_at	99.7	P	0.037598	121.999	N
263233_at	4.9	A	0.9624020000000001	7.328	N
263199_at	159.3	P	0.00293	145.527	N
263200_at	141.3	P	0.010742	245.325	N
263201_at	17.5	A	0.27416999999999997	45.216	N
263180_at	356.5	P	0.000244	362.58	N
263202_at	324.3	P	0.001953	233.986	N
263229_s_at	21.9	A	0.366211	26.634	N
263230_at	67.7	M	0.056152	51.893	N
263231_at	27.3	A	0.6655270000000001	38.043	N
257451_at	196.9	A	0.06762699999999999	243.667	N
263232_at	46.3	A	0.111572	45.629	N
263179_at	135.0	P	0.008057	164.311	N
263181_at	740.4	P	0.000244	721.473	N
257452_at	26.2	A	0.303711	42.26	N
261310_at	140.4	A	0.219482	116.547	N
261256_at	184.0	P	0.000732	171.596	N
261311_at	8.7	A	0.850342	11.752	N
261312_at	476.9	P	0.0058590000000000005	500.532	N
261278_at	9.1	A	0.533936	32.305	N
261254_at	835.0	P	0.000244	1211.579	N
261252_at	302.5	P	0.00293	287.139	N
261253_at	317.0	P	0.000732	409.976	N
261279_at	7088.7	P	0.000244	8746.031	N
261280_at	120.8	A	0.111572	121.03	N
261249_at	34.6	A	0.5	31.626	N
261250_at	251.3	P	0.00415	225.595	N
261255_at	202.2	P	0.018555000000000002	166.973	N
261257_at	498.8	P	0.046143	410.77	N
261251_at	17.5	A	0.696289	13.525	N
260927_at	1679.0	P	0.000732	1558.146	N
260945_at	13.8	A	0.6655270000000001	33.978	N
260961_at	391.0	P	0.000244	375.401	N
260960_at	38.9	A	0.17138699999999998	42.469	N
260955_at	608.3	P	0.000244	454.958	N
260946_at	325.6	P	0.000732	307.63	N
260947_at	3.1	A	0.870361	25.428	N
260956_at	4844.9	P	0.000244	5360.649	N
260959_at	279.0	P	0.001221	238.602	N
260958_at	424.8	P	0.000732	557.136	N
260953_at	513.4	P	0.000244	428.319	N
260957_at	279.2	P	0.000244	436.354	Y
260948_at	261.4	P	0.001221	166.245	N
260949_at	762.1	P	0.000244	801.871	N
260950_s_at	87.7	A	0.27416999999999997	70.64	N
260954_at	289.8	P	0.001221	309.711	N
260952_at	83.0	A	0.246094	75.35	N
260951_at	93.6	A	0.17138699999999998	90.479	N
260783_at	114.0	P	0.023926	125.421	N
257491_at	3.8	A	0.780518	24.3	N
260784_at	194.3	P	0.00293	133.29	N
260793_at	1739.9	P	0.000244	1517.2	N
260785_at	1574.8	P	0.000732	1676.009	N
260794_at	381.3	P	0.001221	353.338	N
260786_s_at	874.9	P	0.000244	821.129	N
260795_at	4.7	A	0.850342	22.818	N
260787_at	424.0	P	0.001953	324.66	N
260790_at	410.1	P	0.000732	352.457	N
260791_at	56.0	A	0.06762699999999999	62.106	N
260788_at	119.4	A	0.095215	77.76	N
260792_at	9.2	A	0.696289	24.318	N
260789_s_at	1387.6	P	0.000244	1444.932	N
259419_at	71.2	A	0.129639	56.66	N
259389_at	103.5	A	0.398926	99.294	N
259390_at	8.6	A	0.533936	10.41	N
259391_s_at	782.6	P	0.000244	769.866	N
259392_at	193.1	P	0.014159999999999999	211.249	N
259396_at	613.6	P	0.000244	557.049	N
259395_at	791.7	P	0.001221	800.841	N
259393_at	1003.5	P	0.000244	1028.261	N
259394_at	59.1	A	0.334473	17.303	N
262626_at	891.4	P	0.000732	924.505	N
262625_at	74.6	A	0.246094	44.482	N
262624_at	120.3	P	0.000732	130.308	N
262629_at	6814.4	P	0.000244	7152.008	N
262623_at	587.0	P	0.001953	542.832	N
262628_at	161.0	P	0.001953	161.183	N
262631_at	263.6	P	0.000732	253.464	N
262622_at	423.0	P	0.000244	374.434	N
262630_at	58.2	A	0.19458	58.111	N
262621_at	1033.6	P	0.000244	952.468	N
262620_at	6.3	A	0.6655270000000001	21.272	N
262619_at	296.2	P	0.001221	315.411	N
262618_at	376.2	P	0.000244	317.751	N
262635_at	527.0	P	0.0058590000000000005	638.286	N
262627_at	5.5	A	0.953857	11.441	N
262617_at	111.6	M	0.056152	133.239	N
262616_at	87.3	P	0.046143	77.037	N
262633_at	258.5	P	0.001953	319.578	N
262637_at	965.0	P	0.000244	1182.204	N
262638_at	1151.2	P	0.000244	1134.864	N
262636_at	448.2	P	0.000244	447.715	N
262632_at	21286.4	P	0.000244	22371.438	N
262634_at	1370.0	P	0.000244	1255.926	N
260835_at	1126.8	P	0.001221	1106.77	N
260826_at	44.6	A	0.129639	65.327	N
260824_at	314.5	P	0.000732	232.877	N
260834_at	201.9	P	0.001953	212.821	N
260827_at	232.5	A	0.080566	220.343	N
260828_at	4.6	A	0.953857	7.347	N
260830_at	2117.6	P	0.000244	2181.583	N
260823_at	60.6	A	0.303711	77.142	N
260832_at	289.2	P	0.001221	271.566	N
260822_at	371.8	P	0.00415	393.309	N
260833_at	12.5	A	0.567627	27.061	N
260825_at	34.7	A	0.219482	62.944	N
260821_at	520.2	P	0.000244	644.494	N
260831_at	676.3	P	0.000244	580.406	N
260820_at	218.4	A	0.246094	174.061	N
260819_at	208.4	P	0.001221	246.645	N
260829_s_at	1735.5	P	0.000244	1568.439	N
260818_at	933.2	P	0.000244	915.433	N
260817_at	556.7	P	0.000732	642.028	N
260816_at	209.7	A	0.14965799999999999	247.052	N
260815_at	2293.6	P	0.000244	1778.085	N
256052_at	392.0	P	0.018555000000000002	433.584	N
256051_at	44.3	A	0.246094	25.159	N
256066_at	126.8	A	0.14965799999999999	132.495	N
256059_at	12.4	A	0.6655270000000001	11.191	N
256050_at	280.5	P	0.008057	269.41	Y
256049_at	825.6	P	0.000244	916.833	N
256064_at	317.1	P	0.001953	332.362	N
256048_at	33.8	A	0.780518	37.233	N
256055_at	211.9	P	0.014159999999999999	230.034	N
256061_at	599.4	P	0.001221	627.734	N
256060_at	634.1	P	0.000244	530.821	Y
256047_at	73.1	A	0.27416999999999997	24.588	N
256065_at	755.0	P	0.000244	708.96	N
256034_at	2308.1	P	0.000244	2217.304	N
256062_at	246.1	P	0.001953	312.299	N
256036_at	2627.1	P	0.000244	2637.248	N
256054_at	2.9	A	0.969727	8.896	N
256063_at	37.4	A	0.5	34.164	N
256046_at	162.1	M	0.056152	156.912	N
256035_at	4060.2	P	0.000244	4272.22	N
256045_at	77.7	A	0.129639	57.231	N
256044_at	12.3	A	0.9047850000000001	12.98	N
256067_at	540.9	P	0.000732	483.06	N
256057_at	1147.8	P	0.001221	1102.662	N
256056_at	9.5	A	0.696289	12.47	N
256043_at	399.8	P	0.000244	330.377	N
256042_at	303.8	P	0.014159999999999999	237.349	N
256041_at	626.1	P	0.000244	799.272	N
256058_at	405.0	P	0.001953	486.603	N
256033_at	999.7	P	0.000244	1270.684	N
256053_at	3.3	A	0.80542	27.944	N
256040_at	101.1	P	0.00415	70.368	N
261075_at	2084.8	P	0.000244	2434.989	N
261074_at	14.2	A	0.567627	43.112	N
261073_at	92.7	A	0.19458	97.727	N
261083_at	1186.5	P	0.000244	996.291	N
261078_at	7247.9	P	0.000244	8100.139	N
257489_at	21.3	A	0.398926	63.908	N
261072_at	65.9	A	0.303711	66.965	N
261081_at	503.0	P	0.000244	442.987	N
261082_at	939.7	P	0.000244	1024.763	N
261080_at	914.6	P	0.001221	836.9	N
261071_at	210.3	P	0.00415	177.009	N
261070_at	200.1	P	0.023926	153.788	N
261069_at	3.9	A	0.533936	54.18	N
261076_at	991.2	P	0.001221	1102.972	N
261077_at	70.3	P	0.046143	62.629	N
261084_at	1530.0	P	0.000244	1594.162	N
261068_at	125.7	P	0.023926	128.564	N
261067_at	33.7	A	0.601074	16.118	N
261079_s_at	739.5	P	0.000244	729.009	N
261066_at	30.7	A	0.7539060000000001	16.213	N
261065_at	20.0	A	0.601074	22.722	N
261064_at	208.1	P	0.018555000000000002	238.886	N
261063_at	98.8	A	0.27416999999999997	76.243	N
261062_at	366.1	P	0.030273	330.7	N
261061_at	6.9	A	0.9438479999999999	5.892	N
261091_at	30.8	A	0.06762699999999999	48.409	N
261090_at	55.7	A	0.366211	74.327	N
261089_at	211.1	P	0.037598	199.178	N
261088_at	87.0	A	0.219482	60.94	N
261438_at	20437.5	P	0.000244	22725.297	N
261410_at	2195.6	P	0.000977	2570.099	N
261435_at	55.4	A	0.43237299999999995	49.419	N
261413_at	326.6	P	0.000244	276.555	N
261409_at	467.2	P	0.000244	374.162	N
261434_at	731.1	P	0.000244	816.128	N
261433_s_at	883.0	P	0.001221	728.072	N
261432_at	4.1	A	0.850342	8.839	N
261466_at	13.0	A	0.80542	17.85	N
261417_at	2088.1	P	0.000244	2089.049	N
261465_at	393.7	P	0.001953	443.823	N
261420_at	364.4	P	0.00415	405.725	N
261464_at	71.1	A	0.533936	38.893	N
261463_at	59.0	A	0.129639	54.754	N
261437_at	34.8	A	0.533936	57.126	N
261415_at	719.3	P	0.000244	797.772	N
261416_at	8418.8	P	0.000244	9034.36	N
261411_at	1248.0	P	0.000244	948.699	N
