ID_REF	VALUE	ABS_CALL	Detection p-value	Normalized Value of Control	Shown on the paper
260907_at	93.6	A	0.19458	45.881	N
260908_at	21.4	A	0.601074	16.566	N
260930_at	196.8	A	0.19458	139.204	N
260914_at	226.0	P	0.023926	369.81	N
260915_at	214.7	P	0.000244	229.09	N
260909_at	5.2	A	0.9438479999999999	29.297	N
260929_at	323.6	P	0.0058590000000000005	278.896	N
260910_at	224.0	P	0.018555000000000002	215.023	N
260917_at	11.7	A	0.633789	34.608	N
260905_at	98.0	A	0.246094	18.038	N
260928_at	331.1	A	0.303711	227.219	N
262109_at	1031.3	P	0.000732	844.799	N
262108_at	243.6	A	0.095215	163.014	N
262107_at	279.2	P	0.014159999999999999	285.067	N
262117_at	10324.5	P	0.000244	10974.831	N
262122_at	6.7	A	0.567627	23.172	N
262121_at	121.0	A	0.5	85.634	N
262105_at	20.3	A	0.366211	50.374	N
262115_at	81.4	A	0.095215	65.345	N
262116_at	408.8	P	0.0058590000000000005	516.082	N
262113_at	289.3	P	0.00415	530.331	N
262132_at	60.6	A	0.14965799999999999	53.907	N
262110_at	1104.8	P	0.000244	1067.22	N
262118_at	188.4	P	0.00415	220.908	N
262114_at	263.5	P	0.023926	352.686	N
262112_at	773.7	P	0.001953	757.908	N
262130_at	342.4	P	0.000732	490.495	N
262131_at	85.9	A	0.219482	81.78	N
262104_at	1057.6	P	0.001953	872.372	N
262119_s_at	3673.1	P	0.000244	2815.536	Y
262103_at	63.2	M	0.056152	23.671	N
262120_at	155.3	P	0.00293	109.716	N
262111_at	331.2	P	0.001221	359.782	N
262106_at	182.4	P	0.000244	162.416	N
262102_at	51.4	A	0.533936	43.284	N
263170_at	687.0	P	0.000732	714.012	N
263169_at	14.3	A	0.780518	65.354	N
263168_at	66.5	A	0.111572	101.793	N
263167_at	229.8	P	0.0058590000000000005	228.832	N
263117_at	556.6	P	0.001221	458.438	N
263166_at	6.7	A	0.870361	6.367	N
263115_at	172.5	A	0.17138699999999998	152.63	N
263165_at	413.3	P	0.001953	392.476	N
263164_at	275.0	P	0.010742	313.988	N
263112_at	145.1	P	0.000244	155.49	N
263118_at	403.0	P	0.001953	426.594	N
263143_at	88.9	P	0.000732	89.425	N
263119_at	328.8	P	0.00293	338.619	N
263114_at	11891.4	P	0.000244	14050.629	N
263116_s_at	937.4	P	0.000244	1195.514	N
263113_at	343.5	P	0.000244	424.381	N
263163_at	817.6	P	0.000244	700.936	N
264363_at	43.1	A	0.696289	21.099	N
264358_at	95.6	A	0.14965799999999999	91.378	N
264356_at	127.9	P	0.000244	154.137	N
264355_at	875.8	P	0.001953	741.731	N
264365_s_at	1996.5	P	0.000244	1529.05	N
264354_s_at	76.5	P	0.030273	93.401	N
264366_at	400.0	P	0.000244	435.535	N
264353_at	110.0	A	0.080566	159.22	N
264352_at	123.7	P	0.00415	91.503	N
264368_at	266.3	P	0.008057	397.008	N
264362_at	347.7	P	0.000244	277.971	Y
264361_at	165.6	P	0.014159999999999999	106.544	N
264360_at	1423.8	P	0.000244	1471.394	N
264359_at	89.8	A	0.398926	51.433	N
264364_at	979.4	P	0.000244	1223.079	N
264367_at	393.7	P	0.000244	471.367	N
264357_at	306.0	P	0.0058590000000000005	263.702	N
264351_at	419.5	P	0.000244	410.85	N
264828_at	676.9	P	0.001221	705.006	N
264827_at	17.0	A	0.567627	22.372	N
264843_at	1215.8	P	0.000244	1025.123	N
264826_at	113.9	A	0.219482	118.306	N
264824_at	749.8	P	0.000244	966.346	N
264838_at	579.1	P	0.000244	548.701	N
264840_at	356.1	P	0.001953	395.887	N
264823_at	85.2	A	0.601074	100.57	N
264822_at	60.9	A	0.080566	89.398	N
264821_at	91.7	A	0.46606400000000003	68.012	N
264820_at	2133.9	P	0.000244	2162.133	N
264829_at	31.1	A	0.334473	24.66	N
265091_s_at	54.1	A	0.567627	57.086	N
264819_at	110.5	A	0.095215	60.513	N
264844_at	259.9	P	0.000244	296.573	N
264818_at	224.0	P	0.000244	276.933	N
264817_at	27.1	A	0.72583	58.505	N
264835_at	174.7	P	0.000244	176.896	N
264816_at	102.6	P	0.030273	93.253	N
264833_at	335.8	P	0.008057	314.684	N
264837_at	9243.7	P	0.000244	10708.415	N
264836_at	735.6	P	0.000244	801.26	N
264815_at	151.8	A	0.14965799999999999	118.871	N
264839_at	5313.9	P	0.000244	5327.877	N
264832_at	151.4	A	0.27416999999999997	84.173	Y
264845_at	9355.6	P	0.000244	9458.871	N
264831_at	198.0	P	0.046143	164.327	N
264842_at	4.8	A	0.633789	19.737	N
264830_at	3.7	A	0.80542	20.916	N
264825_at	10.1	A	0.9438479999999999	7.53	N
264834_at	718.0	P	0.001221	774.985	N
264841_at	391.6	P	0.00293	359.038	N
265088_at	100.1	P	0.018555000000000002	92.002	N
265087_at	117.7	P	0.037598	125.342	N
265086_at	25.3	A	0.43237299999999995	23.453	N
265085_at	169.5	A	0.129639	103.237	N
265084_at	80.2	A	0.567627	24.545	N
265083_at	444.3	P	0.001221	414.468	N
265082_at	82.0	A	0.27416999999999997	69.937	N
265081_at	6.4	A	0.8884280000000001	11.71	N
265067_at	261.0	P	0.000244	201.597	Y
265037_at	1852.1	P	0.000244	1653.075	N
265066_at	1372.3	P	0.000732	1500.248	N
265095_at	51.5	A	0.27416999999999997	10.627	N
265094_at	11.7	A	0.533936	13.76	N
265043_at	1597.8	P	0.000244	1547.562	N
265093_at	96.7	A	0.5	62.142	N
265092_at	1050.1	P	0.000732	1044.524	N
265038_at	76.5	A	0.080566	74.356	N
265045_s_at	303.7	P	0.000732	413.33	N
265044_at	180.8	P	0.008057	285.947	N
265090_at	167.2	P	0.00293	122.016	N
265040_at	237.5	P	0.018555000000000002	315.047	N
265065_at	68.9	A	0.129639	76.94	N
265099_at	112.1	A	0.19458	57.294	N
265039_at	104.2	A	0.06762699999999999	160.606	N
265098_at	108.0	A	0.095215	166.909	N
265097_at	297.7	P	0.008057	259.418	N
265096_at	80.1	M	0.056152	71.041	N
265042_at	1777.6	P	0.000732	1809.958	N
257404_at	64.9	P	0.008057	60.684	N
265089_at	10.0	A	0.72583	16.405	N
265041_at	65.1	P	0.00293	77.854	N
265036_at	1105.6	P	0.000244	1091.944	N
264320_at	12.2	A	0.366211	65.319	N
264328_at	218.4	A	0.111572	219.465	N
264319_at	329.4	P	0.000244	279.798	N
264330_at	359.8	P	0.001221	299.976	N
264331_at	194.5	A	0.06762699999999999	131.352	N
264329_at	1521.7	P	0.0058590000000000005	1544.042	N
264325_at	100.4	P	0.001953	82.393	N
264324_at	122.3	P	0.014159999999999999	124.817	N
264327_at	2785.0	P	0.000244	2831.448	N
264323_at	9.2	A	0.6655270000000001	8.928	N
264322_at	625.4	P	0.000244	699.932	N
264321_at	243.2	P	0.018555000000000002	255.311	N
264318_at	9.0	A	0.601074	55.286	N
264326_at	238.9	P	0.000244	288.388	N
263656_at	255.1	P	0.000244	412.168	Y
263664_at	743.7	P	0.000244	1064.66	Y
263660_at	576.2	P	0.000732	573.954	N
263667_at	12248.5	P	0.000244	11332.376	N
263661_at	387.0	P	0.000244	361.401	N
263654_at	562.2	P	0.000244	664.781	N
263653_at	110.9	A	0.129639	105.835	N
263652_at	4.8	A	0.72583	7.342	N
263651_at	577.9	P	0.000244	552.696	N
263668_at	1319.5	P	0.000244	1164.203	N
263650_at	103.6	A	0.17138699999999998	82.585	N
263649_at	67.8	A	0.17138699999999998	68.275	N
263648_at	12.1	A	0.6655270000000001	66.768	N
263669_at	3251.7	P	0.000244	3661.356	N
263663_at	10896.8	P	0.000244	13335.518	N
263678_at	1118.7	P	0.00293	1495.684	N
263662_at	1747.8	P	0.000244	2121.402	N
263657_at	495.5	P	0.018555000000000002	544.001	N
263659_at	4.0	A	0.870361	8.07	N
263665_at	3907.7	P	0.000244	4965.455	N
263658_at	6.9	A	0.8884280000000001	30.719	N
263655_at	69.2	A	0.303711	40.426	N
263666_at	1115.6	P	0.000244	988.545	N
263677_at	282.8	P	0.014159999999999999	286.397	N
264609_at	1543.4	P	0.000732	1712.905	N
264601_at	69.3	A	0.334473	70.13	N
264605_at	257.4	P	0.000244	254.022	N
264612_at	86.0	A	0.398926	86.092	N
264614_s_at	19.0	A	0.696289	10.304	N
264615_at	253.8	P	0.000244	379.961	N
264599_at	85.2	A	0.080566	70.474	N
264598_at	134.7	P	0.046143	102.943	N
264597_at	451.2	P	0.000732	444.471	N
264596_at	10.2	A	0.80542	27.71	N
264613_at	1151.3	P	0.000244	1258.722	N
264610_at	22.8	A	0.780518	31.432	N
264604_at	91.4	A	0.129639	93.695	N
264606_at	69.3	A	0.398926	68.066	N
264603_at	21.6	A	0.46606400000000003	14.917	N
264611_at	2010.1	P	0.000244	2467.013	N
264607_at	3154.4	P	0.000244	3200.836	N
264602_at	63.1	P	0.030273	76.686	N
264608_at	345.4	P	0.037598	343.854	N
264600_at	213.6	P	0.000732	197.981	N
264595_at	2758.7	P	0.000244	2170.964	N
261178_at	256.9	P	0.000732	190.548	N
261177_at	983.6	P	0.000244	826.863	N
261176_at	571.7	P	0.001221	656.499	N
261127_at	342.0	P	0.000732	334.714	N
261175_at	884.2	P	0.000244	1076.296	N
261174_at	925.6	P	0.000244	985.888	N
261129_at	3424.0	P	0.000244	3556.52	N
261173_at	434.7	P	0.008057	481.882	N
261172_at	61.5	A	0.219482	51.347	N
261153_at	778.6	P	0.000244	773.244	N
261128_at	986.2	P	0.00293	579.061	N
261130_at	717.2	P	0.000244	718.782	N
261171_at	78.6	A	0.129639	61.401	N
261124_at	259.1	P	0.018555000000000002	183.559	N
261170_at	805.3	P	0.001953	727.785	N
261169_at	71.3	A	0.219482	104.059	N
261152_at	127.0	A	0.19458	145.195	N
261168_at	102.2	A	0.19458	134.229	N
261126_at	437.0	P	0.000244	410.062	N
261155_at	463.7	P	0.018555000000000002	449.157	N
261154_at	1033.0	P	0.000244	958.244	N
261167_at	296.2	P	0.000244	223.141	Y
261179_at	334.2	P	0.000732	480.497	N
261125_at	482.2	P	0.000244	375.968	N
265214_at	140.2	A	0.246094	98.144	N
265194_at	2943.1	P	0.000244	3222.704	N
265213_at	89.7	A	0.14965799999999999	122.535	N
265212_at	888.8	P	0.001221	677.699	N
265215_at	8.3	A	0.6655270000000001	25.609	N
265218_at	435.2	P	0.008057	398.552	N
265192_at	416.1	P	0.0058590000000000005	480.597	N
265193_at	611.4	P	0.001953	653.579	N
265217_s_at	306.0	P	0.0058590000000000005	303.358	N
265216_at	8.2	A	0.780518	11.474	N
265191_at	260.3	P	0.008057	271.224	N
264569_at	70.9	A	0.095215	79.44	N
264584_at	1746.2	P	0.000244	1707.825	N
264568_at	393.8	P	0.010742	462.269	N
264586_at	294.5	P	0.00415	270.268	N
264583_at	235.4	A	0.129639	248.842	N
264585_at	773.9	P	0.000244	699.366	N
264575_at	7943.2	P	0.000244	8014.03	N
264587_at	515.7	P	0.000732	597.722	N
264579_at	550.1	P	0.008057	437.846	N
264581_at	409.4	A	0.06762699999999999	386.984	N
264582_at	472.3	P	0.008057	387.665	N
264567_s_at	97.0	A	0.095215	88.736	N
264577_at	81.2	A	0.27416999999999997	56.081	N
264566_at	196.1	P	0.0058590000000000005	252.45	N
264565_at	43.5	A	0.366211	40.688	N
264564_at	21.1	A	0.5	15.946	N
264574_at	122.7	A	0.19458	122.034	N
264573_at	95.7	A	0.14965799999999999	108.932	N
264572_at	391.8	P	0.030273	437.527	N
264571_at	46.6	A	0.398926	31.9	N
264580_at	88.6	A	0.19458	70.018	Y
264570_at	322.1	P	0.000244	347.752	N
264576_at	346.1	P	0.00415	406.251	N
264578_at	22.5	A	0.6655270000000001	22.344	N
261383_at	601.4	P	0.000244	560.39	N
261388_at	1232.6	P	0.000244	1312.111	N
261380_at	19.6	A	0.601074	32.266	N
261387_at	190.6	P	0.000732	142.886	N
261386_at	811.7	P	0.000244	743.4	N
261384_at	131.7	A	0.17138699999999998	93.231	N
261385_at	42.6	A	0.27416999999999997	50.921	N
261381_at	101.4	M	0.056152	108.525	N
261382_at	119.0	A	0.14965799999999999	78.149	N
263204_at	13.5	A	0.601074	46.081	N
263203_at	35.7	A	0.43237299999999995	30.146	N
263205_at	414.1	P	0.001221	491.761	N
263175_at	12.6	A	0.850342	17.622	N
263185_at	588.8	P	0.000244	629.134	N
263176_at	11.8	A	0.601074	14.135	N
263177_at	284.5	P	0.023926	263.334	N
263178_at	112.8	A	0.111572	88.041	N
263184_at	95.2	P	0.00415	116.368	N
263183_at	1265.0	P	0.001953	886.503	Y
263182_at	121.3	P	0.008057	125.964	N
263233_at	5.6	A	0.9858399999999999	7.566	N
263199_at	141.6	P	0.030273	150.257	N
263200_at	224.0	P	0.018555000000000002	253.298	N
263201_at	65.0	A	0.111572	46.685	N
263180_at	424.4	P	0.000244	374.363	N
263202_at	339.3	P	0.00293	241.59	N
263229_s_at	4.9	A	0.567627	27.499	N
263230_at	71.4	P	0.014159999999999999	53.579	N
263231_at	27.3	A	0.6655270000000001	39.28	N
257451_at	202.9	P	0.023926	251.585	N
263232_at	55.8	A	0.080566	47.111	N
263179_at	181.5	P	0.014159999999999999	169.651	N
263181_at	712.9	P	0.000244	744.92	N
257452_at	37.6	A	0.27416999999999997	43.633	N
261310_at	141.8	A	0.129639	120.334	N
261256_at	169.1	P	0.008057	177.172	N
261311_at	9.4	A	0.9047850000000001	12.134	N
261312_at	596.8	P	0.0058590000000000005	516.798	N
261278_at	8.5	A	0.696289	33.355	N
261254_at	955.3	P	0.000244	1250.953	N
261252_at	342.8	P	0.00415	296.471	N
261253_at	408.5	P	0.000732	423.299	N
261279_at	7769.0	P	0.000244	9030.259	N
261280_at	141.5	A	0.06762699999999999	124.963	N
261249_at	24.7	A	0.5	32.654	N
261250_at	195.0	P	0.001953	232.927	N
261255_at	232.5	P	0.037598	172.399	N
261257_at	318.0	A	0.17138699999999998	424.119	N
261251_at	8.3	A	0.80542	13.964	N
260927_at	1756.6	P	0.001221	1608.783	N
260945_at	26.3	A	0.72583	35.082	N
260961_at	417.1	P	0.000732	387.601	N
260960_at	7.2	A	0.601074	43.849	N
260955_at	496.2	P	0.001221	469.743	N
260946_at	264.0	P	0.00293	317.627	N
260947_at	7.5	A	0.72583	26.255	N
260956_at	4758.0	P	0.000244	5534.859	N
260959_at	295.5	P	0.001953	246.356	N
260958_at	455.1	P	0.000732	575.241	N
260953_at	434.5	P	0.000244	442.238	N
260957_at	298.7	P	0.000244	450.535	Y
260948_at	207.4	P	0.014159999999999999	171.648	N
260949_at	751.8	P	0.000244	827.93	N
260950_s_at	103.4	A	0.14965799999999999	72.936	N
260954_at	280.6	P	0.000732	319.776	N
260952_at	77.1	A	0.366211	77.799	N
260951_at	111.3	A	0.14965799999999999	93.419	N
260783_at	102.6	A	0.095215	129.497	N
257491_at	1.5	A	0.919434	25.09	N
260784_at	220.2	P	0.018555000000000002	137.622	N
260793_at	1491.2	P	0.000244	1566.506	N
260785_at	1641.9	P	0.000732	1730.476	N
260794_at	329.9	P	0.001953	364.82	N
260786_s_at	837.8	P	0.000244	847.814	N
260795_at	41.1	A	0.27416999999999997	23.56	N
260787_at	444.0	P	0.001953	335.211	N
260790_at	371.9	P	0.00415	363.912	N
260791_at	89.8	M	0.056152	64.124	N
260788_at	67.1	A	0.334473	80.287	N
260792_at	12.9	A	0.6655270000000001	25.108	N
260789_s_at	1711.2	P	0.000244	1491.889	N
259419_at	18.3	A	0.398926	58.501	N
259389_at	96.2	A	0.303711	102.52	N
259390_at	10.1	A	0.601074	10.748	N
259391_s_at	850.6	P	0.000244	794.885	N
259392_at	198.5	P	0.037598	218.114	N
259396_at	593.1	P	0.000244	575.152	N
259395_at	721.9	P	0.00293	826.867	N
259393_at	898.6	P	0.000244	1061.677	N
259394_at	9.2	A	0.633789	17.866	N
262626_at	790.1	P	0.000732	954.55	N
262625_at	97.6	A	0.219482	45.928	N
262624_at	156.0	P	0.001953	134.543	N
262629_at	7260.0	P	0.000244	7384.434	N
262623_at	595.1	P	0.001953	560.473	N
262628_at	217.2	P	0.008057	166.421	N
262631_at	295.4	P	0.0058590000000000005	261.701	N
262622_at	361.7	P	0.000244	386.603	N
262630_at	96.5	A	0.095215	60	N
262621_at	1017.2	P	0.000244	983.421	N
262620_at	3.8	A	0.72583	21.964	N
262619_at	261.5	P	0.000732	325.661	N
262618_at	409.8	P	0.000732	328.077	N
262635_at	592.8	P	0.00415	659.029	N
262627_at	5.7	A	0.8286129999999999	11.813	N
262617_at	111.6	A	0.129639	137.569	N
262616_at	95.8	A	0.080566	79.54	N
262633_at	319.2	P	0.001221	329.964	N
262637_at	1142.8	P	0.000244	1220.624	N
262638_at	1290.3	P	0.000732	1171.744	N
262636_at	455.7	P	0.000732	462.265	N
262632_at	21552.4	P	0.000244	23098.463	N
262634_at	1364.8	P	0.000244	1296.741	N
260835_at	917.1	P	0.001221	1142.737	N
260826_at	53.0	A	0.219482	67.45	N
260824_at	301.2	P	0.000732	240.445	N
260834_at	200.1	P	0.00293	219.737	N
260827_at	196.8	A	0.111572	227.504	N
260828_at	10.9	A	0.80542	7.586	N
260830_at	2056.1	P	0.000244	2252.48	N
260823_at	89.2	A	0.19458	79.649	N
260832_at	273.1	P	0.000732	280.391	N
260822_at	474.3	P	0.0058590000000000005	406.09	N
260833_at	17.7	A	0.601074	27.941	N
260825_at	45.3	A	0.334473	64.989	N
260821_at	599.5	P	0.000244	665.439	N
260831_at	633.6	P	0.000244	599.268	N
260820_at	176.7	A	0.246094	179.718	N
260819_at	293.3	P	0.001953	254.66	N
260829_s_at	1871.0	P	0.000244	1619.41	N
260818_at	946.4	P	0.000732	945.183	N
260817_at	569.2	P	0.000732	662.892	N
260816_at	297.0	P	0.023926	255.081	N
260815_at	2169.0	P	0.000244	1835.869	N
256052_at	401.5	P	0.046143	447.674	N
256051_at	11.2	A	0.601074	25.977	N
256066_at	136.6	A	0.19458	136.801	N
256059_at	10.4	A	0.6655270000000001	11.555	N
256050_at	332.4	P	0.014159999999999999	278.165	Y
256049_at	901.4	P	0.000244	946.628	N
256064_at	261.6	P	0.001221	343.163	N
256048_at	71.6	A	0.633789	38.443	N
256055_at	219.9	P	0.046143	237.51	N
256061_at	502.5	P	0.001953	648.134	N
256060_at	699.1	P	0.000244	548.072	Y
256047_at	55.7	A	0.398926	25.387	N
256065_at	637.5	P	0.000244	732	N
256034_at	2303.9	P	0.000244	2289.362	N
256062_at	291.5	P	0.00415	322.448	N
256036_at	2526.2	P	0.000244	2722.953	N
256054_at	1.6	A	0.969727	9.185	N
256063_at	16.7	A	0.567627	35.274	N
256046_at	165.8	P	0.030273	162.012	N
256035_at	4138.7	P	0.000244	4411.059	N
256045_at	81.3	P	0.037598	59.091	N
256044_at	19.3	A	0.8884280000000001	13.402	N
256067_at	470.8	P	0.000732	498.758	N
256057_at	970.2	P	0.000732	1138.497	N
256056_at	6.0	A	0.72583	12.875	N
256043_at	395.1	P	0.000244	341.114	N
256042_at	258.6	M	0.056152	245.062	N
256041_at	795.3	P	0.000244	825.246	N
256058_at	465.6	P	0.001221	502.417	N
256033_at	1034.7	P	0.000732	1311.979	N
256053_at	47.7	A	0.5	28.852	N
256040_at	123.9	P	0.030273	72.654	N
261075_at	2254.4	P	0.000244	2514.121	N
261074_at	72.8	A	0.366211	44.513	N
261073_at	111.7	A	0.095215	100.903	N
261083_at	1152.6	P	0.000244	1028.668	N
261078_at	7597.8	P	0.000244	8363.377	N
257489_at	31.1	A	0.533936	65.985	N
261072_at	100.1	A	0.246094	69.141	N
261081_at	411.3	P	0.000244	457.383	N
261082_at	802.7	P	0.000244	1058.066	N
261080_at	835.3	P	0.001221	864.098	N
261071_at	226.3	P	0.010742	182.762	N
261070_at	232.6	P	0.023926	158.786	N
261069_at	73.7	A	0.17138699999999998	55.941	N
261076_at	1122.8	P	0.00293	1138.816	N
261077_at	95.6	P	0.010742	64.664	N
261084_at	1479.0	P	0.000244	1645.969	N
261068_at	88.0	A	0.080566	132.742	N
261067_at	14.1	A	0.80542	16.642	N
261079_s_at	770.1	P	0.000244	752.7	N
261066_at	28.3	A	0.366211	16.74	N
261065_at	62.7	A	0.14965799999999999	23.46	N
261064_at	148.2	M	0.056152	246.649	N
261063_at	158.0	A	0.246094	78.72	N
261062_at	342.2	P	0.030273	341.447	N
261061_at	3.6	A	0.969727	6.083	N
261091_at	51.0	A	0.14965799999999999	49.982	N
261090_at	81.3	A	0.219482	76.743	N
261089_at	213.6	A	0.06762699999999999	205.651	N
261088_at	85.7	A	0.17138699999999998	62.92	N
261438_at	16542.6	P	0.000244	23463.822	N
261410_at	1611.3	P	0.000977	2653.622	N
261435_at	63.0	A	0.219482	51.025	N
261413_at	366.4	P	0.000244	285.542	N
261409_at	421.4	P	0.000732	386.322	N
261434_at	697.1	P	0.000244	842.65	N
261433_s_at	674.0	P	0.000732	751.733	N
261432_at	9.0	A	0.80542	9.127	N
261466_at	15.7	A	0.870361	18.43	N
261417_at	1786.7	P	0.000244	2156.939	N
261465_at	435.7	P	0.00293	458.246	N
261420_at	236.0	P	0.001953	418.91	N
261464_at	84.6	A	0.366211	40.157	N
261463_at	50.0	M	0.056152	56.533	N
261437_at	47.4	A	0.334473	58.983	N
261415_at	627.9	P	0.000244	823.698	N
261416_at	7932.4	P	0.000244	9327.959	N
