ID_REF	VALUE	ABS_CALL	Detection p-value	Normalized Value of Control	Shown on the paper
264819_at	65.6	P	0.037598	57.896	N
264844_at	158.8	P	0.000244	283.749	N
264818_at	285.5	P	0.000244	264.959	N
264817_at	13.4	A	0.696289	55.975	N
264835_at	252.4	P	0.000244	169.247	N
264816_at	50.1	A	0.219482	89.22	N
264833_at	286.1	P	0.0058590000000000005	301.077	N
264837_at	7814.4	P	0.000244	10245.399	N
264836_at	597.6	P	0.000244	766.614	N
264815_at	111.1	A	0.129639	113.732	N
264839_at	4697.4	P	0.000244	5097.507	N
264832_at	278.7	P	0.018555000000000002	80.533	Y
264845_at	9507.2	P	0.000244	9049.883	N
264831_at	132.0	A	0.219482	157.222	N
264842_at	8.4	A	0.780518	18.883	N
264830_at	7.4	A	0.870361	20.012	N
264825_at	5.4	A	0.969727	7.204	N
264834_at	619.1	P	0.000244	741.476	N
264841_at	402.4	P	0.001221	343.514	N
265088_at	83.1	P	0.018555000000000002	88.024	N
265087_at	136.2	P	0.014159999999999999	119.922	N
265086_at	7.1	A	0.6655270000000001	22.439	N
265085_at	160.8	A	0.080566	98.773	N
265084_at	14.2	A	0.780518	23.484	N
265083_at	407.9	P	0.001953	396.547	N
265082_at	72.4	A	0.46606400000000003	66.913	N
265081_at	4.2	A	0.9047850000000001	11.204	N
265067_at	1247.1	P	0.000244	192.88	Y
265037_at	1839.9	P	0.000244	1581.598	N
265066_at	871.7	P	0.000732	1435.38	N
265095_at	23.6	A	0.334473	10.168	N
265094_at	11.3	A	0.601074	13.165	N
265043_at	1918.5	P	0.000244	1480.648	N
265093_at	72.3	A	0.601074	59.455	N
265092_at	921.1	P	0.000732	999.36	N
265038_at	38.3	P	0.0058590000000000005	71.141	N
265045_s_at	282.3	P	0.000244	395.458	N
265044_at	234.4	P	0.001953	273.583	N
265090_at	104.7	P	0.008057	116.741	N
265040_at	283.7	P	0.008057	301.425	N
265065_at	123.9	P	0.046143	73.614	N
265099_at	41.6	A	0.219482	54.817	N
265039_at	137.0	P	0.030273	153.661	N
265098_at	124.2	A	0.095215	159.692	N
265097_at	251.8	P	0.010742	248.202	N
265096_at	62.7	P	0.037598	67.97	N
265042_at	1141.7	P	0.000732	1731.698	N
257404_at	55.3	P	0.014159999999999999	58.06	N
265089_at	8.6	A	0.7539060000000001	15.696	N
265041_at	86.7	P	0.008057	74.488	N
265036_at	1013.4	P	0.000244	1044.73	N
264320_at	53.0	A	0.46606400000000003	62.495	N
264328_at	172.6	A	0.129639	209.976	N
264319_at	336.1	P	0.000244	267.699	N
264330_at	293.1	P	0.000244	287.006	N
264331_at	224.3	A	0.095215	125.673	N
264329_at	1119.1	P	0.0058590000000000005	1477.28	N
264325_at	60.1	P	0.00415	78.83	N
264324_at	129.2	P	0.008057	119.42	N
264327_at	2585.9	P	0.000244	2709.021	N
264323_at	6.4	A	0.72583	8.542	N
264322_at	730.4	P	0.000244	669.668	N
264321_at	310.1	P	0.00293	244.271	N
264318_at	51.4	A	0.46606400000000003	52.895	N
264326_at	209.8	P	0.000244	275.918	N
263656_at	257.0	P	0.00415	394.347	Y
263664_at	326.3	P	0.000244	1018.626	Y
263660_at	622.3	P	0.000244	549.137	N
263667_at	12085.3	P	0.000244	10842.381	N
263661_at	377.3	P	0.000732	345.774	N
263654_at	740.0	P	0.000244	636.037	N
263653_at	46.7	A	0.19458	101.258	N
263652_at	1.6	A	0.870361	7.024	N
263651_at	665.0	P	0.000244	528.798	N
263668_at	968.3	P	0.000244	1113.865	N
263650_at	84.2	A	0.366211	79.014	N
263649_at	66.2	A	0.17138699999999998	65.323	N
263648_at	12.1	A	0.72583	63.881	N
263669_at	3243.9	P	0.000244	3503.045	N
263663_at	13453.0	P	0.000244	12758.909	N
263678_at	1010.6	P	0.001221	1431.013	N
263662_at	1671.3	P	0.000244	2029.675	N
263657_at	476.5	P	0.010742	520.479	N
263659_at	10.5	A	0.780518	7.721	N
263665_at	3947.2	P	0.000244	4750.756	N
263658_at	3.9	A	0.969727	29.39	N
263655_at	27.9	A	0.334473	38.678	N
263666_at	960.9	P	0.000244	945.802	N
263677_at	221.5	P	0.014159999999999999	274.013	N
264609_at	1669.4	P	0.000244	1638.841	N
264601_at	49.7	A	0.567627	67.098	N
264605_at	241.5	P	0.000244	243.038	N
264612_at	81.8	A	0.219482	82.37	N
264614_s_at	5.3	A	0.932373	9.859	N
264615_at	321.5	P	0.001953	363.532	N
264599_at	95.8	P	0.010742	67.426	N
264598_at	138.7	M	0.056152	98.492	N
264597_at	534.9	P	0.000244	425.253	N
264596_at	20.3	A	0.7539060000000001	26.512	N
264613_at	1171.9	P	0.000244	1204.297	N
264610_at	8.9	A	0.696289	30.073	N
264604_at	106.3	A	0.080566	89.644	N
264606_at	16.9	A	0.533936	65.123	N
264603_at	15.5	A	0.533936	14.272	N
264611_at	1794.0	P	0.000244	2360.343	N
264607_at	3491.9	P	0.000244	3062.437	N
264602_at	53.0	P	0.030273	73.37	N
264608_at	411.3	P	0.037598	328.986	N
264600_at	194.8	P	0.00293	189.42	N
264595_at	2950.6	P	0.000244	2077.094	N
261178_at	200.8	P	0.00293	182.309	N
261177_at	724.6	P	0.000244	791.111	N
261176_at	703.0	P	0.000732	628.113	N
261127_at	376.3	P	0.000732	320.241	N
261175_at	699.8	P	0.000244	1029.758	N
261174_at	939.6	P	0.000244	943.26	N
261129_at	3367.4	P	0.000244	3402.741	N
261173_at	408.4	P	0.010742	461.046	N
261172_at	18.8	A	0.633789	49.127	N
261153_at	885.6	P	0.000244	739.81	N
261128_at	747.4	P	0.00415	554.023	N
261130_at	791.0	P	0.000244	687.703	N
261171_at	55.0	A	0.219482	58.746	N
261124_at	235.7	P	0.00415	175.622	N
261170_at	613.1	P	0.00293	696.317	N
261169_at	109.1	A	0.111572	99.559	N
261152_at	128.8	P	0.046143	138.917	N
261168_at	96.9	A	0.17138699999999998	128.425	N
261126_at	307.5	P	0.000244	392.331	N
261155_at	390.4	P	0.0058590000000000005	429.736	N
261154_at	896.1	P	0.000244	916.81	N
261167_at	740.7	P	0.000244	213.493	Y
261179_at	455.6	P	0.000732	459.721	N
261125_at	756.6	P	0.000244	359.712	N
265214_at	137.9	A	0.080566	93.9	N
265194_at	4278.6	P	0.000244	3083.359	N
265213_at	90.5	A	0.129639	117.237	N
265212_at	708.8	P	0.000732	648.396	N
265215_at	8.5	A	0.533936	24.502	N
265218_at	418.8	P	0.00415	381.32	N
265192_at	561.0	P	0.00293	459.816	N
265193_at	507.5	P	0.001953	625.319	N
265217_s_at	279.2	P	0.00293	290.241	N
265216_at	6.1	A	0.870361	10.978	N
265191_at	320.9	P	0.00293	259.496	N
264569_at	64.9	A	0.080566	76.005	N
264584_at	1425.1	P	0.000244	1633.982	N
264568_at	443.2	P	0.00293	442.281	N
264586_at	277.5	P	0.018555000000000002	258.582	N
264583_at	291.8	A	0.06762699999999999	238.082	N
264585_at	936.5	P	0.000244	669.126	N
264575_at	7135.7	P	0.000244	7667.515	N
264587_at	551.4	P	0.000244	571.878	N
264579_at	509.0	P	0.00293	418.914	N
264581_at	310.7	A	0.111572	370.251	N
264582_at	370.9	P	0.001953	370.903	N
264567_s_at	129.3	P	0.018555000000000002	84.899	N
264577_at	57.1	A	0.46606400000000003	53.656	N
264566_at	246.1	P	0.00293	241.534	N
264565_at	51.8	A	0.219482	38.929	N
264564_at	27.7	A	0.46606400000000003	15.257	N
264574_at	164.9	A	0.111572	116.758	N
264573_at	50.7	A	0.06762699999999999	104.221	N
264572_at	224.8	P	0.0058590000000000005	418.609	N
264571_at	10.2	A	0.567627	30.52	N
264580_at	278.0	P	0.000244	66.991	Y
264570_at	390.6	P	0.000244	332.716	N
264576_at	391.5	P	0.001953	388.686	N
264578_at	17.4	A	0.8286129999999999	21.378	N
261383_at	560.6	P	0.000244	536.16	N
261388_at	652.5	P	0.001221	1255.377	N
261380_at	58.3	A	0.334473	30.871	N
261387_at	134.3	P	0.000244	136.707	N
261386_at	694.9	P	0.000244	711.256	N
261384_at	118.2	A	0.080566	89.2	N
261385_at	10.2	A	0.27416999999999997	48.719	N
261381_at	87.0	P	0.030273	103.833	N
261382_at	86.7	A	0.129639	74.77	N
263204_at	89.0	A	0.19458	44.088	N
263203_at	55.8	A	0.129639	28.842	N
263205_at	411.5	P	0.000732	470.498	N
263175_at	10.6	A	0.919434	16.86	N
263185_at	616.1	P	0.000244	601.932	N
263176_at	9.9	A	0.6655270000000001	13.524	N
263177_at	204.8	P	0.046143	251.948	N
263178_at	72.5	A	0.246094	84.234	N
263184_at	74.4	P	0.00293	111.336	N
263183_at	2021.7	P	0.000244	848.172	Y
263182_at	144.1	P	0.001221	120.517	N
263233_at	5.4	A	0.9624020000000001	7.239	N
263199_at	93.8	A	0.080566	143.76	N
263200_at	222.4	P	0.014159999999999999	242.346	N
263201_at	5.4	A	0.43237299999999995	44.667	N
263180_at	400.0	P	0.000244	358.176	N
263202_at	387.2	P	0.000244	231.144	N
263229_s_at	32.0	A	0.46606400000000003	26.31	N
263230_at	38.1	A	0.080566	51.263	N
263231_at	8.4	A	0.592773	37.581	N
257451_at	152.2	A	0.06762699999999999	240.707	N
263232_at	65.4	M	0.056152	45.074	N
263179_at	157.3	P	0.0058590000000000005	162.316	N
263181_at	1077.6	P	0.000244	712.71	N
257452_at	22.5	A	0.219482	41.746	N
261310_at	141.0	A	0.14965799999999999	115.131	N
261256_at	127.5	P	0.000244	169.512	N
261311_at	12.7	A	0.850342	11.609	N
261312_at	553.7	P	0.00415	494.452	N
261278_at	8.3	A	0.7539060000000001	31.912	N
261254_at	838.8	P	0.000244	1196.863	N
261252_at	266.9	P	0.001953	283.652	N
261253_at	395.8	P	0.000244	404.996	N
261279_at	7355.1	P	0.000244	8639.804	N
261280_at	105.7	M	0.056152	119.56	N
261249_at	108.8	P	0.018555000000000002	31.242	N
261250_at	300.6	P	0.0058590000000000005	222.855	N
261255_at	184.7	P	0.046143	164.945	N
261257_at	467.6	A	0.080566	405.781	N
261251_at	6.5	A	0.780518	13.36	N
260927_at	1595.5	P	0.000732	1539.221	N
260945_at	21.2	A	0.696289	33.565	N
260961_at	291.9	P	0.000244	370.842	N
260960_at	8.2	A	0.72583	41.953	N
260955_at	656.6	P	0.000732	449.432	N
260946_at	315.6	P	0.00293	303.894	N
260947_at	8.5	A	0.7539060000000001	25.12	N
260956_at	3874.5	P	0.000244	5295.54	N
260959_at	270.4	P	0.000732	235.704	N
260958_at	420.7	P	0.001221	550.369	N
260953_at	426.8	P	0.000244	423.116	N
260957_at	139.4	P	0.000244	431.054	Y
260948_at	165.7	P	0.00293	164.226	N
260949_at	627.8	P	0.000244	792.131	N
260950_s_at	90.6	A	0.129639	69.782	N
260954_at	330.8	P	0.001221	305.949	N
260952_at	92.5	A	0.334473	74.435	N
260951_at	109.8	A	0.06762699999999999	89.38	N
260783_at	81.6	A	0.111572	123.897	N
257491_at	5.3	A	0.72583	24.005	N
260784_at	140.2	P	0.008057	131.672	N
260793_at	1323.5	P	0.000244	1498.773	N
260785_at	1258.2	P	0.000244	1655.653	N
260794_at	333.9	P	0.001221	349.046	N
260786_s_at	782.3	P	0.000244	811.156	N
260795_at	48.7	A	0.43237299999999995	22.541	N
260787_at	363.1	P	0.000732	320.717	N
260790_at	384.5	P	0.001221	348.177	N
260791_at	20.6	A	0.567627	61.352	N
260788_at	122.1	A	0.246094	76.815	N
260792_at	16.4	A	0.601074	24.022	N
260789_s_at	2077.1	P	0.000244	1427.382	N
259419_at	9.0	A	0.303711	55.972	N
259389_at	98.0	A	0.366211	98.088	N
259390_at	8.6	A	0.7539060000000001	10.283	N
259391_s_at	807.2	P	0.000244	760.515	N
259392_at	200.8	P	0.030273	208.683	N
259396_at	589.0	P	0.000244	550.283	N
259395_at	896.7	P	0.001221	791.114	N
259393_at	908.6	P	0.000244	1015.772	N
259394_at	7.1	A	0.43237299999999995	17.093	N
262626_at	811.0	P	0.000732	913.276	N
262625_at	72.8	A	0.334473	43.942	N
262624_at	106.1	P	0.001953	128.725	N
262629_at	6838.7	P	0.000244	7065.142	N
262623_at	484.7	P	0.000732	536.239	N
262628_at	152.9	P	0.010742	159.225	N
262631_at	206.9	P	0.001953	250.385	N
262622_at	399.8	P	0.000244	369.887	N
262630_at	80.6	A	0.366211	57.405	N
262621_at	1175.5	P	0.000244	940.9	N
262620_at	29.8	A	0.5	21.014	N
262619_at	192.9	P	0.00293	311.58	N
262618_at	333.9	P	0.000244	313.892	N
262635_at	426.3	P	0.0058590000000000005	630.533	N
262627_at	4.1	A	0.9047850000000001	11.302	N
262617_at	114.1	P	0.010742	131.621	N
262616_at	72.1	P	0.023926	76.101	N
262633_at	274.6	P	0.001953	315.697	N
262637_at	970.7	P	0.000244	1167.846	N
262638_at	1591.0	P	0.000732	1121.08	N
262636_at	560.1	P	0.000732	442.277	N
262632_at	19207.3	P	0.000244	22099.721	N
262634_at	1005.8	P	0.000244	1240.671	N
260835_at	887.9	P	0.000732	1093.327	N
260826_at	49.6	A	0.14965799999999999	64.533	N
260824_at	238.8	P	0.000244	230.048	N
260834_at	181.9	P	0.00415	210.236	N
260827_at	186.0	A	0.111572	217.667	N
260828_at	3.7	A	0.9814450000000001	7.258	N
260830_at	2137.3	P	0.000244	2155.086	N
260823_at	110.8	P	0.018555000000000002	76.205	N
260832_at	275.8	P	0.000244	268.268	N
260822_at	270.2	P	0.00415	388.532	N
260833_at	18.7	A	0.219482	26.733	N
260825_at	74.4	A	0.14965799999999999	62.179	N
260821_at	583.5	P	0.000244	636.666	N
260831_at	382.0	P	0.000244	573.356	N
260820_at	135.8	A	0.219482	171.947	N
260819_at	259.8	P	0.0058590000000000005	243.649	N
260829_s_at	2261.0	P	0.000244	1549.39	N
260818_at	1168.1	P	0.000244	904.315	N
260817_at	514.7	P	0.000732	634.23	N
260816_at	249.5	P	0.023926	244.052	N
260815_at	1971.9	P	0.000244	1756.489	N
256052_at	305.1	P	0.046143	428.318	N
256051_at	22.2	A	0.533936	24.854	N
256066_at	126.3	A	0.129639	130.886	N
256059_at	15.6	A	0.567627	11.055	N
256050_at	1071.3	P	0.00293	266.138	Y
256049_at	683.7	P	0.000244	905.697	N
256064_at	405.4	P	0.000732	328.325	N
256048_at	18.4	A	0.7539060000000001	36.781	N
256055_at	261.1	P	0.001221	227.24	N
256061_at	593.6	P	0.000244	620.11	N
256060_at	1336.5	P	0.000244	524.374	Y
256047_at	8.6	A	0.533936	24.289	N
256065_at	698.7	P	0.000244	700.349	N
256034_at	1897.8	P	0.000244	2190.373	N
256062_at	277.8	P	0.00415	308.506	N
256036_at	2042.5	P	0.000244	2605.217	N
256054_at	2.7	A	0.953857	8.788	N
256063_at	45.1	A	0.43237299999999995	33.749	N
256046_at	127.6	P	0.030273	155.006	N
256035_at	5015.1	P	0.000244	4220.331	N
256045_at	14.5	A	0.5	56.536	N
256044_at	16.5	A	0.870361	12.822	N
256067_at	486.1	P	0.000244	477.193	N
256057_at	694.2	P	0.00293	1089.27	N
256056_at	2.8	A	0.7539060000000001	12.318	N
256043_at	316.0	P	0.000244	326.365	N
256042_at	245.3	P	0.001953	234.466	N
256041_at	1002.3	P	0.000244	789.564	N
256058_at	465.2	P	0.001221	480.693	N
256033_at	790.7	P	0.000732	1255.25	N
256053_at	6.7	A	0.8286129999999999	27.604	N
256040_at	76.6	P	0.030273	69.513	N
261075_at	2166.4	P	0.000244	2405.414	N
261074_at	11.5	A	0.8286129999999999	42.589	N
261073_at	99.7	A	0.14965799999999999	96.54	N
261083_at	937.0	P	0.000244	984.19	N
261078_at	6799.8	P	0.000244	8001.757	N
257489_at	21.1	A	0.533936	63.132	N
261072_at	87.4	A	0.17138699999999998	66.152	N
261081_at	525.8	P	0.000244	437.607	N
261082_at	984.6	P	0.000244	1012.317	N
261080_at	830.3	P	0.000732	826.736	N
261071_at	154.4	P	0.0058590000000000005	174.859	N
261070_at	166.0	P	0.023926	151.92	N
261069_at	83.9	A	0.19458	53.522	N
261076_at	985.9	P	0.000732	1089.576	N
261077_at	33.5	A	0.129639	61.868	N
261084_at	1081.6	P	0.000244	1574.8	N
261068_at	64.5	A	0.080566	127.003	N
261067_at	2.4	A	0.953857	15.922	N
261079_s_at	611.4	P	0.000244	720.154	N
261066_at	31.3	A	0.366211	16.016	N
261065_at	12.4	A	0.72583	22.446	N
261064_at	242.6	P	0.018555000000000002	235.984	N
261063_at	155.5	A	0.111572	75.317	N
261062_at	401.3	P	0.023926	326.684	N
261061_at	9.4	A	0.80542	5.82	N
261091_at	28.6	A	0.14965799999999999	47.821	N
261090_at	65.8	A	0.303711	73.425	N
261089_at	163.5	A	0.111572	196.759	N
261088_at	85.5	A	0.14965799999999999	60.199	N
261438_at	21870.7	P	0.000244	22449.281	N
261410_at	2538.0	P	0.000977	2538.883	N
261435_at	85.1	A	0.080566	48.819	N
261413_at	374.2	P	0.000244	273.196	N
261409_at	597.9	P	0.000244	369.618	N
261434_at	902.1	P	0.000244	806.215	N
261433_s_at	913.6	P	0.000732	719.229	N
261432_at	13.0	A	0.696289	8.732	N
261466_at	40.2	A	0.696289	17.633	N
261417_at	2115.6	P	0.000244	2063.676	N
261465_at	541.7	P	0.000732	438.432	N
261420_at	314.5	P	0.00415	400.797	N
261464_at	84.2	A	0.366211	38.42	N
261463_at	45.4	A	0.129639	54.089	N
261437_at	10.3	A	0.633789	56.433	N
261415_at	741.9	P	0.000244	788.082	N
261416_at	9834.7	P	0.000244	8924.632	N
261411_at	1054.8	P	0.000244	937.176	N
