ID_REF	VALUE	ABS_CALL	Detection p-value	Normalized Value of Control	Shown on the paper
259446_at	731.2	P	0.000244	741.674	N
259414_at	55.6	A	0.19458	73.173	N
259447_s_at	21.6	A	0.633789	44.17	N
260904_at	164.7	P	0.000244	78.573	Y
260903_at	139.5	P	0.014159999999999999	93.023	N
260933_at	159.3	A	0.601074	80.52	N
260916_at	2203.3	P	0.000244	2090.066	N
260911_at	11.2	A	0.780518	8.651	N
260913_at	4325.6	P	0.000244	4948.057	N
260932_s_at	42.3	A	0.17138699999999998	31.686	N
260906_at	19.6	A	0.533936	10.098	N
260931_at	32.0	A	0.601074	14.212	N
260912_at	5672.0	P	0.000244	5043.576	N
260907_at	48.7	A	0.366211	44.705	N
260908_at	8.5	A	0.6655270000000001	16.142	N
260930_at	158.1	A	0.111572	135.634	N
260914_at	263.0	P	0.008057	360.326	N
260915_at	205.6	P	0.000244	223.215	N
260909_at	15.8	A	0.6655270000000001	28.545	N
260929_at	149.6	P	0.00293	271.743	N
260910_at	258.6	P	0.00415	209.508	N
260917_at	75.8	A	0.17138699999999998	33.72	N
260905_at	14.4	A	0.567627	17.576	N
260928_at	233.5	A	0.14965799999999999	221.392	N
262109_at	1128.4	P	0.000244	823.133	N
262108_at	119.9	A	0.219482	158.833	N
262107_at	247.1	P	0.00293	277.756	N
262117_at	11029.0	P	0.000244	10693.367	N
262122_at	4.6	A	0.6655270000000001	22.578	N
262121_at	104.8	A	0.398926	83.438	N
262105_at	20.4	A	0.398926	49.082	N
262115_at	33.5	A	0.14965799999999999	63.669	N
262116_at	301.0	P	0.010742	502.846	N
262113_at	255.3	P	0.008057	516.73	N
262132_at	51.4	P	0.046143	52.524	N
262110_at	1076.7	P	0.000244	1039.85	N
262118_at	209.0	P	0.00293	215.243	N
262114_at	261.2	P	0.023926	343.641	N
262112_at	780.0	P	0.00415	738.47	N
262130_at	555.1	P	0.000732	477.915	N
262131_at	90.9	A	0.14965799999999999	79.683	N
262104_at	638.9	P	0.014159999999999999	849.999	N
262119_s_at	4058.2	P	0.000244	2743.328	Y
262103_at	28.4	A	0.43237299999999995	23.064	N
262120_at	163.1	P	0.001953	106.902	N
262111_at	372.3	P	0.001221	350.555	N
262106_at	157.8	P	0.000732	158.251	N
262102_at	50.9	A	0.43237299999999995	42.174	N
263170_at	736.0	P	0.000732	695.701	N
263169_at	72.0	A	0.334473	63.678	N
263168_at	61.5	A	0.246094	99.183	N
263167_at	184.5	P	0.023926	222.963	N
263117_at	400.3	P	0.000732	446.681	N
263166_at	8.2	A	0.780518	6.203	N
263115_at	119.0	A	0.080566	148.716	N
263165_at	359.2	P	0.00415	382.411	N
263164_at	273.4	P	0.00293	305.935	N
263112_at	167.2	P	0.00293	151.502	N
263118_at	286.7	P	0.00293	415.654	N
263143_at	77.3	P	0.000732	87.131	N
263119_at	359.8	P	0.000732	329.934	N
263114_at	14774.5	P	0.000244	13690.282	N
263116_s_at	1377.2	P	0.000244	1164.854	N
263113_at	376.3	P	0.000244	413.497	N
263163_at	752.7	P	0.000244	682.96	N
264363_at	58.4	A	0.567627	20.558	N
264358_at	38.1	A	0.43237299999999995	89.035	N
264356_at	160.1	P	0.000732	150.184	N
264355_at	919.2	P	0.001953	722.708	N
264365_s_at	843.1	P	0.000244	1489.835	N
264354_s_at	92.6	P	0.014159999999999999	91.006	N
264366_at	386.2	P	0.000244	424.365	N
264353_at	182.3	P	0.030273	155.137	N
264352_at	155.2	P	0.008057	89.157	N
264368_at	547.5	P	0.0058590000000000005	386.827	N
264362_at	338.3	P	0.000732	270.842	Y
264361_at	73.3	A	0.06762699999999999	103.811	N
264360_at	1378.1	P	0.000244	1433.658	N
264359_at	49.7	A	0.219482	50.114	N
264364_at	1329.0	P	0.000244	1191.711	N
264367_at	378.6	P	0.000244	459.279	N
264357_at	321.3	P	0.014159999999999999	256.939	N
264351_at	306.2	P	0.000244	400.313	N
264828_at	714.4	P	0.001953	686.925	N
264827_at	10.5	A	0.601074	21.798	N
264843_at	1232.5	P	0.000244	998.833	N
264826_at	93.4	P	0.037598	115.272	N
264824_at	515.9	P	0.000244	941.563	N
264838_at	563.2	P	0.000244	534.629	N
264840_at	349.9	P	0.00293	385.734	N
264823_at	143.8	A	0.46606400000000003	97.99	N
264822_at	72.4	P	0.023926	87.106	N
264821_at	83.5	A	0.334473	66.268	N
264820_at	2938.6	P	0.000244	2106.682	N
264829_at	28.1	A	0.219482	24.027	N
265091_s_at	175.6	A	0.19458	55.622	N
264819_at	61.4	P	0.030273	58.961	N
264844_at	257.9	P	0.000244	288.967	N
264818_at	268.5	P	0.000732	269.831	N
264817_at	38.4	A	0.43237299999999995	57.005	N
264835_at	190.0	P	0.000732	172.359	N
264816_at	61.4	A	0.17138699999999998	90.861	N
264833_at	338.0	P	0.00293	306.613	N
264837_at	8329.9	P	0.000244	10433.784	N
264836_at	589.0	P	0.000244	780.71	N
264815_at	116.2	A	0.095215	115.823	N
264839_at	4895.2	P	0.000244	5191.237	N
264832_at	114.3	A	0.17138699999999998	82.014	Y
264845_at	9988.7	P	0.000244	9216.286	N
264831_at	80.5	M	0.056152	160.113	N
264842_at	5.4	A	0.633789	19.231	N
264830_at	61.5	A	0.533936	20.38	N
264825_at	6.6	A	0.932373	7.337	N
264834_at	841.2	P	0.0058590000000000005	755.11	N
264841_at	333.4	P	0.001953	349.83	N
265088_at	87.0	P	0.018555000000000002	89.642	N
265087_at	110.4	P	0.018555000000000002	122.127	N
265086_at	24.8	A	0.567627	22.851	N
265085_at	91.8	P	0.018555000000000002	100.589	N
265084_at	57.4	A	0.633789	23.915	N
265083_at	342.9	P	0.000732	403.839	N
265082_at	81.4	A	0.19458	68.144	N
265081_at	14.6	A	0.7539060000000001	11.41	N
265067_at	361.8	P	0.000244	196.427	Y
265037_at	1922.6	P	0.000244	1610.679	N
265066_at	1149.5	P	0.000732	1461.772	N
265095_at	39.6	P	0.037598	10.355	N
265094_at	13.4	A	0.5	13.407	N
265043_at	1708.7	P	0.000732	1507.873	N
265093_at	29.2	A	0.6655270000000001	60.548	N
265092_at	1221.0	P	0.000732	1017.736	N
265038_at	74.0	P	0.030273	72.449	N
265045_s_at	209.4	P	0.00415	402.729	N
265044_at	195.6	P	0.010742	278.613	N
265090_at	153.5	P	0.018555000000000002	118.887	N
265040_at	285.0	P	0.018555000000000002	306.967	N
265065_at	43.0	A	0.246094	74.967	N
265099_at	28.3	A	0.27416999999999997	55.825	N
265039_at	107.2	A	0.080566	156.487	N
265098_at	110.9	A	0.303711	162.629	N
265097_at	387.9	P	0.014159999999999999	252.765	N
265096_at	59.8	P	0.037598	69.219	N
265042_at	1053.7	P	0.000732	1763.539	N
257404_at	47.7	A	0.111572	59.127	N
265089_at	34.1	A	0.5	15.984	N
265041_at	166.7	P	0.010742	75.858	N
265036_at	1149.8	P	0.000244	1063.94	N
264320_at	62.5	A	0.398926	63.644	N
264328_at	252.4	A	0.219482	213.836	N
264319_at	300.1	P	0.000244	272.622	N
264330_at	260.1	P	0.000732	292.283	N
264331_at	133.3	A	0.129639	127.983	N
264329_at	1179.9	P	0.0058590000000000005	1504.443	N
264325_at	136.3	P	0.000244	80.28	N
264324_at	102.9	P	0.008057	121.616	N
264327_at	2957.7	P	0.000244	2758.833	N
264323_at	10.2	A	0.7539060000000001	8.699	N
264322_at	799.6	P	0.000244	681.982	N
264321_at	242.8	P	0.001953	248.763	N
264318_at	60.3	A	0.334473	53.868	N
264326_at	310.2	P	0.000244	280.992	N
263656_at	318.0	P	0.000244	401.598	Y
263664_at	786.3	P	0.000244	1037.356	Y
263660_at	373.8	P	0.000244	559.234	N
263667_at	9220.2	P	0.000244	11041.743	N
263661_at	295.9	P	0.000244	352.132	N
263654_at	846.1	P	0.000244	647.732	N
263653_at	113.3	A	0.095215	103.12	N
263652_at	7.0	A	0.8884280000000001	7.154	N
263651_at	517.3	P	0.000244	538.522	N
263668_at	974.0	P	0.000244	1134.346	N
263650_at	112.0	A	0.14965799999999999	80.467	N
263649_at	76.9	A	0.19458	66.524	N
263648_at	31.9	A	0.46606400000000003	65.056	N
263669_at	2351.8	P	0.000244	3567.456	N
263663_at	13574.9	P	0.000244	12993.511	N
263678_at	1056.7	P	0.00293	1457.326	N
263662_at	1914.9	P	0.000244	2066.996	N
263657_at	531.3	P	0.0058590000000000005	530.049	N
263659_at	11.6	A	0.780518	7.863	N
263665_at	5119.8	P	0.000244	4838.109	N
263658_at	5.3	A	0.9624020000000001	29.931	N
263655_at	28.1	A	0.398926	39.389	N
263666_at	987.4	P	0.000244	963.193	N
263677_at	311.7	P	0.014159999999999999	279.052	N
264609_at	1653.9	P	0.000732	1668.975	N
264601_at	95.1	A	0.303711	68.332	N
264605_at	226.6	P	0.000732	247.507	N
264612_at	114.4	A	0.080566	83.884	N
264614_s_at	19.6	A	0.6655270000000001	10.04	N
264615_at	287.0	P	0.000244	370.217	N
264599_at	75.8	A	0.14965799999999999	68.666	N
264598_at	151.3	P	0.037598	100.303	N
264597_at	395.7	P	0.001953	433.072	N
264596_at	22.0	A	0.533936	27	N
264613_at	1137.7	P	0.000244	1226.44	N
264610_at	32.1	A	0.5	30.626	N
264604_at	55.8	A	0.14965799999999999	91.292	N
264606_at	30.7	A	0.46606400000000003	66.32	N
264603_at	15.2	A	0.8286129999999999	14.535	N
264611_at	2193.5	P	0.000244	2403.743	N
264607_at	2683.3	P	0.000244	3118.746	N
264602_at	40.4	A	0.129639	74.719	N
264608_at	395.3	P	0.037598	335.035	N
264600_at	198.0	P	0.001221	192.903	N
264595_at	1454.1	P	0.000244	2115.287	N
261178_at	155.3	P	0.023926	185.661	N
261177_at	1031.7	P	0.000732	805.657	N
261176_at	734.3	P	0.000732	639.663	N
261127_at	301.0	P	0.000732	326.13	N
261175_at	708.7	P	0.000732	1048.693	N
261174_at	1137.9	P	0.000244	960.604	N
261129_at	3908.8	P	0.000244	3465.308	N
261173_at	501.2	P	0.018555000000000002	469.523	N
261172_at	45.8	A	0.246094	50.03	N
261153_at	815.7	P	0.000244	753.413	N
261128_at	675.1	P	0.008057	564.21	N
261130_at	652.5	P	0.000244	700.348	N
261171_at	9.7	A	0.567627	59.826	N
261124_at	199.4	P	0.030273	178.851	N
261170_at	783.8	P	0.0058590000000000005	709.12	N
261169_at	143.5	A	0.111572	101.39	N
261152_at	155.7	A	0.095215	141.472	N
261168_at	125.8	A	0.111572	130.787	N
261126_at	380.3	P	0.000732	399.545	N
261155_at	343.5	P	0.023926	437.638	N
261154_at	997.7	P	0.000244	933.668	N
261167_at	289.5	P	0.000732	217.419	Y
261179_at	361.1	P	0.000244	468.174	N
261125_at	441.6	P	0.000244	366.326	N
265214_at	139.4	P	0.023926	95.627	N
265194_at	3217.6	P	0.000244	3140.054	N
265213_at	77.4	P	0.046143	119.393	N
265212_at	747.0	P	0.000732	660.319	N
265215_at	9.8	A	0.46606400000000003	24.952	N
265218_at	325.6	P	0.030273	388.331	N
265192_at	455.2	P	0.001953	468.271	N
265193_at	574.2	P	0.0058590000000000005	636.817	N
265217_s_at	272.7	P	0.0058590000000000005	295.578	N
265216_at	8.0	A	0.850342	11.179	N
265191_at	332.9	P	0.010742	264.268	N
264569_at	52.0	A	0.06762699999999999	77.403	N
264584_at	545.6	P	0.000244	1664.026	N
264568_at	452.1	P	0.00415	450.414	N
264586_at	247.9	P	0.008057	263.337	N
264583_at	179.2	A	0.06762699999999999	242.46	N
264585_at	793.3	P	0.000244	681.43	N
264575_at	6679.7	P	0.000244	7808.5	N
264587_at	364.5	P	0.000732	582.393	N
264579_at	583.9	P	0.00415	426.617	N
264581_at	410.7	M	0.056152	377.059	N
264582_at	358.8	P	0.000732	377.723	N
264567_s_at	101.8	M	0.056152	86.46	N
264577_at	42.0	A	0.366211	54.643	N
264566_at	218.2	P	0.008057	245.975	N
264565_at	57.0	A	0.334473	39.644	N
264564_at	38.4	A	0.246094	15.537	N
264574_at	99.4	A	0.246094	118.905	N
264573_at	83.7	A	0.095215	106.138	N
264572_at	150.7	P	0.014159999999999999	426.306	N
264571_at	75.9	A	0.43237299999999995	31.081	N
264580_at	26.1	A	0.27416999999999997	68.222	Y
264570_at	350.5	P	0.000732	338.834	N
264576_at	270.6	P	0.008057	395.833	N
264578_at	18.1	A	0.7539060000000001	21.771	N
261383_at	643.1	P	0.000244	546.018	N
261388_at	722.3	P	0.001953	1278.46	N
261380_at	49.8	A	0.5	31.438	N
261387_at	198.6	P	0.001953	139.221	N
261386_at	803.1	P	0.000244	724.334	N
261384_at	131.8	P	0.010742	90.84	N
261385_at	35.4	A	0.19458	49.615	N
261381_at	69.2	P	0.037598	105.742	N
261382_at	56.6	M	0.056152	76.145	N
263204_at	14.3	A	0.533936	44.899	N
263203_at	17.2	A	0.533936	29.372	N
263205_at	388.2	P	0.000244	479.149	N
263175_at	21.4	A	0.72583	17.17	N
263185_at	694.4	P	0.000244	612.999	N
263176_at	43.6	A	0.303711	13.773	N
263177_at	305.8	P	0.037598	256.581	N
263178_at	105.6	A	0.080566	85.783	N
263184_at	177.7	P	0.000732	113.383	N
263183_at	1160.2	P	0.000732	863.768	Y
263182_at	157.4	P	0.000732	122.733	N
263233_at	5.7	A	0.969727	7.372	N
263199_at	187.0	P	0.030273	146.403	N
263200_at	164.3	P	0.046143	246.802	N
263201_at	65.3	A	0.14965799999999999	45.488	N
263180_at	328.7	P	0.000244	364.762	N
263202_at	252.1	P	0.001221	235.394	N
263229_s_at	31.2	A	0.398926	26.794	N
263230_at	69.3	P	0.000244	52.205	N
263231_at	29.6	A	0.533936	38.272	N
257451_at	145.2	A	0.06762699999999999	245.133	N
263232_at	11.2	A	0.633789	45.903	N
263179_at	150.7	P	0.001221	165.3	N
263181_at	717.7	P	0.000732	725.815	N
257452_at	51.1	A	0.246094	42.514	N
261310_at	142.2	A	0.17138699999999998	117.248	N
261256_at	181.6	P	0.008057	172.629	N
261311_at	11.3	A	0.953857	11.823	N
261312_at	584.6	P	0.014159999999999999	503.544	N
261278_at	51.8	A	0.334473	32.499	N
261254_at	1322.9	P	0.000244	1218.87	N
261252_at	136.0	P	0.0058590000000000005	288.867	N
261253_at	459.4	P	0.000732	412.443	N
261279_at	8631.7	P	0.000244	8798.666	N
261280_at	130.9	A	0.111572	121.759	N
261249_at	54.6	A	0.111572	31.816	N
261250_at	236.2	P	0.00415	226.953	N
261255_at	116.5	A	0.06762699999999999	167.978	N
261257_at	272.0	A	0.14965799999999999	413.242	N
261251_at	10.0	A	0.72583	13.606	N
260927_at	1607.6	P	0.000732	1567.524	N
260945_at	28.7	A	0.72583	34.182	N
260961_at	390.7	P	0.000732	377.661	N
260960_at	39.6	A	0.334473	42.724	N
260955_at	456.1	P	0.000732	457.696	N
260946_at	220.8	P	0.001953	309.481	N
260947_at	17.8	A	0.5	25.581	N
260956_at	5233.7	P	0.000244	5392.911	N
260959_at	289.3	P	0.00293	240.038	N
260958_at	559.1	P	0.001221	560.489	N
260953_at	272.0	P	0.008057	430.896	N
260957_at	277.9	P	0.000244	438.98	Y
260948_at	219.2	P	0.00293	167.246	N
260949_at	538.3	P	0.000244	806.697	N
260950_s_at	58.2	A	0.129639	71.065	N
260954_at	371.6	P	0.000732	311.575	N
260952_at	74.8	A	0.19458	75.804	N
260951_at	80.3	A	0.27416999999999997	91.023	N
260783_at	137.2	A	0.095215	126.176	N
257491_at	2.7	A	0.80542	24.446	N
260784_at	106.8	P	0.046143	134.093	N
260793_at	1881.9	P	0.000244	1526.331	N
260785_at	1450.7	P	0.000244	1686.096	N
260794_at	394.2	P	0.001221	355.464	N
260786_s_at	847.3	P	0.000244	826.071	N
260795_at	18.4	A	0.601074	22.956	N
260787_at	306.9	P	0.00293	326.614	N
260790_at	430.8	P	0.001953	354.579	N
260791_at	52.4	A	0.17138699999999998	62.48	N
260788_at	67.0	A	0.43237299999999995	78.228	N
260792_at	17.9	A	0.8286129999999999	24.464	N
260789_s_at	1677.9	P	0.000244	1453.628	N
259419_at	10.8	A	0.601074	57.001	N
259389_at	153.2	A	0.219482	99.891	N
259390_at	15.7	A	0.533936	10.473	N
259391_s_at	746.9	P	0.000244	774.499	N
259392_at	211.9	P	0.018555000000000002	212.52	N
259396_at	580.6	P	0.000732	560.401	N
259395_at	720.5	P	0.001953	805.661	N
259393_at	1012.2	P	0.000244	1034.449	N
259394_at	6.7	A	0.969727	17.407	N
262626_at	858.9	P	0.000732	930.069	N
262625_at	9.5	A	0.696289	44.75	N
262624_at	149.7	P	0.000244	131.092	N
262629_at	6861.8	P	0.000244	7195.05	N
262623_at	473.2	P	0.000732	546.099	N
262628_at	179.0	P	0.0058590000000000005	162.153	N
262631_at	263.5	P	0.000732	254.989	N
262622_at	350.3	P	0.001953	376.688	N
262630_at	83.3	P	0.037598	58.461	N
262621_at	1064.1	P	0.000244	958.2	N
262620_at	5.4	A	0.72583	21.4	N
262619_at	390.3	P	0.001221	317.309	N
262618_at	433.4	P	0.001221	319.663	N
262635_at	561.8	P	0.00415	642.127	N
262627_at	4.3	A	0.696289	11.51	N
262617_at	123.0	P	0.046143	134.041	N
262616_at	64.0	P	0.030273	77.5	N
262633_at	284.9	P	0.000244	321.502	N
262637_at	1530.9	P	0.001953	1189.319	N
262638_at	933.7	P	0.000244	1141.693	N
262636_at	547.2	P	0.000732	450.41	N
262632_at	21540.3	P	0.000244	22506.074	N
262634_at	1225.7	P	0.000244	1263.484	N
260835_at	943.5	P	0.000732	1113.431	N
260826_at	105.0	P	0.046143	65.72	N
260824_at	275.9	P	0.000244	234.278	N
260834_at	156.7	P	0.00415	214.102	N
260827_at	245.1	M	0.056152	221.669	N
260828_at	7.0	A	0.932373	7.391	N
260830_at	1419.0	P	0.000244	2194.712	N
260823_at	84.4	A	0.219482	77.606	N
260832_at	225.0	P	0.000244	273.2	N
260822_at	266.7	P	0.014159999999999999	395.676	N
260833_at	11.6	A	0.46606400000000003	27.224	N
260825_at	16.5	A	0.27416999999999997	63.323	N
260821_at	677.0	P	0.000244	648.372	N
260831_at	480.9	P	0.000244	583.899	N
260820_at	183.6	A	0.219482	175.109	N
260819_at	177.3	P	0.00293	248.129	N
260829_s_at	1450.9	P	0.000244	1577.879	N
260818_at	977.9	P	0.000244	920.943	N
260817_at	618.7	P	0.000732	645.892	N
260816_at	168.9	P	0.008057	248.539	N
260815_at	2102.9	P	0.000244	1788.786	N
256052_at	299.8	P	0.023926	436.193	N
256051_at	6.2	A	0.7539060000000001	25.311	N
256066_at	145.7	A	0.129639	133.293	N
256059_at	6.2	A	0.696289	11.258	N
256050_at	482.9	P	0.008057	271.032	Y
256049_at	867.2	P	0.000732	922.351	N
256064_at	245.5	P	0.001221	334.362	N
256048_at	37.5	A	0.8286129999999999	37.457	N
256055_at	286.8	P	0.018555000000000002	231.419	N
256061_at	633.6	P	0.001953	631.512	N
256060_at	918.3	P	0.000244	534.016	Y
256047_at	15.6	A	0.5	24.736	N
256065_at	829.5	P	0.000244	713.227	N
256034_at	2165.0	P	0.000244	2230.648	N
256062_at	188.8	P	0.010742	314.178	N
256036_at	2828.9	P	0.000244	2653.12	N
256054_at	9.1	A	0.72583	8.949	N
256063_at	7.8	A	0.601074	34.37	N
256046_at	169.4	P	0.023926	157.857	N
256035_at	4554.4	P	0.000244	4297.931	N
256045_at	43.6	A	0.111572	57.575	N
256044_at	16.6	A	0.9047850000000001	13.058	N
256067_at	454.5	P	0.0058590000000000005	485.967	N
256057_at	1007.0	P	0.00293	1109.298	N
256056_at	36.3	A	0.129639	12.545	N
256043_at	302.5	P	0.000732	332.366	N
256042_at	201.6	P	0.014159999999999999	238.778	N
256041_at	639.9	P	0.000244	804.082	N
256058_at	435.1	P	0.0058590000000000005	489.531	N
256033_at	632.9	P	0.001221	1278.331	N
256053_at	31.6	A	0.6655270000000001	28.112	N
256040_at	57.1	A	0.080566	70.791	N
261075_at	1766.0	P	0.000244	2449.643	N
261074_at	20.1	A	0.567627	43.372	N
261073_at	97.6	A	0.111572	98.315	N
261083_at	832.6	P	0.000244	1002.287	N
261078_at	9642.5	P	0.000244	8148.888	N
257489_at	11.3	A	0.696289	64.293	N
261072_at	67.6	A	0.219482	67.368	N
261081_at	407.8	P	0.000244	445.653	N
261082_at	937.6	P	0.000244	1030.93	N
261080_at	707.4	P	0.000732	841.937	N
261071_at	191.6	P	0.00415	178.075	N
261070_at	200.3	P	0.030273	154.713	N
261069_at	100.2	M	0.056152	54.506	N
261076_at	1061.7	P	0.001953	1109.61	N
261077_at	50.7	A	0.129639	63.006	N
261084_at	1183.1	P	0.000244	1603.756	N
261068_at	110.6	P	0.010742	129.338	N
261067_at	25.4	A	0.72583	16.215	N
261079_s_at	904.5	P	0.000244	733.396	N
261066_at	64.2	A	0.06762699999999999	16.31	N
261065_at	12.5	A	0.72583	22.859	N
261064_at	174.4	M	0.056152	240.324	N
261063_at	95.3	A	0.334473	76.701	N
261062_at	416.3	P	0.030273	332.691	N
261061_at	5.5	A	0.9624020000000001	5.927	N
261091_at	75.3	A	0.095215	48.7	N
261090_at	58.0	A	0.46606400000000003	74.775	N
261089_at	245.4	A	0.129639	200.376	N
261088_at	64.8	A	0.246094	61.306	N
261438_at	24945.2	P	0.000244	22862.062	N
261410_at	3012.8	P	0.00293	2585.566	N
261435_at	43.0	A	0.398926	49.716	N
261413_at	227.8	P	0.000244	278.219	N
261409_at	479.7	P	0.000244	376.414	N
261434_at	819.0	P	0.000244	821.039	N
261433_s_at	862.6	P	0.001953	732.454	N
261432_at	7.1	A	0.80542	8.892	N
261466_at	3.4	A	0.976074	17.957	N
261417_at	2032.7	P	0.000244	2101.621	N
261465_at	436.1	P	0.000732	446.494	N
261420_at	308.5	P	0.0058590000000000005	408.167	N
261464_at	48.6	A	0.303711	39.127	N
261463_at	69.1	P	0.037598	55.083	N
261437_at	69.3	A	0.246094	57.47	N
261415_at	732.9	P	0.000244	802.573	N
