ID_REF	VALUE	ABS_CALL	Detection p-value	Normalized Value of Control	Shown on the paper
260931_at	10.1	A	0.780518	13.652	N
260912_at	4639.1	P	0.000244	4844.992	N
260907_at	56.2	A	0.14965799999999999	42.944	N
260908_at	15.8	A	0.6655270000000001	15.506	N
260930_at	100.0	A	0.219482	130.293	N
260914_at	389.7	P	0.0058590000000000005	346.139	N
260915_at	210.9	P	0.000244	214.426	N
260909_at	4.4	A	0.8884280000000001	27.421	N
260929_at	298.0	P	0.010742	261.044	N
260910_at	160.7	P	0.018555000000000002	201.259	N
260917_at	26.7	A	0.533936	32.393	N
260905_at	30.9	A	0.46606400000000003	16.884	N
260928_at	204.7	A	0.246094	212.675	N
262109_at	756.0	P	0.000244	790.724	N
262108_at	191.7	A	0.129639	152.58	N
262107_at	305.2	P	0.001953	266.819	N
262117_at	9821.8	P	0.000244	10272.331	N
262122_at	28.3	A	0.567627	21.689	N
262121_at	28.4	A	0.601074	80.152	N
262105_at	27.9	A	0.27416999999999997	47.149	N
262115_at	46.5	A	0.219482	61.162	N
262116_at	427.0	P	0.010742	483.047	N
262113_at	520.2	P	0.001953	496.384	N
262132_at	67.1	P	0.037598	50.456	N
262110_at	897.5	P	0.000244	998.907	N
262118_at	175.8	P	0.00293	206.768	N
262114_at	356.5	P	0.008057	330.111	N
262112_at	805.5	P	0.00293	709.394	N
262130_at	429.4	P	0.000732	459.098	N
262131_at	49.7	A	0.27416999999999997	76.546	N
262104_at	549.6	P	0.00415	816.531	N
262119_s_at	2388.5	P	0.000244	2635.313	Y
262103_at	27.0	A	0.27416999999999997	22.156	N
262120_at	106.0	P	0.046143	102.693	N
262111_at	307.8	P	0.001221	336.752	N
262106_at	159.8	P	0.000244	152.02	N
262102_at	40.4	A	0.72583	40.513	N
263170_at	703.7	P	0.001221	668.308	N
263169_at	61.4	A	0.533936	61.171	N
263168_at	79.3	A	0.095215	95.278	N
263167_at	239.1	P	0.023926	214.184	N
263117_at	364.3	P	0.00293	429.094	N
263166_at	5.9	A	0.80542	5.959	N
263115_at	135.7	A	0.14965799999999999	142.86	N
263165_at	330.3	P	0.008057	367.354	N
263164_at	258.3	P	0.014159999999999999	293.89	N
263112_at	106.7	P	0.001221	145.537	N
263118_at	359.8	P	0.00415	399.288	N
263143_at	79.9	P	0.0058590000000000005	83.701	N
263119_at	340.2	P	0.001221	316.944	N
263114_at	13350.0	P	0.000244	13151.247	N
263116_s_at	1224.3	P	0.000244	1118.989	N
263113_at	425.4	P	0.000244	397.216	N
263163_at	559.7	P	0.000244	656.069	N
264363_at	7.6	A	0.8286129999999999	19.748	N
264358_at	40.5	A	0.366211	85.529	N
264356_at	137.0	P	0.046143	144.27	N
264355_at	721.5	P	0.001953	694.252	N
264365_s_at	1881.5	P	0.000244	1431.175	N
264354_s_at	84.6	P	0.008057	87.423	N
264366_at	405.5	P	0.000244	407.656	N
264353_at	120.0	P	0.008057	149.028	N
264352_at	81.7	P	0.008057	85.646	N
264368_at	334.3	P	0.014159999999999999	371.596	N
264362_at	236.8	P	0.000244	260.178	Y
264361_at	87.7	P	0.000732	99.724	N
264360_at	1541.4	P	0.000244	1377.21	N
264359_at	37.9	A	0.398926	48.141	N
264364_at	1152.3	P	0.000244	1144.789	N
264367_at	540.8	P	0.000244	441.195	N
264357_at	271.4	P	0.023926	246.822	N
264351_at	388.3	P	0.000244	384.551	N
264828_at	791.7	P	0.001221	659.879	N
264827_at	17.3	A	0.533936	20.94	N
264843_at	1023.9	P	0.000244	959.505	N
264826_at	111.6	P	0.046143	110.733	N
264824_at	908.5	P	0.000244	904.49	N
264838_at	531.7	P	0.000244	513.578	N
264840_at	398.3	P	0.00415	370.547	N
264823_at	174.1	A	0.398926	94.132	N
264822_at	55.7	A	0.27416999999999997	83.676	N
264821_at	58.1	A	0.366211	63.659	N
264820_at	2049.9	P	0.000244	2023.735	N
264829_at	19.2	A	0.43237299999999995	23.081	N
265091_s_at	107.7	A	0.17138699999999998	53.432	N
264819_at	43.9	A	0.219482	56.639	N
264844_at	269.7	P	0.000244	277.589	N
264818_at	235.6	P	0.000244	259.207	N
264817_at	14.0	A	0.633789	54.76	N
264835_at	202.9	P	0.0058590000000000005	165.573	N
264816_at	80.3	P	0.0058590000000000005	87.283	N
264833_at	321.7	P	0.00415	294.541	N
264837_at	11474.3	P	0.000244	10022.969	N
264836_at	716.0	P	0.000244	749.971	N
264815_at	84.8	A	0.14965799999999999	111.262	N
264839_at	5718.3	P	0.000244	4986.839	N
264832_at	98.9	A	0.398926	78.785	Y
264845_at	9826.8	P	0.000244	8853.407	N
264831_at	129.3	A	0.17138699999999998	153.809	N
264842_at	9.1	A	0.633789	18.473	N
264830_at	28.6	A	0.633789	19.577	N
264825_at	6.6	A	0.870361	7.048	N
264834_at	872.8	P	0.001221	725.378	N
264841_at	310.4	P	0.000732	336.056	N
265088_at	64.2	P	0.030273	86.113	N
265087_at	109.7	P	0.037598	117.319	N
265086_at	5.2	A	0.633789	21.952	N
265085_at	63.9	A	0.17138699999999998	96.628	N
265084_at	27.0	A	0.633789	22.974	N
265083_at	371.1	P	0.000244	387.938	N
265082_at	54.8	A	0.43237299999999995	65.461	N
265081_at	13.6	A	0.870361	10.961	N
265067_at	260.8	P	0.000732	188.693	Y
265037_at	1299.0	P	0.000244	1547.261	N
265066_at	1232.6	P	0.000732	1404.217	N
265095_at	9.8	A	0.398926	9.947	N
265094_at	12.0	A	0.567627	12.879	N
265043_at	1429.5	P	0.000244	1448.502	N
265093_at	47.1	A	0.567627	58.164	N
265092_at	1067.0	P	0.000732	977.664	N
265038_at	61.7	P	0.001953	69.597	N
265045_s_at	402.9	P	0.000732	386.872	N
265044_at	259.7	P	0.001953	267.643	N
265090_at	136.9	P	0.014159999999999999	114.206	N
265040_at	332.5	P	0.0058590000000000005	294.881	N
265065_at	64.1	A	0.111572	72.016	N
265099_at	49.6	A	0.219482	53.627	N
265039_at	180.0	A	0.06762699999999999	150.325	N
265098_at	135.5	A	0.19458	156.225	N
265097_at	310.9	P	0.0058590000000000005	242.813	N
265096_at	66.3	A	0.111572	66.494	N
265042_at	1672.3	P	0.000732	1694.102	N
257404_at	25.0	A	0.080566	56.799	N
265089_at	22.8	A	0.5	15.355	N
265041_at	93.8	A	0.06762699999999999	72.871	N
265036_at	1066.5	P	0.000244	1022.049	N
264320_at	52.0	A	0.095215	61.138	N
264328_at	192.5	A	0.111572	205.417	N
264319_at	269.9	P	0.000732	261.888	N
264330_at	294.2	P	0.000244	280.775	N
264331_at	120.2	A	0.06762699999999999	122.944	N
264329_at	1518.2	P	0.0058590000000000005	1445.208	N
264325_at	61.4	P	0.008057	77.119	N
264324_at	121.8	P	0.001953	116.827	N
264327_at	2596.6	P	0.000244	2650.207	N
264323_at	8.0	A	0.850342	8.357	N
264322_at	665.3	P	0.000244	655.13	N
264321_at	170.5	P	0.014159999999999999	238.968	N
264318_at	54.1	A	0.366211	51.747	N
264326_at	290.8	P	0.000244	269.928	N
263656_at	211.3	P	0.000244	385.786	Y
263664_at	1074.1	P	0.000244	996.511	Y
263660_at	493.0	P	0.000244	537.215	N
263667_at	11032.0	P	0.000244	10606.99	N
263661_at	388.6	P	0.000732	338.267	N
263654_at	640.4	P	0.000244	622.228	N
263653_at	86.9	A	0.095215	99.06	N
263652_at	2.4	A	0.9438479999999999	6.872	N
263651_at	566.0	P	0.000244	517.318	N
263668_at	1028.1	P	0.000244	1089.682	N
263650_at	108.1	A	0.095215	77.299	N
263649_at	46.6	A	0.111572	63.905	N
263648_at	57.8	A	0.601074	62.494	N
263669_at	3771.0	P	0.000244	3426.993	N
263663_at	13278.5	P	0.000244	12481.91	N
263678_at	1540.6	P	0.000732	1399.945	N
263662_at	1871.6	P	0.000244	1985.611	N
263657_at	442.3	P	0.010742	509.179	N
263659_at	3.6	A	0.80542	7.553	N
263665_at	5652.4	P	0.000244	4647.616	N
263658_at	3.0	A	0.9047850000000001	28.752	N
263655_at	33.0	A	0.398926	37.838	N
263666_at	922.2	P	0.000244	925.268	N
263677_at	313.3	P	0.0058590000000000005	268.064	N
264609_at	1309.5	P	0.000244	1603.261	N
264601_at	131.1	A	0.366211	65.641	N
264605_at	220.6	P	0.000244	237.762	N
264612_at	105.1	A	0.334473	80.581	N
264614_s_at	10.4	A	0.850342	9.645	N
264615_at	370.9	P	0.001221	355.64	N
264599_at	53.0	A	0.14965799999999999	65.963	N
264598_at	100.1	A	0.095215	96.354	N
264597_at	455.3	P	0.000732	416.021	N
264596_at	23.7	A	0.601074	25.937	N
264613_at	1240.2	P	0.000244	1178.151	N
264610_at	55.7	A	0.17138699999999998	29.42	N
264604_at	94.8	P	0.030273	87.698	N
264606_at	83.3	A	0.398926	63.709	N
264603_at	10.0	A	0.567627	13.962	N
264611_at	2596.3	P	0.000244	2309.1	N
264607_at	2970.5	P	0.000244	2995.95	N
264602_at	127.1	P	0.008057	71.777	N
264608_at	315.4	P	0.046143	321.844	N
264600_at	206.0	P	0.000732	185.308	N
264595_at	1528.0	P	0.000244	2032	N
261178_at	143.6	P	0.00415	178.351	N
261177_at	882.7	P	0.000244	773.936	N
261176_at	573.6	P	0.000732	614.477	N
261127_at	319.2	P	0.000244	313.289	N
261175_at	1194.3	P	0.000244	1007.402	N
261174_at	1078.6	P	0.000244	922.782	N
261129_at	3134.3	P	0.000244	3328.867	N
261173_at	472.0	P	0.008057	451.036	N
261172_at	4.0	A	0.850342	48.06	N
261153_at	641.6	P	0.000244	723.748	N
261128_at	653.7	P	0.00293	541.995	N
261130_at	644.6	P	0.000244	672.772	N
261171_at	33.0	A	0.366211	57.471	N
261124_at	196.1	P	0.030273	171.809	N
261170_at	734.6	P	0.0058590000000000005	681.2	N
261169_at	107.9	A	0.219482	97.398	N
261152_at	140.7	A	0.06762699999999999	135.901	N
261168_at	148.0	A	0.095215	125.637	N
261126_at	389.2	P	0.000732	383.814	N
261155_at	473.0	P	0.023926	420.407	N
261154_at	945.2	P	0.000244	896.906	N
261167_at	172.7	P	0.000732	208.858	Y
261179_at	506.5	P	0.000244	449.74	N
261125_at	374.9	P	0.000244	351.903	N
265214_at	92.1	A	0.14965799999999999	91.862	N
265194_at	2840.8	P	0.000244	3016.419	N
265213_at	139.0	A	0.080566	114.692	N
265212_at	689.2	P	0.001221	634.319	N
265215_at	2.8	A	0.780518	23.97	N
265218_at	336.4	P	0.008057	373.041	N
265192_at	450.7	P	0.0058590000000000005	449.834	N
265193_at	471.3	P	0.0058590000000000005	611.743	N
265217_s_at	255.1	P	0.00415	283.94	N
265216_at	10.1	A	0.8286129999999999	10.739	N
265191_at	302.9	P	0.008057	253.863	N
264569_at	66.2	P	0.010742	74.355	N
264584_at	2109.0	P	0.000244	1598.507	N
264568_at	319.3	P	0.010742	432.679	N
264586_at	297.8	P	0.001221	252.968	N
264583_at	197.8	A	0.14965799999999999	232.913	N
264585_at	623.9	P	0.000244	654.599	N
264575_at	8613.0	P	0.000244	7501.051	N
264587_at	667.1	P	0.001221	559.462	N
264579_at	439.4	P	0.001953	409.82	N
264581_at	354.1	A	0.06762699999999999	362.213	N
264582_at	372.0	P	0.001953	362.85	N
264567_s_at	99.3	P	0.010742	83.056	N
264577_at	29.4	A	0.533936	52.491	N
264566_at	212.6	P	0.018555000000000002	236.29	N
264565_at	49.1	A	0.27416999999999997	38.083	N
264564_at	11.0	A	0.633789	14.925	N
264574_at	105.5	A	0.303711	114.223	N
264573_at	138.4	P	0.010742	101.959	N
264572_at	306.7	P	0.001221	409.521	N
264571_at	11.0	A	0.567627	29.858	N
264580_at	63.2	A	0.567627	65.536	Y
264570_at	296.6	P	0.000244	325.493	N
264576_at	400.5	P	0.000732	380.247	N
264578_at	21.9	A	0.696289	20.914	N
261383_at	505.4	P	0.000244	524.52	N
261388_at	1089.6	P	0.00415	1228.123	N
261380_at	17.7	A	0.6655270000000001	30.201	N
261387_at	104.8	P	0.001953	133.74	N
261386_at	720.8	P	0.000244	695.815	N
261384_at	89.5	A	0.27416999999999997	87.263	N
261385_at	52.1	A	0.129639	47.661	N
261381_at	109.7	P	0.037598	101.578	N
261382_at	82.6	A	0.166016	73.147	N
263204_at	21.5	A	0.423828	43.131	N
263203_at	9.0	A	0.633789	28.216	N
263205_at	373.9	P	0.001953	460.283	N
263175_at	13.4	A	0.8286129999999999	16.494	N
263185_at	632.7	P	0.000244	588.863	N
263176_at	1.7	A	0.976074	13.231	N
263177_at	222.2	P	0.037598	246.478	N
263178_at	86.1	A	0.27416999999999997	82.406	N
263184_at	112.8	P	0.001953	108.919	N
263183_at	832.4	P	0.001953	829.758	Y
263182_at	143.0	P	0.001221	117.901	N
263233_at	7.0	A	0.9047850000000001	7.082	N
263199_at	170.7	P	0.00415	140.639	N
263200_at	228.8	P	0.030273	237.084	N
263201_at	31.3	A	0.334473	43.697	N
263180_at	345.4	P	0.000244	350.4	N
263202_at	207.4	P	0.00293	226.126	N
263229_s_at	30.4	A	0.46606400000000003	25.739	N
263230_at	36.1	A	0.17138699999999998	50.15	N
263231_at	64.2	A	0.5	36.765	N
257451_at	180.9	P	0.037598	235.481	N
263232_at	43.9	A	0.080566	44.096	N
263179_at	160.6	P	0.000732	158.792	N
263181_at	789.2	P	0.000244	697.237	N
257452_at	25.5	A	0.398926	40.84	N
261310_at	95.7	A	0.334473	112.632	N
261256_at	191.1	P	0.0058590000000000005	165.832	N
261311_at	13.2	A	0.780518	11.357	N
261312_at	512.4	P	0.0058590000000000005	483.718	N
261278_at	25.3	A	0.567627	31.22	N
261254_at	1138.8	P	0.000244	1170.879	N
261252_at	188.6	P	0.0058590000000000005	277.493	N
261253_at	414.7	P	0.000732	396.204	N
261279_at	8952.3	P	0.000244	8452.231	N
261280_at	139.2	P	0.046143	116.965	N
261249_at	54.3	A	0.27416999999999997	30.563	N
261250_at	93.6	P	0.037598	218.017	N
261255_at	159.5	P	0.046143	161.364	N
261257_at	290.5	A	0.129639	396.971	N
261251_at	9.6	A	0.72583	13.07	N
260927_at	1496.3	P	0.000732	1505.805	N
260945_at	11.2	A	0.780518	32.836	N
260961_at	398.4	P	0.000244	362.791	N
260960_at	47.6	A	0.095215	41.042	N
260955_at	538.7	P	0.001953	439.675	N
260946_at	353.2	P	0.000244	297.296	N
260947_at	55.7	A	0.5	24.574	N
260956_at	5166.2	P	0.000244	5180.573	N
260959_at	187.0	P	0.00415	230.587	N
260958_at	514.6	P	0.000732	538.42	N
260953_at	405.0	P	0.001221	413.93	N
260957_at	371.6	P	0.001221	421.696	Y
260948_at	210.8	P	0.001953	160.661	N
260949_at	754.0	P	0.000244	774.934	N
260950_s_at	62.1	A	0.17138699999999998	68.267	N
260954_at	275.2	P	0.000732	299.307	N
260952_at	72.7	A	0.366211	72.819	N
260951_at	82.7	A	0.19458	87.439	N
260783_at	145.6	A	0.06762699999999999	121.208	N
257491_at	13.1	A	0.72583	23.484	N
260784_at	112.1	P	0.014159999999999999	128.813	N
260793_at	1493.8	P	0.000244	1466.234	N
260785_at	1776.6	P	0.000244	1619.708	N
260794_at	371.4	P	0.00293	341.468	N
260786_s_at	829.6	P	0.000244	793.546	N
260795_at	13.1	A	0.533936	22.052	N
260787_at	351.9	P	0.000244	313.754	N
260790_at	315.5	P	0.00293	340.618	N
260791_at	73.2	P	0.037598	60.02	N
260788_at	31.8	A	0.567627	75.148	N
260792_at	12.3	A	0.601074	23.501	N
260789_s_at	1298.3	P	0.000244	1396.393	N
259419_at	14.5	A	0.43237299999999995	54.757	N
259389_at	83.0	A	0.27416999999999997	95.958	N
259390_at	6.9	A	0.870361	10.06	N
259391_s_at	770.8	P	0.000244	744.004	N
259392_at	259.5	P	0.00415	204.153	N
259396_at	450.9	P	0.000244	538.336	N
259395_at	764.9	P	0.001221	773.939	N
259393_at	1049.2	P	0.000244	993.719	N
259394_at	7.2	A	0.8884280000000001	16.722	N
262626_at	979.2	P	0.000732	893.449	N
262625_at	32.6	A	0.5	42.988	N
262624_at	99.1	P	0.000244	125.931	N
262629_at	7900.3	P	0.000244	6911.755	N
262623_at	589.2	P	0.000732	524.597	N
262628_at	174.0	P	0.010742	155.768	N
262631_at	250.2	P	0.00415	244.949	N
262622_at	345.2	P	0.000732	361.856	N
262630_at	50.1	A	0.17138699999999998	56.159	N
262621_at	956.3	P	0.000244	920.472	N
262620_at	6.4	A	0.7539060000000001	20.558	N
262619_at	287.5	P	0.000732	304.816	N
262618_at	291.7	P	0.000732	307.077	N
262635_at	652.1	P	0.00293	616.844	N
262627_at	5.8	A	0.72583	11.057	N
262617_at	146.6	A	0.095215	128.763	N
262616_at	70.5	A	0.17138699999999998	74.449	N
262633_at	312.9	P	0.000244	308.843	N
262637_at	1408.1	P	0.000244	1142.491	N
262638_at	1122.2	P	0.000244	1096.741	N
262636_at	536.4	P	0.000732	432.676	N
262632_at	22105.0	P	0.000244	21619.93	N
262634_at	1300.0	P	0.000244	1213.736	N
260835_at	1008.5	P	0.000732	1069.591	N
260826_at	65.4	A	0.246094	63.132	N
260824_at	253.2	P	0.000732	225.054	N
260834_at	203.9	P	0.001221	205.672	N
260827_at	208.1	A	0.080566	212.941	N
260828_at	7.1	A	0.7539060000000001	7.1	N
260830_at	2241.8	P	0.000244	2108.299	N
260823_at	57.7	A	0.14965799999999999	74.551	N
260832_at	285.5	P	0.000732	262.443	N
260822_at	342.3	P	0.00293	380.096	N
260833_at	16.6	A	0.533936	26.152	N
260825_at	73.1	A	0.19458	60.829	N
260821_at	668.6	P	0.000244	622.844	N
260831_at	502.7	P	0.000244	560.909	N
260820_at	173.4	A	0.14965799999999999	168.214	N
260819_at	235.9	P	0.008057	238.359	N
260829_s_at	1592.1	P	0.000244	1515.752	N
260818_at	966.9	P	0.000244	884.682	N
260817_at	734.4	P	0.000244	620.461	N
260816_at	229.0	M	0.056152	238.753	N
260815_at	1660.8	P	0.000244	1718.355	N
256052_at	401.9	P	0.014159999999999999	419.019	N
256051_at	6.0	A	0.6655270000000001	24.314	N
256066_at	81.8	P	0.046143	128.045	N
256059_at	2.6	A	0.870361	10.815	N
256050_at	316.5	P	0.030273	260.36	Y
256049_at	934.9	P	0.000244	886.034	N
256064_at	342.0	P	0.000732	321.197	N
256048_at	20.5	A	0.696289	35.982	N
256055_at	249.2	P	0.010742	222.307	N
256061_at	578.9	P	0.018555000000000002	606.647	N
256060_at	718.0	P	0.000244	512.99	Y
256047_at	12.2	A	0.398926	23.762	N
256065_at	659.5	P	0.000244	685.145	N
256034_at	2110.8	P	0.000244	2142.82	N
256062_at	291.6	P	0.001953	301.808	N
256036_at	2929.0	P	0.000244	2548.657	N
256054_at	1.8	A	0.969727	8.597	N
256063_at	45.7	A	0.398926	33.017	N
256046_at	183.1	P	0.00415	151.641	N
256035_at	4244.0	P	0.000244	4128.706	N
256045_at	24.3	A	0.398926	55.309	N
256044_at	10.3	A	0.969727	12.544	N
256067_at	460.0	P	0.000732	466.833	N
256057_at	1089.5	P	0.001221	1065.621	N
256056_at	1.8	A	0.8286129999999999	12.051	N
256043_at	299.4	P	0.000244	319.279	N
256042_at	185.9	P	0.014159999999999999	229.376	N
256041_at	683.9	P	0.000732	772.422	N
256058_at	455.9	P	0.001953	470.257	N
256033_at	1243.8	P	0.000244	1227.999	N
256053_at	15.8	A	0.601074	27.005	N
256040_at	48.8	A	0.14965799999999999	68.004	N
261075_at	2568.2	P	0.000244	2353.192	N
261074_at	22.6	A	0.567627	41.664	N
261073_at	93.3	A	0.111572	94.444	N
261083_at	1018.7	P	0.000244	962.823	N
261078_at	8557.1	P	0.000244	7828.037	N
257489_at	35.6	A	0.27416999999999997	61.761	N
261072_at	86.5	A	0.19458	64.716	N
261081_at	399.2	P	0.000244	428.106	N
261082_at	882.8	P	0.000244	990.339	N
261080_at	886.5	P	0.001221	808.787	N
261071_at	184.0	P	0.010742	171.063	N
261070_at	135.8	P	0.023926	148.622	N
261069_at	71.6	A	0.111572	52.36	N
261076_at	1281.2	P	0.001221	1065.921	N
261077_at	30.3	P	0.037598	60.525	N
261084_at	1668.2	P	0.000244	1540.61	N
261068_at	97.1	P	0.010742	124.245	N
261067_at	4.4	A	0.850342	15.577	N
261079_s_at	707.7	P	0.000244	704.52	N
261066_at	4.8	A	0.601074	15.668	N
261065_at	10.0	A	0.6655270000000001	21.959	N
261064_at	231.8	A	0.111572	230.861	N
261063_at	103.6	A	0.27416999999999997	73.681	N
261062_at	339.9	P	0.023926	319.591	N
261061_at	4.3	A	0.9047850000000001	5.694	N
261091_at	68.3	P	0.037598	46.783	N
261090_at	74.9	A	0.165527	71.831	N
261089_at	194.0	P	0.018555000000000002	192.487	N
261088_at	63.8	A	0.334473	58.893	N
261438_at	22844.4	P	0.000244	21961.902	N
261410_at	3035.8	P	0.000977	2483.763	N
261435_at	38.7	A	0.43237299999999995	47.759	N
261413_at	286.4	P	0.000244	267.265	N
261409_at	355.5	P	0.000732	361.593	N
261434_at	836.7	P	0.000244	788.712	N
261433_s_at	659.8	P	0.000732	703.615	N
261432_at	6.3	A	0.9047850000000001	8.542	N
261466_at	31.0	A	0.5	17.25	N
261417_at	1766.4	P	0.000244	2018.873	N
261465_at	483.1	P	0.001953	428.914	N
261420_at	335.9	P	0.00293	392.096	N
261464_at	16.1	A	0.5	37.586	N
261463_at	53.5	A	0.366211	52.914	N
261437_at	70.2	A	0.398926	55.207	N
261415_at	777.5	P	0.000244	770.973	N
261416_at	8956.8	P	0.000244	8730.875	N
